"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097796","2015-09","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","28","2,S","0","2,S","","","31.7","2,S,30,","","","","","29.88","2,,,S","",""
"IDM00097796","2015-10","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","29","2,S","2","2,S","","","32.4","2,S,21,","","","","","30.58","2,,,S","",""
"IDM00097796","2015-11","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","27","3,S","15","3,S","","","34.8","3,S,27,","","","","","31.94","3,,,S","",""
"IDM00097796","2015-12","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","28","3,S","24","3,S","","","35.4","3,S,06,","","","","","33.41","3,,,S","",""
"IDM00097796","2016-01","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","1,S","30","1,S","23","1,S","","","34.6","1,S,31,+","","","","","32.96","1,,,S","",""
"IDM00097796","2016-02","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","26","3,S","17","3,S","","","35.0","3,S,02,","","","","","32.34","3,,,S","",""
"IDM00097796","2016-03","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","28","3,S","20","3,S","","","34.0","3,S,17,+","","","","","32.51","3,,,S","",""
"IDM00097796","2016-04","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0",",S","30",",S","19",",S","","","34.2",",S,30,","","","","","32.15",",,,S","",""
"IDM00097796","2016-05","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","28","3,S","17","3,S","","","34.0","3,S,09,","","","","","32.00","3,,,S","",""
"IDM00097796","2016-06","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","26","4,S","3","4,S","","","33.0","4,S,05,","","","","","30.45","4,,,S","",""
"IDM00097796","2016-07","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","32.0","3,S,15,","","","","","29.12","3,,,S","",""
"IDM00097796","2016-09","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","28","2,S","8","2,S","","","33.8","2,S,05,","","","","","31.25","2,,,S","",""
"IDM00097796","2016-10","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","29","2,S","14","2,S","","","34.6","2,S,22,","","","","","31.78","2,,,S","",""
"IDM00097796","2017-02","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","26","2,S","15","2,S","","","34.9","2,S,06,","","","","","32.17","2,,,S","",""
"IDM00097796","2017-03","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","28","3,S","9","3,S","","","33.8","3,S,06,","","","","","31.82","3,,,S","",""
"IDM00097796","2017-04","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","26","4,S","7","4,S","","","32.6","4,S,16,","","","","","31.33","4,,,S","",""
"IDM00097796","2017-05","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","27","4,S","7","4,S","","","32.8","4,S,19,+","","","","","31.33","4,,,S","",""
"IDM00097796","2017-06","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","26","4,S","0","4,S","","","31.0","4,S,03,","","","","","28.96","4,,,S","",""
"IDM00097796","2017-10","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","27","4,S","9","4,S","","","33.6","4,S,24,","","","","","31.58","4,,,S","",""
"IDM00097796","2018-01","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0",",S","31",",S","15",",S","","","35.1",",S,31,","","","","","32.27",",,,S","",""
"IDM00097796","2018-02","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","25","3,S","18","3,S","","","34.6","3,S,22,","","","","","32.51","3,,,S","",""
"IDM00097796","2018-04","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","27","3,S","8","3,S","","","34.0","3,S,10,","","","","","31.31","3,,,S","",""
"IDM00097796","2018-05","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","27","4,S","2","4,S","","","33.3","4,S,11,","","","","","30.47","4,,,S","",""
"IDM00097796","2018-12","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","5,S","26","5,S","19","5,S","","","35.0","5,S,15,","","","","","32.87","5,,,S","",""
"IDM00097796","2019-01","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","27","4,S","20","4,S","","","35.4","4,S,25,","","","","","33.05","4,,,S","",""
"IDM00097796","2019-03","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","0","5,S","0","5,S","0","4,S","27","4,S","14","4,S","21.9","5,S,20,","34.8","4,S,21,","","","27.73","8,S","31.99","4,,,S","23.48","5,,,S"
"IDM00097796","2019-05","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","5,S","26","5,S","4","5,S","","","33.0","5,S,13,+","","","","","31.09","5,,,S","",""
"IDM00097796","2019-06","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","5,S","25","5,S","0","5,S","","","31.4","5,S,05,+","","","","","28.93","5,,,S","",""
"IDM00097796","2019-07","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","5,S","26","5,S","0","5,S","","","29.4","5,S,09,","","","","","27.51","5,,,S","",""
"IDM00097796","2019-08","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","5,S","26","5,S","0","5,S","","","31.2","5,S,20,","","","","","27.91","5,,,S","",""
"IDM00097796","2019-11","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","27","3,S","19","3,S","","","33.8","3,S,28,","","","","","32.20","3,,,S","",""
"IDM00097796","2019-12","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","27","4,S","22","4,S","","","34.2","4,S,28,+","","","","","32.69","4,,,S","",""
"IDM00097796","2020-01","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","5,S","26","5,S","22","5,S","","","34.8","5,S,31,","","","","","33.32","5,,,S","",""
"IDM00097796","2020-02","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","1,S","28","1,S","24","1,S","","","35.3","1,S,26,","","","","","33.36","1,,,S","",""
"IDM00097796","2020-04","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","28","2,S","15","2,S","","","33.4","2,S,28,","","","","","31.77","2,,,S","",""
"IDM00097796","2020-05","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","28","3,S","7","3,S","","","32.8","3,S,22,","","","","","30.93","3,,,S","",""
"IDM00097796","2020-06","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","28","2,S","1","2,S","","","32.2","2,S,06,","","","","","29.69","2,,,S","",""
"IDM00097796","2020-07","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","4,S","27","4,S","0","4,S","","","31.4","4,S,22,+","","","","","28.38","4,,,S","",""
"IDM00097796","2020-08","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","28","3,S","2","3,S","","","33.2","3,S,12,","","","","","29.58","3,,,S","",""
"IDM00097796","2020-09","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","3,S","27","3,S","2","3,S","","","32.3","3,S,21,","","","","","30.09","3,,,S","",""
"IDM00097796","2020-10","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","29","2,S","3","2,S","","","32.7","2,S,25,","","","","","30.61","2,,,S","",""
"IDM00097796","2020-11","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","28","2,S","19","2,S","","","34.0","2,S,19,","","","","","32.24","2,,,S","",""
"IDM00097796","2021-01","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","5,S","26","5,S","18","5,S","","","33.5","5,S,23,","","","","","32.56","5,,,S","",""
"IDM00097796","2021-03","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","29","2,S","18","2,S","","","33.4","2,S,24,+","","","","","31.95","2,,,S","",""
"IDM00097796","2021-05","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0",",S","31",",S","8",",S","","","33.4",",S,12,","","","","","30.64",",,,S","",""
"IDM00097796","2021-06","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","1,S","29","1,S","0","1,S","","","32.0","1,S,13,+","","","","","30.19","1,,,S","",""
"IDM00097796","2021-08","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0",",S","31",",S","1",",S","","","32.2",",S,29,","","","","","30.54",",,,S","",""
"IDM00097796","2021-09","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","5,S","25","5,S","4","5,S","","","32.8","5,S,28,","","","","","30.40","5,,,S","",""
"IDM00097796","2021-11","-4.717","136.433","3.0","KOKONAO TIMUKA, ID","","","","","","","","","0","2,S","28","2,S","19","2,S","","","34.3","2,S,10,","","","","","32.30","2,,,S","",""
