"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003935","1961-04","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","15.7","0","14.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","8",",0","0",",0","5","","","","3","","-2.8",",0,02,","0",",,0,30,+","13",",,0,15,","26.4",",,0,12,","27.8",",0,25,","2447.1","0","217.4",",0","85.4",",,,0","13",",,,0","11.56",",0","17.53",",,,0","5.59",",,,0","","","","","","","","","","","","","",""
"USW00003935","1961-05","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","44.7","0","29.0",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","7","","","","4","","0.6",",0,02,","0",",,0,31,+","0",",,0,31,+","64.5",",,0,07,","32.2",",0,31,","2529.9","0","82.8",",0","223.3",",,,0","0",",,,0","16.60",",0","23.12",",,,0","10.07",",,,0","","","","","","","","","","","","","",""
"USW00003935","1961-06","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","186.0","0","141.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","6","","","","4","","8.9",",0,17,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,14,","35.0",",0,30,","2534.0","0","4.1",",0","44.0",",,,0","0",",,,0","22.91",",0","29.74",",,,0","16.07",",,,0","","","","","","","","","","","","","",""
"USW00003935","1961-07","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","406.2","0","220.2",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","6","","","","7","","10.6",",0,10,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,20,","35.0",",0,04,","0.0","0","0.0",",0","61.2",",,,0","0",",,,0","25.44",",0","31.68",",,,0","19.19",",,,0","","","","","","","","","","","","","",""
"USW00003935","1961-08","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","581.6","0","175.4",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","5","","","","5","","10.6",",0,21,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,20,","35.0",",0,30,+","3.3","0","3.3",",0","41.1",",,,0","0",",,,0","23.88",",0","30.56",",,,0","17.21",",,,0","","","","","","","","","","","","","",""
"USW00003935","1961-09","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","724.4","0","142.8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","15",",0","7","","","","4","","5.6",",0,26,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,13,","34.4",",0,09,+","27.7","0","24.4",",0","31.5",",,,0","0",",,,0","22.28",",0","29.41",",,,0","15.14",",,,0","","","","","","","","","","","","","",""
"USW00003935","1961-10","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","749.1","0","24.7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","4","","","","1","","-2.2",",0,27,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,30,","30.6",",0,11,+","147.9","0","120.2",",0","35.5",",,,0","0",",,,0","15.25",",0","22.99",",,,0","7.51",",,,0","","","","","","","","","","","","","",""
"USW00003935","1961-11","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","753.0","0","3.9",",0","10",",0","6",",0","3",",0","0",",0","0",",0","0",",0","11",",0","0",",0","5",",0","0",",0","12","","","","2","","-6.1",",0,29,","0",",,0,30,+","0",",,0,30,+","57.7",",,0,22,","26.7",",0,02,","462.3","0","314.4",",0","194.7",",,,0","0",",,,0","7.98",",0","13.38",",,,0","2.59",",,,0","","","","","","","","","","","","","",""
"USW00003935","1961-12","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","753.0","0","0.0",",0","12",",0","10",",0","1",",0","1",",0","2",",0","0",",0","22",",0","2",",0","0",",0","0",",0","11","","","","","","-11.1",",0,13,","25",",,0,23,","53",",,0,23,","40.6",",,0,09,","20.0",",0,03,+","962.1","0","499.8",",0","127.4",",,,0","78",",,,0","2.21",",0","6.47",",,,0","-2.05",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-01","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","0.0","0","0.0",",0","11",",0","7",",0","1",",0","3",",0","1",",0","2",",0","27",",0","10",",0","0",",0","0",",0","8","","","","1","","-20.6",",0,10,","51",",,0,21,+","61",",,0,19,","49.5",",,0,14,","16.7",",0,29,","1558.6","0","596.5",",0","134.8",",,,0","71",",,,0","-0.91",",0","4.15",",,,0","-5.96",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-02","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","0.0","0","0.0",",0","9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","17",",0","2",",0","3",",0","0",",0","5","","","","4","","-9.4",",0,07,+","0",",T,0,08,","0",",T,0,28,+","31.8",",,0,26,","26.1",",0,13,","1942.5","0","383.9",",0","141.2",",,,0","0",",T,,0","4.62",",0","10.04",",,,0","-0.80",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-03","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","0.0","0","0.0","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","12",",0","1","1,0","2","1,0","0","1,0","7","","","","2","","-10.0",",0,01,","0",",,0,31,+","0",",T,0,30,+","42.7",",,0,20,","23.3","1,0,28,","2318.1","0","375.6","1,0","121.6",",,,0","0",",T,,0","5.85","1,0","10.82","1,,,0","0.87",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-04","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","18.9","0","18.9","1,0","11",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","5","1,0","0",",0","12",",0","0",",0","5","","","","3","","-2.8","1,0,03,","0",",,0,30,+","0",",T,0,02,+","19.1",",,0,08,","29.4",",0,30,","2496.1","0","178.0",",0","70.9",",,,0","0",",T,,0","12.83","1,0","19.20",",,,0","6.46","1,,,0","","","","","","","","","","","","","",""
"USW00003935","1962-05","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","194.1","0","175.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","2","","","","10","","6.7",",0,02,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,01,","35.0",",0,17,+","2501.4","0","5.3",",0","41.4",",,,0","0",",,,0","23.81",",0","30.78",",,,0","16.85",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-06","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","375.5","0","181.4",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","3","","","","8","","11.1",",0,14,","0",",,0,30,+","0",",,0,30,+","39.9",",,0,21,","35.6",",0,18,","2501.4","0","0.0",",0","100.0",",,,0","0",",,,0","24.38",",0","30.52",",,,0","18.24",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-07","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","617.6","0","242.1",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","4","","","","6","","9.4",",0,27,","0",",,0,31,+","0",",,0,31,+","53.3",",,0,06,","37.8",",0,04,","0.0","0","0.0",",0","68.8",",,,0","0",",,,0","26.14",",0","32.56",",,,0","19.73",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-08","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","821.1","0","203.5",",0","7","2,0","5","2,0","1","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","6","","","","7","","11.1",",0,15,","0",",,0,31,+","0",",,0,31,+","35.3","2,,0,24,","38.3",",0,20,","0.0","0","0.0",",0","93.5","2,,,0","0",",,,0","24.90",",0","31.99",",,,0","17.81",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-09","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003935","1962-10","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","","","40.3","1,0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","21","1,0","0","1,0","7","","","","3","","-2.8",",0,24,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,13,","30.6","1,0,07,","","","102.5","1,0","117.7",",,,0","0",",,,0","16.35","1,0","22.53","1,,,0","10.17",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-11","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","","","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","7","","","","1","","-3.9",",0,06,","0",",,0,30,+","0",",,0,30,+","10.4",",,0,18,","20.0",",0,30,","","","328.9",",0","31.2",",,,0","0",",,,0","7.37",",0","13.22",",,,0","1.52",",,,0","","","","","","","","","","","","","",""
"USW00003935","1962-12","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","","","0.0","1,0","5",",0","4",",0","2",",0","5",",0","1",",0","2","1,0","25","1,0","5",",0","2",",0","0",",0","5","","","","","","-20.6","1,0,12,","51",",,0,11,+","46",",,0,10,","36.1",",,0,29,","22.2",",0,01,","","","512.0",",0","69.3",",,,0","46",",,,0","1.00","1,0","6.75",",,,0","-4.76","1,,,0","","","","","","","","","","","","","",""
"USW00003935","1963-01","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","8",",0","0",",0","4",",0","27",",0","12",",0","0",",0","0",",0","10","","","","1","","-25.6",",0,24,+","25",",,0,30,+","20",",,0,22,","6.1",",,0,05,","16.7",",0,10,+","","","672.9",",0","16.3",",,,0","33",",,,0","-3.37",",0","2.51",",,,0","-9.25",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-02","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","3",",0","1",",0","1",",0","27",",0","6",",0","0",",0","0",",0","8","","","","","","-17.8",",0,22,","25",",,0,21,+","25",",,0,10,","10.2",",,0,28,","16.1",",0,19,+","","","531.9",",0","22.9",",,,0","38",",,,0","-0.66",",0","5.63",",,,0","-6.96",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-03","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","5.9","0","5.9",",0","10",",0","6",",0","2",",0","0",",0","1",",0","0",",0","10",",0","0",",0","8",",0","0",",0","11","","","","5","","-3.3",",0,22,","0",",T,0,01,","25",",,0,01,","75.7",",,0,04,","27.8",",0,29,","","","240.1",",0","194.6",",,,0","25",",,,0","10.78",",0","17.39",",,,0","4.16",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-04","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","31.1","0","25.2",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","1",",0","4","","","","3","","0.0",",0,24,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,27,","32.2",",0,22,","","","118.1",",0","55.3",",,,0","0",",,,0","15.24",",0","22.05",",,,0","8.43",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-05","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","95.7","0","64.6",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","1",",0","12","","","","7","","0.0",",0,01,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,25,","32.8",",0,16,","","","40.8",",0","97.9",",,,0","0",",,,0","19.10",",0","25.67",",,,0","12.53",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-06","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","286.0","0","190.3",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","15","","","","6","","13.3",",0,21,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,20,","37.2",",0,09,","","","0.0",",0","93.8",",,,0","0",",,,0","24.68",",0","31.43",",,,0","17.92",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-07","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","501.6","0","215.6",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","12","","","","7","","10.6",",0,10,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,17,","34.4",",0,23,+","0.0","0","0.0",",0","122.0",",,,0","0",",,,0","25.29",",0","31.09",",,,0","19.48",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-08","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","686.8","0","185.2",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","20","","","","6","","10.6",",0,15,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,10,","36.1",",0,03,+","0.2","0","0.2",",0","109.5",",,,0","0",",,,0","24.30",",0","30.55",",,,0","18.05",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-09","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","776.4","0","89.6",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","19","","","","3","","3.3",",0,30,","0",",,0,30,+","0",",,0,30,+","77.0",",,0,12,","32.2",",0,20,+","16.1","0","15.9",",0","102.4",",,,0","0",",,,0","20.79",",0","28.15",",,,0","13.42",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-10","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","824.4","0","48.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","1",",0","8","","","","3","","-2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,27,","33.3",",0,11,","50.0","0","33.9",",0","0.5",",,,0","0",",,,0","18.79",",0","28.04",",,,0","9.54",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-11","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","824.7","0","0.3",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","2",",0","0",",0","13","","","","2","","-5.0",",0,03,","0",",,0,30,+","0",",,0,30,+","48.0",",,0,22,","22.2",",0,10,","333.0","0","283.0",",0","68.7",",,,0","0",",,,0","8.91",",0","15.67",",,,0","2.15",",,,0","","","","","","","","","","","","","",""
"USW00003935","1963-12","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","824.7","0","0.0",",0","5",",0","3",",0","0",",0","7",",0","1",",0","2",",0","29",",0","12",",0","0",",0","0",",0","4","","","","1","","-23.3",",0,24,","102",",,0,25,+","76",",,0,22,","13.7",",,0,07,","18.3",",0,06,","1003.4","0","670.4",",0","29.9",",,,0","79",",,,0","-3.29",",0","2.49",",,,0","-9.07",",,,0","","","","","","","","","","","","","",""
"USW00003935","1964-01","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","5","2,0","1","1,0","1",",0","23",",0","3",",0","0",",0","0",",0","11","","","","2","","-18.9",",0,14,","51","2,,0,14,+","25","1,,0,09,","12.7",",,0,08,","17.8",",0,24,","1512.5","0","509.1",",0","37.2",",,,0","25","1,,,0","1.91",",0","8.40",",,,0","-4.58",",,,0","","","","","","","","","","","","","",""
"USW00003935","1964-02","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","0.0","0","0.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","26",",0","0",",0","0",",0","0",",0","9","","","","","","-9.4",",0,22,","0",",,0,29,+","0",",T,0,21,+","26.2",",,0,05,","16.7",",0,02,","1979.8","0","467.3",",0","67.0",",,,0","0",",T,,0","2.22",",0","8.46",",,,0","-4.02",",,,0","","","","","","","","","","","","","",""
"USW00003935","1964-03","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","0.0","0","0.0",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","13",",0","0",",0","5",",0","0",",0","10","","","","8","","-8.9",",0,30,","0",",,0,31,+","0",",T,0,10,+","109.0",",,0,08,","23.3",",0,25,","2303.2","0","323.4",",0","281.7",",,,0","0",",T,,0","7.90",",0","14.66",",,,0","1.14",",,,0","","","","","","","","","","","","","",""
"USW00003935","1964-04","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","31.9","0","31.9",",0","12",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","6","","","","6","","-2.2",",0,09,","0",",,0,30,+","0",",,0,30,+","114.3",",,0,13,","27.8",",0,25,+","2399.9","0","96.7",",0","194.9",",,,0","0",",,,0","16.17",",0","22.18",",,,0","10.16",",,,0","","","","","","","","","","","","","",""
"USW00003935","1964-05","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","124.2","0","92.3",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","10","","","","8","","5.6",",0,29,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,07,","33.3",",0,21,+","2420.8","0","20.9",",0","67.0",",,,0","0",",,,0","20.64",",0","27.53",",,,0","13.74",",,,0","","","","","","","","","","","","","",""
"USW00003935","1964-06","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","334.2","0","210.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","6","","","","3","","8.3",",0,04,","0",",,0,30,+","0",",,0,30,+","36.6",",,0,30,","37.2",",0,22,","2424.9","0","4.1",",0","63.5",",,,0","0",",,,0","25.19",",0","31.74",",,,0","18.65",",,,0","","","","","","","","","","","","","",""
"USW00003935","1964-07","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","586.2","0","252.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","16","","","","8","","12.8",",0,13,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,11,","37.2",",0,25,+","0.0","0","0.0",",0","37.4",",,,0","0",",,,0","26.46",",0","33.14",",,,0","19.79",",,,0","","","","","","","","","","","","","",""
