"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00126580","1893-11","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0",",6","3",",6","3",",6","1",",6","","","","","0",",6","19",",6","2",",6","1",",6","0",",6","","","","","-11.7",",6,25,+","","","","","40.9",",,6,26,","22.8",",6,03,","606.8","6","","","","","393.8",",6","","","","","","","","","","","","","","","","","","","","","48.5",",,,6","","","5.21",",6","11.82",",,,6","-1.40",",,,6"
"USC00126580","1893-12","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0",",6","2","2,6","2","2,6","1","2,6","","","0",",6","0",",6","25",",6","5",",6","1",",6","0",",6","","","","","-12.2",",6,05,+","","","13",",,6,17,","43.2","2,,6,16,","23.9",",6,26,","1139.0","6","","","","","532.2",",6","","","","","","","","","","","","","","","","","","","","","48.3","2,,,6","13",",,,6","1.16",",6","6.10",",,,6","-3.77",",,,6"
"USC00126580","1894-01","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","0.0","","0.0","2,6","5",",6","5",",6","1",",6","","","1",",6","0",",6","19",",6","1","2,6","0","2,6","0","2,6","","","","","-13.9",",6,25,","","","69",",,6,24,","25.4",",,6,05,","20.0","2,6,16,","1593.6","","","","","","454.6","2,6","","","","","","","","","","","","","","","","","","","","","61.5",",,,6","69",",,,6","2.33","2,6","7.83","2,,,6","-3.17",",,,6"
"USC00126580","1894-02","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","0.0","","0.0","3,6","5","1,6","5","1,6","2","1,6","","","2",",6","0","1,6","26","1,6","5","2,6","0","2,6","0","2,6","","","","","-13.3","1,6,16,","","","102",",,6,16,","34.3","1,,6,11,","12.8","2,6,09,","2112.4","","","","","","518.8","2,6","","","","","","","","","","","","","","","","","","","","","91.4","1,,,6","153",",,,6","-2.21","3,6","3.65","2,,,6","-8.08","1,,,6"
"USC00126580","1894-03","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","5.8","","5.8","2,6","7",",6","7",",6","0",",6","","","0",",6","0","1,6","11","1,6","1","1,6","8","1,6","0","1,6","","","","","-10.6","1,6,26,","","","0",",T,6,26,","15.2",",,6,06,","30.0","1,6,21,","2379.8","","","","","","267.4","1,6","","","","","","","","","","","","","","","","","","","","","61.0",",,,6","0",",T,,6","9.14","2,6","15.77","1,,,6","2.52","1,,,6"
"USC00126580","1894-04","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","25.6","","19.8",",6","6",",6","6",",6","2",",6","","","","","0",",6","3",",6","0",",6","11",",6","0",",6","","","","","-1.1",",6,06,","","","","","30.5",",,6,19,","30.6",",6,30,+","2585.2","","","","","","205.4",",6","","","","","","","","","","","","","","","","","","","","","80.0",",,,6","","","12.15",",6","18.90",",,,6","5.39",",,,6"
"USC00126580","1894-07","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","186.9","1,6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","17","1,6","","","","","12.8",",6,31,","","","","","20.3",",,6,19,","35.6","1,6,20,","0.0","","","","","","0.0","1,6","","","","","","","","","","","","","","","","","","","","","25.4",",,,6","","","24.58","1,6","32.22","1,,,6","16.93",",,,6"
"USC00126580","1894-08","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","178.5",",6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","","","6.1",",6,04,","","","","","21.6",",,6,12,","37.8",",6,11,","4.4","","","","","","4.4",",6","","","","","","","","","","","","","","","","","","","","","44.4",",,,6","","","23.95",",6","31.71",",,,6","16.19",",,,6"
"USC00126580","1894-09","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","94.3","2,6","4",",6","4",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","26","1,6","5","1,6","","","","","5.0","1,6,26,+","","","","","24.1",",,6,13,","35.0","1,6,02,","26.1","","","","","","21.7","1,6","","","","","","","","","","","","","","","","","","","","","46.9",",,,6","","","21.04","2,6","27.11","1,,,6","14.96","1,,,6"
"USC00126580","1894-10","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","4.5",",6","5",",6","5",",6","0",",6","","","","","0",",6","2",",6","0",",6","14",",6","0",",6","","","","","-0.6",",6,08,","","","","","20.3",",,6,03,","28.9",",6,03,","193.0","","","","","","166.9",",6","","","","","","","","","","","","","","","","","","","","","41.9",",,,6","","","13.09",",6","20.39",",,,6","5.80",",,,6"
"USC00126580","1894-11","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","","","2","2,6","2","2,6","0","2,6","","","0",",6","","","","","1","5,6","1","5,6","0","5,6","","","","","","","","","0",",T,6,10,+","6.4","2,,6,03,","21.1","5,6,03,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","2,,,6","0",",T,,6","","","12.53","5,,,6","",""
"USC00126580","1895-03","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.8","4,6","5","2,6","2","2,6","0","2,6","","","0",",6","0","3,6","19","3,6","4","1,6","3","1,6","0","1,6","","","","","-10.6","3,6,15,","","","13",",,6,11,","7.6","2,,6,01,","27.2","1,6,31,","","","","","","","382.6","1,6","","","","","","","","","","","","","","","","","","","","","12.4","2,,,6","24",",,,6","4.06","4,6","9.87","1,,,6","-1.76","3,,,6"
"USC00126580","1895-04","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","11.0",",6","6",",6","6",",6","0",",6","","","","","0",",6","2",",6","0",",6","11",",6","0",",6","","","","","-1.7",",6,03,","","","","","22.9",",,6,02,","29.4",",6,30,+","","","","","","","160.2",",6","","","","","","","","","","","","","","","","","","","","","77.5",",,,6","","","13.36",",6","19.44",",,,6","7.28",",,,6"
"USC00126580","1895-05","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","95.6","4,6","3",",6","3",",6","0",",6","","","","","0","3,6","2","3,6","0","3,6","22","3,6","6","3,6","","","","","-0.6","3,6,20,+","","","","","16.5",",,6,20,","38.3","3,6,30,","","","","","","","82.5","3,6","","","","","","","","","","","","","","","","","","","","","36.9",",,,6","","","18.46","4,6","26.05","3,,,6","10.88","3,,,6"
"USC00126580","1895-06","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","","","4",",6","4",",6","1",",6","","","","","","","","","0",",6","30",",6","22",",6","","","","","","","","","","","45.7",",,6,19,","37.2",",6,04,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.8",",,,6","","","","","32.10",",,,6","",""
"USC00126580","1895-09","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","108.5",",6","1",",6","1",",6","1",",6","","","","","0",",6","2",",6","0",",6","26",",6","10",",6","","","","","-1.1",",6,30,","","","","","58.4",",,6,03,","34.4",",6,22,+","","","","","","","43.9",",6","","","","","","","","","","","","","","","","","","","","","58.4",",,,6","","","20.49",",6","28.60",",,,6","12.37",",,,6"
"USC00126580","1895-10","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","13",",6","0",",6","6",",6","0",",6","","","","","-5.0",",6,29,+","","","","","5.1",",,6,09,","25.0",",6,06,","","","","","","","288.0",",6","","","","","","","","","","","","","","","","","","","","","5.1",",,,6","","","9.04",",6","16.41",",,,6","1.67",",,,6"
"USC00126580","1895-11","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","","","5","1,6","5","1,6","4","1,6","","","0",",6","","","","","0","2,6","3","2,6","0","2,6","","","","","","","","","0",",T,6,19,","53.3","1,,6,08,","23.9","2,6,06,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.5","1,,,6","0",",T,,6","","","12.83","2,,,6","",""
"USC00126580","1895-12","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0","2,6","7",",6","6",",6","0",",6","","","3",",6","0","1,6","23","1,6","7","1,6","0","1,6","0","1,6","","","","","-12.2","1,6,31,+","","","102",",,6,29,","21.6",",,6,02,","16.7","1,6,25,","","","","","","","485.5","1,6","","","","","","","","","","","","","","","","","","","","","71.2",",,,6","230",",,,6","1.93","2,6","6.74","1,,,6","-2.89","1,,,6"
"USC00126580","1896-01","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","0.0","","0.0",",6","3",",6","3",",6","0",",6","","","","","1",",6","26",",6","2",",6","0",",6","0",",6","","","","","-17.8",",6,05,","","","","","12.7",",,6,23,","13.3",",6,31,+","","","","","","","554.3",",6","","","","","","","","","","","","","","","","","","","","","28.0",",,,6","","","0.45",",6","5.04",",,,6","-4.14",",,,6"
"USC00126580","1896-02","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","0.0","","0.0",",6","3","1,6","2","1,6","0","1,6","","","1",",6","1",",6","21",",6","5",",6","0",",6","0",",6","","","","","-17.8",",6,22,","","","25",",,6,18,","15.2","1,,6,02,","19.4",",6,27,","","","","","","","490.5",",6","","","","","","","","","","","","","","","","","","","","","18.2","1,,,6","30",",,,6","1.42",",6","6.43",",,,6","-3.59",",,,6"
"USC00126580","1896-06","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","32.8","3,6","4",",6","4",",6","1",",6","","","","","0","1,6","0","1,6","0","3,6","25","3,6","5","3,6","","","","","4.4","1,6,27,+","","","","","43.2",",,6,23,","35.6","3,6,26,","","","","","","","28.4","3,6","","","","","","","","","","","","","","","","","","","","","91.5",",,,6","","","18.64","3,6","27.87","3,,,6","9.41","1,,,6"
"USC00126580","1896-09","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","","","6",",6","6",",6","1",",6","","","","","0","1,6","0","1,6","","","","","","","","","","","4.4","1,6,19,","","","","","61.0",",,6,27,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.1",",,,6","","","","","","","12.99","1,,,6"
"USC00126580","1896-10","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0","2,6","0",",6","0",",6","0",",6","","","","","0",",6","9",",6","0","2,6","7","2,6","0","2,6","","","","","-4.4",",6,18,","","","","","0.0",",T,6,19,","25.0","2,6,31,","","","","","","","233.9","2,6","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","","","10.43","2,6","18.48","2,,,6","2.37",",,,6"
"USC00126580","1897-03","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0",",6","","","","","","","","","","","0",",6","16",",6","0",",6","3",",6","0",",6","","","","","-5.6",",6,12,","","","","","","","22.2",",6,21,","","","","","","","334.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","7.54",",6","13.98",",,,6","1.10",",,,6"
"USC00126580","1898-04","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","","","5",",6","2",",6","0",",6","","","","","0","5,6","9","5,6","0","5,6","4","5,6","0","5,6","","","","","-2.2","5,6,27,+","","","","","6.6",",,6,04,","26.1","5,6,18,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6",",,,6","","","10.09","6,6","16.69","5,,,6","3.49","5,,,6"
"USC00126580","1898-07","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","172.3",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","22",",6","","","","","7.2",",6,06,+","","","","","0.0",",T,6,31,+","38.3",",6,24,","3.5","6","","","","","3.5",",6","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","","","23.78",",6","33.03",",,,6","14.52",",,,6"
"USC00126580","1898-08","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","141.3",",6","8",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","","","0.6",",6,13,","","","","","32.3",",,6,02,","37.2",",6,24,","9.9","6","","","","","6.4",",6","","","","","","","","","","","","","","","","","","","","","69.8",",,,6","","","22.68",",6","31.64",",,,6","13.73",",,,6"
"USC00126580","1898-09","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","91.2",",6","7",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","5",",6","","","","","5.6",",6,12,","","","","","5.8",",,6,28,","35.6",",6,03,","27.2","6","","","","","17.3",",6","","","","","","","","","","","","","","","","","","","","","21.8",",,,6","","","20.80",",6","27.86",",,,6","13.74",",,,6"
"USC00126580","1898-10","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","23.3",",6","","","","","","","","","","","0",",6","4",",6","0",",6","10",",6","0",",6","","","","","-4.4",",6,24,","","","","","","","30.0",",6,02,","234.5","6","","","","","207.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","12.40",",6","18.62",",,,6","6.17",",,,6"
"USC00126580","1898-11","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0","2,6","4",",6","4",",6","0",",6","","","1",",6","0","1,6","18","1,6","2","1,6","0","1,6","0","1,6","","","","","-13.3","1,6,26,","","","30",",,6,26,","6.9",",,6,05,","20.6","1,6,04,+","623.9","6","","","","","389.4","1,6","","","","","","","","","","","","","","","","","","","","","17.8",",,,6","30",",,,6","4.38","2,6","10.26","1,,,6","-1.50","1,,,6"
"USC00126580","1898-12","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0","3,6","6",",6","6",",6","0",",6","","","3","2,6","2","3,6","21","3,6","8",",6","0",",6","0",",6","","","","","-22.8","3,6,13,+","","","114","2,,6,05,","16.0",",,6,19,","16.1",",6,31,","1122.4","6","","","","","498.5",",6","","","","","","","","","","","","","","","","","","","","","44.0",",,,6","169","2,,,6","0.42","3,6","5.19",",,,6","-4.35","3,,,6"
"USC00126580","1899-01","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","0.0","6","0.0","5,6","6",",6","6",",6","0",",6","","","3",",6","3","3,6","24","3,6","7","3,6","0","3,6","0","3,6","","","","","-19.4","3,6,30,","","","51",",,6,29,+","22.1",",,6,14,","13.9","3,6,21,","1615.6","6","","","","","493.2","3,6","","","","","","","","","","","","","","","","","","","","","63.3",",,,6","132",",,,6","-0.91","5,6","4.11","3,,,6","-5.92","3,,,6"
"USC00126580","1899-02","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","0.0","6","0.0","2,6","","","","","","","","","4",",6","8","1,6","21","1,6","11","1,6","0","1,6","0","1,6","","","","","-27.8","1,6,10,+","","","107",",,6,06,","","","19.4","1,6,26,","2183.0","6","","","","","567.4","1,6","","","","","","","","","","","","","","","","","","","","","","","244",",,,6","-3.66","2,6","1.66","1,,,6","-8.97","1,,,6"
"USC00126580","1899-03","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","0.0","6","0.0","1,6","5",",6","4",",6","0",",6","","","","","0","1,6","11","1,6","1",",6","0",",6","0",",6","","","","","-11.7","1,6,07,","","","","","19.1",",,6,17,","19.4",",6,23,","2532.1","6","","","","","349.1",",6","","","","","","","","","","","","","","","","","","","","","49.6",",,,6","","","6.80","1,6","13.33",",,,6","0.27","1,,,6"
"USC00126580","1899-04","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","26.8","6","26.8","1,6","4",",6","4",",6","1",",6","","","","","0",",6","8",",6","5","1,6","17","1,6","0","1,6","","","","","-5.0",",6,03,","","","","","27.9",",,6,18,","28.3","1,6,29,+","2745.3","6","","","","","213.2","1,6","","","","","","","","","","","","","","","","","","","","","54.3",",,,6","","","12.01","1,6","16.96","1,,,6","7.07",",,,6"
"USC00126580","1899-05","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","194.8","6","168.0","3,6","5",",6","5",",6","1",",6","","","","","0","1,6","0","1,6","0","2,6","28","2,6","1","2,6","","","","","6.7","1,6,21,","","","","","28.4",",,6,11,","32.2","2,6,28,","2754.4","6","","","","","9.1","2,6","","","","","","","","","","","","","","","","","","","","","57.7",",,,6","","","23.53","3,6","28.22","2,,,6","18.84","1,,,6"
"USC00126580","1899-06","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","402.6","6","207.8",",6","7",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","18",",6","","","","","9.4",",6,18,","","","","","51.6",",,6,08,","36.1",",6,23,","2754.4","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","121.0",",,,6","","","25.26",",6","31.55",",,,6","18.97",",,,6"
"USC00126580","1899-07","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","616.8","6","214.2",",6","5",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","22",",6","","","","","9.4",",6,09,","","","","","14.7",",,6,08,","36.1",",6,03,","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","24.7",",,,6","","","25.24",",6","32.81",",,,6","17.67",",,,6"
"USC00126580","1899-08","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","874.3","6","257.5",",6","4",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","27",",6","","","","","15.6",",6,23,+","","","","","29.2",",,6,10,","38.3",",6,02,","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","43.4",",,,6","","","26.64",",6","34.32",",,,6","18.96",",,,6"
"USC00126580","1899-09","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","973.8","6","99.5","1,6","4",",6","3",",6","0",",6","","","","","0",",6","3",",6","0","1,6","29","1,6","11","1,6","","","","","-2.2",",6,28,","","","","","16.5",",,6,08,","40.6","1,6,04,","41.0","6","","","","","41.0","1,6","","","","","","","","","","","","","","","","","","","","","30.3",",,,6","","","20.23","1,6","30.06","1,,,6","10.40",",,,6"
"USC00126580","1899-10","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","1024.6","6","50.8",",6","","","","","","","","","0",",6","0",",6","0",",6","0",",6","30",",6","9",",6","","","","","1.1",",6,31,+","","","0",",,6,31,+","","","34.4",",6,10,","110.4","6","","","","","69.4",",6","","","","","","","","","","","","","","","","","","","","","","","0",",,,6","17.73",",6","27.78",",,,6","7.69",",,,6"
"USC00126580","1899-11","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","1025.1","6","0.5","1,6","5",",6","5",",6","0",",6","","","0",",6","0",",6","6",",6","0","1,6","17","1,6","0","1,6","","","","","-1.7",",6,27,","","","0",",T,6,03,","16.5",",,6,22,","28.3","1,6,09,","291.1","6","","","","","180.7","1,6","","","","","","","","","","","","","","","","","","","","","36.1",",,,6","0",",T,,6","12.17","1,6","21.18","1,,,6","3.16",",,,6"
"USC00126580","1899-12","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","","","7","1,6","7","1,6","1","1,6","","","","","3","4,6","24","4,6","","","","","","","","","","","-20.0","4,6,31,","","","","","31.5","1,,6,10,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6","1,,,6","","","","","","","-5.67","4,,,6"
"USC00126580","1900-01","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","0.0","6","0.0","2,6","4",",6","4",",6","2",",6","","","1",",6","6","1,6","21","1,6","9","1,6","0","1,6","0","1,6","","","","","-25.6","1,6,02,","","","25",",,6,02,","34.0",",,6,12,","20.0","1,6,19,","","","","","","","554.8","1,6","","","","","","","","","","","","","","","","","","","","","79.5",",,,6","25",",,,6","-0.89","2,6","4.96","1,,,6","-6.74","1,,,6"
"USC00126580","1900-03","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","0.0",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","26",",6","2",",6","1",",6","0",",6","","","","","-13.9",",6,16,","","","0",",T,6,17,","11.4",",,6,19,","23.9",",6,11,","","","","","","","492.0",",6","","","","","","","","","","","","","","","","","","","","","24.3",",,,6","0",",T,,6","2.46",",6","9.07",",,,6","-4.15",",,,6"
"USC00126580","1900-04","38.88782","-86.552","198.7","OOLITIC PURDUE EX FRM, IN US","","","2.0","2,6","3",",6","0",",6","0",",6","","","0",",6","0","2,6","3","2,6","0",",6","20",",6","0",",6","","","","","-1.1","2,6,14,","","","0",",T,6,12,","1.8",",,6,01,","27.8",",6,29,","","","","","","","123.1",",6","","","","","","","","","","","","","","","","","","","","","3.3",",,,6","0",",T,,6","13.60","2,6","20.37",",,,6","6.83","2,,,6"
