"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00390346","1927-03","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","152",",,6,12,","16.5",",,6,12,","","","","","","","26.2",",,,6","152",",,,6","","","","","",""
"USC00390346","1927-04","44.99583","-98.48111","379.2","ASHTON, SD US","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","51",",,6,20,","","","","","","","","","","","64",",,,6","","","","","",""
"USC00390346","1927-05","44.99583","-98.48111","379.2","ASHTON, SD US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","","","","","","","","","","","0",",,,6","","","","","",""
"USC00390346","1927-06","44.99583","-98.48111","379.2","ASHTON, SD US","","","11",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","24.9",",,6,20,","","","","","","","92.0",",,,6","","","","","","","",""
"USC00390346","1927-07","44.99583","-98.48111","379.2","ASHTON, SD US","","","8",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","29.2",",,6,16,","","","","","","","101.1",",,,6","","","","","","","",""
"USC00390346","1927-08","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","31.8",",,6,15,","","","","","","","63.6",",,,6","","","","","","","",""
"USC00390346","1927-09","44.99583","-98.48111","379.2","ASHTON, SD US","","","5",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,30,+","22.6",",,6,09,","","","","","","","64.0",",,,6","0",",,,6","","","","","",""
"USC00390346","1927-10","44.99583","-98.48111","379.2","ASHTON, SD US","","","5",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","7.6",",,6,02,","","","","","","","13.6",",,,6","0",",,,6","","","","","",""
"USC00390346","1927-11","44.99583","-98.48111","379.2","ASHTON, SD US","","","4",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","102",",,6,14,","10.2",",,6,14,","","","","","","","14.7",",,,6","127",",,,6","","","","","",""
"USC00390346","1928-01","44.99583","-98.48111","379.2","ASHTON, SD US","","","2",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","13",",,6,30,+","0.5",",,6,30,+","","","","","","","1.0",",,,6","26",",,,6","","","","","",""
"USC00390346","1928-02","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","2.0",",,6,06,","","","","","","","4.9",",,,6","","","","","","","",""
"USC00390346","1928-03","44.99583","-98.48111","379.2","ASHTON, SD US","","","5",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","13",",,6,02,","1.0",",,6,12,","","","","","","","2.9",",,,6","16",",,,6","","","","","",""
"USC00390346","1928-04","44.99583","-98.48111","379.2","ASHTON, SD US","0.0","3,6","6",",6","5",",6","0",",6","","","1",",6","0",",6","25",",6","1","3,6","3","3,6","0","3,6","","","-16.7",",6,14,","","","127",",,6,13,","11.9",",,6,13,","26.7","3,6,28,","","","396.1","3,6","28.9",",,,6","127",",,,6","3.72","3,6","12.50","3,,,6","-5.06",",,,6"
"USC00390346","1928-06","44.99583","-98.48111","379.2","ASHTON, SD US","","","13",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","25.7",",,6,12,","","","","","","","82.5",",,,6","","","","","","","",""
"USC00390346","1928-07","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","38.6",",,6,07,","","","","","","","67.1",",,,6","","","","","","","",""
"USC00390346","1928-08","44.99583","-98.48111","379.2","ASHTON, SD US","","","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","36.3",",,6,29,","","","","","","","90.2",",,,6","","","","","","","",""
"USC00390346","1928-09","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","13.5",",,6,14,","","","","","","","29.6",",,,6","","","","","","","",""
"USC00390346","1928-10","44.99583","-98.48111","379.2","ASHTON, SD US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,21,","","","","","","","","","","","0",",T,,6","","","","","",""
"USC00390346","1928-11","44.99583","-98.48111","379.2","ASHTON, SD US","","","5",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,30,+","9.7",",,6,07,","","","","","","","26.0",",,,6","0",",,,6","","","","","",""
"USC00390346","1928-12","44.99583","-98.48111","379.2","ASHTON, SD US","","","4","3,6","1","3,6","0","3,6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,02,","2.5","3,,6,02,","","","","","","","4.5","3,,,6","35",",,,6","","","","","",""
"USC00390346","1929-01","44.99583","-98.48111","379.2","ASHTON, SD US","","","9",",6","6",",6","0",",6","","","6",",6","","","","","","","","","","","","","","","","","127",",,6,30,","12.7",",,6,30,","","","","","","","37.1",",,,6","382",",,,6","","","","","",""
"USC00390346","1929-02","44.99583","-98.48111","379.2","ASHTON, SD US","","","5",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","51",",,6,17,","5.1",",,6,17,","","","","","","","10.4",",,,6","107",",,,6","","","","","",""
"USC00390346","1929-03","44.99583","-98.48111","379.2","ASHTON, SD US","","","9",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","18.3",",,6,22,","","","","","","","48.2",",,,6","","","","","","","",""
"USC00390346","1929-04","44.99583","-98.48111","379.2","ASHTON, SD US","","","8",",6","4",",6","1",",6","","","2",",6","","","","","","","","","","","","","","","","","178",",,6,10,","43.9",",,6,24,","","","","","","","73.5",",,,6","242",",,,6","","","","","",""
"USC00390346","1929-05","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","20",",,6,15,","11.7",",,6,09,","","","","","","","27.5",",,,6","20",",,,6","","","","","",""
"USC00390346","1929-06","44.99583","-98.48111","379.2","ASHTON, SD US","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","2.8",",,6,13,","","","","","","","6.2",",,,6","","","","","","","",""
"USC00390346","1929-07","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","10.4",",,6,20,","","","","","","","30.0",",,,6","","","","","","","",""
"USC00390346","1929-09","44.99583","-98.48111","379.2","ASHTON, SD US","","","11",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","25.7",",,6,09,","","","","","","","71.7",",,,6","","","","","","","",""
"USC00390346","1929-10","44.99583","-98.48111","379.2","ASHTON, SD US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","17.0",",,6,31,","","","","","","","67.2",",,,6","","","","","","","",""
"USC00390346","1929-11","44.99583","-98.48111","379.2","ASHTON, SD US","","","6","1,6","1","1,6","0","1,6","","","1",",6","","","","","","","","","","","","","","","","","38",",,6,18,","3.8","1,,6,18,","","","","","","","7.5","1,,,6","56",",,,6","","","","","",""
"USC00390346","1929-12","44.99583","-98.48111","379.2","ASHTON, SD US","","","2",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","38",",,6,17,","3.8",",,6,17,","","","","","","","4.1",",,,6","38",",,,6","","","","","",""
"USC00390346","1930-01","44.99583","-98.48111","379.2","ASHTON, SD US","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","7.6",",,6,12,","","","","","","","9.7",",,,6","","","","","","","",""
"USC00390346","1930-02","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","22.1",",,6,28,","","","","","","","31.7",",,,6","","","","","","","",""
"USC00390346","1930-03","44.99583","-98.48111","379.2","ASHTON, SD US","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","5.8",",,6,23,","","","","","","","9.3",",,,6","","","","","","","",""
"USC00390346","1930-04","44.99583","-98.48111","379.2","ASHTON, SD US","","","8",",6","7",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","102",",,6,17,","23.9",",,6,17,","","","","","","","48.0",",,,6","102",",,,6","","","","","",""
"USC00390346","1930-05","44.99583","-98.48111","379.2","ASHTON, SD US","","","14",",6","8",",6","1",",6","","","0","1,6","","","","","","","","","","","","","","","","","0","1,,6,31,+","38.9",",,6,11,","","","","","","","101.7",",,,6","0","1,,,6","","","","","",""
"USC00390346","1930-06","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","25.7",",,6,25,","","","","","","","54.6",",,,6","","","","","","","",""
"USC00390346","1930-07","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","32.3",",,6,20,","","","","","","","43.1",",,,6","","","","","","","",""
"USC00390346","1930-08","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","34.3",",,6,18,","","","","","","","82.0",",,,6","","","","","","","",""
"USC00390346","1930-09","44.99583","-98.48111","379.2","ASHTON, SD US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,30,+","","","","","","","","","","","0",",,,6","","","","","",""
"USC00390346","1930-10","44.99583","-98.48111","379.2","ASHTON, SD US","","","8",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,29,+","27.4",",,6,01,","","","","","","","76.9",",,,6","0",",T,,6","","","","","",""
"USC00390346","1930-11","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","1",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","20",",,6,21,","35.6",",,6,20,","","","","","","","42.0",",,,6","46",",,,6","","","","","",""
"USC00390346","1930-12","44.99583","-98.48111","379.2","ASHTON, SD US","","","1",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","13",",,6,18,","1.0",",,6,18,","","","","","","","1.0",",,,6","13",",,,6","","","","","",""
"USC00390346","1931-01","44.99583","-98.48111","379.2","ASHTON, SD US","","","2",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,18,","2.5",",,6,18,","","","","","","","3.0",",,,6","30",",,,6","","","","","",""
"USC00390346","1931-02","44.99583","-98.48111","379.2","ASHTON, SD US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","5.1",",,6,12,","","","","","","","12.0",",,,6","","","","","","","",""
"USC00390346","1931-03","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","76",",,6,27,","16.5",",,6,23,","","","","","","","35.4",",,,6","217",",,,6","","","","","",""
"USC00390346","1931-04","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,03,","14.2",",,6,19,","","","","","","","35.9",",,,6","28",",,,6","","","","","",""
"USC00390346","1931-05","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,20,+","57.7",",,6,27,","","","","","","","96.5",",,,6","0",",T,,6","","","","","",""
"USC00390346","1931-06","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","14.2",",,6,10,","","","","","","","63.3",",,,6","","","","","","","",""
"USC00390346","1931-07","44.99583","-98.48111","379.2","ASHTON, SD US","","","3",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","12.2",",,6,01,","","","","","","","16.2",",,,6","0",",,,6","","","","","",""
"USC00390346","1931-08","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","5.1",",,6,23,","","","","","","","9.7",",,,6","","","","","","","",""
"USC00390346","1931-09","44.99583","-98.48111","379.2","ASHTON, SD US","","","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","17.8",",,6,24,","","","","","","","28.7",",,,6","","","","","","","",""
"USC00390346","1931-10","44.99583","-98.48111","379.2","ASHTON, SD US","","","9",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","29.7",",,6,22,","","","","","","","55.2",",,,6","0",",,,6","","","","","",""
"USC00390346","1931-11","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","5",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","76",",,6,27,+","9.7",",,6,20,","","","","","","","33.0",",,,6","203",",,,6","","","","","",""
"USC00390346","1931-12","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","38.9",",,6,30,","","","","","","","66.5",",,,6","","","","","","","",""
"USC00390346","1932-01","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","51",",,6,16,","5.1",",,6,16,","","","","","","","11.8",",,,6","118",",,,6","","","","","",""
"USC00390346","1932-02","44.99583","-98.48111","379.2","ASHTON, SD US","","","4",",6","1",",6","0",",6","","","0","1,6","","","","","","","","","","","","","","","","","10","1,,6,11,","2.5",",,6,21,","","","","","","","4.8",",,,6","23","1,,,6","","","","","",""
"USC00390346","1932-03","44.99583","-98.48111","379.2","ASHTON, SD US","","","11",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","6.4",",,6,04,","","","","","","","21.5",",,,6","","","","","","","",""
"USC00390346","1932-04","44.99583","-98.48111","379.2","ASHTON, SD US","","","12",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,26,","22.4",",,6,24,","","","","","","","49.3",",,,6","25",",,,6","","","","","",""
"USC00390346","1932-05","44.99583","-98.48111","379.2","ASHTON, SD US","","","12",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","8.9",",,6,31,","","","","","","","43.3",",,,6","","","","","","","",""
"USC00390346","1932-06","44.99583","-98.48111","379.2","ASHTON, SD US","","","12","1,6","10","1,6","1","1,6","","","","","","","","","","","","","","","","","","","","","","","25.7","1,,6,26,","","","","","","","112.6","1,,,6","","","","","","","",""
"USC00390346","1932-07","44.99583","-98.48111","379.2","ASHTON, SD US","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","17.5",",,6,04,","","","","","","","27.5",",,,6","","","","","","","",""
"USC00390346","1932-08","44.99583","-98.48111","379.2","ASHTON, SD US","","","8",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","50.5",",,6,11,","","","","","","","111.7",",,,6","","","","","","","",""
"USC00390346","1932-10","44.99583","-98.48111","379.2","ASHTON, SD US","0.0",",6","7",",6","5",",6","0",",6","","","2",",6","0",",6","24",",6","0",",6","4",",6","0",",6","","","-13.3",",6,31,","","","64",",,6,30,","6.4",",,6,30,","24.4",",6,16,+","","","426.6",",6","21.9",",,,6","89",",,,6","4.57",",6","11.03",",,,6","-1.88",",,,6"
"USC00390346","1932-11","44.99583","-98.48111","379.2","ASHTON, SD US","","","2",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","64",",,6,10,","6.4",",,6,10,","","","","","","","7.2",",,,6","69",",,,6","","","","","",""
"USC00390346","1932-12","44.99583","-98.48111","379.2","ASHTON, SD US","","","4",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","76",",,6,11,","7.6",",,6,11,","","","","","","","15.3",",,,6","153",",,,6","","","","","",""
"USC00390346","1933-01","44.99583","-98.48111","379.2","ASHTON, SD US","","","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","2.5",",,6,19,+","","","","","","","7.8",",,,6","","","","","","","",""
"USC00390346","1933-02","44.99583","-98.48111","379.2","ASHTON, SD US","","","3",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,04,","2.5",",,6,04,","","","","","","","4.6",",,,6","51",",,,6","","","","","",""
"USC00390346","1933-03","44.99583","-98.48111","379.2","ASHTON, SD US","","","4",",6","4",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","152",",,6,05,","15.2",",,6,05,","","","","","","","36.3",",,,6","356",",,,6","","","","","",""
"USC00390346","1933-04","44.99583","-98.48111","379.2","ASHTON, SD US","","","4",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","76",",,6,09,","20.3",",,6,30,","","","","","","","31.0",",,,6","76",",,,6","","","","","",""
"USC00390346","1933-05","44.99583","-98.48111","379.2","ASHTON, SD US","","","11",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","29.7",",,6,22,","","","","","","","61.7",",,,6","","","","","","","",""
"USC00390346","1933-06","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","15.5",",,6,23,","","","","","","","38.8",",,,6","","","","","","","",""
"USC00390346","1933-07","44.99583","-98.48111","379.2","ASHTON, SD US","196.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","6.7",",6,21,+","","","","","","","43.3",",6,29,","1.9","","1.9",",6","","","","","24.62",",6","34.53",",,,6","14.70",",,,6"
"USC00390346","1933-08","44.99583","-98.48111","379.2","ASHTON, SD US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","3.8",",,6,21,","","","","","","","12.9",",,,6","","","","","","","",""
"USC00390346","1933-09","44.99583","-98.48111","379.2","ASHTON, SD US","","","2",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","37.3",",,6,10,","","","","","","","38.1",",,,6","","","","","","","",""
"USC00390346","1933-10","44.99583","-98.48111","379.2","ASHTON, SD US","","","1",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","13",",,6,27,","1.3",",,6,27,","","","","","","","1.3",",,,6","13",",,,6","","","","","",""
"USC00390346","1933-11","44.99583","-98.48111","379.2","ASHTON, SD US","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","4.1",",,6,05,","","","","","","","4.9",",,,6","","","","","","","",""
"USC00390346","1933-12","44.99583","-98.48111","379.2","ASHTON, SD US","","","7",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","89",",,6,15,","10.2",",,6,02,","","","","","","","28.1",",,,6","207",",,,6","","","","","",""
"USC00390346","1934-01","44.99583","-98.48111","379.2","ASHTON, SD US","","","1",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","13",",,6,04,","1.3",",,6,04,","","","","","","","1.3",",,,6","13",",,,6","","","","","",""
"USC00390346","1934-02","44.99583","-98.48111","379.2","ASHTON, SD US","","","2",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","13",",,6,24,","0.8",",,6,24,","","","","","","","1.1",",,,6","16",",,,6","","","","","",""
"USC00390346","1934-03","44.99583","-98.48111","379.2","ASHTON, SD US","","","8",",6","2",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","114",",,6,29,","10.2",",,6,29,","","","","","","","19.9",",,,6","182",",,,6","","","","","",""
"USC00390346","1934-04","44.99583","-98.48111","379.2","ASHTON, SD US","","","2",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,30,+","1.8",",,6,01,","","","","","","","2.3",",,,6","0",",,,6","","","","","",""
