"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00511887","1920-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","16",",6","15",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","58.9",",,6,24,","","","","","301.2",",,,6","","","","","","","",""
"USC00511887","1920-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","20",",6","17",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","67.3",",,6,20,","","","","","400.4",",,,6","","","","","","","",""
"USC00511887","1920-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","20",",6","19",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","106.7",",,6,24,","","","","","309.7",",,,6","","","","","","","",""
"USC00511887","1921-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","28",",6","25",",6","9",",6","","","","","","","","","","","","","","","","","","","","","","","182.9",",,6,15,","","","","","914.2",",,,6","","","","","","","",""
"USC00511887","1921-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","41.9",",,6,01,","","","","","90.8",",,,6","","","","","","","",""
"USC00511887","1921-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","14",",6","13",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","59.7",",,6,23,","","","","","206.5",",,,6","","","","","","","",""
"USC00511887","1921-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","23",",6","14",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","36.8",",,6,06,","","","","","165.9",",,,6","","","","","","","",""
"USC00511887","1921-05","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","13",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","31.5",",,6,23,","","","","","126.3",",,,6","","","","","","","",""
"USC00511887","1921-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","15",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","14.2",",,6,28,","","","","","44.7",",,,6","","","","","","","",""
"USC00511887","1921-07","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","25",",6","21",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","32.0",",,6,07,","","","","","249.1",",,,6","","","","","","","",""
"USC00511887","1921-08","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","17",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","37.6",",,6,11,","","","","","220.8",",,,6","","","","","","","",""
"USC00511887","1921-09","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","23",",6","15",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","30.0",",,6,15,","","","","","153.3",",,,6","","","","","","","",""
"USC00511887","1921-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","19",",6","15",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","53.3",",,6,01,","","","","","242.5",",,,6","","","","","","","",""
"USC00511887","1921-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","16",",6","7",",6","","","","","","","","","","","","","","","","","","","","","","","200.7",",,6,19,","","","","","634.2",",,,6","","","","","","","",""
"USC00511887","1921-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","20",",6","17",",6","10",",6","","","","","","","","","","","","","","","","","","","","","","","241.3",",,6,12,","","","","","979.3",",,,6","","","","","","","",""
"USC00511887","1922-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","24",",6","23",",6","10",",6","","","","","","","","","","","","","","","","","","","","","","","108.7",",,6,30,","","","","","637.7",",,,6","","","","","","","",""
"USC00511887","1922-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","20",",6","15",",6","7",",6","","","","","","","","","","","","","","","","","","","","","","","42.4",",,6,28,","","","","","307.2",",,,6","","","","","","","",""
"USC00511887","1922-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","19",",6","15",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","129.5",",,6,04,","","","","","374.2",",,,6","","","","","","","",""
"USC00511887","1922-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","26",",6","22",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","32.0",",,6,16,","","","","","219.0",",,,6","","","","","","","",""
"USC00511887","1922-05","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","18",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","30.5",",,6,10,","","","","","218.7",",,,6","","","","","","","",""
"USC00511887","1922-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","12.2",",,6,22,","","","","","39.8",",,,6","","","","","","","",""
"USC00511887","1922-07","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","13",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","20.8",",,6,11,","","","","","75.1",",,,6","","","","","","","",""
"USC00511887","1922-08","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","16",",6","15",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","44.7",",,6,09,","","","","","220.0",",,,6","","","","","","","",""
"USC00511887","1922-09","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","24",",6","20",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","77.5",",,6,10,","","","","","304.0",",,,6","","","","","","","",""
"USC00511887","1922-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","22",",6","17",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","58.4",",,6,04,","","","","","291.6",",,,6","","","","","","","",""
"USC00511887","1922-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","20",",6","20",",6","9",",6","","","","","","","","","","","","","","","","","","","","","","","42.7",",,6,24,","","","","","355.8",",,,6","","","","","","","",""
"USC00511887","1922-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","11",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","20.3",",,6,12,","","","","","82.4",",,,6","","","","","","","",""
"USC00511887","1923-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","21",",6","10",",6","","","","","","","","","","","","","","","","","","","","","","","249.4",",,6,14,","","","","","1038.6",",,,6","","","","","","","",""
"USC00511887","1923-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","14",",6","12",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","114.3",",,6,09,","","","","","303.8",",,,6","","","","","","","",""
"USC00511887","1923-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","19",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","45.7",",,6,31,","","","","","227.7",",,,6","","","","","","","",""
"USC00511887","1923-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","23",",6","19",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","105.4",",,6,01,","","","","","542.7",",,,6","","","","","","","",""
"USC00511887","1923-05","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","18",",6","15",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","12.7",",,6,15,","","","","","107.7",",,,6","","","","","","","",""
"USC00511887","1923-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","14",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","62.2",",,6,04,","","","","","179.4",",,,6","","","","","","","",""
"USC00511887","1923-07","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","23",",6","21",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","20.3",",,6,13,","","","","","208.9",",,,6","","","","","","","",""
"USC00511887","1923-08","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","13",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","64.8",",,6,17,","","","","","184.8",",,,6","","","","","","","",""
"USC00511887","1923-09","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","15",",6","13",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","71.1",",,6,19,","","","","","321.0",",,,6","","","","","","","",""
"USC00511887","1923-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","18",",6","17",",6","6",",6","","","","","","","","","","","","","","","","","","","","","","","77.5",",,6,27,","","","","","323.4",",,,6","","","","","","","",""
"USC00511887","1923-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","16",",6","13",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","96.5",",,6,05,","","","","","345.5",",,,6","","","","","","","",""
"USC00511887","1923-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","25",",6","24",",6","11",",6","","","","","","","","","","","","","","","","","","","","","","","188.0",",,6,18,","","","","","907.5",",,,6","","","","","","","",""
"USC00511887","1924-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","11",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","16.5",",,6,13,","","","","","90.5",",,,6","","","","","","","",""
"USC00511887","1924-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","14",",6","13",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","208.3",",,6,14,","","","","","657.2",",,,6","","","","","","","",""
"USC00511887","1924-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","13",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","37.1",",,6,02,","","","","","174.0",",,,6","","","","","","","",""
"USC00511887","1924-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","26",",6","23",",6","7",",6","","","","","","","","","","","","","","","","","","","","","","","61.0",",,6,29,","","","","","458.2",",,,6","","","","","","","",""
"USC00511887","1924-05","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17","1,6","14","1,6","3","1,6","","","","","","","","","","","","","","","","","","","","","","","72.1","1,,6,14,","","","","","265.9","1,,,6","","","","","","","",""
"USC00511887","1924-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","12",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","52.1",",,6,16,","","","","","158.9",",,,6","","","","","","","",""
"USC00511887","1924-07","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","25",",6","21",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","116.8",",,6,20,","","","","","378.5",",,,6","","","","","","","",""
"USC00511887","1924-08","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","26",",6","21",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","33.0",",,6,09,","","","","","241.1",",,,6","","","","","","","",""
"USC00511887","1924-09","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","15",",6","12",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","168.9",",,6,26,","","","","","278.6",",,,6","","","","","","","",""
"USC00511887","1924-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","22",",6","19",",6","7",",6","","","","","","","","","","","","","","","","","","","","","","","72.4",",,6,22,","","","","","478.4",",,,6","","","","","","","",""
"USC00511887","1924-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","12",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","205.7",",,6,20,","","","","","349.7",",,,6","","","","","","","",""
"USC00511887","1924-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","11",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","95.3",",,6,20,","","","","","259.0",",,,6","","","","","","","",""
"USC00511887","1925-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","16",",6","14",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19.1",",,6,18,","","","","","136.9",",,,6","","","","","","","",""
"USC00511887","1925-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","8",",6","8",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","99.1",",,6,09,","","","","","276.9",",,,6","","","","","","","",""
"USC00511887","1925-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","17",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","53.3",",,6,21,","","","","","374.0",",,,6","","","","","","","",""
"USC00511887","1925-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","26",",6","25",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","57.2",",,6,27,","","","","","403.7",",,,6","","","","","","","",""
"USC00511887","1925-05","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","23",",6","19",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","52.8",",,6,22,","","","","","268.6",",,,6","","","","","","","",""
"USC00511887","1925-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","26",",6","23",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","26.7",",,6,03,","","","","","251.5",",,,6","","","","","","","",""
"USC00511887","1925-07","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","18",",6","15",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","25.4",",,6,28,","","","","","128.4",",,,6","","","","","","","",""
"USC00511887","1925-08","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","27",",6","23",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","42.4",",,6,27,","","","","","316.4",",,,6","","","","","","","",""
"USC00511887","1925-09","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","24",",6","20",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","41.1",",,6,11,","","","","","236.8",",,,6","","","","","","","",""
"USC00511887","1925-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","18",",6","12",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","34.8",",,6,10,+","","","","","205.8",",,,6","","","","","","","",""
"USC00511887","1925-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","22",",6","18",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","61.0",",,6,07,","","","","","284.4",",,,6","","","","","","","",""
"USC00511887","1925-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","12",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","96.0",",,6,31,","","","","","237.8",",,,6","","","","","","","",""
"USC00511887","1926-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","18",",6","15",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","70.1",",,6,21,","","","","","244.0",",,,6","","","","","","","",""
"USC00511887","1926-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","13",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","85.1",",,6,17,","","","","","184.5",",,,6","","","","","","","",""
"USC00511887","1926-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","69.1",",,6,22,","","","","","134.4",",,,6","","","","","","","",""
"USC00511887","1926-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","19",",6","15",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","52.1",",,6,11,","","","","","209.2",",,,6","","","","","","","",""
"USC00511887","1926-05","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","14",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","47.0",",,6,11,","","","","","127.3",",,,6","","","","","","","",""
"USC00511887","1926-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","12","1,6","8","1,6","0","1,6","","","","","","","","","","","","","","","","","","","","","","","20.1","1,,6,13,","","","","","78.4","1,,,6","","","","","","","",""
"USC00511887","1926-07","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","24",",6","20",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","26.4",",,6,29,","","","","","205.4",",,,6","","","","","","","",""
"USC00511887","1926-08","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","25",",6","21",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","45.7",",,6,05,","","","","","307.8",",,,6","","","","","","","",""
"USC00511887","1926-09","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","19",",6","16",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","45.7",",,6,22,","","","","","216.7",",,,6","","","","","","","",""
"USC00511887","1926-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","19",",6","16",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","39.4",",,6,24,","","","","","215.0",",,,6","","","","","","","",""
"USC00511887","1926-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","15",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","104.6",",,6,14,","","","","","256.5",",,,6","","","","","","","",""
"USC00511887","1926-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","14",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","15.2",",,6,04,","","","","","80.8",",,,6","","","","","","","",""
"USC00511887","1927-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","16",",6","12",",6","7",",6","","","","","","","","","","","","","","","","","","","","","","","265.4",",,6,03,","","","","","743.0",",,,6","","","","","","","",""
"USC00511887","1927-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","15",",6","15",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","84.3",",,6,24,","","","","","274.5",",,,6","","","","","","","",""
"USC00511887","1927-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","18",",6","15",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","81.3",",,6,31,","","","","","262.0",",,,6","","","","","","","",""
"USC00511887","1927-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","24",",6","21",",6","11",",6","","","","","","","","","","","","","","","","","","","","","","","197.1",",,6,19,","","","","","963.6",",,,6","","","","","","","",""
"USC00511887","1927-05","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","13",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","149.4",",,6,14,","","","","","373.8",",,,6","","","","","","","",""
"USC00511887","1927-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","13",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","47.0",",,6,06,","","","","","160.6",",,,6","","","","","","","",""
"USC00511887","1927-07","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","25",",6","17",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","49.0",",,6,26,","","","","","203.6",",,,6","","","","","","","",""
"USC00511887","1927-08","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","29",",6","25",",6","6",",6","","","","","","","","","","","","","","","","","","","","","","","46.2",",,6,19,","","","","","444.7",",,,6","","","","","","","",""
"USC00511887","1927-09","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","19",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","81.3",",,6,06,","","","","","363.1",",,,6","","","","","","","",""
"USC00511887","1927-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","19",",6","13",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","31.2",",,6,11,","","","","","166.2",",,,6","","","","","","","",""
"USC00511887","1927-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","22",",6","18",",6","6",",6","","","","","","","","","","","","","","","","","","","","","","","97.8",",,6,17,","","","","","478.4",",,,6","","","","","","","",""
"USC00511887","1927-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","20",",6","17",",6","6",",6","","","","","","","","","","","","","","","","","","","","","","","181.6",",,6,25,","","","","","706.2",",,,6","","","","","","","",""
"USC00511887","1928-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","20",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","56.9",",,6,15,","","","","","329.3",",,,6","","","","","","","",""
"USC00511887","1928-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","16",",6","15",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","48.0",",,6,13,","","","","","267.5",",,,6","","","","","","","",""
"USC00511887","1928-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","14",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","46.5",",,6,24,","","","","","140.1",",,,6","","","","","","","",""
"USC00511887","1928-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","19",",6","16",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","143.5",",,6,06,","","","","","490.3",",,,6","","","","","","","",""
"USC00511887","1928-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","23",",6","18",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","40.6",",,6,17,","","","","","274.3",",,,6","","","","","","","",""
"USC00511887","1928-08","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","27",",6","20",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","92.5",",,6,17,","","","","","354.1",",,,6","","","","","","","",""
"USC00511887","1928-09","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","17",",6","15",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","65.5",",,6,10,","","","","","293.2",",,,6","","","","","","","",""
"USC00511887","1928-10","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","20",",6","14",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","26.4",",,6,27,","","","","","125.4",",,,6","","","","","","","",""
"USC00511887","1928-11","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","17",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","33.3",",,6,25,","","","","","208.3",",,,6","","","","","","","",""
"USC00511887","1928-12","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","22",",6","20",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","135.9",",,6,05,","","","","","398.6",",,,6","","","","","","","",""
"USC00511887","1929-01","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","18",",6","16",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","69.9",",,6,21,","","","","","301.8",",,,6","","","","","","","",""
"USC00511887","1929-02","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","19",",6","14",",6","7",",6","","","","","","","","","","","","","","","","","","","","","","","146.1",",,6,16,","","","","","626.6",",,,6","","","","","","","",""
"USC00511887","1929-03","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","21",",6","19",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","53.8",",,6,09,","","","","","342.3",",,,6","","","","","","","",""
"USC00511887","1929-04","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","22",",6","19",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","126.5",",,6,18,","","","","","398.8",",,,6","","","","","","","",""
"USC00511887","1929-05","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","20",",6","15",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","16.5",",,6,05,","","","","","127.1",",,,6","","","","","","","",""
"USC00511887","1929-06","20.9979","-156.6575","67.1","HONOKOHUA 493, HI US","","","16",",6","13",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","26.7",",,6,25,","","","","","122.6",",,,6","","","","","","","",""
