"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00401569","1949-05","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","89.6","","72.3","1,0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","2","1,0","","","7.2",",0,27,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,10,","32.2","1,0,07,+","","","","","15.5","1,0","75.7",",,,0","0",",,,0","20.29","1,0","27.06","1,,,0","13.51",",,,0","",""
"USC00401569","1949-06","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","271.0","","181.4","1,0","17","1,0","8","1,0","2","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","29","1,0","9","1,0","","","15.6","1,0,02,+","0","1,,0,30,+","0","1,,0,30,+","103.6","1,,0,16,","32.8","1,0,26,+","","","","","0.0","1,0","205.1","1,,,0","0","1,,,0","24.59","1,0","29.96","1,,,0","19.22","1,,,0","",""
"USC00401569","1949-07","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","514.1","","243.1","2,0","16","1,0","12","1,0","3","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","2,0","29","2,0","18","2,0","","","18.9","1,0,20,","0","1,,0,31,+","0","1,,0,31,+","51.6","1,,0,08,","35.6","2,0,29,","","","0.0","","0.0","2,0","213.1","1,,,0","0","1,,,0","26.69","2,0","31.93","2,,,0","21.45","1,,,0","",""
"USC00401569","1949-08","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","713.4","","199.3",",0","17",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","15.0",",0,01,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,17,","33.9",",0,12,","","","0.0","","0.0",",0","129.6",",,,0","0",",,,0","24.76",",0","30.08",",,,0","19.44",",,,0","",""
"USC00401569","1949-09","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","793.0","","79.6","1,0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","1","1,0","","","2.2",",0,30,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,19,","32.2","1,0,18,","","","21.8","","21.8","1,0","47.6",",,,0","0",",,,0","20.33","1,0","27.14","1,,,0","13.52",",,,0","",""
"USC00401569","1949-10","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","851.4","","58.4",",0","16",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","4.4",",0,27,+","0",",,0,31,+","0",",,0,31,+","30.2",",,0,31,","31.7",",0,10,","","","78.1","","56.3",",0","159.9",",,,0","0",",,,0","18.40",",0","23.85",",,,0","12.95",",,,0","",""
"USC00401569","1949-11","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","853.1","","1.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","7",",0","0",",0","","","-5.0",",0,22,","0",",,0,30,+","0",",T,0,26,+","13.2",",,0,25,","26.1",",0,13,","","","345.4","","267.3",",0","30.0",",,,0","0",",T,,0","9.48",",0","16.04",",,,0","2.92",",,,0","",""
"USC00401569","1949-12","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","","","","","12",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","28.4",",,0,18,","","","","","","","","","108.4",",,,0","0",",,,0","","","","","","","",""
"USC00401569","1950-01","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","3.9","0","3.9",",0","19",",0","15",",0","5",",0","0",",0","0",",0","0",",0","7",",0","0",",0","4",",0","0",",0","","","-4.4",",0,08,","0",",,0,31,+","0",",,0,31,+","49.0",",,0,05,","23.9",",0,26,","","","","","253.3",",0","377.4",",,,0","0",",,,0","10.29",",0","15.84",",,,0","4.74",",,,0","",""
"USC00401569","1950-02","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","3.9","0","0.0","2,0","12","1,0","8","1,0","3","1,0","0","1,0","0","1,0","0","1,0","15","1,0","0","2,0","1","2,0","0","2,0","","","-6.1","1,0,27,","0","1,,0,28,+","0","1,,0,28,+","45.2","1,,0,09,","21.1","2,0,13,","","","","","282.6","2,0","161.2","1,,,0","0","1,,,0","7.40","2,0","12.98","2,,,0","1.81","1,,,0","",""
"USC00401569","1950-03","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","8.9","0","5.0","1,0","12","1,0","7","1,0","0","1,0","0","1,0","0","1,0","0","1,0","10","1,0","0","1,0","5","1,0","0","1,0","","","-6.7","1,0,02,","0","1,,0,31,+","0","1,T,0,30,+","22.9","1,,0,28,","25.6","1,0,27,","","","","","311.4","1,0","104.3","1,,,0","0","1,T,,0","8.12","1,0","13.85","1,,,0","2.39","1,,,0","",""
"USC00401569","1950-04","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","23.9","0","15.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","14",",0","0",",0","","","-3.9",",0,14,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,05,","28.3",",0,24,","","","","","181.0",",0","33.6",",,,0","0",",,,0","12.80",",0","19.29",",,,0","6.32",",,,0","",""
"USC00401569","1950-05","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","126.6","0","102.7",",0","17",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","13.3",",0,19,","0",",,0,31,+","0",",,0,31,+","64.0",",,0,07,","32.2",",0,26,","","","","","3.1",",0","195.3",",,,0","0",",,,0","21.55",",0","26.89",",,,0","16.20",",,,0","",""
"USC00401569","1950-06","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","281.2","0","154.6","1,0","10","1,0","6","1,0","2","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","29","1,0","8","1,0","","","8.9","1,0,05,","0","1,,0,30,+","0","1,,0,30,+","31.2","1,,0,04,","34.4","1,0,27,","","","","","2.8","1,0","107.5","1,,,0","0","1,,,0","23.57","1,0","29.30","1,,,0","17.83","1,,,0","",""
"USC00401569","1950-07","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","449.7","0","168.5","1,0","18",",0","12",",0","2",",0","0","1,0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","2","1,0","","","12.2","1,0,01,","0","1,,0,31,+","0",",T,0,04,","62.2",",,0,06,","32.8","1,0,03,","","","0.0","0","0.0","1,0","222.6",",,,0","0",",T,,0","23.95","1,0","29.03","1,,,0","18.86","1,,,0","",""
"USC00401569","1950-08","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","596.5","0","146.8","1,0","18","1,0","10","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","30","1,0","2","1,0","","","12.8","1,0,22,+","0","1,,0,31,+","0","1,,0,31,+","28.4","1,,0,19,","32.8","1,0,02,","","","0.0","0","0.0","1,0","152.2","1,,,0","0","1,,,0","23.23","1,0","28.45","1,,,0","18.00","1,,,0","",""
"USC00401569","1950-09","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","685.3","0","88.8",",0","15",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","5.6",",0,25,","0",",,0,30,+","0",",,0,30,+","37.1",",,0,08,","31.7",",0,21,","","","7.7","0","7.7",",0","62.0",",,,0","0",",,,0","21.04",",0","26.47",",,,0","15.61",",,,0","",""
"USC00401569","1950-10","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","725.0","0","39.7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","3.9",",0,13,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,09,","31.1",",0,17,","","","43.0","0","35.3",",0","17.5",",,,0","0",",,,0","18.47",",0","25.80",",,,0","11.15",",,,0","",""
"USC00401569","1950-11","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","731.1","0","6.1","1,0","11",",0","8",",0","2",",0","1","4,0","1",",0","1",",0","16",",0","2","1,0","5","1,0","0","1,0","","","-18.3",",0,25,","76","4,,0,24,","76",",,0,24,","77.5",",,0,03,","30.0","1,0,01,","","","367.6","0","324.6","1,0","189.4",",,,0","89",",,,0","7.08","1,0","13.29","1,,,0","0.88",",,,0","",""
"USC00401569","1950-12","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","731.1","0","0.0",",0","11",",0","4",",0","0",",0","1",",0","1",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","-11.7",",0,18,","25",",,0,12,","25",",,0,12,","16.5",",,0,03,","20.6",",0,03,","","","880.7","0","513.1",",0","54.1",",,,0","38",",,,0","1.78",",0","7.35",",,,0","-3.79",",,,0","",""
"USC00401569","1951-01","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.0","0","0.0",",0","14",",0","12",",0","3",",0","0",",0","0",",0","0",",0","19",",0","3",",0","0",",0","0",",0","","","-9.4",",0,08,","0",",T,0,30,+","8",",,0,30,+","42.7",",,0,29,","19.4",",0,21,+","","","1291.9","0","411.2",",0","159.7",",,,0","24",",,,0","5.07",",0","10.53",",,,0","-0.39",",,,0","",""
"USC00401569","1951-02","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.0","0","0.0",",0","12",",0","6",",0","2",",0","6",",0","1",",0","2",",0","13",",0","4",",0","5",",0","0",",0","","","-21.1",",0,02,","76",",,0,04,+","64",",,0,01,","72.4",",,0,01,","23.3",",0,26,","","","1654.9","0","363.0",",0","166.0",",,,0","90",",,,0","5.37",",0","11.14",",,,0","-0.40",",,,0","",""
"USC00401569","1951-03","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","1.7","0","1.7",",0","18",",0","13",",0","0",",0","3",",0","2",",0","0",",0","8",",0","0",",0","5",",0","0",",0","","","-3.9",",0,22,+","51",",,0,13,","38",",,0,13,","23.9",",,0,29,","26.7",",0,03,","","","1929.4","0","274.5",",0","144.7",",,,0","71",",,,0","9.53",",0","14.79",",,,0","4.28",",,,0","",""
"USC00401569","1951-04","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","12.3","0","10.6",",0","15",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","0.6",",0,17,+","0",",,0,30,+","0",",,0,30,+","36.6",",,0,22,","29.4",",0,28,","","","2114.7","0","185.3",",0","154.0",",,,0","0",",,,0","12.51",",0","17.86",",,,0","7.16",",,,0","",""
"USC00401569","1951-05","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","69.8","0","57.5",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","","","3.3",",0,13,+","0",",,0,31,+","0",",,0,31,+","14.7",",,0,04,","33.3",",0,21,+","","","2161.2","0","46.5",",0","46.0",",,,0","0",",,,0","18.69",",0","26.44",",,,0","10.94",",,,0","",""
"USC00401569","1951-06","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","244.7","0","174.9",",0","13",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","11.1",",0,11,","0",",,0,30,+","0",",,0,30,+","33.3",",,0,30,","36.1",",0,02,","","","2161.2","0","0.0",",0","137.5",",,,0","0",",,,0","24.16",",0","31.23",",,,0","17.09",",,,0","",""
"USC00401569","1951-07","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","476.8","0","232.1",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","12.8",",0,07,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,25,","36.1",",0,23,+","","","0.0","0","0.0",",0","128.9",",,,0","0",",,,0","25.82",",0","32.68",",,,0","18.95",",,,0","",""
"USC00401569","1951-08","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","707.6","0","230.8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","11.7",",0,25,+","0",",,0,31,+","0",",,0,31,+","18.0",",,0,10,","38.3",",0,31,","","","0.0","0","0.0",",0","34.3",",,,0","0",",,,0","25.78",",0","33.68",",,,0","17.87",",,,0","",""
"USC00401569","1951-09","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","805.9","0","98.3","1,0","11",",0","11",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","5",",0","","","5.0","1,0,30,+","0",",,0,30,+","0",",,0,30,+","32.0",",,0,25,","40.0",",0,01,","","","11.7","0","11.7",",0","167.3",",,,0","0",",,,0","21.33","1,0","28.18",",,,0","14.48","1,,,0","",""
"USC00401569","1951-10","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","833.2","0","27.3","1,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","20",",0","1",",0","","","1.1","1,0,12,+","0",",,0,31,+","0",",,0,31,+","41.9",",,0,24,","32.2",",0,06,","","","108.9","0","97.2",",0","83.4",",,,0","0",",,,0","16.06","1,0","23.48",",,,0","8.65","1,,,0","",""
"USC00401569","1951-11","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","833.2","0","0.0","1,0","11",",0","8",",0","3",",0","0",",0","0",",0","0","1,0","18","1,0","0",",0","3",",0","0",",0","","","-8.3","1,0,20,","0",",T,0,03,","0",",T,0,17,+","50.8",",,0,14,","22.8",",0,16,","","","477.3","0","368.4",",0","195.3",",,,0","0",",T,,0","5.73","1,0","11.74",",,,0","-0.27","1,,,0","",""
"USC00401569","1951-12","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","833.2","0","0.0",",0","15",",0","10",",0","6",",0","0",",0","0",",0","0",",0","17",",0","2",",0","4",",0","0",",0","","","-13.3",",0,17,+","0",",,0,31,+","8",",,0,13,","78.7",",,0,08,","23.3",",0,08,","","","857.7","0","380.4",",0","279.9",",,,0","11",",,,0","6.06",",0","11.96",",,,0","0.16",",,,0","",""
"USC00401569","1952-01","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.0","0","0.0","1,0","11",",0","9",",0","3",",0","0",",0","0",",0","0","1,0","12","1,0","1",",0","4",",0","0",",0","","","-10.6","1,0,31,","0",",,0,31,+","3",",,0,29,","46.7",",,0,22,","24.4",",0,01,","","","1197.5","0","339.8",",0","167.4",",,,0","3",",,,0","7.21","1,0","12.33",",,,0","2.08","1,,,0","",""
"USC00401569","1952-02","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.0","0","0.0","1,0","11",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","17","1,0","0",",0","1",",0","0",",0","","","-4.4","1,0,08,","0",",,0,29,+","0",",T,0,27,+","34.5",",,0,14,","21.7",",0,11,","","","1528.5","0","331.0",",0","77.4",",,,0","0",",T,,0","6.50","1,0","13.17",",,,0","-0.16","1,,,0","",""
"USC00401569","1952-03","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.8","0","0.8",",0","12",",0","6",",0","3",",0","0",",0","0",",0","0",",0","14",",0","0",",0","8",",0","0",",0","","","-4.4",",0,18,+","0",",,0,31,+","0",",,0,31,+","40.9",",,0,11,","28.9",",0,21,","","","1843.2","0","314.7",",0","144.5",",,,0","0",",,,0","8.21",",0","15.09",",,,0","1.32",",,,0","",""
"USC00401569","1952-04","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","4.8","0","4.0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","","","-2.2",",0,07,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,24,","31.1",",0,22,","","","1994.7","0","151.5",",0","56.3",",,,0","0",",,,0","13.42",",0","21.51",",,,0","5.32",",,,0","",""
"USC00401569","1952-05","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","75.0","0","70.2",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","","","5.0",",0,13,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,25,","33.9",",0,06,","","","2024.5","0","29.8",",0","84.6",",,,0","0",",,,0","19.64",",0","27.82",",,,0","11.45",",,,0","",""
"USC00401569","1952-06","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","342.7","0","267.7",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","12.2",",0,03,+","0",",,0,30,+","0",",,0,30,+","99.1",",,0,14,","39.4",",0,29,","","","2024.5","0","0.0",",0","147.9",",,,0","0",",,,0","27.26",",0","34.92",",,,0","19.59",",,,0","",""
"USC00401569","1952-07","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","611.3","0","268.6",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","12.8",",0,25,+","0",",,0,31,+","0",",,0,31,+","23.4",",,0,01,","43.3",",0,29,","","","0.0","0","0.0",",0","59.6",",,,0","0",",,,0","27.00",",0","35.87",",,,0","18.13",",,,0","",""
"USC00401569","1952-08","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","847.2","0","235.9",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","14.4",",0,28,+","0",",,0,31,+","0",",,0,31,+","34.3",",,0,07,","38.9",",0,17,","","","0.0","0","0.0",",0","102.3",",,,0","0",",,,0","25.94",",0","33.61",",,,0","18.28",",,,0","",""
"USC00401569","1952-09","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","920.8","0","73.6",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","5.6",",0,25,+","0",",,0,30,+","0",",,0,30,+","28.2",",,0,15,","36.1",",0,02,","","","16.1","0","16.1",",0","59.5",",,,0","0",",,,0","20.25",",0","28.72",",,,0","11.78",",,,0","",""
"USC00401569","1952-10","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","927.3","0","6.5",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","14",",0","0",",0","","","-5.6",",0,30,+","0",",,0,31,+","0",",,0,31,+","17.3",",,0,10,","31.7",",0,02,","","","239.5","0","223.4",",0","25.1",",,,0","0",",,,0","11.33",",0","20.05",",,,0","2.61",",,,0","",""
"USC00401569","1952-11","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","927.3","0","0.0","3,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","12","2,0","0","1,0","6","1,0","0","1,0","","","-7.8","2,0,29,+","0",",,0,30,+","0",",,0,30,+","24.6",",,0,10,","25.6","1,0,03,+","","","529.6","0","290.1","1,0","64.4",",,,0","0",",,,0","7.93","3,0","15.01","1,,,0","0.86","2,,,0","",""
"USC00401569","1952-12","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","927.3","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","17",",0","2",",0","1",",0","0",",0","","","-8.9",",0,30,+","0",",,0,31,+","0",",T,0,15,+","26.4",",,0,05,","21.7",",0,10,","","","949.5","0","419.9",",0","74.6",",,,0","0",",T,,0","4.79",",0","9.94",",,,0","-0.36",",,,0","",""
"USC00401569","1953-01","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.0","0","0.0",",0","15",",0","11",",0","3",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","","","-6.1",",0,25,","0",",,0,31,+","0",",T,0,04,","42.2",",,0,10,","20.6",",0,08,","","","1300.7","0","351.2",",0","192.6",",,,0","0",",T,,0","7.00",",0","11.98",",,,0","2.02",",,,0","",""
"USC00401569","1953-02","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.0","0","0.0",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","","","-6.7",",0,18,","0",",,0,28,+","0",",,0,28,+","37.1",",,0,12,","18.9",",0,28,","","","1652.3","0","351.6",",0","125.4",",,,0","0",",,,0","5.78",",0","12.01",",,,0","-0.46",",,,0","",""
"USC00401569","1953-03","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.0","0","0.0",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","8",",0","0",",0","","","-2.2",",0,27,+","0",",,0,31,+","0",",,0,31,+","31.8",",,0,03,","23.9",",0,21,","","","1905.0","0","252.7",",0","126.1",",,,0","0",",,,0","10.18",",0","16.95",",,,0","3.41",",,,0","",""
"USC00401569","1953-04","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","11.0","0","11.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","","","-2.2",",0,21,","0",",,0,30,+","0",",,0,30,+","49.3",",,0,30,","30.0",",0,10,","","","2087.8","0","182.8",",0","128.6",",,,0","0",",,,0","12.61",",0","20.09",",,,0","5.13",",,,0","",""
"USC00401569","1953-05","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","114.0","0","103.0","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","5",",0","","","7.8","1,0,10,+","0",",,0,31,+","0",",,0,31,+","26.2",",,0,19,","35.0",",0,26,","","","2100.5","0","12.7",",0","100.0",",,,0","0",",,,0","21.36","1,0","28.02",",,,0","14.69","1,,,0","",""
"USC00401569","1953-06","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","354.1","0","240.1",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","11.7",",0,03,","0",",,0,30,+","0",",,0,30,+","38.9",",,0,07,","39.4",",0,22,","","","2100.5","0","0.0",",0","121.6",",,,0","0",",,,0","26.34",",0","34.23",",,,0","18.44",",,,0","",""
"USC00401569","1953-07","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","589.3","0","235.2",",0","11",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","12.2",",0,11,","0",",,0,31,+","0",",,0,31,+","52.6",",,0,18,","37.2",",0,07,","","","0.0","0","0.0",",0","184.9",",,,0","0",",,,0","25.92",",0","32.92",",,,0","18.92",",,,0","",""
"USC00401569","1953-08","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","796.0","0","206.7",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","10.6",",0,21,+","0",",,0,31,+","0",",,0,31,+","27.4",",,0,02,","37.2",",0,17,","","","0.0","0","0.0",",0","49.9",",,,0","0",",,,0","25.00",",0","33.55",",,,0","16.45",",,,0","",""
"USC00401569","1953-09","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","884.8","0","88.8",",0","5",",0","3",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","","","5.0",",0,24,+","","","","","59.4",",,0,05,","38.3",",0,02,","","","11.9","0","11.9",",0","94.9",",,,0","","","20.90",",0","30.35",",,,0","11.44",",,,0","",""
"USC00401569","1953-10","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","901.6","0","16.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","27",",0","2",",0","","","-1.7",",0,30,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,29,","32.8",",0,01,","","","98.9","0","87.0",",0","9.7",",,,0","0",",,,0","16.07",",0","26.11",",,,0","6.02",",,,0","",""
"USC00401569","1953-11","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","901.6","0","0.0","1,0","5",",0","2",",0","0",",0","","","","","0","1,0","19","1,0","0",",0","13",",0","0",",0","","","-7.2","1,0,09,+","","","","","14.2",",,0,23,","25.6",",0,04,","","","397.9","0","299.0",",0","25.4",",,,0","","","8.10","1,0","17.29",",,,0","-1.09","1,,,0","",""
"USC00401569","1953-12","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","901.6","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","24",",0","3",",0","1",",0","0",",0","","","-13.3",",0,19,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,14,","22.2",",0,06,","","","847.7","0","449.8",",0","96.5",",,,0","0",",,,0","3.82",",0","10.46",",,,0","-2.81",",,,0","",""
"USC00401569","1954-01","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.0","0","0.0",",0","11",",0","8",",0","5",",0","","","","","0",",0","21",",0","1",",0","0",",0","0",",0","","","-11.1",",0,13,","","","","","87.6",",,0,21,","17.2",",0,27,","","","1274.6","0","426.9",",0","303.7",",,,0","","","4.56",",0","10.32",",,,0","-1.19",",,,0","",""
"USC00401569","1954-02","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","0.8","0","0.8",",0","6",",0","5",",0","2",",0","","","","","0",",0","17",",0","0",",0","4",",0","0",",0","","","-7.8",",0,09,+","","","","","52.1",",,0,28,","23.3",",0,26,","","","1579.6","0","305.0",",0","114.5",",,,0","","","7.47",",0","14.74",",,,0","0.20",",,,0","",""
"USC00401569","1954-03","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","3.0","0","2.2","1,0","11","1,0","8","1,0","1","1,0","","","","","0",",0","17",",0","0","1,0","8","1,0","0","1,0","","","-6.1",",0,07,+","","","","","45.0","1,,0,24,","25.0","1,0,26,+","","","1880.9","0","301.3","1,0","102.6","1,,,0","","","8.32","1,0","14.99","1,,,0","1.65",",,,0","",""
"USC00401569","1954-04","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","40.0","0","37.0",",0","13",",0","10",",0","1",",0","","","","","0",",0","3",",0","0",",0","24",",0","0",",0","","","-1.1",",0,03,+","","","","","32.0",",,0,17,","30.6",",0,27,+","","","1950.6","0","69.7",",0","88.5",",,,0","","","17.24",",0","25.06",",,,0","9.42",",,,0","",""
"USC00401569","1954-05","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","85.0","0","45.0",",0","12",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","21",",0","1",",0","","","1.7",",0,10,+","","","","","19.1",",,0,14,","32.2",",0,31,","","","2050.0","0","99.4",",0","66.3",",,,0","","","16.58",",0","24.48",",,,0","8.68",",,,0","",""
"USC00401569","1954-06","36.1","-85.81667","177.1","CENTER HILL DAM, TN US","253.1","0","168.1","3,0","9",",0","5",",0","1",",0","","","","","0","2,0","0","2,0","0","1,0","28","1,0","23","1,0","","","7.8","2,0,05,","","","","","26.7",",,0,02,","39.4","1,0,28,","","","2057.2","0","7.2","1,0","63.0",",,,0","","","24.36","3,0","32.94","1,,,0","15.77","2,,,0","",""
