"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00111290","1963-06","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","219.6","0","168.7",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","5.0",",0,21,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,20,","35.6",",0,10,","","","","","3.9",",0","","","","","61.5",",,,0","0",",,,0","23.83",",0","30.78",",,,0","16.87",",,,0","",""
"USC00111290","1963-07","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","409.6","0","190.0",",0","9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","10.6",",0,10,","0",",,0,31,+","0",",,0,31,+","41.7",",,0,07,","35.0",",0,01,","","","0.0","0","0.0",",0","","","","","138.9",",,,0","0",",,,0","24.46",",0","30.65",",,,0","18.28",",,,0","",""
"USC00111290","1963-08","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","576.1","0","166.5",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","10.0",",0,15,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,19,","36.7",",0,04,","166.8","4,,,0","3.9","0","3.9",",0","","","","","30.0",",,,0","0",",,,0","23.58",",0","29.82",",,,0","17.33",",,,0","2255","4,,,0"
"USC00111290","1963-09","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","659.0","0","82.9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","3.9",",0,30,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,12,","32.2",",0,21,+","","","22.5","0","18.6",",0","","","","","12.5",",,,0","0",",,,0","20.48",",0","28.37",",,,0","12.58",",,,0","",""
"USC00111290","1963-10","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","720.1","0","61.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","28",",0","3",",0","","","-0.6",",0,30,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,31,","33.9",",0,12,","","","56.9","0","34.4",",0","","","","","17.1",",,,0","0",",,,0","19.19",",0","27.55",",,,0","10.84",",,,0","",""
"USC00111290","1963-11","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","720.1","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","2",",0","0",",0","","","-3.3",",0,24,","0",",,0,30,+","0",",T,0,30,","41.1",",,0,22,","22.8",",0,10,","","","355.4","0","298.5",",0","","","","","96.8",",,,0","0",",T,,0","8.38",",0","14.88",",,,0","1.89",",,,0","",""
"USC00111290","1963-12","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","720.1","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","2",",0","9",",0","29",",0","17",",0","0",",0","0",",0","","","-22.8",",0,21,","0",",,0,31,+","25",",,0,12,+","8.9",",,0,08,","18.9",",0,09,+","","","1092.0","0","736.6",",0","","","","","16.5",",,,0","50",",,,0","-5.43",",0","0.13",",,,0","-10.98",",,,0","",""
"USC00111290","1964-01","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0","1,0","4","2,0","2","2,0","0","2,0","","","0",",0","1","1,0","26","1,0","7",",0","0",",0","0",",0","","","-17.8","1,0,14,","","","0",",T,0,14,","8.9","2,,0,09,","18.3",",0,23,","","","1612.6","0","520.6",",0","","","","","39.9",",a,,0","203",",a,,0","0.85","1,0","6.56",",,,0","-4.86","1,,,0","",""
"USC00111290","1964-02","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0",",0","6",",0","3",",0","1",",0","0","1,0","1",",0","0",",0","29",",0","1",",0","0",",0","0",",0","","","-10.0",",0,24,","0","1,,0,29,+","152",",,0,16,","29.7",",,0,06,","14.4",",0,26,","","","2128.3","0","515.7",",0","","","","","61.7",",,,0","152",",,,0","0.55",",0","5.89",",,,0","-4.79",",,,0","",""
"USC00111290","1964-03","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0",",0","8",",0","5",",0","1",",0","0","2,0","1",",0","0",",0","17",",0","0",",0","3",",0","0",",0","","","-7.8",",0,26,","0","2,,0,31,+","152",",,0,10,","49.5",",,0,09,","22.2",",0,25,","","","2524.6","0","396.3",",0","","","","","109.0",",,,0","152",",,,0","5.55",",0","11.17",",,,0","-0.07",",,,0","",""
"USC00111290","1964-04","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","15.5","0","15.5",",0","15",",0","10",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","","","-2.8",",0,01,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,18,","28.3",",0,17,","","","2656.6","0","132.0",",0","","","","","106.2",",,,0","0",",,,0","14.45",",0","19.60",",,,0","9.30",",,,0","",""
"USC00111290","1964-05","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","97.5","0","82.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","","","6.7",",0,29,+","0",",,0,31,+","0",",,0,31,+","26.4",",,0,28,","35.6",",0,19,","","","2687.9","0","31.3",",0","","","","","74.3",",,,0","0",",,,0","19.97",",0","25.93",",,,0","14.00",",,,0","",""
"USC00111290","1964-06","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","250.8","0","153.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","8.3",",0,03,","0",",,0,30,+","0",",,0,30,+","141.0",",,0,18,","34.4",",0,29,","","","2694.9","0","7.0",",0","","","","","168.7",",,,0","0",",,,0","23.21",",0","29.09",",,,0","17.33",",,,0","",""
"USC00111290","1964-07","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","458.9","0","208.1",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","11.1",",0,13,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,12,","36.1",",0,26,","","","0.6","0","0.6",",0","","","","","15.0",",,,0","0",",,,0","25.03",",0","31.23",",,,0","18.83",",,,0","",""
"USC00111290","1964-08","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","632.0","0","173.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","7.8",",0,13,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,22,","40.0",",0,04,","","","4.2","0","3.6",",0","","","","","36.1",",,,0","0",",,,0","23.80",",0","31.11",",,,0","16.49",",,,0","",""
"USC00111290","1964-09","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","725.7","0","93.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","","","4.4",",0,13,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,18,","35.0",",0,11,","","","39.7","0","35.5",",0","","","","","35.1",",,,0","0",",,,0","20.27",",0","27.35",",,,0","13.19",",,,0","",""
"USC00111290","1964-10","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","725.7","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","16",",0","0",",0","","","-2.8",",0,10,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,27,","28.9",",0,18,","","","239.1","0","199.4",",0","","","","","11.0",",,,0","0",",,,0","11.90",",0","20.28",",,,0","3.52",",,,0","",""
"USC00111290","1964-11","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","730.8","0","5.1",",0","7",",0","3",",0","0",",0","1",",0","1",",0","1",",0","10",",0","2",",0","9",",0","0",",0","","","-17.8",",0,30,","51",",,0,30,","51",",,0,30,","19.6",",,0,28,","26.7",",0,16,","","","521.6","0","282.5",",0","","","","","38.5",",,,0","51",",,,0","9.09",",0","15.48",",,,0","2.69",",,,0","",""
"USC00111290","1964-12","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","730.8","0","0.0",",0","6",",0","5",",0","0",",0","1",",0","0",",0","0",",0","25",",0","9",",0","0",",0","0",",0","","","-17.2",",0,01,","25",",,0,01,","0",",T,0,07,+","15.2",",,0,11,","16.7",",0,25,","","","1095.8","0","574.2",",0","","","","","49.7",",,,0","0",",T,,0","-0.19",",0","4.26",",,,0","-4.64",",,,0","",""
"USC00111290","1965-01","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0",",0","10",",0","8",",0","0",",0","8",",0","3",",0","3",",0","25",",0","9",",0","0",",0","0",",0","","","-23.9",",0,31,","127",",,0,16,","127",",,0,16,","17.8",",,0,09,","19.4",",0,09,","","","1674.2","0","578.4",",0","","","","","66.9",",,,0","190",",,,0","-0.32",",0","5.28",",,,0","-5.93",",,,0","",""
"USC00111290","1965-02","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","8",",0","2",",0","3",",0","22",",0","11",",0","0",",0","0",",0","","","-22.2",",0,01,","127",",,0,02,+","102",",,0,25,","19.1",",,0,10,","17.2",",0,28,","","","2201.5","0","527.3",",0","","","","","46.4",",,,0","188",",,,0","-0.50",",0","5.10",",,,0","-6.10",",,,0","",""
"USC00111290","1965-03","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0",",0","12",",0","4",",0","0",",0","5",",0","4",",0","0",",0","26",",0","4",",0","0",",0","0",",0","","","-11.7",",0,20,+","178",",,0,04,","178",",,0,04,","22.6",",,0,04,","19.4",",0,18,","","","2720.1","0","518.6",",0","","","","","52.9",",,,0","253",",,,0","1.60",",0","6.70",",,,0","-3.49",",,,0","",""
"USC00111290","1965-04","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","20.6","0","20.6",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","0.6",",0,02,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,25,","31.1",",0,24,","","","2879.2","0","159.1",",0","","","","","72.3",",,,0","0",",,,0","13.72",",0","19.87",",,,0","7.56",",,,0","",""
"USC00111290","1965-05","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","103.9","0","83.3",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","4.4",",0,29,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,07,","30.0",",0,23,","","","2893.1","0","13.9",",0","","","","","66.7",",,,0","0",",,,0","20.57",",0","26.59",",,,0","14.55",",,,0","",""
"USC00111290","1965-06","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","241.0","0","137.1",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","11.1",",0,19,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,02,","33.9",",0,29,","","","2893.1","0","0.0",",0","","","","","127.1",",,,0","0",",,,0","22.90",",0","28.91",",,,0","16.90",",,,0","",""
"USC00111290","1965-07","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","413.2","0","172.2",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","10.6",",0,30,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,07,","37.8",",0,25,","","","0.0","0","0.0",",0","","","","","70.3",",,,0","0",",,,0","23.89",",0","29.95",",,,0","17.83",",,,0","",""
"USC00111290","1965-08","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","573.3","0","160.1",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","6.1",",0,29,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,19,","35.6",",0,16,+","","","7.2","0","7.2",",0","","","","","88.8",",,,0","0",",,,0","23.27",",0","30.08",",,,0","16.45",",,,0","",""
"USC00111290","1965-09","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","655.0","0","81.7",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","4.4",",0,25,","0",",,0,30,+","0",",,0,30,+","77.0",",,0,05,","33.9",",0,08,","","","36.9","0","29.7",",0","","","","","198.3",",,,0","0",",,,0","20.07",",0","25.43",",,,0","14.71",",,,0","",""
"USC00111290","1965-10","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","663.6","0","8.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","13",",0","0",",0","","","-2.8",",0,26,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,07,","28.3",",0,18,","","","212.1","0","175.2",",0","","","","","49.0",",,,0","0",",,,0","12.96",",0","19.79",",,,0","6.13",",,,0","",""
"USC00111290","1965-11","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","663.6","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","8",",0","0",",0","","","-6.7",",0,30,+","0",",,0,30,+","0",",T,0,30,","20.8",",,0,27,","23.3",",0,08,","","","489.6","0","277.5",",0","","","","","29.8",",,,0","0",",T,,0","9.08",",0","15.27",",,,0","2.90",",,,0","",""
"USC00111290","1965-12","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","663.6","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0",",0","0",",0","","","-8.3",",0,28,","0",",,0,31,+","0",",T,0,15,","18.5",",,0,12,","19.4",",0,31,","","","930.2","0","440.6",",0","","","","","54.8",",,,0","0",",T,,0","4.12",",0","8.94",",,,0","-0.70",",,,0","",""
"USC00111290","1966-01","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0",",0","3",",0","2",",0","1",",0","0",",0","0",",0","3",",0","29",",0","17",",0","0",",0","0",",0","","","-22.8",",0,30,","0",",T,0,28,+","0",",T,0,28,+","43.2",",,0,01,","16.7",",0,01,","","","1615.7","0","685.5",",0","","","","","57.4",",,,0","0",",T,,0","-3.78",",0","1.12",",,,0","-8.68",",,,0","",""
"USC00111290","1966-02","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0",",0","9",",0","5",",0","1",",0","8",",0","2",",0","2",",0","21",",0","10",",0","0",",0","0",",0","","","-20.6",",0,05,","279",",,0,02,","203",",,0,01,","30.0",",,0,10,","17.2",",0,10,","","","2146.5","0","530.8",",0","","","","","88.0",",,,0","279",",,,0","-0.62",",0","4.36",",,,0","-5.61",",,,0","",""
"USC00111290","1966-03","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","2.0","0","2.0",",0","6",",0","5",",0","0",",0","1",",0","1",",0","0",",0","13",",0","2",",0","4",",0","0",",0","","","-8.9",",0,07,","25",",,0,06,","76",",,0,06,","8.4",",,0,04,","25.6",",0,22,","","","2506.3","0","359.8",",0","","","","","35.9",",,,0","76",",,,0","6.79",",0","12.27",",,,0","1.30",",,,0","",""
"USC00111290","1966-04","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","2.5","0","0.5",",0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","7",",0","0",",0","","","-1.7",",0,10,+","0",",,0,30,+","0",",T,0,07,+","31.2",",,0,20,+","23.9",",0,21,","120.6",",,,0","2736.5","0","230.2",",0","6.55","1,,,0","16.96",",,,0","150.4",",,,0","0",",T,,0","10.68",",0","15.86",",,,0","5.50",",,,0","4938",",,,0"
"USC00111290","1966-05","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","31.1","0","28.6",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","-0.6",",0,10,","0",",,0,31,+","0",",,0,31,+","27.7",",,0,18,","30.6",",0,09,","174.6",",,,0","2837.3","0","100.8",",0","10.15",",,,0","25.15",",,,0","83.8",",,,0","0",",,,0","16.00",",0","22.28",",,,0","9.73",",,,0","4291",",,,0"
"USC00111290","1966-06","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","170.3","0","139.2",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","7.2",",0,01,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,09,","34.4",",0,29,+","224.6",",,,0","2842.0","0","4.7",",0","","","","","20.8",",,,0","0",",,,0","22.82",",0","29.29",",,,0","16.34",",,,0","3076","2,,,0"
"USC00111290","1966-07","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","454.2","0","283.9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","13.3",",0,22,+","0",",,0,31,+","0",",,0,31,+","16.0",",,0,29,","40.0",",0,13,","272.6",",,,0","0.0","0","0.0",",0","20.08",",,,0","34.61",",,,0","18.3",",,,0","0",",,,0","27.49",",0","34.11",",,,0","20.87",",,,0","",""
"USC00111290","1966-08","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","595.2","0","141.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","11.1",",0,24,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,11,","33.3",",0,02,","188.3",",,,0","1.7","0","1.7",",0","","","","","82.7",",,,0","0",",,,0","22.83",",0","28.76",",,,0","16.89",",,,0","",""
"USC00111290","1966-09","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","646.5","0","51.3",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","","","5.6",",0,24,+","0",",,0,30,+","0",",,0,30,+","27.4",",,0,19,","32.2",",0,03,","129.5",",,,0","53.1","0","51.4",",0","14.52",",,,0","23.96",",,,0","61.7",",,,0","0",",,,0","18.33",",0","24.26",",,,0","12.41",",,,0","3075",",,,0"
"USC00111290","1966-10","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","647.1","0","0.6",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","","","-0.6",",0,30,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,10,","26.7",",0,13,","108.2",",,,0","271.6","0","218.5",",0","7.03",",,,0","16.38",",,,0","48.0",",,,0","0",",,,0","11.30",",0","17.92",",,,0","4.68",",,,0","4123",",,,0"
"USC00111290","1966-11","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","649.0","0","1.9",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","16",",0","0",",0","4",",0","0",",0","","","-5.6",",0,03,","0",",,0,30,+","0",",T,0,11,+","51.1",",,0,27,","23.3",",0,08,","","","595.5","0","323.9",",0","","","","","118.8",",,,0","0",",T,,0","7.60",",0","12.85",",,,0","2.35",",,,0","",""
"USC00111290","1966-12","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","649.0","0","0.0","2,0","7",",0","6",",0","1",",0","0",",0","0",",0","0","2,0","22","2,0","8","2,0","0","2,0","0","2,0","","","-11.1","2,0,03,","0",",T,0,29,","5",",,0,31,","39.6",",,0,08,","20.6","2,0,08,","","","1074.9","0","479.4","2,0","","","","","85.9",",,,0","5",",,,0","1.80","2,0","5.90","2,,,0","-2.30","2,,,0","",""
"USC00111290","1967-01","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0","2,0","4",",0","4",",0","0",",0","2",",0","1",",0","0","2,0","24","2,0","6","2,0","1","2,0","0","2,0","","","-17.2","2,0,19,+","25",",,0,28,+","25",",,0,27,","11.2",",,0,26,","21.7","2,0,24,","","","1586.3","0","511.4","2,0","","","","","34.3",",,,0","25",",,,0","0.70","2,0","5.88","2,,,0","-4.49","2,,,0","",""
"USC00111290","1967-02","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","0.0","0","0.0","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","1","1,0","25","1,0","8","1,0","0","1,0","0","1,0","","","-17.8","1,0,25,","0",",T,0,27,+","10",",,0,27,","17.0",",,0,02,","18.3","1,0,16,","","","2106.2","0","519.9","1,0","","","","","32.2",",,,0","10",",,,0","-0.92","1,0","4.81","1,,,0","-6.66","1,,,0","",""
"USC00111290","1967-03","38.6249","-89.363","152.7","CARLYLE RESERVOIR, IL US","4.5","0","4.5",",0","10",",0","7",",0","2",",0","1",",0","0",",0","0",",0","13",",0","3",",0","8",",0","0",",0","","","-7.8",",0,18,","25",",,0,08,","20",",,0,08,","30.7",",,0,06,","27.2",",0,25,","","","2435.7","0","329.5",",0","","","","","108.8",",,,0","33",",,,0","7.85",",0","12.97",",,,0","2.72",",,,0","",""
