"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094626","1999-01","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.0",",W","0.0","W","0.0",",W","12",",W","6",",W","0",",W","17",",W","31",",W","24",",W","0",",W","0",",W","-30.6",",W,14,","21.3",",,W,18,","7.8",",W,24,","2636.9","W","881.9",",W","64.1",",,,W","-10.12",",W","-4.35",",,,W","-15.88",",,,W","","","320",",W","320",",W","17.9",",W","21.5",",W"
"USW00094626","1999-02","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.9",",W","0.0","W","0.0",",W","11",",W","3",",W","0",",W","5",",W","28",",W","20",",W","0",",W","0",",W","-22.8",",W,22,","11.9",",,W,02,","4.4",",W,28,+","3341.7","W","704.8",",W","42.9",",,,W","-6.84",",W","-1.59",",,,W","-12.09",",,,W","","","330",",W","320",",W","15.2",",W","19.7",",W"
"USW00094626","1999-03","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","5.7",",W","0.0","W","0.0","1,W","12",",W","8",",W","3",",W","0","1,W","28","1,W","7","1,W","0","1,W","0","1,W","-17.2","1,W,08,","39.9",",,W,01,","15.0","1,W,28,","3928.5","W","586.8","1,W","128.2",",,,W","-1.23","1,W","2.71","1,,,W","-5.17","1,,,W","","","320",",W","320",",W","21.0",",W","24.6",",W"
"USW00094626","1999-04","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.4",",W","0.0","W","0.0",",W","7",",W","2",",W","0",",W","0",",W","22",",W","0",",W","0",",W","0",",W","-5.6",",W,12,","7.1",",,W,08,","16.1",",W,30,","4390.8","W","462.3",",W","14.5",",,,W","2.92",",W","7.07",",,,W","-1.22",",,,W","","","330",",W","340",",W","16.5",",W","19.2",",W"
"USW00094626","1999-05","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.3",",W","5.6","W","5.6","2,W","10",",W","5",",W","0",",W","0","2,W","2","2,W","0","2,W","12","2,W","0","2,W","-0.6","2,W,01,","23.9",",,W,24,","31.1","2,W,31,","4557.0","W","166.2","2,W","61.8",",,,W","12.79","2,W","19.23","2,,,W","6.36","2,,,W","","","310",",W","310",",W","13.0",",W","16.1",",W"
"USW00094626","1999-06","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.4","1,W","45.1","W","39.5","1,W","16","1,W","10","1,W","1","1,W","0","1,W","0","1,W","0","1,W","22","1,W","0","1,W","5.0","1,W,05,","63.8","1,,W,08,","31.7","1,W,27,","4606.2","W","49.2","1,W","141.7","1,,,W","18.00","1,W","24.20","1,,,W","11.80","1,,,W","","","330","1,W","340","1,W","13.0","1,W","13.9","1,W"
"USW00094626","1999-07","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.4",",W","107.1","W","62.0",",W","14",",W","10",",W","0",",W","0",",W","0",",W","0",",W","27",",W","0",",W","7.2",",W,21,","10.2",",,W,10,","31.7",",W,17,","18.5","W","18.5",",W","56.3",",,,W","19.73",",W","25.03",",,,W","14.44",",,,W","","","320",",W","320",",W","11.6",",W","16.1",",W"
"USW00094626","1999-08","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.7","1,W","130.7","W","23.6","2,W","10","1,W","6","1,W","0","1,W","0","2,W","0","2,W","0","2,W","20","2,W","0","2,W","8.3","2,W,11,","16.0","1,,W,05,","28.9","2,W,28,+","61.6","W","43.1","2,W","53.8","1,,,W","17.66","2,W","22.91","2,,,W","12.41","2,,,W","","","320","1,W","290","1,W","13.0","1,W","18.3","1,W"
"USW00094626","1999-09","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.3","1,W","162.0","W","31.3","1,W","14","1,W","8","1,W","4","1,W","0","1,W","0","1,W","0","1,W","16","1,W","0","1,W","1.7","1,W,19,","73.4","1,,W,16,","30.0","1,W,04,","140.1","W","78.5","1,W","275.6","1,,,W","16.71","1,W","21.85","1,,,W","11.56","1,,,W","","","330","1,W","310","1,W","19.2","1,W","23.7","1,W"
"USW00094626","1999-10","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.7","2,W","162.0","W","0.0","2,W","14","2,W","3","2,W","0","2,W","0","2,W","14","2,W","0","2,W","0","2,W","0","2,W","-5.6","2,W,28,","11.2","2,,W,04,","17.2","2,W,10,+","514.7","W","374.6","2,W","35.1","2,,,W","5.42","2,W","10.22","2,,,W","0.61","2,,,W","","","340","2,W","330","2,W","21.0","2,W","24.1","2,W"
"USW00094626","1999-11","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.1","2,W","162.0","W","0.0","2,W","16","1,W","6","1,W","1","1,W","0","2,W","17","2,W","7","1,W","0","1,W","0","1,W","-11.1","2,W,12,","36.8","1,,W,03,","16.1","1,W,03,","955.1","W","440.4","1,W","98.2","1,,,W","2.46","2,W","6.24","1,,,W","-1.32","2,,,W","","","320","1,W","140","1,W","17.4","1,W","20.6","1,W"
"USW00094626","1999-12","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.6","2,W","","","","","15","2,W","0","2,W","0","2,W","","","","","","","","","","","","","1.3","2,,W,01,","","","","","","","8.5","2,,,W","","","","","","","","","320","2,W","320","2,W","19.2","2,W","23.7","2,W"
"USW00094626","2000-01","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","5.2",",W","0.0","W","0.0","3,W","10",",W","7",",W","0",",W","13","3,W","28","3,W","18","3,W","0","3,W","0","3,W","-25.6","3,W,20,","18.3",",,W,10,","8.3","3,W,30,","","","792.8","3,W","49.9",",,,W","-9.98","3,W","-3.85","3,,,W","-16.11","3,,,W","","","330",",W","310",",W","19.7",",W","24.6",",W"
"USW00094626","2000-02","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.0",",W","0.0","W","0.0","3,W","5",",W","4",",W","0",",W","11","3,W","26","3,W","17","3,W","0","3,W","0","3,W","-31.1","3,W,18,","16.5",",,W,28,","10.0","3,W,01,","","","686.0","3,W","36.4",",,,W","-8.05","3,W","-0.20","3,,,W","-15.91","3,,,W","","","320",",W","320",",W","16.5",",W","20.1",",W"
"USW00094626","2000-03","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.0",",W","","","","","12",",W","5",",W","1",",W","","","","","","","","","","","","","38.9",",,W,28,","","","","","","","86.4",",,,W","","","","","","","","","340",",W","110",",W","17.4",",W","19.7",",W"
"USW00094626","2000-04","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.8",",W","","","0.0",",W","18",",W","8",",W","2",",W","0",",W","20",",W","0",",W","0",",W","0",",W","-6.1",",W,18,","48.5",",,W,09,","20.6",",W,15,","","","459.0",",W","148.5",",,,W","3.03",",W","7.24",",,,W","-1.18",",,,W","","","320",",W","120",",W","15.6",",W","20.1",",W"
"USW00094626","2000-05","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.3",",W","","","0.0",",W","13",",W","9",",W","1",",W","0",",W","4",",W","0",",W","3",",W","0",",W","-3.9",",W,03,+","30.0",",,W,09,","27.8",",W,07,","","","282.1",",W","100.3",",,,W","9.23",",W","14.57",",,,W","3.90",",,,W","","","320",",W","320",",W","12.5",",W","16.1",",W"
"USW00094626","2000-06","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.8","1,W","","","18.3","1,W","13","1,W","3","1,W","0","1,W","0","1,W","0","1,W","0","1,W","14","1,W","0","1,W","3.3","1,W,13,+","6.4","1,,W,03,","28.9","1,W,26,+","","","111.9","1,W","20.8","1,,,W","15.10","1,W","20.52","1,,,W","9.69","1,,,W","","","330","1,W","320","1,W","13.4","1,W","15.6","1,W"
"USW00094626","2000-07","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.5",",W","","","8.7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","0",",W","7.2",",W,21,+","0.3",",,W,18,","27.2",",W,25,+","47.6","W","47.6",",W","0.3",",,,W","17.08",",W","22.30",",,,W","11.86",",,,W","","","330",",W","320",",W","14.3",",W","17.0",",W"
"USW00094626","2000-10","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.9",",W","","","0.0",",W","11",",W","4",",W","0",",W","0",",W","9",",W","0",",W","3",",W","0",",W","-5.0",",W,16,","17.0",",,W,18,","22.8",",W,01,","","","348.1",",W","47.1",",,,W","7.10",",W","12.27",",,,W","1.94",",,,W","","","330",",W","340",",W","21.0",",W","24.6",",W"
"USW00094626","2000-11","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.4",",W","","","0.0","1,W","13","1,W","5","1,W","1","1,W","0","1,W","11","1,W","6","1,W","0","1,W","0","1,W","-15.0","1,W,25,","25.7","1,,W,26,","11.1","1,W,04,","","","488.0","1,W","66.7","1,,,W","1.51","1,W","3.89","1,,,W","-0.88","1,,,W","","","330","1,W","320","1,W","15.6","1,W","19.7","1,W"
"USW00094626","2000-12","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.9","1,B","","","0.0","2,W","7",",W","7",",W","1",",W","4","2,W","29","2,W","24","2,W","0","2,W","0","2,W","-20.6","2,W,08,","55.6",",,W,17,","12.2","2,W,17,","","","782.9","2,W","98.8",",,,W","-8.66","2,W","-4.61","2,,,W","-12.71","2,,,W","","","310","1,W","330",",W","17.0","1,W","24.6",",W"
"USW00094626","2001-01","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","","","0.0","W","0.0","1,W","7",",W","2",",W","0",",W","11","1,W","30","1,W","30","1,W","0","1,W","0","1,W","-25.0","1,W,18,","13.5",",,W,30,","0.0","1,W,24,+","","","855.6","1,W","22.5",",,,W","-10.19","1,W","-4.52","1,,,W","-15.85","1,,,W","","","","","","","","","0.0",",W"
"USW00094626","2001-02","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","","","","","","","5","1,W","3","1,W","0","1,W","","","","","","","","","","","","","5.6","1,,W,06,","","","","","","","16.5","1,,,W","","","","","","","","","","","","","","","0.0","1,W"
"USW00094626","2001-03","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","","","","","0.0",",W","9",",W","5",",W","0",",W","6",",W","31",",W","14",",W","0",",W","0",",W","-31.1",",W,02,","12.4",",,W,30,+","8.9",",W,21,","","","745.6",",W","55.0",",,,W","-5.72",",W","-0.07",",,,W","-11.36",",,,W","","","","","","","","","0.0",",W"
"USW00094626","2001-04","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.0","3,W","","","0.0",",W","9",",W","3",",W","0",",W","0",",W","24",",W","2",",W","1",",W","0",",W","-11.1",",W,06,","5.1",",,W,12,","24.4",",W,24,","","","482.1",",W","14.9",",,,W","2.26",",W","7.59",",,,W","-3.07",",,,W","","","320","3,W","350",",W","15.6","3,W","18.3",",W"
"USW00094626","2001-05","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.9",",W","","","0.0",",W","10",",W","6",",W","0",",W","0",",W","2",",W","0",",W","14",",W","0",",W","-1.1",",W,07,","13.2",",,W,28,","28.9",",W,03,","","","196.6",",W","41.6",",,,W","11.99",",W","19.05",",,,W","4.93",",,,W","","","340",",W","330",",W","14.3",",W","17.0",",W"
"USW00094626","2001-06","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.8",",W","","","33.2",",W","9",",W","6",",W","0",",W","0",",W","0",",W","0",",W","19",",W","0",",W","6.7",",W,09,","15.5",",,W,02,","31.7",",W,16,","","","64.6",",W","55.1",",,,W","17.29",",W","22.44",",,,W","12.13",",,,W","","","330",",W","330",",W","13.0",",W","15.6",",W"
"USW00094626","2001-07","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.3",",W","","","32.7",",W","17",",W","8",",W","1",",W","0",",W","0",",W","0",",W","21",",W","0",",W","5.6",",W,28,","43.2",",,W,09,","31.1",",W,24,","43.2","W","43.2",",W","111.3",",,,W","18.00",",W","23.21",",,,W","12.78",",,,W","","","310",",W","310",",W","13.0",",W","17.4",",W"
"USW00094626","2001-08","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.5",",W","","","61.6",",W","12",",W","9",",W","0",",W","0",",W","0",",W","0",",W","29",",W","2",",W","3.9",",W,25,","23.4",",,W,22,","32.8",",W,06,","63.3","W","20.1",",W","78.1",",,,W","19.67",",W","26.03",",,,W","13.32",",,,W","","","320",",W","330",",W","11.2",",W","13.4",",W"
"USW00094626","2001-09","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.1",",W","","","13.5",",W","9",",W","6",",W","1",",W","0",",W","1",",W","0",",W","10",",W","1",",W","-1.1",",W,30,","25.9",",,W,22,","32.2",",W,09,","189.4","W","126.1",",W","85.8",",,,W","14.58",",W","19.92",",,,W","9.24",",,,W","","","340",",W","320",",W","12.5",",W","15.6",",W"
"USW00094626","2001-10","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.9",",W","","","0.0",",W","12",",W","6",",W","0",",W","0",",W","10",",W","0",",W","3",",W","0",",W","-2.8",",W,31,+","11.4",",,W,17,","26.1",",W,04,","495.3","W","305.9",",W","48.9",",,,W","8.47",",W","13.85",",,,W","3.08",",,,W","","","330",",W","330",",W","13.0",",W","16.1",",W"
"USW00094626","2001-11","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","4.1",",W","","","0.0",",W","14",",W","5",",W","0",",W","0",",W","19",",W","2",",W","0",",W","0",",W","-6.7",",W,13,","12.2",",,W,29,","15.6",",W,03,","949.8","W","454.5",",W","41.5",",,,W","3.18",",W","6.48",",,,W","-0.11",",,,W","","","320",",W","310",",W","18.3",",W","24.1",",W"
"USW00094626","2001-12","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.0",",W","","","0.0","1,W","14","1,W","4","1,W","0","1,W","0","1,W","25","1,W","18","1,W","0","1,W","0","1,W","-11.7","1,W,30,","16.0","1,,W,24,","15.0","1,W,06,","1565.4","W","615.6","1,W","39.7","1,,,W","-2.19","1,W","1.23","1,,,W","-5.61","1,,,W","","","330","1,W","330","1,W","14.8","1,W","19.7","1,W"
"USW00094626","2002-01","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.6",",W","0.0","W","0.0",",W","13",",W","5",",W","0",",W","0",",W","31",",W","23",",W","0",",W","0",",W","-17.2",",W,19,","17.3",",,W,13,","4.4",",W,23,","2329.9","W","764.5",",W","49.5",",,,W","-6.33",",W","-2.71",",,,W","-9.95",",,,W","","","330",",W","340",",W","13.0",",W","17.4",",W"
"USW00094626","2002-02","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.4",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","6",",W","28",",W","19",",W","0",",W","0",",W","-22.2",",W,12,","20.3",",,W,27,","6.7",",W,16,","3032.8","W","702.9",",W","26.7",",,,W","-6.77",",W","-2.06",",,,W","-11.48",",,,W","","","340",",W","320",",W","13.9",",W","17.0",",W"
"USW00094626","2002-03","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.0",",W","0.0","W","0.0",",W","13",",W","7",",W","0",",W","0",",W","31",",W","13",",W","0",",W","0",",W","-16.1",",W,05,","20.8",",,W,10,","12.8",",W,31,","3708.8","W","676.0",",W","81.6",",,,W","-3.47",",W","1.37",",,,W","-8.32",",,,W","","","330",",W","330",",W","12.5",",W","17.4",",W"
"USW00094626","2002-04","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.1",",W","0.0","W","0.0",",W","18",",W","11",",W","0",",W","0",",W","20",",W","0",",W","1",",W","0",",W","-9.4",",W,07,","13.0",",,W,03,","21.7",",W,16,","4153.7","W","444.9",",W","93.7",",,,W","3.50",",W","7.63",",,,W","-0.63",",,,W","","","340",",W","350",",W","11.2",",W","16.5",",W"
"USW00094626","2002-05","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.0",",W","0.0","W","0.0",",W","15",",W","8",",W","0",",W","0",",W","4",",W","0",",W","7",",W","0",",W","-1.7",",W,01,","16.3",",,W,31,","24.4",",W,29,+","4439.2","W","285.5",",W","88.7",",,,W","9.12",",W","14.60",",,,W","3.64",",,,W","","","330",",W","310",",W","14.3",",W","19.7",",W"
"USW00094626","2002-06","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.3",",W","8.7","W","8.7","2,W","16",",W","7",",W","0",",W","0","2,W","0","2,W","0","2,W","14","2,W","0","2,W","1.7","2,W,04,","13.7",",,W,23,","30.0","2,W,21,","4549.2","W","110.0","2,W","83.3",",,,W","14.71","2,W","20.04","2,,,W","9.39","2,,,W","","","340",",W","350",",W","13.9",",W","19.7",",W"
"USW00094626","2002-07","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.2",",W","50.5","W","41.8","3,W","18",",W","8",",W","0",",W","0","3,W","0","3,W","0","3,W","20","3,W","1","3,W","7.2","3,W,11,","16.0",",,W,01,","32.2","3,W,03,","34.2","W","34.2","3,W","85.9",",,,W","18.61","3,W","23.64","3,,,W","13.58","3,,,W","","","30",",W","350",",W","11.6",",W","16.5",",W"
"USW00094626","2002-08","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","1.9",",W","111.5","W","61.0",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","24",",W","1",",W","5.0",",W,31,","3.8",",,W,22,","32.8",",W,15,","70.4","W","36.2",",W","10.2",",,,W","19.13",",W","24.86",",,,W","13.40",",,,W","","","330",",W","340",",W","9.4",",W","13.4",",W"
"USW00094626","2002-09","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","2.1",",W","138.8","W","27.3",",W","12",",W","8",",W","1",",W","0",",W","0",",W","0",",W","13",",W","2",",W","2.2",",W,29,","38.6",",,W,27,","33.3",",W,09,","191.6","W","121.2",",W","115.9",",,,W","15.20",",W","20.77",",,,W","9.63",",,,W","","","350",",W","340",",W","14.3",",W","21.5",",W"
"USW00094626","2002-10","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.1",",W","140.2","W","1.4","2,W","12","2,W","6","2,W","0","2,W","0","2,W","17","2,W","0","2,W","3","2,W","0","2,W","-6.1","2,W,31,","15.7","2,,W,26,","25.6","2,W,01,","583.8","W","392.2","2,W","72.0","2,,,W","4.86","2,W","8.74","2,,,W","0.97","2,,,W","","","90","2,W","100","2,W","13.9","2,W","19.2","2,W"
"USW00094626","2002-11","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.0",",W","140.2","W","0.0",",W","16",",W","8",",W","0",",W","0",",W","24",",W","15",",W","0",",W","0",",W","-13.3",",W,29,+","12.7",",,W,17,","17.8",",W,11,","1180.4","W","596.6",",W","76.5",",,,W","-1.55",",W","1.87",",,,W","-4.98",",,,W","","","330","1,W","330",",W","11.6","1,W","18.3",",W"
"USW00094626","2002-12","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.4",",W","140.2","W","0.0",",W","9",",W","4",",W","0",",W","2",",W","31",",W","22",",W","0",",W","0",",W","-23.9",",W,09,","20.3",",,W,20,","5.6",",W,20,","1958.7","W","778.3",",W","57.0",",,,W","-6.77",",W","-2.87",",,,W","-10.68",",,,W","","","340",",W","340",",W","13.9",",W","19.2",",W"
"USW00094626","2003-01","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.6",",W","0.0","W","0.0","5,W","6",",W","1",",W","0",",W","14","5,W","26","5,W","25","5,W","0","5,W","0","5,W","-26.1","5,W,28,+","9.1",",,W,04,","1.7","5,W,01,","2774.6","W","815.9","5,W","11.3",",,,W","-13.05","5,W","-8.74","5,,,W","-17.35","5,,,W","","","340",",W","340",",W","13.4",",W","17.0",",W"
"USW00094626","2003-02","45.46222","-69.59528","316.1","GREENVILLE MAINE FORESTRY SERVICE, ME US","3.4",",W","0.0","W","0.0",",W","8",",W","5",",W","1",",W","13",",W","28",",W","26",",W","0",",W","0",",W","-30.0",",W,16,","30.0",",,W,02,","2.8",",W,21,","3612.3","W","837.7",",W","57.5",",,,W","-11.59",",W","-6.74",",,,W","-16.43",",,,W","","","340",",W","340",",W","16.5",",W","21.0",",W"
