"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"RQC00660061","1981-07","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","167.5",",0","22",",0","17",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","15.6",",0,17,+","0",",,0,31,+","0",",,0,31,+","62.5",",,0,20,","31.1",",0,09,","136.7","1,,,0","0.0","0","0.0",",0","19.76",",,,0","33.46",",,,0","308.7",",,,0","0",",,,0","23.74",",0","29.53",",,,0","17.94",",,,0","1684",",,,0"
"RQC00660061","1981-08","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","151.1","3,0","16",",0","9",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","15.6","3,0,17,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,15,","31.1","3,0,05,","120.6","3,,,0","0.0","0","0.0","3,0","19.56","2,,,0","33.48","2,,,0","141.2",",,,0","0",",,,0","23.73","3,0","29.69","3,,,0","17.77","3,,,0","1295","5,,,0"
"RQC00660061","1981-09","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","138.4","1,0","22",",0","15",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","0","1,0","13.3","1,0,02,","0",",,0,30,+","0",",,0,30,+","71.9",",,0,09,","31.7","1,0,07,","107.4","4,,,0","0.0","0","0.0","1,0","18.80","1,,,0","33.12","1,,,0","283.2",",,,0","0",",,,0","23.11","1,0","29.42","1,,,0","16.79","1,,,0","1069","2,,,0"
"RQC00660061","1981-10","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","129.0","1,0","21",",0","13",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","13.9","1,0,14,","0",",,0,31,+","0",",,0,31,+","100.6",",,0,06,","31.7",",0,12,","86.4","3,,,0","0.0","0","0.0",",0","18.29",",,,0","31.24",",,,0","249.5",",,,0","0",",,,0","22.64","1,0","29.19",",,,0","16.08","1,,,0","1090",",,,0"
"RQC00660061","1981-11","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","118.9","2,0","8","4,0","5","4,0","1","4,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","0","2,0","13.3","2,0,12,","0",",,0,30,+","0",",,0,30,+","78.0","4,,0,09,","31.7","2,0,05,+","71.6","5,,,0","0.0","0","0.0","2,0","18.20","2,,,0","30.16","2,,,0","143.1",",a,,0","0",",,,0","22.58","2,0","28.93","2,,,0","16.24","2,,,0","916","4,,,0"
"RQC00660061","1981-12","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","95.0",",0","16",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","11.7",",0,20,","0",",,0,31,+","0",",,0,31,+","33.8",",,0,11,","28.9",",0,17,","66.1","1,,,0","0.0","0","0.0",",0","17.25",",,,0","27.46",",,,0","126.1",",,,0","0",",,,0","21.40",",0","26.71",",,,0","16.08",",,,0","1221",",,,0"
"RQC00660061","1982-01","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","61.2","0","61.2",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","10.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","33.5",",,0,28,","31.7",",0,28,","86.7",",,,0","0.0","0","0.0",",0","14.86",",,,0","27.99",",,,0","59.3",",,,0","0",",,,0","20.31",",0","27.40",",,,0","13.21",",,,0","1090",",,,0"
"RQC00660061","1982-02","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","114.2","0","53.0","1,0","11","1,0","4","1,0","0","1,0","0","4,0","0","1,0","0","1,0","0","1,0","0","1,0","27","1,0","0","1,0","10.0","1,0,21,+","0","4,,0,28,+","0","1,,0,28,+","13.2","1,,0,23,","28.3","1,0,20,+","85.9","1,,,0","2.5","0","2.5","1,0","15.49","1,,,0","27.91","1,,,0","36.0","1,,,0","0","1,,,0","20.20","1,0","26.61","1,,,0","13.80","1,,,0","1540","1,,,0"
"RQC00660061","1982-03","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","158.2","0","44.0","1,0","10","1,0","3","1,0","1","1,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","0","1,0","8.9","1,0,12,+","0",",,0,31,+","0",",,0,31,+","72.9","1,,0,14,","30.0","1,0,17,","114.3","3,,,0","2.8","0","0.3","1,0","14.35","1,,,0","28.79","1,,,0","90.7","1,,,0","0",",,,0","19.79","1,0","27.63","1,,,0","11.96","1,,,0","1513","2,,,0"
"RQC00660061","1982-04","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","229.6","0","71.4",",0","14",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","11.1",",0,01,","0",",,0,30,+","0",",,0,30,+","42.7",",,0,17,","29.4",",0,08,","102.8","1,,,0","2.8","0","0.0",",0","16.14",",,,0","29.46",",,,0","170.1",",,,0","0",",,,0","20.71",",0","27.94",",,,0","13.49",",,,0","1083",",,,0"
"RQC00660061","1982-05","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","348.2","0","118.6",",0","15",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","13.9",",0,01,","0",",,0,31,+","0",",,0,31,+","55.9",",,0,06,","29.4",",0,21,+","99.2","2,,,0","2.8","0","0.0",",0","17.94","1,,,0","27.83",",,,0","212.7",",,,0","0",",,,0","22.16",",0","27.47",",,,0","16.85",",,,0","1925",",,,0"
"RQC00660061","1982-06","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","489.9","0","141.7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","13.9",",0,29,","0",",,0,30,+","0",",,0,30,+","3.8",",,0,08,","33.3",",0,30,","135.8",",,,0","2.8","0","0.0",",0","18.21",",,,0","31.55",",,,0","4.8",",,,0","0",",,,0","23.06",",0","29.21",",,,0","16.90",",,,0","1909",",,,0"
"RQC00660061","1982-07","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","631.5","0","141.6",",0","19",",0","14",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","13.9",",0,08,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,16,","30.6",",0,31,+","124.2","1,,,0","0.0","0","0.0",",0","18.32",",,,0","31.08",",,,0","191.3",",,,0","0",",,,0","22.90",",0","29.16",",,,0","16.64",",,,0","1793",",,,0"
"RQC00660061","1982-08","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","768.4","0","136.9",",0","19",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","12.2",",0,10,+","0",",,0,31,+","0",",,0,31,+","29.7",",,0,11,","31.7",",0,21,","132.9",",,,0","0.0","0","0.0",",0","18.12",",,,0","32.40",",,,0","168.8",",,,0","0",",,,0","22.75",",0","29.68",",,,0","15.82",",,,0","2120",",,,0"
"RQC00660061","1982-09","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","906.7","0","138.3","1,0","15",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","0","1,0","13.9","1,0,20,+","0",",,0,30,+","0",",,0,30,+","143.5",",,0,13,","31.1","1,0,11,","86.7","4,,,0","0.0","0","0.0","1,0","18.20","1,,,0","31.66","1,,,0","294.8",",,,0","0",",,,0","23.10","1,0","29.66","1,,,0","16.55","1,,,0","1348","2,,,0"
"RQC00660061","1982-10","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","1034.2","0","127.5","1,0","19",",0","9",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","0","1,0","10.6","1,0,07,","0",",,0,31,+","0",",,0,31,+","77.2",",,0,19,","31.1","1,0,13,+","90.7","3,,,0","0.0","0","0.0","1,0","17.41","1,,,0","30.82","1,,,0","196.8",",,,0","0",",,,0","22.58","1,0","29.60","1,,,0","15.57","1,,,0","1065","1,,,0"
"RQC00660061","1982-11","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","1115.8","0","81.6",",0","20",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","10.6",",0,06,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,13,","30.6",",0,12,+","76.6","1,,,0","2.2","0","2.2",",0","16.75",",,,0","28.73",",,,0","131.9",",,,0","0",",,,0","20.98",",0","27.59",",,,0","14.36",",,,0","972",",,,0"
"RQC00660061","1982-12","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","1146.3","0","30.5","3,0","12","3,0","4","3,0","0","3,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","7.8","3,0,20,","0",",,0,31,+","0",",,0,31,+","24.9","3,,0,20,","27.2","3,0,15,+","95.4","4,,,0","7.7","0","5.5","3,0","","","26.57","3,,,0","83.9",",a,,0","0",",,,0","19.23","3,0","25.09","3,,,0","13.36","3,,,0","1191","3,,,0"
"RQC00660061","1983-01","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","22.0","0","22.0",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","10.0",",0,27,+","0",",,0,31,+","0",",,0,31,+","2.0",",,0,06,+","27.8",",0,20,","91.1",",,,0","14.6","0","6.9",",0","14.31",",,,0","27.15",",,,0","11.7",",,,0","0",",,,0","18.82",",0","25.04",",,,0","12.60",",,,0","1638",",,,0"
"RQC00660061","1983-02","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","49.3","0","27.3",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","7.8",",0,09,","0",",,0,28,+","0",",,0,28,+","6.6",",,0,21,","31.1",",0,03,","91.4",",,,0","22.0","0","7.4",",0","13.77",",,,0","27.21",",,,0","11.5",",,,0","0",",,,0","19.04",",0","25.70",",,,0","12.38",",,,0","1751",",,,0"
"RQC00660061","1983-03","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","131.2","0","81.9",",0","9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","6.7",",0,17,","0",",,0,31,+","0",",,0,31,+","42.7",",,0,13,","31.7",",0,29,","140.2","1,,,0","23.9","0","1.9",",0","15.91","1,,,0","29.00",",,,0","62.5",",,,0","0",",,,0","20.91",",0","27.57",",,,0","14.25",",,,0","2632",",,,0"
"RQC00660061","1983-04","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","205.4","0","74.2","2,0","13","1,0","9","1,0","2","1,0","","","0","1,0","0","2,0","0","2,0","0","1,0","29","1,0","1","1,0","10.6","2,0,13,+","","","0","1,,0,30,+","134.4","1,,0,21,","33.9","1,0,26,","114.8","2,,,0","23.9","0","0.0","1,0","15.90","1,,,0","28.28","1,,,0","252.6","1,,,0","0","1,,,0","20.97","2,0","27.50","1,,,0","14.44","2,,,0","1582","1,,,0"
"RQC00660061","1983-05","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","326.5","0","121.1",",0","20",",0","14",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","13.9",",0,19,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,19,","30.0",",0,13,+","108.2",",,,0","23.9","0","0.0",",0","17.98",",,,0","29.60",",,,0","203.0",",,,0","0",",,,0","22.24",",0","27.50",",,,0","16.98",",,,0","1375",",,,0"
"RQC00660061","1983-06","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","444.9","0","118.4","3,0","9","3,0","4","3,0","2","3,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","27","3,0","0","3,0","12.2","3,0,25,","0",",,0,30,+","0",",,0,30,+","51.8","3,,0,08,","30.0","3,0,30,+","128.1","5,,,0","23.9","0","0.0","3,0","17.69","4,,,0","32.40","4,,,0","119.2","3,,,0","0",",,,0","22.72","3,0","29.02","3,,,0","16.41","3,,,0","1889","3,,,0"
"RQC00660061","1983-07","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","586.1","0","141.2",",0","16",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","14.4",",0,28,+","0",",,0,31,+","0",",,0,31,+","12.4",",,0,05,","31.1",",0,15,+","132.1",",,,0","0.0","0","0.0",",0","18.85",",,,0","30.52",",,,0","70.6",",,,0","0",",,,0","22.89",",0","28.53",",,,0","17.25",",,,0","1525",",,,0"
"RQC00660061","1983-08","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","720.9","0","134.8",",0","21",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","14.4",",0,19,+","0",",,0,31,+","0",",,0,31,+","34.8",",,0,18,","31.1",",0,24,+","126.8",",,,0","0.0","0","0.0",",0","17.99",",,,0","31.12",",,,0","152.4",",,,0","0",",,,0","22.68",",0","28.42",",,,0","16.95",",,,0","1446","3,,,0"
"RQC00660061","1983-09","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","841.4","0","120.5","2,0","17",",0","9",",0","4",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","0","2,0","13.9","2,0,06,","0",",,0,30,+","0",",,0,30,+","53.8",",,0,18,","30.6","2,0,15,","115.1","4,,,0","0.0","0","0.0","2,0","17.54","2,,,0","32.15","2,,,0","206.4",",,,0","0",",,,0","22.64","2,0","28.56","2,,,0","16.71","2,,,0","1648","2,,,0"
"RQC00660061","1983-10","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","922.8","0","81.4","4,0","22","2,0","10","2,0","4","2,0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","28","3,0","0","3,0","11.1","4,0,04,+","0",",,0,31,+","0",",,0,31,+","53.6","2,,0,21,","30.0","3,0,07,","98.8","5,,,0","0.0","0","0.0","3,0","16.74","3,,,0","30.49","5,,,0","252.1",",a,,0","0",",,,0","21.29","4,0","28.00","3,,,0","14.59","4,,,0","921","3,,,0"
"RQC00660061","1983-11","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","990.1","0","67.3","3,0","14","2,0","7","2,0","3","2,0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","28","2,0","0","2,0","8.3","3,0,28,","0",",,0,30,+","0",",,0,30,+","42.4","2,,0,04,","29.4","2,0,18,+","86.2","4,,,0","0.3","0","0.3","2,0","16.45","2,,,0","28.18","2,,,0","127.4","2,,,0","0",",,,0","20.77","3,0","27.26","2,,,0","14.29","3,,,0","1009","2,,,0"
"RQC00660061","1983-12","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","1036.9","0","46.8","2,0","12","2,0","3","2,0","0","2,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","0","2,0","9.4","2,0,25,","0",",,0,31,+","0",",,0,31,+","18.3","2,,0,01,","29.4","2,0,21,+","78.8","3,,,0","0.9","0","0.6","2,0","14.31","3,,,0","27.09","3,,,0","34.0",",a,,0","0",",,,0","19.93","2,0","26.88","2,,,0","12.97","2,,,0","854","2,,,0"
"RQC00660061","1984-01","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","35.6","0","35.6","1,0","13",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","7.8","1,0,29,+","0",",,0,31,+","0",",,0,31,+","64.5",",,0,09,","28.9",",0,16,","88.7","1,,,0","6.4","0","5.5",",0","13.41","1,,,0","26.39","1,,,0","90.6",",,,0","0",",,,0","19.31","1,0","26.79",",,,0","11.82","1,,,0","1284",",,,0"
"RQC00660061","1984-02","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","57.3","0","21.7","2,0","8","2,0","4","2,0","2","2,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","27","2,0","0","2,0","8.3","2,0,21,+","0",",,0,29,+","0",",,0,29,+","39.6","2,,0,09,","28.9","2,0,09,","87.9","3,,,0","11.9","0","5.5","2,0","12.99","2,,,0","26.52","2,,,0","85.7","2,,,0","0",",,,0","18.93","2,0","26.65","2,,,0","11.21","2,,,0","1368","3,,,0"
"RQC00660061","1984-03","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","115.2","0","57.9",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","7.8",",0,21,+","0",",,0,31,+","0",",,0,31,+","40.4",",,0,21,","32.2",",0,09,","130.6",",,,0","17.7","0","5.8",",0","13.25",",,,0","28.07","1,,,0","54.6",",,,0","0",",,,0","20.01",",0","27.70",",,,0","12.32",",,,0","2297",",,,0"
"RQC00660061","1984-04","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","174.2","0","59.0","1,0","10",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","0",",0","9.4","1,0,11,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,27,","31.1",",0,26,","116.6","2,,,0","18.8","0","1.1",",0","13.60",",,,0","27.22",",,,0","65.4",",,,0","0",",,,0","20.32","1,0","28.18",",,,0","12.47","1,,,0","1706",",,,0"
"RQC00660061","1984-05","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","265.4","0","91.2",",0","16",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","11.1",",0,01,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,16,","30.0",",0,03,","115.3",",,,0","18.8","0","0.0",",0","15.51",",,,0","28.79",",,,0","206.3",",,,0","0",",,,0","21.27",",0","28.20",",,,0","14.35",",,,0","1558","1,,,0"
"RQC00660061","1984-06","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","369.5","0","104.1","2,0","11","3,0","8","3,0","1","3,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","0","2,0","13.9","2,0,24,+","0",",,0,30,+","0",",,0,30,+","25.7","3,,0,05,","30.6","2,0,26,","110.0","4,,,0","18.8","0","0.0","2,0","16.87","2,,,0","30.84","2,,,0","196.6",",a,,0","0",",,,0","22.05","2,0","28.43","2,,,0","15.68","2,,,0","1528","2,,,0"
"RQC00660061","1984-07","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","493.8","0","124.3",",0","15",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","12.2",",0,19,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,05,","30.0",",0,17,+","128.7",",,,0","0.0","0","0.0",",0","17.41",",,,0","30.32",",,,0","133.8",",,,0","0",",,,0","22.34",",0","28.77",",,,0","15.92",",,,0","1605",",,,0"
"RQC00660061","1984-08","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","602.0","0","108.2","3,0","10","2,0","5","2,0","1","2,0","0",",0","0",",0","0","1,0","0","1,0","0","3,0","28","3,0","0","3,0","12.2","1,0,18,+","0",",,0,31,+","0",",,0,31,+","36.1","2,,0,26,","30.6","3,0,24,+","135.3","2,,,0","0.0","0","0.0","3,0","16.55","1,,,0","31.77","1,,,0","76.1",",a,,0","0",",,,0","22.20","3,0","29.35","3,,,0","15.04","1,,,0","1537","1,,,0"
"RQC00660061","1984-09","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","716.4","0","114.4","2,0","21","3,0","18","3,0","8","3,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","0","2,0","12.8","2,0,24,","0",",,0,30,+","0",",,0,30,+","59.9","3,,0,14,","30.6","2,0,23,+","98.3","5,,,0","0.0","0","0.0","2,0","16.94","2,,,0","28.96","2,,,0","428.6",",a,,0","0",",,,0","22.42","2,0","28.94","2,,,0","15.90","2,,,0","1591","2,,,0"
"RQC00660061","1984-10","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","823.0","0","106.6",",0","21",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","12.8",",0,31,","0",",,0,31,+","0",",,0,31,+","124.5",",,0,16,","29.4",",0,13,+","95.0","2,,,0","0.0","0","0.0",",0","16.62",",,,0","28.00",",,,0","399.9",",,,0","0",",,,0","21.77",",0","28.27",",,,0","15.28",",,,0","1254",",,,0"
"RQC00660061","1984-11","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","910.0","0","87.0",",0","20",",0","14",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","11.1",",0,29,","0",",,0,30,+","0",",,0,30,+","69.9",",,0,03,","29.4",",0,17,","67.4","5,,,0","0.0","0","0.0",",0","16.06",",,,0","26.87",",,,0","297.6",",,,0","0",",,,0","21.23",",0","26.62",",,,0","15.84",",,,0","1553",",,,0"
"RQC00660061","1984-12","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","961.2","0","51.2",",0","18",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","10.6",",0,21,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,25,","30.0",",0,07,","69.7",",,,0","5.3","0","5.3",",0","14.52",",,,0","26.19",",,,0","82.3",",,,0","0",",,,0","19.81",",0","25.79",",,,0","13.84",",,,0","1114",",,,0"
"RQC00660061","1985-01","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","8.9","0","8.9","4,0","8","4,0","0","4,0","0","4,0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","27","4,0","0","4,0","6.7","4,0,24,","0",",,0,31,+","0",",,0,31,+","1.8","4,,0,15,","27.8","4,0,30,+","73.5","5,,,0","13.5","0","8.2","4,0","12.14","4,,,0","25.53","4,,,0","8.0",",a,,0","0",",,,0","18.36","4,0","26.77","4,,,0","9.94","4,,,0","860","4,,,0"
"RQC00660061","1985-02","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","28.4","0","19.5",",0","13",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","7.2",",0,06,","0",",,0,28,+","0",",,0,28,+","48.5",",,0,27,","28.3",",0,22,","91.3",",,,0","20.9","0","7.4",",0","12.99",",,,0","25.85","2,,,0","91.4",",,,0","0",",,,0","18.76",",0","26.33",",,,0","11.20",",,,0","1368",",,,0"
"RQC00660061","1985-03","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","68.1","0","39.7",",0","24",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","8.3",",0,16,+","0",",,0,31,+","0",",,0,31,+","37.3",",,0,08,","29.4",",0,16,+","96.6","2,,,0","22.3","0","1.4",",0","14.95",",,,0","26.24",",,,0","186.2",",,,0","0",",,,0","19.57",",0","26.90",",,,0","12.24",",,,0","1456",",,,0"
"RQC00660061","1985-04","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","113.2","0","45.1",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","8.9",",0,02,","0",",,0,30,+","0",",,0,30,+","66.0",",,0,23,","28.9",",0,10,","120.3","2,,,0","23.1","0","0.8",",0","15.88",",,,0","28.92",",,,0","184.5",",,,0","0",",,,0","19.81",",0","26.99",",,,0","12.63",",,,0","1574",",,,0"
"RQC00660061","1985-05","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","206.4","0","93.2","1,0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","0","1,0","11.1",",0,01,","0",",,0,31,+","0",",,0,31,+","360.7",",,0,18,","29.4","1,0,09,+","121.1","4,,,0","23.1","0","0.0","1,0","18.62",",,,0","31.02",",,,0","527.5",",,,0","0",",,,0","21.48","1,0","27.88","1,,,0","15.08",",,,0","2345",",,,0"
"RQC00660061","1985-06","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","","","6","5,0","2","5,0","1","5,0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","48.3","5,,0,04,","","","","","","","","","","","","","70.0","2,a,,0","0",",,,0","","","","","","","",""
"RQC00660061","1985-07","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","137.3","1,0","13","2,0","10","2,0","2","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","0","1,0","15.0","1,0,19,+","0",",,0,31,+","0",",,0,31,+","40.4","2,,0,28,","30.6","1,0,31,+","146.7","1,,,0","0.0","0","0.0","1,0","20.41","1,,,0","32.91","1,,,0","128.3",",a,,0","0",",,,0","22.91","1,0","29.40","1,,,0","16.42","1,,,0","1677","1,,,0"
"RQC00660061","1985-08","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","146.6",",0","18",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","14.4",",0,01,","0",",,0,31,+","0",",,0,31,+","72.4",",,0,15,","30.6",",0,24,+","123.8","2,,,0","0.0","0","0.0",",0","21.34",",,,0","33.70",",,,0","275.3",",,,0","0",",,,0","23.06",",0","29.55",",,,0","16.58",",,,0","1591",",,,0"
"RQC00660061","1985-09","18.1747","-66.7977","557.8","ADJUNTAS SUBSTATION, PR US","","","123.8",",0","19",",0","15",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","10.6",",0,13,","0",",,0,30,+","0",",,0,30,+","58.7",",,0,25,","31.1",",0,05,","98.8","4,,,0","0.0","0","0.0",",0","21.78",",,,0","32.93",",,,0","298.9",",,,0","0",",,,0","22.46",",0","28.88",",,,0","16.04",",,,0","1364",",,,0"
