"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094053","1999-04","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","5.4",",W","0.0","W","0.0",",W","16",",W","8",",W","0",",W","0",",W","21",",W","3",",W","1",",W","0",",W","","","","","","","-16.7",",W,04,","13.0",",,W,25,","22.8",",W,19,","3469.5","W","436.9",",W","57.8",",,,W","3.77",",W","9.84",",,,W","-2.30",",,,W","","","300",",W","300",",W","17.4",",W","21.0",",W"
"USW00094053","1999-05","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","5.0",",W","0.0","W","0.0",",W","12",",W","8",",W","0",",W","0",",W","5",",W","0",",W","11",",W","0",",W","","","","","","","-3.3",",W,12,","9.1",",,W,26,","27.2",",W,29,","3704.2","W","234.7",",W","42.6",",,,W","10.76",",W","18.14",",,,W","3.39",",,,W","","","300",",W","300",",W","19.7",",W","23.2",",W"
"USW00094053","1999-06","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.3",",W","12.5","W","12.5",",W","18",",W","7",",W","0",",W","0",",W","0",",W","0",",W","25",",W","1",",W","","","","","","","3.3",",W,01,","22.9",",,W,10,","33.3",",W,25,","3782.6","W","78.4",",W","82.0",",,,W","16.14",",W","23.92",",,,W","8.35",",,,W","","","220",",W","220",",W","17.0",",W","21.5",",W"
"USW00094053","1999-09","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.4",",W","","","4.7",",W","7",",W","3",",W","0",",W","0",",W","5",",W","0",",W","20",",W","1",",W","","","","","","","-6.7",",W,29,","22.4",",,W,01,","32.2",",W,06,","","","132.7",",W","50.7",",,,W","14.07",",W","23.01",",,,W","5.12",",,,W","","","280",",W","300",",W","16.5",",W","21.9",",W"
"USW00094053","1999-10","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.7","1,W","","","0.0",",W","2",",W","0",",W","0",",W","0",",W","17",",W","0",",W","16",",W","0",",W","","","","","","","-10.6",",W,17,","2.0",",,W,16,","31.1",",W,11,","","","262.5",",W","2.3",",,,W","9.86",",W","20.51",",,,W","-0.78",",,,W","","","340",",W","340",",W","16.1",",W","19.7",",W"
"USW00094053","1999-11","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.6",",W","","","0.0","1,W","2",",W","0",",W","0",",W","0","1,W","24","1,W","0","1,W","11","1,W","0","1,W","","","","","","","-15.6","1,W,24,","2.3",",,W,22,","26.1","1,W,08,","","","350.1","1,W","3.8",",,,W","6.26","1,W","16.40","1,,,W","-3.88","1,,,W","","","270",",W","280",",W","17.9",",W","22.8",",W"
"USW00094053","1999-12","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.7",",W","","","0.0","1,W","3",",W","0",",W","0",",W","0","1,W","29","1,W","1","1,W","0","1,W","0","1,W","","","","","","","-16.7","1,W,09,","1.5",",,W,17,","17.2","1,W,28,","","","517.7","1,W","2.3",",,,W","1.08","1,W","8.58","1,,,W","-6.43","1,,,W","","","270",",W","260",",W","20.1",",W","26.8",",W"
"USW00094053","2000-01","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.1",",W","0.0","W","0.0","2,W","10",",W","1",",W","0",",W","1","2,W","29","2,W","5","2,W","0","2,W","0","2,W","","","","","","","-19.4","2,W,31,","3.8",",,W,05,","16.7","2,W,15,","","","567.5","2,W","12.8",",,,W","-1.24","2,W","5.50","2,,,W","-7.97","2,,,W","","","270",",W","260",",W","17.9",",W","22.8",",W"
"USW00094053","2000-02","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.4",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","0",",W","26",",W","3",",W","0",",W","0",",W","","","","","","","-17.2",",W,01,","6.4",",,W,17,","17.2",",W,21,+","","","470.2",",W","14.6",",,,W","2.12",",W","9.53",",,,W","-5.29",",,,W","","","310",",W","320",",W","20.1",",W","26.8",",W"
"USW00094053","2000-03","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.5",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","0",",W","28",",W","0",",W","2",",W","0",",W","","","","","","","-8.3",",W,19,","9.4",",,W,08,","22.2",",W,05,","","","435.0",",W","23.7",",,,W","4.30",",W","11.93",",,,W","-3.33",",,,W","","","320",",W","320",",W","18.3",",W","23.7",",W"
"USW00094053","2000-04","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","5.5",",W","0.0","W","0.0",",W","6",",W","3",",W","1",",W","0",",W","16",",W","1",",W","10",",W","0",",W","","","","","","","-10.0",",W,16,","34.0",",,W,18,","26.7",",W,13,","","","300.2",",W","56.7",",,,W","8.33",",W","17.61",",,,W","-0.96",",,,W","","","320",",W","290",",W","19.2",",W","24.6",",W"
"USW00094053","2000-05","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.9",",W","15.0","W","15.0",",W","8",",W","3",",W","0",",W","0",",W","2",",W","0",",W","21",",W","4",",W","","","","","","","-2.8",",W,13,","21.8",",,W,17,","35.6",",W,29,","","","122.5",",W","36.3",",,,W","14.87",",W","23.41",",,,W","6.32",",,,W","","","30",",W","30",",W","26.8",",W","30.8",",W"
"USW00094053","2000-06","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.6",",W","66.5","W","51.5",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","28",",W","11",",W","","","","","","","3.3",",W,21,","4.3",",,W,19,","38.9",",W,08,","","","39.2",",W","10.9",",,,W","18.74",",W","28.69",",,,W","8.79",",,,W","","","360",",W","270",",W","19.7",",W","21.9",",W"
"USW00094053","2000-07","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.0",",W","251.7","W","185.2",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","31",",W","26",",W","","","","","","","11.1",",W,22,","18.0",",,W,10,","38.9",",W,15,+","0.0","W","0.0",",W","30.5",",,,W","24.31",",W","33.70",",,,W","14.91",",,,W","","","160",",W","160",",W","17.4",",W","21.0",",W"
"USW00094053","2000-08","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.3",",W","420.8","W","169.1",",W","13",",W","2",",W","0",",W","0",",W","0",",W","0",",W","31",",W","25",",W","","","","","","","10.0",",W,31,+","9.7",",,W,31,","37.2",",W,24,+","1.9","W","1.9",",W","27.3",",,,W","23.73",",W","33.35",",,,W","14.10",",,,W","","","230",",W","230",",W","19.7",",W","36.2",",W"
"USW00094053","2000-09","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.8",",W","465.9","W","45.1",",W","8",",W","2",",W","1",",W","0",",W","5",",W","0",",W","23",",W","8",",W","","","","","","","-3.3",",W,25,","26.9",",,W,19,","36.1",",W,17,+","104.5","W","102.6",",W","45.0",",,,W","16.42",",W","26.05",",,,W","6.78",",,,W","","","220",",W","270",",W","17.4",",W","21.5",",W"
"USW00094053","2000-10","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.9",",W","465.9","W","0.0","1,W","10",",W","5",",W","0",",W","0","1,W","10","1,W","0","1,W","8","1,W","0","1,W","","","","","","","-7.2","1,W,08,","8.1",",,W,22,","27.8","1,W,01,","368.0","W","263.5","1,W","31.6",",,,W","9.55","1,W","17.50","1,,,W","1.60","1,,,W","","","20",",W","20",",W","20.1",",W","22.8",",W"
"USW00094053","2000-11","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.6",",W","465.9","W","0.0",",W","3",",W","0",",W","0",",W","4",",W","30",",W","10",",W","0",",W","0",",W","","","","","","","-21.7",",W,12,","1.8",",,W,10,","14.4",",W,04,","1022.4","W","654.4",",W","2.6",",,,W","-3.48",",W","3.46",",,,W","-10.42",",,,W","","","270",",W","280",",W","19.2",",W","24.1",",W"
"USW00094053","2000-12","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.3",",W","465.9","W","0.0",",W","5",",W","1",",W","0",",W","6",",W","31",",W","12",",W","0",",W","0",",W","","","","","","","-25.6",",W,11,","3.0",",,W,25,","10.6",",W,17,+","1737.8","W","715.4",",W","5.2",",,,W","-4.74",",W","2.15",",,,W","-11.64",",,,W","","","280",",W","270",",W","21.5",",W","28.2",",W"
"USW00094053","2001-01","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.0",",W","0.0","W","0.0",",W","3",",W","0",",W","0",",W","0",",W","31",",W","5",",W","0",",W","0",",W","","","","","","","-16.7",",W,17,","1.3",",,W,28,","15.6",",W,05,","2362.3","W","624.5",",W","1.9",",,,W","-1.81",",W","5.16",",,,W","-8.78",",,,W","","","270",",W","330",",W","17.0",",W","21.9",",W"
"USW00094053","2001-02","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.7",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","4",",W","27",",W","7",",W","0",",W","0",",W","","","","","","","-24.4",",W,09,","2.5",",,W,24,","14.4",",W,18,","2961.1","W","598.8",",W","4.4",",,,W","-3.05",",W","3.80",",,,W","-9.90",",,,W","","","270",",W","290",",W","17.4",",W","21.5",",W"
"USW00094053","2001-03","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.3",",W","0.0","W","0.0","1,W","5",",W","0",",W","0",",W","0","1,W","27","1,W","2","1,W","0","1,W","0","1,W","","","","","","","-8.9","1,W,16,+","2.0",",,W,10,","18.3","1,W,09,","3416.9","W","455.8","1,W","5.6",",,,W","3.14","1,W","10.23","1,,,W","-3.95","1,,,W","","","340",",W","330",",W","16.5",",W","21.5",",W"
"USW00094053","2001-04","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.8",",W","0.0","W","0.0",",W","13",",W","7",",W","0",",W","0",",W","15",",W","0",",W","8",",W","0",",W","","","","","","","-4.4",",W,17,","12.7",",,W,21,","27.8",",W,27,","3711.9","W","295.0",",W","54.2",",,,W","8.50",",W","15.85",",,,W","1.14",",,,W","","","270",",W","260",",W","20.1",",W","25.0",",W"
"USW00094053","2001-05","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.6",",W","6.1","W","6.1",",W","10",",W","4",",W","0",",W","0",",W","2",",W","0",",W","21",",W","1",",W","","","","","","","0.0",",W,07,+","19.6",",,W,05,","32.2",",W,13,","3862.0","W","150.1",",W","47.4",",,,W","13.69",",W","21.42",",,,W","5.96",",,,W","","","230",",W","320",",W","19.2",",W","23.7",",W"
"USW00094053","2001-06","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.4",",W","80.6","W","74.5","1,W","6","1,W","1","1,W","0","1,W","0","1,W","0","1,W","0","1,W","25","1,W","11","1,W","","","","","","","1.1","1,W,15,","15.0","1,,W,04,","38.3","1,W,24,","3908.9","W","46.9","1,W","18.0","1,,,W","19.29","1,W","28.80","1,,,W","9.77","1,,,W","","","200","1,W","200","1,W","20.6","1,W","26.4","1,W"
"USW00094053","2001-07","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.9",",W","270.5","W","189.9","2,W","8",",W","6",",W","1",",W","0","2,W","0","2,W","0","2,W","29","2,W","21","2,W","","","","","","","11.7","2,W,18,","42.7",",,W,09,","38.3","2,W,21,+","0.0","W","0.0","2,W","84.9",",,,W","24.88","2,W","34.03","2,,,W","15.73","2,,,W","","","200",",W","360",",W","21.9",",W","65.7",",W"
"USW00094053","2001-08","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.8",",W","412.9","W","142.4",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","31",",W","19",",W","","","","","","","7.8",",W,16,","5.1",",,W,08,","38.3",",W,05,","1.6","W","1.6",",W","8.5",",,,W","22.87",",W","32.38",",,,W","13.36",",,,W","","","310",",W","300",",W","14.8",",W","20.6",",W"
"USW00094053","2001-09","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.7",",W","448.4","W","35.5","1,W","7","1,W","4","1,W","0","1,W","0","1,W","1","1,W","0","1,W","24","1,W","9","1,W","","","","","","","-0.6","1,W,09,","21.8","1,,W,17,","37.2","1,W,04,","55.8","W","54.2","1,W","44.5","1,,,W","17.69","1,W","27.21","1,,,W","8.17","1,,,W","","","320","1,W","320","1,W","18.3","1,W","24.1","1,W"
"USW00094053","2001-10","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.0",",W","448.4","W","0.0",",W","6",",W","3",",W","0",",W","0",",W","16",",W","0",",W","11",",W","0",",W","","","","","","","-7.2",",W,26,","12.2",",,W,09,","28.3",",W,01,","342.8","W","287.0",",W","28.6",",,,W","9.07",",W","17.68",",,,W","0.47",",,,W","","","270",",W","270",",W","20.1",",W","25.0",",W"
"USW00094053","2001-11","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.2",",W","448.4","W","0.0",",W","3",",W","1",",W","0",",W","1",",W","28",",W","4",",W","3",",W","0",",W","","","","","","","-18.3",",W,28,","2.5",",,W,25,","25.6",",W,05,","785.2","W","442.4",",W","3.5",",,,W","3.59",",W","12.85",",,,W","-5.67",",,,W","","","30",",W","20",",W","13.9",",W","17.4",",W"
"USW00094053","2001-12","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.7",",W","448.4","W","0.0",",W","1",",W","0",",W","0",",W","0",",W","31",",W","3",",W","0",",W","0",",W","","","","","","","-17.2",",W,31,","0.3",",,W,18,","14.4",",W,17,+","1384.7","W","599.5",",W","0.3",",,,W","-1.00",",W","6.15",",,,W","-8.16",",,,W","","","280",",W","270",",W","20.1",",W","24.6",",W"
"USW00094053","2002-01","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","5.2",",W","0.0","W","0.0",",W","1",",W","0",",W","0",",W","2",",W","28",",W","6",",W","0",",W","0",",W","","","","","","","-22.8",",W,02,","2.3",",,W,04,","20.0",",W,26,","1989.1","W","604.4",",W","2.3",",,,W","-1.16",",W","6.29",",,,W","-8.62",",,,W","0",",W","290",",W","290",",W","20.1",",W","25.9",",W"
"USW00094053","2002-02","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","5.1",",W","0.0","W","0.0",",W","5",",W","0",",W","0",",W","2",",W","27",",W","3",",W","0",",W","0",",W","","","","","","","-18.9",",W,26,+","0.3",",,W,28,+","18.3",",W,17,","2518.3","W","529.2",",W","1.5",",,,W","-0.57",",W","8.13",",,,W","-9.27",",,,W","","","280",",W","330",",W","19.2",",W","24.1",",W"
"USW00094053","2002-03","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","5.1",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","3",",W","30",",W","10",",W","0",",W","0",",W","","","","","","","-20.6",",W,02,","4.6",",,W,14,+","18.9",",W,12,","3131.2","W","612.9",",W","10.8",",,,W","-1.44",",W","5.99",",,,W","-8.86",",,,W","0",",W","270",",W","270",",W","20.1",",W","24.1",",W"
"USW00094053","2002-04","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","5.4",",W","1.6","W","1.6",",W","7",",W","2",",W","0",",W","0",",W","15",",W","1",",W","11",",W","0",",W","","","","","","","-11.1",",W,03,","3.8",",,W,30,","31.1",",W,15,","3419.8","W","288.6",",W","11.5",",,,W","8.77",",W","17.46",",,,W","0.08",",,,W","","","320",",W","310",",W","19.7",",W","26.8",",W"
"USW00094053","2002-05","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","5.3",",W","12.1","W","10.5","1,W","6",",W","2",",W","0",",W","0",",W","7",",W","0","1,W","17","1,W","2","1,W","","","","","","","-5.0",",W,09,+","4.3",",,W,01,","35.6","1,W,30,","3595.6","W","175.8","1,W","12.3",",,,W","12.73","1,W","21.74","1,,,W","3.73",",,,W","0","2,W","150",",W","160",",W","22.8",",W","26.8",",W"
"USW00094053","2002-06","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.5",",W","134.3","W","122.2",",W","3",",W","3",",W","0",",W","0",",W","0",",W","0",",W","29",",W","17",",W","","","","","","","5.0",",W,14,","7.1",",,W,01,","40.0",",W,29,","3607.0","W","11.4",",W","19.3",",,,W","22.03",",W","31.91",",,,W","12.14",",,,W","","","150",",W","190",",W","24.1",",W","30.0",",W"
"USW00094053","2002-07","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.9",",W","324.6","W","190.3","3,W","6","1,W","2","1,W","0","1,W","0","3,W","0","3,W","0","3,W","28","3,W","22","3,W","","","","","","","11.1","3,W,29,+","6.1","1,,W,03,","40.6","3,W,31,","0.0","W","0.0","3,W","14.3","1,,,W","25.13","3,W","35.16","3,,,W","15.10","3,,,W","","","340","1,W","330","1,W","18.3","1,W","21.9","1,W"
"USW00094053","2002-08","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.1",",W","425.9","W","101.3",",W","10",",W","4",",W","0",",W","0",",W","0",",W","0",",W","30",",W","13",",W","","","","","","","6.1",",W,17,+","21.6",",,W,05,","38.9",",W,16,","8.9","W","8.9",",W","48.4",",,,W","21.31",",W","30.38",",,,W","12.25",",,,W","0","5,W","360",",W","300",",W","19.2",",W","23.2",",W"
"USW00094053","2002-09","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.8",",W","464.2","W","38.3",",W","5",",W","2",",W","1",",W","0",",W","1",",W","0",",W","21",",W","6",",W","","","","","","","-2.2",",W,22,","33.8",",,W,12,","36.7",",W,06,","97.7","W","88.8",",W","42.4",",,,W","16.65",",W","25.09",",,,W","8.21",",,,W","0","1,W","40",",W","30",",W","16.1",",W","19.2",",W"
"USW00094053","2002-10","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.8",",W","464.2","W","0.0",",W","9",",W","2",",W","0",",W","0",",W","21",",W","3",",W","5",",W","0",",W","","","","","","","-11.7",",W,30,","3.3",",,W,03,","26.7",",W,10,","498.6","W","400.9",",W","11.6",",,,W","5.40",",W","12.92",",,,W","-2.12",",,,W","0","2,W","250",",W","270",",W","16.1",",W","20.1",",W"
"USW00094053","2002-11","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.3",",W","464.2","W","0.0",",W","5",",W","0",",W","0",",W","0",",W","25",",W","3",",W","0",",W","0",",W","","","","","","","-14.4",",W,26,","1.8",",,W,24,","20.6",",W,22,","970.7","W","472.1",",W","3.7",",,,W","2.60",",W","9.18",",,,W","-3.99",",,,W","0",",W","250",",W","240",",W","16.5",",W","20.1",",W"
"USW00094053","2002-12","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","3.9",",W","464.2","W","0.0",",W","2",",W","0",",W","0",",W","2",",W","29",",W","3",",W","0",",W","0",",W","","","","","","","-18.9",",W,26,","0.8",",,W,31,","16.1",",W,15,+","1528.9","W","558.2",",W","1.1",",,,W","0.33",",W","7.85",",,,W","-7.20",",,,W","0","2,W","280",",W","300",",W","19.2",",W","22.8",",W"
"USW00094053","2003-01","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.7",",W","0.0","W","0.0",",W","3",",W","0",",W","0",",W","1",",W","28",",W","4",",W","0",",W","0",",W","","","","","","","-18.9",",W,22,","2.0",",,W,22,","18.3",",W,27,+","2083.9","W","555.0",",W","4.1",",,,W","0.43",",W","8.54",",,,W","-7.68",",,,W","0","3,W","280",",W","280",",W","18.3",",W","21.5",",W"
"USW00094053","2003-02","42.0613","-104.1584","1279.9","TORRINGTON MUNICIPAL AIRPORT, WY US","4.2",",W","0.0","W","0.0","2,W","7",",W","0",",W","0",",W","5","2,W","24","2,W","6","2,W","1","2,W","0","2,W","","","","","","","-28.3","2,W,24,","1.5",",,W,22,","21.7","2,W,01,","2629.6","W","545.7","2,W","5.1",",,,W","-2.66","2,W","4.19","2,,,W","-9.50","2,,,W","","","280",",W","290",",W","17.4",",W","21.5",",W"
