"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00181790","1899-11","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","583.7","6","0.0",",6","5",",6","4",",6","1",",6","","","","","0",",6","16",",6","0",",6","0",",6","0",",6","","","","","-6.1",",6,26,+","","","","","28.7",",,6,01,","20.6",",6,11,","564.2","6","361.6",",6","62.5",",,,6","","","6.28",",6","12.46",",,,6","0.09",",,,6","","","",""
"USC00181790","1899-12","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","583.7","6","0.0",",6","5",",6","3",",6","1",",6","","","","","0",",6","24",",6","6",",6","0",",6","0",",6","","","","","-16.1",",6,31,","","","","","36.1",",,6,24,","18.3",",6,12,","1096.5","6","532.3",",6","57.5",",,,6","","","1.16",",6","6.67",",,,6","-4.35",",,,6","","","",""
"USC00181790","1900-01","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","4",",6","4",",6","0",",6","","","0",",6","1",",6","23",",6","4",",6","0",",6","0",",6","","","","","-17.8",",6,02,","","","0",",T,6,01,","24.6",",,6,20,","15.6",",6,23,","1643.0","6","546.5",",6","59.4",",,,6","0",",T,,6","0.70",",6","5.87",",,,6","-4.46",",,,6","","","",""
"USC00181790","1900-02","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","6",",6","6",",6","0",",6","","","1",",6","4",",6","23",",6","6",",6","0",",6","0",",6","","","","","-20.0",",6,21,","","","203",",,6,17,","24.9",",,6,22,","16.1",",6,10,","2168.5","6","525.5",",6","97.0",",,,6","203",",,,6","-0.43",",6","5.85",",,,6","-6.72",",,,6","","","",""
"USC00181790","1900-03","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","7",",6","7",",6","1",",6","","","3",",6","2",",6","25",",6","1",",6","0",",6","0",",6","","","","","-21.7",",6,18,","","","102",",,6,29,","25.7",",,6,01,","18.3",",6,23,","2672.8","6","504.3",",6","68.9",",,,6","254",",,,6","2.07",",6","7.94",",,,6","-3.80",",,,6","","","",""
"USC00181790","1900-04","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","5",",6","5",",6","0",",6","","","","","0",",6","10",",6","0",",6","10",",6","0",",6","","","","","-5.0",",6,11,","","","","","11.9",",,6,22,","26.7",",6,30,","2908.5","6","235.7",",6","35.0",",,,6","","","10.48",",6","17.77",",,,6","3.18",",,,6","","","",""
"USC00181790","1900-05","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","26.2","6","26.2",",6","4",",6","3",",6","1",",6","","","","","0",",6","4",",6","0",",6","26",",6","3",",6","","","","","-1.7",",6,04,","","","","","49.8",",,6,19,","33.3",",6,15,","3000.8","6","92.3",",6","64.1",",,,6","","","16.20",",6","24.70",",,,6","7.70",",,,6","","","",""
"USC00181790","1900-06","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","141.4","6","115.2",",6","9",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","5",",6","","","","","8.9",",6,20,+","","","","","51.6",",,6,17,","33.3",",6,27,","3010.5","6","9.7",",6","114.8",",,,6","","","21.85",",6","28.01",",,,6","15.68",",,,6","","","",""
"USC00181790","1900-07","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","345.5","6","204.1",",6","7",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","","","6.7",",6,01,","","","","","35.1",",,6,25,","38.3",",6,16,","0.0","6","0.0",",6","110.3",",,,6","","","24.92",",6","32.15",",,,6","17.68",",,,6","","","",""
"USC00181790","1900-08","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","553.3","6","207.8",",6","9",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","","","13.3",",6,05,","","","","","32.3",",,6,15,","37.2",",6,12,","0.0","6","0.0",",6","76.2",",,,6","","","25.04",",6","31.95",",,,6","18.12",",,,6","","","",""
"USC00181790","1900-09","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","679.4","6","126.1",",6","4",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","11",",6","","","","","5.6",",6,16,","","","","","25.7",",,6,15,","35.6",",6,06,","2.5","6","2.5",",6","57.1",",,,6","","","22.45",",6","29.20",",,,6","15.71",",,,6","","","",""
"USC00181790","1900-10","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","702.5","6","23.1",",6","4",",6","2",",6","0",",6","","","","","0",",6","3",",6","0",",6","20",",6","0",",6","","","","","-1.7",",6,20,","","","","","21.3",",,6,13,","31.1",",6,06,","106.1","6","103.6",",6","34.7",",,,6","","","15.73",",6","21.85",",,,6","9.62",",,,6","","","",""
"USC00181790","1900-11","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","703.9","6","1.4",",6","6",",6","5",",6","1",",6","","","","","0",",6","10",",6","0",",6","2",",6","0",",6","","","","","-8.3",",6,16,","","","","","36.3",",,6,26,","23.9",",6,21,","409.9","6","303.8",",6","78.0",",,,6","","","8.26",",6","13.41",",,,6","3.10",",,,6","","","",""
"USC00181790","1900-12","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","703.9","6","0.0",",6","5",",6","2",",6","1",",6","","","","","0",",6","26",",6","0",",6","0",",6","0",",6","","","","","-13.3",",6,16,","","","","","28.4",",,6,04,","14.4",",6,24,","933.6","6","523.7",",6","40.3",",,,6","","","1.44",",6","6.79",",,,6","-3.91",",,,6","","","",""
"USC00181790","1901-01","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","","0.0","2,6","5",",6","4",",6","1",",6","","","3",",6","0","1,6","25","1,6","3","1,6","0","1,6","0","1,6","","","","","-13.3","1,6,20,","","","191",",,6,25,","28.4",",,6,11,","15.0","1,6,16,","1463.6","","530.0","1,6","54.8",",,,6","280",",,,6","0.09","2,6","4.99","1,,,6","-4.81","1,,,6","","","",""
"USC00181790","1901-02","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","","0.0",",6","3",",6","2",",6","0",",6","","","2",",6","0",",6","28",",6","9",",6","0",",6","0",",6","","","","","-16.7",",6,01,","","","64",",,6,04,","8.4",",,6,04,","11.1",",6,16,","2069.1","","605.5",",6","16.0",",,,6","102",",,,6","-3.29",",6","1.90",",,,6","-8.49",",,,6","","","",""
"USC00181790","1901-03","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","","0.0",",6","8",",6","6",",6","1",",6","","","","","0",",6","19",",6","1",",6","2",",6","0",",6","","","","","-12.2",",6,07,","","","","","35.3",",,6,11,","22.2",",6,19,","2452.2","","383.1",",6","99.5",",,,6","","","5.97",",6","12.16",",,,6","-0.22",",,,6","","","",""
"USC00181790","1901-04","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","","0.0",",6","6",",6","5",",6","2",",6","","","","","0",",6","6",",6","0",",6","4",",6","0",",6","","","","","-2.8",",6,12,","","","","","52.8",",,6,04,","28.3",",6,30,","2722.4","","270.2",",6","145.6",",,,6","","","9.33",",6","15.12",",,,6","3.54",",,,6","","","",""
"USC00181790","1901-05","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","5.8","","5.8",",6","12",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","","","2.2",",6,04,","","","","","64.3",",,6,22,","28.9",",6,24,","2799.7","","77.3",",6","145.1",",,,6","","","16.03",",6","22.30",",,,6","9.76",",,,6","","","",""
"USC00181790","1901-06","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","113.6","","107.8",",6","8",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","","","4.4",",6,09,","","","","","47.0",",,6,17,","36.1",",6,30,","2817.5","","17.8",",6","112.4",",,,6","","","21.33",",6","28.32",",,,6","14.35",",,,6","","","",""
"USC00181790","1901-07","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","337.9","","224.3",",6","9",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","14.4",",6,10,","","","","","19.1",",,6,14,","37.8",",6,01,","0.0","","0.0",",6","96.0",",,,6","","","25.57",",6","31.56",",,,6","19.58",",,,6","","","",""
"USC00181790","1901-08","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","480.7","","142.8",",6","8",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","","","12.2",",6,03,","","","","","44.7",",,6,06,","32.2",",6,21,+","0.0","","0.0",",6","110.0",",,,6","","","22.94",",6","29.13",",,,6","16.75",",,,6","","","",""
"USC00181790","1901-09","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","541.8","","61.1",",6","9",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","28",",6","2",",6","","","","","1.7",",6,22,","","","","","28.4",",,6,30,","32.8",",6,07,","48.6","","48.6",",6","63.8",",,,6","","","18.75",",6","26.28",",,,6","11.22",",,,6","","","",""
"USC00181790","1901-10","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","545.2","","3.4",",6","3",",6","3",",6","0",",6","","","","","0",",6","7",",6","0",",6","13",",6","0",",6","","","","","-3.9",",6,25,","","","","","9.9",",,6,02,","27.8",",6,01,","241.3","","192.7",",6","22.6",",,,6","","","12.23",",6","20.77",",,,6","3.68",",,,6","","","",""
"USC00181790","1901-11","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","","","","","3",",6","3",",6","1",",6","","","1",",6","","","","","0",",6","0",",6","0",",6","","","","","","","","","25",",,6,27,","52.8",",,6,24,","19.4",",6,01,","","","","","59.9",",,,6","25",",,,6","","","9.33",",,,6","","","","","",""
"USC00181790","1901-12","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","","","","","7",",6","6",",6","2",",6","","","1",",6","","","","","7",",6","0",",6","0",",6","","","","","","","","","64",",,6,23,","54.9",",,6,15,","18.3",",6,14,+","","","","","148.1",",,,6","64",",,,6","","","5.75",",,,6","","","","","",""
"USC00181790","1902-01","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","6","1,6","6","1,6","1","1,6","","","5",",6","0",",6","31",",6","6",",6","0",",6","0",",6","","","","","-16.1",",6,05,","","","203",",,6,31,","36.6","1,,6,21,","10.6",",6,10,","","","628.6",",6","83.7","1,,,6","355",",,,6","-1.94",",6","3.74",",,,6","-7.63",",,,6","","","",""
"USC00181790","1902-02","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","4","1,6","4","1,6","1","1,6","25","3,6","2",",6","3",",6","25",",6","13",",6","0",",6","0",",6","","","","","-18.9",",6,06,+","203","3,,6,01,","64",",,6,22,","60.5","1,,6,22,","15.6",",6,28,","","","605.0",",6","112.8","1,,,6","115",",,,6","-3.27",",6","2.28",",,,6","-8.83",",,,6","","","",""
"USC00181790","1902-03","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.9","6","0.9",",6","7",",6","7",",6","1",",6","","","1",",6","0",",6","17",",6","0",",6","2",",6","0",",6","","","","","-10.0",",6,06,","","","381",",,6,05,","36.8",",,6,05,","26.7",",6,29,","","","366.2",",6","101.1",",,,6","381",",,,6","6.55",",6","12.92",",,,6","0.17",",,,6","","","",""
"USC00181790","1902-04","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","6.8","6","5.9",",6","3",",6","3",",6","1",",6","","","0",",6","0",",6","6",",6","0",",6","9",",6","0",",6","","","","","-3.9",",6,04,","","","0",",,6,30,+","48.0",",,6,09,","31.7",",6,22,","","","251.6",",6","64.5",",,,6","0",",,,6","10.14",",6","17.08",",,,6","3.20",",,,6","","","",""
"USC00181790","1902-05","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","46.5","6","39.7",",6","6",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","25",",6","1",",6","","","","","1.1",",6,29,","","","0",",,6,31,+","10.7",",,6,25,","32.8",",6,23,","","","77.6",",6","32.1",",,,6","0",",,,6","17.11",",6","24.96",",,,6","9.26",",,,6","","","",""
"USC00181790","1902-06","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","127.3","6","80.8",",6","11",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","5",",6","","","","","3.9",",6,24,","","","0",",,6,30,+","26.4",",,6,25,","34.4",",6,13,","","","14.7",",6","108.6",",,,6","0",",,,6","20.54",",6","28.68",",,,6","12.39",",,,6","","","",""
"USC00181790","1902-07","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","297.4","6","170.1",",6","12",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","9.4",",6,22,","","","","","26.9",",,6,19,","37.2",",6,16,","0.0","6","0.0",",6","78.6",",,,6","","","23.82",",6","30.35",",,,6","17.29",",,,6","","","",""
"USC00181790","1902-08","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","396.3","6","98.9",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","","","5.0",",6,17,","","","","","13.7",",,6,05,","32.8",",6,31,","5.8","6","5.8",",6","23.1",",,,6","","","21.33",",6","29.27",",,,6","13.40",",,,6","","","",""
"USC00181790","1902-09","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","460.0","6","63.7",",6","8",",6","3",",6","0",",6","","","","","0",",6","2",",6","0",",6","29",",6","11",",6","","","","","-0.6",",6,15,+","","","","","24.6",",,6,25,","38.3",",6,01,","36.6","6","30.8",",6","41.7",",,,6","","","19.43",",6","30.40",",,,6","8.47",",,,6","","","",""
"USC00181790","1902-10","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","462.5","6","2.5","2,6","8",",6","4",",6","2",",6","","","0",",6","0",",6","5",",6","0","2,6","16","2,6","0","2,6","","","","","-5.6",",6,30,","","","0",",,6,31,+","29.2",",,6,12,","28.9","2,6,25,","181.1","6","144.5","2,6","94.8",",,,6","0",",,,6","13.54","2,6","21.76","2,,,6","5.32",",,,6","","","",""
"USC00181790","1902-11","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","462.8","6","0.3","1,6","5",",6","3",",6","1",",6","","","1",",6","0",",6","10",",6","0","1,6","11","1,6","0","1,6","","","","","-7.8",",6,29,","","","25",",,6,30,","36.8",",,6,26,","25.6","1,6,15,+","433.3","6","252.2","1,6","62.9",",,,6","25",",,,6","9.75","1,6","17.41","1,,,6","2.08",",,,6","","","",""
"USC00181790","1902-12","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","462.8","6","0.0","1,6","9",",6","8",",6","1",",6","","","2",",6","0","1,6","24","1,6","7",",6","0",",6","0",",6","","","","","-15.0","1,6,10,","","","178",",,6,05,","30.5",",,6,16,","13.9",",6,03,","1002.5","6","569.2",",6","101.1",",,,6","203",",,,6","-0.66","1,6","4.16",",,,6","-5.48","1,,,6","","","",""
"USC00181790","1903-01","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","8",",6","6",",6","2",",6","","","3",",6","0",",6","29",",6","9",",6","0",",6","0",",6","","","","","-17.2",",6,13,","","","76",",,6,11,","39.4",",,6,03,","10.6",",6,30,+","1617.6","6","615.1",",6","100.5",",,,6","230",",,,6","-1.51",",6","3.22",",,,6","-6.24",",,,6","","","",""
"USC00181790","1903-02","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","7",",6","5",",6","1",",6","","","","","3",",6","19",",6","5",",6","0",",6","0",",6","","","","","-23.9",",6,20,","","","","","29.0",",,6,28,","20.0",",6,28,","2100.1","6","482.5",",6","69.6",",,,6","","","1.10",",6","7.21",",,,6","-5.01",",,,6","","","",""
"USC00181790","1903-03","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","8","1,6","4","1,6","1","1,6","","","0",",6","0",",6","9",",6","0",",6","5",",6","0",",6","","","","","-5.0",",6,02,","","","0",",T,6,30,+","42.9","1,,6,23,","22.2",",6,20,","2380.3","6","280.2",",6","82.0","1,,,6","0",",T,,6","9.29",",6","15.35",",,,6","3.24",",,,6","","","",""
"USC00181790","1903-04","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","1.4","6","1.4",",6","7",",6","4",",6","1",",6","","","0",",6","0",",6","9",",6","0",",6","5",",6","0",",6","","","","","-5.6",",6,05,","","","0",",,6,30,+","64.0",",,6,16,","29.4",",6,30,","2634.8","6","254.5",",6","94.7",",,,6","0",",,,6","9.90",",6","16.67",",,,6","3.13",",,,6","","","",""
"USC00181790","1903-05","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","38.1","6","36.7",",6","7",",6","3",",6","2",",6","","","0",",6","0",",6","1",",6","0",",6","25",",6","1",",6","","","","","-0.6",",6,05,","","","0",",,6,31,+","65.5",",,6,29,","32.2",",6,20,","2723.0","6","88.2",",6","108.7",",,,6","0",",,,6","16.67",",6","24.14",",,,6","9.20",",,,6","","","",""
"USC00181790","1903-06","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","64.5","6","26.4",",6","14",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","5.0",",6,18,","","","0",",,6,30,+","48.0",",,6,29,","30.6",",6,30,","2756.4","6","33.4",",6","170.1",",,,6","0",",,,6","18.10",",6","23.80",",,,6","12.41",",,,6","","","",""
"USC00181790","1903-07","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","204.0","6","139.5",",6","14",",6","10",",6","4",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","8",",6","","","","","9.4",",6,15,","","","0",",,6,31,+","52.1",",,6,12,","35.0",",6,10,","3.9","6","3.9",",6","224.8",",,,6","0",",,,6","22.71",",6","29.41",",,,6","16.00",",,,6","","","",""
"USC00181790","1903-08","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","292.3","6","88.3",",6","13",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","2",",6","","","","","8.3",",6,08,","","","0",",,6,31,+","39.6",",,6,16,","35.6",",6,25,","12.2","6","8.3",",6","106.3",",,,6","0",",,,6","20.91",",6","26.31",",,,6","15.52",",,,6","","","",""
"USC00181790","1903-09","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","347.0","6","54.7",",6","7",",6","4",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","23",",6","0",",6","","","","","0.0",",6,29,","","","0",",,6,30,+","25.1",",,6,17,","31.1",",6,05,","82.8","6","70.6",",6","42.7",",,,6","0",",,,6","17.80",",6","25.07",",,,6","10.53",",,,6","","","",""
"USC00181790","1903-10","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","355.4","6","8.4","1,6","10",",6","4",",6","1",",6","","","0",",6","0","1,6","1","1,6","0",",6","12",",6","0",",6","","","","","-0.6","1,6,19,","","","0",",,6,31,+","42.2",",,6,08,","27.2",",6,02,","237.5","6","154.7",",6","82.8",",,,6","0",",,,6","13.52","1,6","19.05",",,,6","7.98","1,,,6","","","",""
"USC00181790","1903-11","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","","","","","7",",6","4",",6","0",",6","","","0",",6","","","","","3",",6","3",",6","0",",6","","","","","","","","","13",",,6,29,","16.3",",,6,17,","23.3",",6,03,","","","","","30.3",",,,6","16",",,,6","","","10.37",",,,6","","","","","",""
"USC00181790","1903-12","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","","","0.0",",6","5",",6","2",",6","0",",6","","","1",",6","0",",6","30",",6","6",",6","0",",6","0",",6","","","","","-13.9",",6,29,+","","","76",",,6,09,","3.6",",,6,20,+","8.3",",6,07,","","","651.4",",6","10.6",",,,6","89",",,,6","-2.68",",6","3.37",",,,6","-8.73",",,,6","","","",""
"USC00181790","1904-01","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0",",6","8","2,6","5","2,6","0","2,6","26","5,6","4",",6","9",",6","29",",6","15",",6","0",",6","0",",6","","","","","-27.8",",6,05,","279","5,,6,29,","152",",,6,29,","11.2","2,,6,03,","15.0",",6,22,","","","739.4",",6","45.5","2,,,6","419",",,,6","-5.52",",6","0.73",",,,6","-11.77",",,,6","","","",""
"USC00181790","1904-02","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","0.0","6","0.0","1,6","7",",6","0",",6","0",",6","","","0",",6","4",",6","25",",6","14","1,6","0","1,6","0","1,6","","","","","-23.9",",6,02,","","","13",",,6,26,+","2.0",",,6,29,","14.4","1,6,07,","","","639.6","1,6","8.6",",,,6","52",",,,6","-4.49","1,6","1.25","1,,,6","-10.24",",,,6","","","",""
