"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00423929","1916-08","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","7.1",",,6,06,","16.0",",,,6","","","",""
"USC00423929","1916-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19.6",",,6,22,","23.4",",,,6","","","",""
"USC00423929","1916-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","33.5",",,6,03,","84.5",",,,6","","","",""
"USC00423929","1916-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","6",",6","0",",6","26","4,6","6",",6","","","","","","","","","","","229","4,,6,27,+","127",",,6,07,","11.4",",,6,05,","48.6",",,,6","546",",,,6","",""
"USC00423929","1916-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","13",",6","12",",6","2",",6","31",",6","13",",6","","","","","","","","","","","1524",",,6,26,","610",",,6,26,+","30.5",",,6,25,","146.8",",,,6","2604",",,,6","",""
"USC00423929","1917-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","8",",6","8",",6","0",",6","31",",6","8",",6","","","","","","","","","","","1067",",,6,22,","203",",,6,30,+","12.2",",,6,22,","61.9",",,,6","990",",,,6","",""
"USC00423929","1917-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","8","4,6","8","4,6","0","4,6","28",",6","8","4,6","","","","","","","","","","","1067",",,6,23,","152","4,,6,18,","11.4","4,,6,18,","59.5","4,,,6","737","4,,,6","",""
"USC00423929","1917-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","9",",6","8",",6","2",",6","31",",6","9",",6","","","","","","","","","","","1422",",,6,16,","432",",,6,15,","38.9",",,6,15,","127.6",",,,6","1536",",,,6","",""
"USC00423929","1917-04","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","8",",6","6",",6","1",",6","22",",6","4",",6","","","","","","","","","","","1143",",,6,01,","254",",,6,14,","31.0",",,6,14,","70.9",",,,6","457",",,,6","",""
"USC00423929","1917-05","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","11",",6","10",",6","1",",6","0",",6","0",",6","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","33.0",",,6,25,","118.7",",,,6","0",",,,6","",""
"USC00423929","1917-06","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","1",",6","1",",6","0",",6","","","0","1,6","","","","","","","","","","","","","0","1,T,6,03,","6.6",",,6,10,","6.6",",,,6","0","1,T,,6","",""
"USC00423929","1917-07","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","9.4",",,6,27,","18.8",",,,6","","","",""
"USC00423929","1918-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","14","5,6","14","5,6","1","5,6","26","1,6","","","","","","","","","","","","","1067","1,,6,20,+","","","26.7","5,,6,15,","171.4","5,,,6","","","",""
"USC00423929","1918-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","10",",6","9",",6","0",",6","28",",6","8",",6","","","","","","","","","","","813",",,6,01,","191",",,6,07,","15.2",",,6,07,","57.9",",,,6","774",",,,6","",""
"USC00423929","1918-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","25",",6","","","","","","","","","","","","","635",",,6,01,","","","","","","","","","",""
"USC00423929","1918-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","27","3,6","","","","","","","","","","","","","178","3,,6,07,","","","","","","","","","",""
"USC00423929","1918-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","305",",,6,09,","","","","","","","","","",""
"USC00423929","1919-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","127",",,6,29,+","","","","","","","","","",""
"USC00423929","1919-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","28",",6","","","","","","","","","","","","","787",",,6,27,","","","","","","","","","",""
"USC00423929","1919-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","27",",6","","","","","","","","","","","","","737",",,6,03,","","","","","","","","","",""
"USC00423929","1919-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","30",",6","","","","","","","","","","","","","254",",,6,08,","","","","","","","","","",""
"USC00423929","1919-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","635",",,6,12,+","","","","","","","","","",""
"USC00423929","1920-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","838",",,6,23,","","","","","","","","","",""
"USC00423929","1920-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","29",",6","","","","","","","","","","","","","406",",,6,01,","","","","","","","","","",""
"USC00423929","1920-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","711",",,6,27,","","","","","","","","","",""
"USC00423929","1920-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","635",",,6,26,","","","","","","","","","",""
"USC00423929","1921-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","660",",,6,31,","","","","","","","","","",""
"USC00423929","1921-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","28",",6","","","","","","","","","","","","","813",",,6,07,+","","","","","","","","","",""
"USC00423929","1921-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","9.1",",,6,17,","27.1",",,,6","","","",""
"USC00423929","1922-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","14",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","21.6",",,6,27,","105.0",",,,6","","","",""
"USC00423929","1923-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","13",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","27.9",",,6,25,","73.8",",,,6","","","",""
"USC00423929","1923-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","27.9",",,6,24,","59.2",",,,6","","","",""
"USC00423929","1923-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","34.5",",,6,30,","62.7",",,,6","","","",""
"USC00423929","1926-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","15.2",",,6,31,","28.9",",,,6","","","",""
"USC00423929","1926-04","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","","","0",",6","","","","","","","","","","","","","13",",,6,01,","","","","","13",",,,6","",""
"USC00423929","1926-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","","","","","0",",,,6","",""
"USC00423929","1926-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","14.0",",,6,03,","25.2",",,,6","","","",""
"USC00423929","1926-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","",""
"USC00423929","1927-04","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","12",",6","6",",6","0",",6","","","3",",6","","","","","","","","","","","","","89",",,6,16,","16.5",",,6,16,","64.2",",,,6","152",",,,6","",""
"USC00423929","1927-06","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","14.0",",,6,14,","16.6",",,,6","","","",""
"USC00423929","1927-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","17.0",",,6,14,","66.6",",,,6","","","",""
"USC00423929","1927-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",T,6,31,","22.4",",,6,28,","43.9",",,,6","0",",T,,6","",""
"USC00423929","1927-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","14",",6","8",",6","1",",6","","","4",",6","","","","","","","","","","","","","76",",,6,29,+","29.5",",,6,29,","125.0",",,,6","215",",,,6","",""
"USC00423929","1928-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","",""
"USC00423929","1930-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","30","1,6","","","","","","","","","","","","","584","1,,6,25,+","","","","","","","","","",""
"USC00423929","1930-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","28",",6","","","","","","","","","","","","","686",",,6,28,+","","","","","","","","","",""
"USC00423929","1930-07","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","","","","","0",",,,6","",""
"USC00423929","1930-08","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","14",",6","8",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","21.1",",,6,13,","93.6",",,,6","0",",,,6","",""
"USC00423929","1930-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","533",",,6,18,","","","","","","","","","",""
"USC00423929","1931-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","31",",6","","","","","","","","","","","","","559",",,6,24,","","","","","","","","","",""
"USC00423929","1931-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","10",",6","3",",6","0",",6","28",",6","5",",6","","","","","","","","","","","483",",,6,27,+","127",",,6,27,","15.2",",,6,27,","30.9",",,,6","266",",,,6","",""
"USC00423929","1931-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","","","","","","","25","5,6","3",",6","","","","","","","","","","","381","5,,6,01,","254",",,6,25,","","","","","458",",,,6","",""
"USC00423929","1931-04","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","22.4",",,6,08,","76.3",",,,6","","","",""
"USC00423929","1931-05","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","17.8",",,6,03,","37.1",",,,6","0",",,,6","",""
"USC00423929","1931-07","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","10.7",",,6,31,","17.8",",,,6","0",",,,6","",""
"USC00423929","1931-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","","","51",",,6,26,","21.1",",,6,26,","33.9",",,,6","51",",,,6","",""
"USC00423929","1931-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","10",",6","7",",6","0",",6","","","7",",6","","","","","","","","","","","","","178",",,6,16,","22.6",",,6,16,","75.9",",,,6","660",",,,6","",""
"USC00423929","1931-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","9",",6","7",",6","0",",6","31",",6","8",",6","","","","","","","","","","","508",",,6,29,","229",",,6,29,","24.1",",,6,29,","72.8",",,,6","812",",,,6","",""
"USC00423929","1932-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","15",",6","10",",6","0",",6","31",",6","14",",6","","","","","","","","","","","965",",,6,30,+","203",",,6,28,","14.0",",,6,12,","80.9",",,,6","1281",",,,6","",""
"USC00423929","1932-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","10",",6","8",",6","0",",6","29",",6","7",",6","","","","","","","","","","","914",",,6,03,","102",",,6,07,+","15.2",",,6,07,","73.8",",,,6","495",",,,6","",""
"USC00423929","1932-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","14",",6","8",",6","0",",6","31",",6","4",",6","","","","","","","","","","","635",",,6,03,","102",",,6,03,","19.3",",,6,20,","86.8",",,,6","280",",,,6","",""
"USC00423929","1932-04","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","10",",6","7",",6","1",",6","","","3",",6","","","","","","","","","","","","","152",",,6,28,","27.7",",,6,28,","84.3",",,,6","292",",,,6","",""
"USC00423929","1932-05","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","","","25",",,6,22,","18.0",",,6,22,","36.1",",,,6","25",",,,6","",""
"USC00423929","1932-06","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","26.2",",,6,06,","57.4",",,,6","0",",,,6","",""
"USC00423929","1932-07","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","7",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","5.1",",,6,19,","15.4",",,,6","0",",,,6","",""
"USC00423929","1932-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","27.2",",,6,18,","35.9",",,,6","","","",""
"USC00423929","1933-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","16",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","","","20.1",",,6,28,","107.7",",,,6","","","",""
"USC00423929","1933-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","9",",6","4",",6","1",",6","","","3",",6","","","","","","","","","","","","","127",",,6,13,","26.4",",,6,13,","65.4",",,,6","229",",,,6","",""
"USC00423929","1933-04","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","20.3",",,6,30,","56.8",",,,6","","","",""
"USC00423929","1933-05","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","11",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","22.4",",,6,12,","111.7",",,,6","","","",""
"USC00423929","1933-07","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","7",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","2.3",",,6,17,","7.8",",,,6","0",",,,6","",""
"USC00423929","1933-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","2",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","10.7",",,6,25,","13.0",",,,6","0",",,,6","",""
"USC00423929","1933-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","51",",,6,31,","17.8",",,6,31,","17.8",",,,6","51",",,,6","",""
"USC00423929","1933-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","3.3",",,6,28,","7.1",",,,6","","","",""
"USC00423929","1933-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","","","114",",,6,16,+","8.9",",,6,16,+","25.9",",,,6","241",",,,6","",""
"USC00423929","1934-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","27.2",",,6,24,","55.9",",,,6","","","",""
"USC00423929","1934-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","12",",6","9",",6","0",",6","","","4",",6","","","","","","","","","","","","","89",",,6,20,","21.6",",,6,21,","95.1",",,,6","241",",,,6","",""
"USC00423929","1934-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","7",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","14.7",",,6,31,","27.9",",,,6","0",",,,6","",""
"USC00423929","1934-06","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","8",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","7.9",",,6,24,","31.9",",,,6","0",",,,6","",""
"USC00423929","1934-07","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","8",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","8.4",",,6,21,","23.7",",,,6","0",",,,6","",""
"USC00423929","1934-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","25",",,6,26,","9.4",",,6,24,","15.1",",,,6","25",",,,6","",""
"USC00423929","1934-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","7",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","35.1",",,6,19,","64.8",",,,6","","","",""
"USC00423929","1934-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","14",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","21.3",",,6,26,","120.0",",,,6","","","",""
"USC00423929","1934-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","14",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","21.1",",,6,15,","89.4",",,,6","","","",""
"USC00423929","1935-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","14",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","15.2",",,6,19,","73.7",",,,6","","","",""
"USC00423929","1935-05","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","13",",6","11",",6","2",",6","","","1",",6","","","","","","","","","","","","","64",",,6,01,","35.3",",,6,28,","133.8",",,,6","64",",,,6","",""
"USC00423929","1935-08","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","7",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","7.4",",,6,23,","21.5",",,,6","0",",,,6","",""
"USC00423929","1935-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","7.4",",,6,24,","15.8",",,,6","0",",,,6","",""
"USC00423929","1935-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","4",",6","0",",6","","","4",",6","","","","","","","","","","","","","152",",,6,10,","15.5",",,6,09,","51.2",",,,6","452",",,,6","",""
"USC00423929","1935-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","14.2",",,6,31,","50.3",",,,6","","","",""
"USC00423929","1936-01","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","19",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","","","35.8",",,6,17,","190.4",",,,6","","","",""
"USC00423929","1936-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","19",",6","13",",6","0",",6","","","","","","","","","","","","","","","","","","","24.4",",,6,24,","173.8",",,,6","","","",""
"USC00423929","1936-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","6",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","32.5",",,6,31,","64.5",",,,6","","","",""
"USC00423929","1936-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","1.5",",,6,10,","4.1",",,,6","0",",,,6","",""
"USC00423929","1936-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","4",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","37.1",",,6,01,","51.1",",,,6","","","",""
"USC00423929","1936-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","13",",6","11",",6","0",",6","","","8",",6","","","","","","","","","","","","","203",",,6,29,","24.1",",,6,16,","87.1",",,,6","686",",,,6","",""
"USC00423929","1937-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","25.4",",,6,07,","75.0",",,,6","","","",""
"USC00423929","1937-03","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","11",",6","7",",6","0",",6","","","3",",6","","","","","","","","","","","","","165",",,6,23,","21.3",",,6,23,","74.6",",,,6","368",",,,6","",""
"USC00423929","1937-06","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","1.8",",,6,04,","5.2",",,,6","0",",,,6","",""
"USC00423929","1937-07","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","10",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","12.7",",,6,06,","45.8",",,,6","0",",,,6","",""
"USC00423929","1937-08","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","5",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","7.6",",,6,23,","25.2",",,,6","0",",,,6","",""
"USC00423929","1937-09","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","7",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","15.0",",,6,23,","31.3",",,,6","0",",,,6","",""
"USC00423929","1937-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","9",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","68.6",",,6,15,","103.7",",,,6","0",",,,6","",""
"USC00423929","1937-11","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","12",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","11.9",",,6,18,","49.2",",,,6","","","",""
"USC00423929","1937-12","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","38.1",",,6,12,","74.9",",,,6","","","",""
"USC00423929","1938-02","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","11.9",",,6,04,","41.3",",,,6","","","",""
"USC00423929","1938-06","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","8",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","4.1",",,6,30,+","14.5",",,,6","","","",""
"USC00423929","1938-08","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","4",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","22.9",",,6,09,","24.7",",,,6","0",",,,6","",""
"USC00423929","1938-10","40.81667","-111.83333","1610.0","CITY CRK WATER PLANT, UT US","12",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","13",",,6,17,","17.5",",,6,31,","65.5",",,,6","13",",,,6","",""
