"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014920","1979-01","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","11",",0","7",",0","0",",0","31",",0","9",",0","23",",0","31",",0","31",",0","0",",0","0",",0","12","","","","","","-31.1",",0,16,","864",",,0,24,","147",",,0,19,","14.5",",,0,23,","-2.2",",0,28,+","2571.4","0","1017.2",",0","61.2",",,,0","754",",,,0","-14.48",",0","-9.11",",,,0","-19.85",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-02","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","28",",0","4",",0","13",",0","28",",0","21",",0","0",",0","0",",0","11","","","","1","","-32.2",",0,17,","737",",,0,13,+","51",",,0,20,+","4.6",",,0,20,","4.4",",0,27,+","3387.3","0","815.9",",0","16.5",",,,0","185",",,,0","-10.81",",0","-4.79",",,,0","-16.83",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-03","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","25",",0","2",",0","0",",0","20",",0","5",",0","0",",0","0",",0","19","","1","","1","","-15.0",",0,11,+","381",",,0,02,+","41",",,0,23,","20.6",",,0,29,","15.0",",0,22,","3942.5","0","555.2",",0","51.4",",,,0","76",",,,0","0.42",",0","4.55",",,,0","-3.70",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-04","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","8",",0","7",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","4",",0","0",",0","7","","","","2","","-9.4",",0,06,","0",",T,0,04,+","25",",,0,05,","15.5",",,0,20,","26.7",",0,23,","4264.0","0","321.5",",0","45.3",",,,0","25",",,,0","7.62",",0","13.01",",,,0","2.22",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-05","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","15.9","0","15.9",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","11","","","","3","","1.1",",0,25,+","0",",,0,31,+","0",",,0,31,+","53.3",",,0,30,","31.1",",0,17,","4400.5","0","136.5",",0","144.2",",,,0","0",",,,0","14.44",",0","21.16",",,,0","7.73",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-06","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","71.1","0","55.2",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","6","","1","","7","","6.7",",0,01,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,19,","32.2",",0,15,","4417.7","0","17.2",",0","40.1",",,,0","0",",,,0","19.60",",0","25.62",",,,0","13.58",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-07","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","193.9","0","122.8",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","16","","1","","6","","10.0",",0,06,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,24,","32.8",",0,12,","0.6","0","0.6",",0","89.5",",,,0","0",",,,0","22.28",",0","28.48",",,,0","16.07",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-08","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","280.9","0","87.0",",0","14",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","22","","3","","11","","6.1",",0,15,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,05,","32.2",",0,07,+","22.6","0","22.0",",0","191.7",",,,0","0",",,,0","20.43",",0","25.60",",,,0","15.25",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-09","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","312.3","0","31.4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","10","","4","","2","","2.8",",0,22,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,05,","30.6",",0,05,","90.6","0","68.0",",0","13.5",",,,0","0",",,,0","17.11",",0","23.80",",,,0","10.43",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-10","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","314.0","0","1.7",",0","13",",0","6",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","1",",0","0",",0","13","","2","","6","","-4.4",",0,26,","0",",,0,31,+","0",",T,0,23,+","27.9",",,0,20,+","23.3",",0,20,","391.3","0","300.7",",0","112.1",",,,0","0",",T,,0","8.69",",0","13.59",",,,0","3.78",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-11","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","314.0","0","0.0",",0","10",",0","5",",0","1",",0","3",",0","1",",0","0",",0","20",",0","6",",0","0",",0","0",",0","13","","","","","","-12.2",",0,10,","51",",,0,13,","51",",,0,12,","26.7",",,0,21,","18.3",",0,19,","894.0","0","502.7",",0","62.1",",,,0","82",",,,0","1.58",",0","5.23",",,,0","-2.07",",,,0","","","","","","","","","","","","","",""
"USW00014920","1979-12","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","314.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","1",",0","29",",0","12",",0","0",",0","0",",0","13","","5","","","","-18.3",",0,17,","0",",T,0,17,","0",",T,0,28,+","6.4",",,0,23,","13.3",",0,10,","1527.6","0","633.6",",0","17.0",",,,0","0",",T,,0","-2.11",",0","2.42",",,,0","-6.63",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-01","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","19",",0","3",",0","9",",0","29",",0","21",",0","0",",0","0",",0","11","","","","","","-23.9",",0,29,","152",",,0,10,+","152",",,0,06,","19.8",",,0,16,","8.3",",0,11,","2329.7","0","802.1",",0","40.8",",,,0","272",",,,0","-7.54",",0","-3.18",",,,0","-11.91",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-02","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","23",",0","2",",0","11",",0","26",",0","23",",0","0",",0","0",",0","13","","2","","","","-23.3",",0,02,","102",",,0,11,+","48",",,0,05,","5.1",",,0,05,","4.4",",0,21,","3088.6","0","758.9",",0","8.9",",,,0","104",",,,0","-7.84",",0","-2.61",",,,0","-13.07",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-03","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","14",",0","5",",0","3",",0","28",",0","8",",0","0",",0","0",",0","12","","1","","","","-18.3",",0,01,","127",",,0,14,","84",",,0,09,","6.9",",,0,13,","14.4",",0,31,+","3697.0","0","608.4",",0","16.5",",,,0","256",",,,0","-1.29",",0","4.18",",,,0","-6.76",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-04","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","10.5","0","10.5",",0","5",",0","4",",0","0",",0","2",",0","2",",0","0",",0","13",",0","0",",0","8",",0","2",",0","4","","","","2","","-3.9",",0,01,","51",",,0,10,+","56",",,0,09,","17.8",",,0,03,","33.9",",0,22,","3967.8","0","270.8",",0","44.2",",,,0","99",",,,0","9.66",",0","15.76",",,,0","3.55",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-05","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","61.4","0","50.9",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","3",",0","10","","2","","4","","2.2",",0,14,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,29,","32.8",",0,27,+","4056.4","0","88.6",",0","67.6",",,,0","0",",,,0","17.12",",0","23.96",",,,0","10.27",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-06","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","158.4","0","97.0",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","9","","","","7","","8.3",",0,16,","0",",,0,30,+","0",",,0,30,+","39.4",",,0,05,","36.1",",0,26,","4065.8","0","9.4",",0","90.7",",,,0","0",",,,0","21.25",",0","27.35",",,,0","15.15",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-07","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","386.1","0","227.7",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","12","","3","","10","","13.9",",0,27,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,16,","40.0",",0,07,","0.0","0","0.0",",0","57.5",",,,0","0",",,,0","25.68",",0","32.32",",,,0","19.04",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-08","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","544.9","0","158.8",",0","17",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","14","","3","","16","","14.4",",0,22,","0",",,0,31,+","0",",,0,31,+","44.7",",,0,30,","35.6",",0,01,","1.9","0","1.9",",0","249.9",",,,0","0",",,,0","23.39",",0","28.28",",,,0","18.51",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-09","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","586.8","0","41.9",",0","16",",0","14",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","14","","3","","13","","3.9",",0,17,","0",",,0,30,+","0",",,0,30,+","53.8",",,0,07,","33.3",",0,08,","66.4","0","64.5",",0","216.0",",,,0","0",",,,0","17.58",",0","23.04",",,,0","12.12",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-10","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","586.8","0","0.0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","7","","","","4","","-7.8",",0,29,","0",",,0,31,+","0",",T,0,25,","18.0",",,0,23,","26.7",",0,07,","407.2","0","340.8",",0","59.9",",,,0","0",",T,,0","7.34",",0","12.51",",,,0","2.17",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-11","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","586.8","0","0.0",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","0",",0","0",",0","6","","1","","","","-11.1",",0,25,","0",",,0,30,+","10",",,0,28,","1.5",",,0,13,","17.8",",0,06,","883.4","0","476.2",",0","3.6",",,,0","10",",,,0","2.46",",0","7.22",",,,0","-2.30",",,,0","","","","","","","","","","","","","",""
"USW00014920","1980-12","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","586.8","0","0.0",",0","5",",0","3",",0","0",",0","5",",0","1",",0","6",",0","29",",0","18",",0","0",",0","0",",0","12","","3","","","","-20.6",",0,25,+","102",",,0,04,+","102",",,0,01,","5.6",",,0,28,","6.1",",0,12,","1645.3","0","761.9",",0","15.6",",,,0","118",",,,0","-6.24",",0","-2.15",",,,0","-10.34",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-01","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","4",",0","1",",0","9",",0","30",",0","19",",0","0",",0","0",",0","6","","1","","","","-23.3",",0,04,","25",",,0,17,+","25",",,0,14,","2.0",",,0,14,","13.9",",0,25,","2428.4","0","783.1",",0","3.5",",,,0","48",",,,0","-6.93",",0","-1.05",",,,0","-12.81",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-02","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","18",",0","7",",0","8",",0","21",",0","12",",0","0",",0","0",",0","10","","2","","2","","-26.1",",0,11,","178",",,0,13,+","89",",,0,22,","18.8",",,0,27,","17.8",",0,18,+","3047.0","0","618.6",",0","53.5",",,,0","353",",,,0","-3.76",",0","1.25",",,,0","-8.77",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-03","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","4",",0","1",",0","0",",0","1",",0","1",",0","0",",0","25",",0","1",",0","2",",0","0",",0","9","","2","","3","","-11.1",",0,11,","25",",,0,11,","25",",,0,10,","11.9",",,0,29,","22.8",",0,28,","3517.9","0","470.9",",0","15.2",",,,0","25",",,,0","3.14",",0","9.63",",,,0","-3.34",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-04","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","15",",0","7",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","7",",0","0",",0","10","","","","6","","-4.4",",0,06,","0",",,0,30,+","0",",T,0,04,","55.1",",,0,03,","26.7",",0,02,","3749.2","0","231.3",",0","111.0",",,,0","0",",T,,0","10.63",",0","16.60",",,,0","4.65",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-05","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","9.7","0","9.7",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","9","","","","1","","0.0",",0,10,","0",",,0,31,+","0",",,0,31,+","41.1",",,0,23,","28.3",",0,21,","3871.9","0","122.7",",0","47.7",",,,0","0",",,,0","14.69",",0","21.42",",,,0","7.96",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-06","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","84.2","0","74.5",",0","15",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","5","","2","","6","","10.0",",0,23,+","0",",,0,30,+","0",",,0,30,+","9.4",",,0,23,","32.8",",0,28,","3879.1","0","7.2",",0","66.0",",,,0","0",",,,0","20.58",",0","26.43",",,,0","14.72",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-07","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","235.0","0","150.8",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","18","","2","","8","","11.1",",0,27,","0",",,0,31,+","0",",,0,31,+","78.7",",,0,11,","35.0",",0,08,","3.3","0","3.3",",0","194.5",",,,0","0",",,,0","23.09",",0","28.42",",,,0","17.77",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-08","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","349.0","0","114.0",",0","12",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","23","","4","","8","","8.9",",0,18,+","0",",,0,31,+","0",",,0,31,+","64.0",",,0,05,","30.6",",0,12,","7.4","0","4.1",",0","242.9",",,,0","0",",,,0","21.88",",0","26.61",",,,0","17.14",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-09","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","368.4","0","19.4",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","15","","","","6","","0.6",",0,28,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,07,","30.0",",0,11,+","97.9","0","90.5",",0","45.0",",,,0","0",",,,0","15.96",",0","21.83",",,,0","10.10",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-10","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","368.4","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","1",",0","0",",0","15","","2","","2","","-6.7",",0,26,+","0",",,0,31,+","13",",,0,24,","15.0",",,0,17,","21.1",",0,30,","397.9","0","300.0",",0","47.9",",,,0","13",",,,0","8.66",",0","14.00",",,,0","3.31",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-11","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","368.4","0","0.0",",0","8",",0","5",",0","0",",0","3",",0","2",",0","0",",0","19",",0","3",",0","0",",0","0",",0","15","","1","","","","-10.0",",0,22,+","76",",,0,24,+","61",",,0,23,","6.9",",,0,15,","18.3",",0,07,","848.0","0","450.1",",0","27.6",",,,0","91",",,,0","3.33",",0","8.08",",,,0","-1.42",",,,0","","","","","","","","","","","","","",""
"USW00014920","1981-12","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","368.4","0","0.0",",0","7",",0","4",",0","0",",0","31",",0","5",",0","8",",0","30",",0","19",",0","0",",0","0",",0","17","","","","","","-23.9",",0,29,+","127",",,0,21,","76",",,0,20,","7.1",",,0,01,","4.4",",0,07,","1630.6","0","782.6",",0","21.9",",,,0","295",",,,0","-6.91",",0","-2.55",",,,0","-11.27",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-01","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","31",",0","6",",0","21",",0","31",",0","28",",0","0",",0","0",",0","9","","","","","","-32.2",",0,10,","508",",,0,26,+","104",",,0,22,","11.7",",,0,22,","1.7",",0,27,","2675.5","0","1044.9",",0","34.1",",,,0","364",",,,0","-15.37",",0","-9.63",",,,0","-21.11",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-02","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","28",",0","0",",0","10",",0","27",",0","15",",0","0",",0","0",",0","15","","","","","","-31.7",",0,04,","432",",,0,06,","23",",,0,02,","1.5",",,0,05,+","7.8",",0,22,","3418.9","0","743.4",",0","4.3",",,,0","56",",,,0","-8.22",",0","-2.90",",,,0","-13.53",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-03","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","13",",0","0",",0","1",",0","23",",0","8",",0","0",",0","0",",0","13","","","","1","","-18.3",",0,09,","102",",,0,10,+","15",",,0,02,","16.5",",,0,16,","16.7",",0,30,","3997.4","0","578.5",",0","37.2",",,,0","38",",,,0","-0.33",",0","3.90",",,,0","-4.55",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-04","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","3",",0","1",",0","0",",0","15",",0","2",",0","3",",0","0",",0","9","","1","","3","","-13.9",",0,06,","51",",,0,06,","61",",,0,05,","11.7",",,0,02,","23.9",",0,24,","4345.4","0","348.0",",0","42.0",",,,0","61",",,,0","6.73",",0","12.99",",,,0","0.48",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-05","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","28.1","0","28.1",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","16","","4","","4","","2.8",",0,01,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,04,","28.9",",0,14,","4410.8","0","65.4",",0","119.7",",,,0","0",",,,0","17.13",",0","22.17",",,,0","12.09",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-06","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","47.8","0","19.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","10","","2","","5","","6.1",",0,19,+","0",",,0,30,+","0",",,0,30,+","9.1",",,0,14,","31.7",",0,28,","4456.1","0","45.3",",0","34.2",",,,0","0",",,,0","17.48",",0","23.96",",,,0","11.00",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-07","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","214.0","0","166.2",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","9","","2","","7","","10.0",",0,01,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,15,","35.6",",0,05,+","0.3","0","0.3",",0","47.9",",,,0","0",",,,0","23.69",",0","29.66",",,,0","17.71",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-08","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","328.8","0","114.8",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","16","","1","","7","","7.2",",0,11,+","0",",,0,31,+","0",",,0,31,+","29.7",",,0,24,","36.7",",0,03,","25.1","0","24.8",",0","73.9",",,,0","0",",,,0","21.24",",0","26.89",",,,0","15.58",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-09","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","360.8","0","32.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","16","","4","","9","","3.3",",0,27,+","0",",,0,30,+","0",",,0,30,+","19.1",",,0,01,","30.6",",0,11,","126.8","0","101.7",",0","67.8",",,,0","0",",,,0","16.01",",0","20.98",",,,0","11.04",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-10","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","360.8","0","0.0",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","4",",0","0",",0","10","","","","4","","-4.4",",0,22,","0",",T,0,20,","5",",,0,20,","25.1",",,0,19,","24.4",",0,05,","371.3","0","244.5",",0","72.0",",,,0","5",",,,0","10.45",",0","15.52",",,,0","5.37",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-11","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","360.8","0","0.0",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","21",",0","6",",0","0",",0","0",",0","12","","2","","1","","-12.8",",0,27,","0",",T,0,26,+","0",",T,0,29,+","33.5",",,0,11,","17.2",",0,20,","886.0","0","514.7",",0","92.4",",,,0","0",",T,,0","1.18",",0","5.56",",,,0","-3.20",",,,0","","","","","","","","","","","","","",""
"USW00014920","1982-12","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","360.8","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","2",",0","0",",0","29",",0","14",",0","0",",0","0",",0","14","","1","","","","-17.2",",0,12,","0",",T,0,31,+","33",",,0,05,","18.0",",,0,05,","17.8",",0,02,","1537.1","0","651.1",",0","51.5",",,,0","58",",,,0","-2.67",",0","1.31",",,,0","-6.65",",,,0","","","","","","","","","","","","","",""
"USW00014920","1983-01","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","6",",0","5",",0","0",",0","24",",0","5",",0","4",",0","31",",0","22",",0","0",",0","0",",0","19","","","","","","-22.2",",0,18,","127",",,0,31,+","112",",,0,29,","9.9",",,0,29,","2.8",",0,21,+","2314.5","0","777.4",",0","22.5",",,,0","248",",,,0","-6.74",",0","-2.86",",,,0","-10.63",",,,0","","","","","","","","","","","","","",""
"USW00014920","1983-02","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","10",",0","6",",0","1",",0","28",",0","5",",0","5",",0","27",",0","14",",0","0",",0","0",",0","21","","","","","","-28.3",",0,07,","457",",,0,06,+","254",",,0,02,","32.8",",,0,02,","10.6",",0,28,","2934.7","0","620.2",",0","57.7",",,,0","471",",,,0","-3.82",",0","0.04",",,,0","-7.68",",,,0","","","","","","","","","","","","","",""
"USW00014920","1983-03","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.0","0","0.0",",0","15",",0","5",",0","0",",0","7",",0","0",",0","0",",0","26",",0","6",",0","0",",0","0",",0","19","","1","","1","","-12.2",",0,23,","25",",,0,27,+","23",",,0,20,","13.7",",,0,15,","17.8",",0,04,","3473.7","0","539.0",",0","40.8",",,,0","108",",,,0","0.95",",0","4.98",",,,0","-3.09",",,,0","","","","","","","","","","","","","",""
"USW00014920","1983-04","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.6","0","0.6",",0","10",",0","5",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","2",",0","0",",0","10","","","","2","","-7.2",",0,17,","0",",T,0,16,+","28",",,0,09,","18.8",",,0,09,","25.6",",0,26,","3848.0","0","374.3",",0","60.2",",,,0","53",",,,0","5.88",",0","11.04",",,,0","0.71",",,,0","","","","","","","","","","","","","",""
"USW00014920","1983-05","43.8788","-91.2527","198.7","LA CROSSE MUNICIPAL AIRPORT, WI US","","","0.6","0","0.0",",0","16",",0","11",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","7",",0","0",",0","11","","","","3","","-1.1",",0,15,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,06,","24.4",",0,11,","4032.0","0","184.0",",0","114.1",",,,0","0",",,,0","12.40",",0","17.77",",,,0","7.02",",,,0","","","","","","","","","","","","","",""
