"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014931","1898-10","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","13.9","2,6","","","","","","","","","","","0","1,6","5","1,6","0","1,6","8","1,6","0","1,6","","","","","","","-3.9","1,6,27,+","","","","","","","26.7","1,6,03,","","","220.7","1,6","","","","","11.12","2,6","15.47","1,,,6","6.76","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1899-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","0.0","1,6","3",",6","3",",6","1",",6","","","0",",6","11","1,6","27","1,6","16",",6","0",",6","0",",6","","","","","","","-31.1","1,6,09,","","","0",",T,6,23,+","28.2",",,6,25,","14.4",",6,20,","","","739.1",",6","44.2",",,,6","0",",T,,6","-8.90","1,6","-3.14",",,,6","-14.67","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1899-03","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","0.0",",6","9",",6","8",",6","1",",6","","","2",",6","1",",6","27",",6","5",",6","0",",6","0",",6","","","","","","","-18.9",",6,07,","","","254",",,6,30,","25.4",",,6,30,","20.0",",6,11,","","","551.3",",6","97.2",",,,6","356",",,,6","0.55",",6","4.68",",,,6","-3.58",",,,6","","","","","","","","","","","","","",""
"USW00014931","1899-04","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","21.3","1,6","11",",6","7",",6","1",",6","","","1",",6","0","1,6","9","1,6","1",",6","15",",6","0",",6","","","","","","","-8.3","1,6,04,","","","51",",,6,03,","31.5",",,6,27,","29.4",",6,28,","","","194.1",",6","87.8",",,,6","51",",,,6","12.05","1,6","18.13",",,,6","5.98","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1899-05","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","39.0","2,6","16",",6","14",",6","0",",6","","","","","0","2,6","0","2,6","0",",6","25",",6","0",",6","","","","","","","5.0","2,6,18,+","","","","","25.1",",,6,21,","30.6",",6,16,","","","57.1",",6","156.5",",,,6","","","17.62","2,6","23.97",",,,6","11.26","2,,,6","","","","","","","","","","","","","",""
"USW00014931","1899-06","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","158.2","1,6","","","","","","","","","","","0","1,6","0","1,6","0","1,6","29","1,6","4","1,6","","","","","","","11.7","1,6,11,","","","","","","","33.3","1,6,19,","","","0.0","1,6","","","","","23.79","1,6","29.00","1,,,6","18.57","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1899-07","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","191.3",",6","10",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","1","","8.9",",6,30,","","","","","17.3",",,6,04,","36.1",",6,26,","0.0","6","0.0",",6","68.3",",,,6","","","24.50",",6","31.00",",,,6","18.00",",,,6","","","","","","","","","","","","","",""
"USW00014931","1899-08","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","191.6","2,6","7",",6","6",",6","2",",6","","","","","0","2,6","0","2,6","0","2,6","29","2,6","18","2,6","","","","","","","11.7","2,6,17,","","","","","41.1",",,6,20,","37.2","2,6,03,","0.0","6","0.0","2,6","90.5",",,,6","","","24.94","2,6","32.14","2,,,6","17.74","2,,,6","","","","","","","","","","","","","",""
"USW00014931","1899-09","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","76.9","1,6","7",",6","5",",6","0",",6","","","","","0","1,6","2","1,6","0","1,6","25","1,6","7","1,6","","","","","","","-5.0","1,6,30,","","","","","18.0",",,6,08,","39.4","1,6,05,","67.7","6","67.7","1,6","60.1",",,,6","","","18.65","1,6","26.74","1,,,6","10.56","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1899-10","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","32.2","4,6","8",",6","7",",6","0",",6","","","","","0","4,6","1","4,6","0","1,6","19","1,6","1","1,6","","","","","","","-1.1","4,6,31,","","","","","20.3",",,6,26,","35.0","1,6,13,","149.9","6","82.2","1,6","59.0",",,,6","","","16.40","4,6","23.22","1,,,6","9.57","4,,,6","","","","","","","","","","","","","",""
"USW00014931","1899-11","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","","","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7",",,6,14,","","","","","","","23.7",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00014931","1899-12","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","0.0","4,6","8",",6","4",",6","1",",6","","","1",",6","2","2,6","24","2,6","7","3,6","0","3,6","0","3,6","","","","","","","-20.0","2,6,31,","","","48",",,6,12,","25.4",",,6,11,","15.6","3,6,07,","","","526.2","3,6","44.7",",,,6","53",",,,6","-0.75","4,6","4.93","3,,,6","-6.43","2,,,6","","","","","","","","","","","","","",""
"USW00014931","1900-01","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0",",6","5",",6","3",",6","0",",6","","","","","2",",6","27",",6","3",",6","0",",6","0",",6","","","","","","","-20.0",",6,28,","","","","","25.1",",,6,17,","16.1",",6,24,+","","","547.7",",6","42.7",",,,6","","","0.67",",6","6.80",",,,6","-5.47",",,,6","","","","","","","","","","","","","",""
"USW00014931","1900-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0","2,6","12",",6","8",",6","1",",6","","","","","5","2,6","25","2,6","13",",6","0",",6","0",",6","","","","","","","-20.0","2,6,15,","","","","","25.7",",,6,04,","12.8",",6,07,","","","607.1",",6","108.4",",,,6","","","-5.00","2,6","1.25",",,,6","-11.25","2,,,6","","","","","","","","","","","","","",""
"USW00014931","1900-03","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0",",6","9",",6","5",",6","1",",6","","","","","0",",6","24",",6","4",",6","0",",6","0",",6","","","","","","","-15.6",",6,17,+","","","","","25.7",",,6,05,","18.9",",6,11,","","","510.2",",6","56.8",",,,6","","","1.87",",6","7.68",",,,6","-3.94",",,,6","","","","","","","","","","","","","",""
"USW00014931","1900-04","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","7.2","6","7.2","3,6","8",",6","4",",6","1",",6","","","","","0","1,6","5","1,6","0","2,6","12","2,6","0","2,6","","","","","","","-2.8","1,6,12,","","","","","68.1",",,6,17,","28.3","2,6,29,+","","","141.1","2,6","96.1",",,,6","","","13.38","3,6","19.94","2,,,6","6.82","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1900-05","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","75.3","6","68.1",",6","12",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","2.8",",6,03,","","","","","21.3",",,6,17,","30.6",",6,27,+","","","56.5",",6","98.1",",,,6","","","18.71",",6","24.01",",,,6","13.41",",,,6","","","","","","","","","","","","","",""
"USW00014931","1900-07","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","180.1","1,6","4",",6","3",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","30","1,6","11","1,6","","","","","","","11.7","1,6,27,+","","","","","51.6",",,6,24,","36.1","1,6,04,","0.0","6","0.0","1,6","72.9",",,,6","","","24.34","1,6","30.85","1,,,6","17.82","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1900-11","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","0.0","1,6","9",",6","6",",6","1",",6","","","1",",6","0",",6","19",",6","1","1,6","0","1,6","0","1,6","","","","","","","-9.4",",6,14,","","","76",",,6,25,","39.1",",,6,18,","20.6","1,6,04,","","","408.3","1,6","73.1",",,,6","76",",,,6","4.26","1,6","8.99","1,,,6","-0.46",",,,6","","","","","","","","","","","","","",""
"USW00014931","1900-12","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","0.0",",6","3","1,6","3","1,6","0","1,6","","","2",",6","0",",6","26",",6","6",",6","0",",6","0",",6","1","","","","","","-15.0",",6,31,","","","25",",,6,30,+","6.6","1,,6,23,","13.9",",6,22,","","","581.8",",6","13.7","1,,,6","50",",,,6","-0.44",",6","3.84",",,,6","-4.71",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-01","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0",",6","7",",6","5",",6","0",",6","","","2",",6","1",",6","29",",6","8",",6","0",",6","0",",6","","","","","1","","-17.8",",6,01,","","","30",",,6,18,","22.4",",,6,09,","13.3",",6,20,+","","","610.5",",6","46.7",",,,6","68",",,,6","-1.36",",6","3.26",",,,6","-5.98",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0",",6","7",",6","5",",6","0",",6","","","","","3",",6","28",",6","20",",6","0",",6","0",",6","","","","","","","-20.6",",6,05,","","","","","17.8",",,6,03,","8.3",",6,17,","","","684.0",",6","42.1",",,,6","","","-6.09",",6","-1.43",",,,6","-10.76",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-03","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0","1,6","11",",6","6",",6","2",",6","","","2",",6","0","1,6","16","1,6","1",",6","1",",6","0",",6","","","","","","","-12.2","1,6,06,+","","","25",",,6,30,+","33.8",",,6,19,","21.1",",6,18,","","","433.1",",6","83.8",",,,6","63",",,,6","3.87","1,6","8.66",",,,6","-0.92","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1901-04","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","19.1","6","19.1",",6","5",",6","4",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","7",",6","0",",6","","","","","","","-1.7",",6,18,","","","0",",T,6,07,+","20.1",",,6,05,","31.7",",6,29,","","","222.5",",6","47.2",",,,6","0",",T,,6","11.55",",6","17.42",",,,6","5.68",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-05","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","61.3","6","42.2","1,6","8",",6","5",",6","1",",6","","","","","0",",6","0",",6","0","1,6","19","1,6","1","1,6","","","","","1","","2.8",",6,26,","","","","","31.8",",,6,05,","32.8","1,6,02,","","","70.9","1,6","53.4",",,,6","","","17.39","1,6","23.30","1,,,6","11.48",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-06","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","246.3","6","185.0",",6","12",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","29",",6","9",",6","","","","","","","8.9",",6,08,","","","","","36.1",",,6,06,","36.7",",6,30,","","","6.6",",6","125.7",",,,6","","","24.28",",6","29.80",",,,6","18.76",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-07","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","568.0","6","321.7",",6","8",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","27",",6","","","","","","","15.6",",6,07,","","","","","38.4",",,6,29,","41.7",",6,24,","0.0","6","0.0",",6","54.7",",,,6","","","28.71",",6","35.36",",,,6","22.06",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-08","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","763.4","6","195.4",",6","2",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","","","12.2",",6,31,","","","","","7.9",",,6,18,","34.4",",6,28,+","0.0","6","0.0",",6","9.2",",,,6","","","24.64",",6","31.16",",,,6","18.11",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-09","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","853.7","6","90.3",",6","6",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","24",",6","5",",6","","","","","","","2.8",",6,18,","","","","","26.9",",,6,11,","36.1",",6,07,","46.1","6","46.1",",6","57.3",",,,6","","","19.81",",6","26.37",",,,6","13.25",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-10","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","864.9","6","11.2",",6","7",",6","3",",6","0",",6","","","","","0",",6","2",",6","0",",6","18",",6","0",",6","","","","","","","0.0",",6,17,+","","","","","13.2",",,6,08,","29.4",",6,23,","178.8","6","132.7",",6","27.4",",,,6","","","14.41",",6","21.03",",,,6","7.80",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-11","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","864.9","6","0.0",",6","3",",6","3",",6","0",",6","","","","","0",",6","24",",6","0",",6","2",",6","0",",6","","","","","","","-10.6",",6,17,","","","","","10.2",",,6,03,","21.7",",6,01,","610.0","6","431.2",",6","19.6",",,,6","","","3.96",",6","10.49",",,,6","-2.57",",,,6","","","","","","","","","","","","","",""
"USW00014931","1901-12","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","864.9","6","0.0",",6","6",",6","2",",6","0",",6","","","0",",6","6",",6","29",",6","11",",6","0",",6","0",",6","","","","","","","-25.6",",6,20,","","","18",",,6,16,+","11.2",",,6,13,","12.2",",6,01,","1308.1","6","698.1",",6","23.2",",,,6","49",",,,6","-4.19",",6","-0.30",",,,6","-8.07",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-01","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0",",6","","","","","","","","","0",",6","3",",6","30",",6","13",",6","0",",6","0",",6","","","","","","","-25.6",",6,27,","","","15",",,6,25,","","","16.1",",6,09,","1974.5","6","666.4",",6","","","24",",,,6","-3.16",",6","1.99",",,,6","-8.32",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0",",6","4","3,6","2","3,6","0","3,6","","","0",",6","5",",6","25",",6","18",",6","0",",6","0",",6","","","","","","","-22.2",",6,02,","","","20",",,6,01,","21.8","3,,6,27,","13.9",",6,26,","2649.8","6","675.3",",6","29.4","3,,,6","30",",,,6","-5.78",",6","-0.20",",,,6","-11.37",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-03","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0","1,6","7",",6","3",",6","1",",6","","","0",",6","0",",6","13",",6","1","1,6","2","1,6","0","1,6","","","","","","","-15.0",",6,17,","","","0",",T,6,30,+","32.3",",,6,12,","22.8","1,6,25,","3028.0","6","378.2","1,6","64.1",",,,6","0",",T,,6","5.71","1,6","10.52","1,,,6","0.91",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-04","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","5.0","6","5.0",",6","6",",6","5",",6","1",",6","","","0",",6","0",",6","7",",6","0",",6","7",",6","0",",6","","","","","","","-3.9",",6,08,","","","0",",T,6,02,","51.8",",,6,25,","31.1",",6,21,","3258.8","6","230.8",",6","81.5",",,,6","0",",T,,6","10.81",",6","17.70",",,,6","3.91",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-05","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","79.8","6","74.8",",6","10",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","1",",6","","","","","","","6.7",",6,15,+","","","","","25.1",",,6,22,","32.8",",6,18,","3292.2","6","33.4",",6","80.6",",,,6","","","19.67",",6","25.26",",,,6","14.08",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-06","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","157.3","6","77.5",",6","19",",6","13",",6","4",",6","","","","","0",",6","0",",6","0",",6","25",",6","2",",6","","","","","","","5.6",",6,22,","","","","","60.5",",,6,01,","32.8",",6,12,","3322.8","6","30.6",",6","295.9",",,,6","","","19.90",",6","24.88",",,,6","14.91",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-07","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","338.3","6","181.0","1,6","16",",6","9",",6","2",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","6",",6","","","","","","","15.6","1,6,22,","","","","","45.5",",,6,18,","33.9",",6,24,","0.0","6","0.0",",6","185.0",",,,6","","","24.32","1,6","29.10",",,,6","19.54","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1902-08","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","450.9","6","112.6","1,6","13",",6","10",",6","4",",6","","","","","0",",6","0",",6","0","1,6","29","1,6","1","1,6","","","","","","","10.0",",6,11,","","","","","58.2",",,6,04,","33.3","1,6,02,","4.1","6","4.1","1,6","269.8",",,,6","","","21.94","1,6","27.26","1,,,6","16.63",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-09","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","471.8","6","20.9",",6","11",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","","","","","1.1",",6,13,","","","","","19.1",",,6,30,","29.4",",6,07,","65.5","6","61.4",",6","70.4",",,,6","","","16.98",",6","22.69",",,,6","11.28",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-10","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","481.4","6","9.6",",6","8",",6","6",",6","2",",6","","","","","0",",6","1",",6","0",",6","16",",6","0",",6","","","","","","","-1.1",",6,14,","","","","","33.3",",,6,04,","27.8",",6,25,+","196.4","6","130.9",",6","96.3",",,,6","","","14.42",",6","20.73",",,,6","8.11",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-11","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","483.6","6","2.2","1,6","9",",6","5",",6","0",",6","","","","","0",",6","8",",6","0","1,6","5","1,6","0","1,6","","","","","","","-3.3",",6,30,+","","","","","16.8",",,6,05,","23.9","1,6,12,","476.3","6","279.9","1,6","60.3",",,,6","","","8.73","1,6","13.45","1,,,6","4.00",",,,6","","","","","","","","","","","","","",""
"USW00014931","1902-12","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","483.6","6","0.0","1,6","10",",6","6",",6","0",",6","","","","","2","1,6","28","1,6","15",",6","0",",6","0",",6","","","","","","","-19.4","1,6,26,","","","","","17.8",",,6,20,","13.3",",6,01,","1117.5","6","641.2",",6","54.1",",,,6","","","-3.25","1,6","0.65",",,,6","-7.15","1,,,6","","","","","","","","","","","","","",""
"USW00014931","1903-01","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0",",6","6",",6","4",",6","0",",6","","","","","3",",6","28",",6","12",",6","0",",6","0",",6","","","","","","","-20.6",",6,12,","","","","","3.6",",,6,24,","13.3",",6,28,","1780.4","6","662.9",",6","14.7",",,,6","","","-3.05",",6","1.42",",,,6","-7.52",",,,6","","","","","","","","","","","","","",""
"USW00014931","1903-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","0.0","6","0.0",",6","7",",6","4",",6","0",",6","","","2",",6","4",",6","25",",6","13",",6","0",",6","0",",6","","","","","","","-27.8",",6,17,","","","102",",,6,15,","25.1",",,6,03,","10.0",",6,27,","2404.3","6","623.9",",6","50.3",",,,6","176",",,,6","-3.95",",6","0.84",",,,6","-8.74",",,,6","","","","","","","","","","","","","",""
