"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00412354","1988-05","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","93.3","0","85.3",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","11",",0","","","","","0.0",",0,09,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,28,","37.8",",0,16,","","","","","  21.7",",,,0,0,2","16.6",",0","  33.9",",,,0,0,2","  13.9",",,,0,0,2","  27.8",",,,0,0,2","  18.2",",,,0,0,2","  31.5",",,,0,0,2","16.6",",,,0","0",",,,0","20.55",",0","30.85",",,,0","10.25",",,,0","",""
"USC00412354","1988-06","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","","","",""
"USC00412354","1988-07","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","243.8",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","14.4",",0,23,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,10,","38.3",",0,25,+","","","0.0","0","  27.2",",,,0,0,2","0.0",",0","  40.6",",,,0,0,2","  20.0",",,,0,0,2","  27.2",",,,0,0,2","  23.9",",,,0,0,2","  37.0",",,,0,0,2","50.7",",,,0","0",",,,0","26.20",",0","34.46",",,,0","17.93",",,,0","",""
"USC00412354","1988-08","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","215.3",",0","13",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","15.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","9.7",",,0,28,","37.8",",0,26,","","","0.0","0","  27.2",",,,0,0,2","0.0",",0","  38.9",",,,0,0,2","  19.4",",,,0,0,2","  25.0",",,,0,0,2","  23.2",",,,0,0,2","  34.5",",,,0,0,2","62.8",",,,0","0",",,,0","25.28",",0","32.73",",,,0","17.83",",,,0","",""
"USC00412354","1988-09","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","117.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","","","4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,22,","36.1",",0,19,","","","5.3","0","  24.4",",,,0,0,2","5.3",",0","  35.0",",,,0,0,2","  14.4",",,,0,0,2","  26.7",",,,0,0,2","  19.7",",,,0,0,2","  31.2",",,,0,0,2","30.3",",,,0","0",",,,0","22.08",",0","31.93",",,,0","12.24",",,,0","",""
"USC00412354","1988-10","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","24.2",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","3.3",",0,24,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,11,","31.7",",0,21,","","","39.2","0","  19.4",",,,0,0,2","33.9",",0","  27.8",",,,0,0,2","  12.2",",,,0,0,2","  21.1",",,,0,0,2","  15.4",",,,0,0,2","  24.8",",,,0,0,2","6.9",",,,0","0",",,,0","18.02",",0","27.49",",,,0","8.55",",,,0","",""
"USC00412354","1988-11","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","3.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","18",",0","0",",0","","","","","-10.0",",0,28,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,27,","30.6",",0,09,+","","","250.4","0","  14.4",",,,0,0,2","211.2",",0","  25.0",",,,0,0,2","   0.6",",,,0,0,2","  10.0",",,,0,0,2","   8.1",",,,0,0,2","  17.2",",,,0,0,2","0.5",",,,0","0",",,,0","11.41",",0","22.21",",,,0","0.61",",,,0","",""
"USC00412354","1988-12","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","0",",0","0",",0","","","","","-13.9",",0,28,","0",",,0,31,+","0",",,0,31,+","1.3",",,0,20,+","20.0",",0,04,","","","670.0","0","   5.6",",,,0,0,2","419.6",",0","  14.4",",,,0,0,2","  -2.2",",,,0,0,2","   4.4",",,,0,0,2","   1.6",",,,0,0,2","   9.4",",,,0,0,2","3.4",",,,0","0",",,,0","4.80",",0","14.15",",,,0","-4.55",",,,0","",""
"USC00412354","1989-01","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","2",",0","0",",0","","","","","-14.4",",0,09,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,28,","24.4",",0,05,","","","1052.6","0","   6.7",",,,0,0,2","382.6",",0","  15.0",",,,0,0,2","  -3.9",",,,0,0,2","   6.1",",,,0,0,2","   1.4",",,,0,0,2","  10.2",",,,0,0,2","5.1",",,,0","0",",,,0","5.99",",0","15.46",",,,0","-3.48",",,,0","",""
"USC00412354","1989-02","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","2.0","0","2.0","2,0","5",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","13","2,0","1",",0","11",",0","0",",0","","","","","-10.0","2,0,04,","0",",,0,28,+","0",",,0,28,+","13.5",",,0,17,","28.9",",0,27,+","","","1300.5","0","  12.2","1,,,0,0,2","247.9",",0","  23.9","1,,,0,0,2","  -1.1","1,,,0,0,2","   7.8","1,,,0,0,2","   4.8","1,,,0,0,2","  15.2","1,,,0,0,2","18.6",",,,0","0",",,,0","8.74","2,0","17.60",",,,0","-0.11","2,,,0","",""
"USC00412354","1989-03","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","9.2","0","7.2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","26",",0","1",",0","","","","","-8.3",",0,06,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,06,","33.3",",0,13,","","","1455.2","0","","","154.7",",0","","","","","","","","","","","4.0",",,,0","0",",,,0","13.58",",0","24.38",",,,0","2.77",",,,0","",""
"USC00412354","1989-04","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","64.2","0","55.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","29",",0","11",",0","","","","","-2.8",",0,11,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,20,","37.8",",0,22,","","","1509.3","0","","","54.1",",0","","","","","","","","","","","0.5",",,,0","0",",,,0","18.36",",0","29.56",",,,0","7.16",",,,0","",""
"USC00412354","1989-05","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","212.9","0","148.7",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","6.1",",0,02,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,28,","40.6",",0,24,","","","1516.1","0","  24.4",",,,0,0,2","6.8",",0","  33.9",",,,0,0,2","  14.4",",,,0,0,2","  25.0",",,,0,0,2","  20.7",",,,0,0,2","  30.4",",,,0,0,2","35.0",",,,0","0",",,,0","22.91",",0","32.76",",,,0","13.06",",,,0","",""
"USC00412354","1989-06","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","458.9","0","246.0","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","28",",0","","","","","12.2","1,0,12,","0",",,0,30,+","0",",,0,30,+","3.3",",,0,14,","41.1",",0,18,","","","1516.1","0","  29.4",",,,0,0,2","0.0",",0","  37.8",",,,0,0,2","  18.3",",,,0,0,2","  32.2",",,,0,0,2","  25.6",",,,0,0,2","  34.7",",,,0,0,2","4.1",",,,0","0",",,,0","26.74","1,0","36.63",",,,0","16.85","1,,,0","",""
"USC00412354","1989-07","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","730.9","0","272.0","1,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","27",",0","","","","","16.1","1,0,31,+","0",",,0,31,+","0",",,0,31,+","2.8",",,0,21,","42.2",",0,03,","","","0.0","0","  31.1",",,,0,0,2","0.0",",0","  38.9",",,,0,0,2","  21.1",",,,0,0,2","  29.4",",,,0,0,2","  27.9",",,,0,0,2","  35.4",",,,0,0,2","5.8",",,,0","0",",,,0","27.51","1,0","35.71",",,,0","19.30","1,,,0","",""
"USC00412354","1989-08","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","964.9","0","234.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","11.7",",0,13,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,28,","38.3",",0,12,","","","0.0","0","  27.8",",,,0,0,2","0.0",",0","  36.7",",,,0,0,2","  17.8",",,,0,0,2","  27.2",",,,0,0,2","  24.8",",,,0,0,2","  32.9",",,,0,0,2","45.5",",,,0","0",",,,0","25.88",",0","34.03",",,,0","17.73",",,,0","",""
"USC00412354","1989-09","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","1089.6","0","124.7","2,0","3","1,0","2","1,0","0","1,0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","28","1,0","15","1,0","","","","","5.0","2,0,29,+","0",",,0,30,+","0",",,0,30,+","19.1","1,,0,13,","36.1","1,0,09,","","","13.9","0","  25.6","1,,,0,0,2","13.9","1,0","  36.1","1,,,0,0,2","  16.1","1,,,0,0,2","  22.8","1,,,0,0,2","  21.1","1,,,0,0,2","  30.4","1,,,0,0,2","23.2","1,,,0","0",",,,0","22.30","2,0","30.94","1,,,0","13.67","2,,,0","",""
"USC00412354","1989-10","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","1120.5","0","30.9","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","31",",0","10",",0","","","","","-3.9","1,0,31,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,09,+","34.4",",0,15,+","","","62.9","0","  20.6",",,,0,0,2","49.0",",0","  28.3",",,,0,0,2","  10.0",",,,0,0,2","  18.3",",,,0,0,2","  17.2",",,,0,0,2","  24.4",",,,0,0,2","1.0",",,,0","0",",,,0","17.65","1,0","28.86",",,,0","6.43","1,,,0","",""
"USC00412354","1989-11","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","1120.5","0","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","17",",0","0",",0","","","","","-4.4","1,0,16,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","27.2",",0,13,","","","269.0","0","  12.8",",,,0,0,2","206.1",",0","  17.2",",,,0,0,2","   6.1",",,,0,0,2","  11.1",",,,0,0,2","   9.3",",,,0,0,2","  14.6",",,,0,0,2","0.0",",,,0","0",",,,0","11.14","1,0","21.37",",,,0","0.90","1,,,0","",""
"USC00412354","1989-12","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","1120.5","0","0.0","1,0","3",",0","0",",0","0",",0","0",",0","0",",0","1","1,0","28","1,0","1",",0","1",",0","0",",0","","","","","-20.0","1,0,22,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,02,","22.8",",0,11,","","","727.0","0","   6.1",",,,0,0,2","458.0",",0","  10.0",",,,0,0,2","  -5.6",",,,0,0,2","   0.0",",,,0,0,2","   1.8",",,,0,0,2","   6.6",",,,0,0,2","2.3",",,,0","0",",,,0","3.08","1,0","13.25",",,,0","-7.09","1,,,0","",""
"USC00412354","1990-01","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","0",",0","4",",0","0",",0","","","","","-12.8","1,0,08,+","0",",,0,31,+","0",",,0,31,+","0.3",",,0,24,","22.2",",0,31,","","","1126.4","0","   6.1",",,,0,0,2","399.4",",0","   9.4",",,,0,0,2","  -1.1",",,,0,0,2","   4.4",",,,0,0,2","   2.3",",,,0,0,2","   7.5",",,,0,0,2","0.3",",,,0","0",",,,0","5.07","1,0","16.44",",,,0","-6.30","1,,,0","",""
"USC00412354","1990-04","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","31.6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","","","2.8",",0,09,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,03,","33.9",",0,16,","","","","","  19.4",",,,0,0,2","58.4",",0","  30.0",",,,0,0,2","  10.6",",,,0,0,2","  15.6",",,,0,0,2","  15.3",",,,0,0,2","  25.0",",,,0,0,2","23.4",",,,0","0",",,,0","17.44",",0","26.66",",,,0","8.22",",,,0","",""
"USC00412354","1990-05","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","105.3","2,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","29",",0","20",",0","","","","","4.4","2,0,03,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,03,","40.0",",0,25,","","","","","  25.6",",,,0,0,2","22.6",",0","  33.3",",,,0,0,2","  12.2",",,,0,0,2","  22.8",",,,0,0,2","  20.1",",,,0,0,2","  28.8",",,,0,0,2","4.8",",,,0","0",",,,0","21.28","2,0","31.19",",,,0","11.36","2,,,0","",""
"USC00412354","1990-06","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","326.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","30",",0","","","","","7.2",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","43.9",",0,26,","","","","","  31.1",",,,0,0,2","0.0",",0","  40.0",",,,0,0,2","  23.3",",,,0,0,2","  32.2",",,,0,0,2","  28.4",",,,0,0,2","  36.3",",,,0,0,2","0.0",",,,0","0",",,,0","29.20",",0","39.37",",,,0","19.02",",,,0","",""
"USC00412354","1990-07","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","241.8","1,0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","24","1,0","","","","","14.4",",0,13,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,15,","37.2","1,0,11,+","","","0.0","0","","","0.0","1,0","","","","","","","","","","","60.5",",,,0","0",",,,0","26.32","1,0","34.06","1,,,0","18.59",",,,0","",""
"USC00412354","1990-08","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","170.1",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","","","13.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","40.1",",,0,15,","35.6",",0,30,+","","","1.1","0","  26.1",",,,0,0,2","1.1",",0","  33.9",",,,0,0,2","  18.3",",,,0,0,2","  20.6",",,,0,0,2","  21.6",",,,0,0,2","  28.8",",,,0,0,2","105.7",",,,0","0",",,,0","23.78",",0","31.28",",,,0","16.29",",,,0","",""
"USC00412354","1990-09","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","131.9",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","11",",0","","","","","10.6",",0,24,","0",",,0,30,+","0",",,0,30,+","25.7",",,0,23,","34.4",",0,08,+","","","8.2","0","  23.9",",,,0,0,2","7.1",",0","  32.8",",,,0,0,2","  16.1",",,,0,0,2","  18.9",",,,0,0,2","  21.3",",,,0,0,2","  27.7",",,,0,0,2","71.4",",,,0","0",",,,0","22.49",",0","29.81",",,,0","15.17",",,,0","",""
"USC00412354","1990-10","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","10.3","1,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","29",",0","0",",0","","","","","-1.1","1,0,22,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,02,","30.6",",0,08,","","","77.1","0","  20.0",",,,1,0,2","68.9",",0","  25.0",",,,1,0,2","  12.2",",,,1,0,2","  18.9",",,,1,0,2","  15.2",",,,1,0,2","  21.3",",,,1,0,2","27.4",",,,0","0",",,,0","16.36","1,0","26.35",",,,0","6.37","1,,,0","",""
"USC00412354","1990-11","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","3.8",",,0,08,+","","","","","","","","","","","","","","","","","","","","","11.9",",,,0","0",",,,0","","","","","","","",""
"USC00412354","1990-12","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","4.8",",,0,16,","","","","","","","","","","","","","","","","","","","","","7.1",",,,0","0",",,,0","","","","","","","",""
"USC00412354","1991-01","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","2,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","24","2,0","0",",0","0",",0","0",",0","","","","","-9.4","2,0,03,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,18,","20.6",",0,01,","","","","","   7.8",",,,0,0,2","376.4",",0","  10.6",",,,0,0,2","   1.7",",,,0,0,2","   3.3",",,,0,0,2","   4.2",",,,0,0,2","   7.6",",,,0,0,2","40.5",",,,0","0",",,,0","5.44","2,0","13.76",",,,0","-2.87","2,,,0","",""
"USC00412354","1991-02","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","9",",0","0",",0","","","","","-7.2",",0,20,","0",",,0,28,+","0",",,0,28,+","6.9",",,0,12,","23.3",",0,17,","","","","","  10.0",",,,0,0,2","244.6",",0","  15.6",",,,0,0,2","   2.8",",,,0,0,2","   7.2",",,,0,0,2","   6.8",",,,0,0,2","  12.1",",,,0,0,2","8.9",",,,0","0",",,,0","9.60",",0","18.43",",,,0","0.76",",,,0","",""
"USC00412354","1991-03","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","2,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","9","2,0","0",",0","16",",0","0",",0","","","","","-6.7","2,0,16,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,01,","28.3",",0,25,","","","","","  14.4","1,,,0,0,2","200.2",",0","  21.1","1,,,0,0,2","   7.2","1,,,0,0,2","  11.1","1,,,0,0,2","  10.2","1,,,0,0,2","  17.8","1,,,0,0,2","10.9",",,,0","0",",,,0","11.59","2,0","21.51",",,,0","1.67","2,,,0","",""
"USC00412354","1991-04","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","6.7","0","6.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","28",",0","0",",0","","","","","-6.1",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","31.1",",0,26,+","","","","","  22.2",",,,0,0,2","79.8",",0","  27.8",",,,0,0,2","  11.1",",,,0,0,2","  20.0",",,,0,0,2","  17.0",",,,0,0,2","  25.0",",,,0,0,2","0.0",",,,0","0",",,,0","15.90",",0","27.06",",,,0","4.74",",,,0","",""
"USC00412354","1991-05","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","118.5","0","111.8",",0","1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","3.9",",0,06,","0",",,0,31,+","0",",,0,31,+","38.9",",,0,22,","36.7",",0,29,+","","","","","  26.1",",,,0,0,2","7.5",",0","  33.9",",,,0,0,2","  17.2",",,,0,0,2","  26.7",",,,0,0,2","  21.9",",,,0,0,2","  30.7",",,,0,0,2","38.9",",,,0","0",",,,0","21.70",",0","32.43",",,,0","10.96",",,,0","",""
"USC00412354","1991-06","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","322.5","0","204.0",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","","","8.9",",0,14,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,10,","40.6",",0,25,","","","","","  29.4",",,,0,0,2","0.0",",0","  37.8",",,,0,0,2","  19.4",",,,0,0,2","  23.9",",,,0,0,2","  23.8",",,,0,0,2","  32.5",",,,0,0,2","36.6",",,,0","0",",,,0","25.13",",0","35.50",",,,0","14.77",",,,0","",""
"USC00412354","1991-07","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","545.2","0","222.7",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","15.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","27.7",",,0,30,","40.0",",0,01,","","","0.0","0","  30.0",",,,0,0,2","0.0",",0","  37.2",",,,0,0,2","  22.2",",,,0,0,2","  25.6",",,,0,0,2","  24.8",",,,0,0,2","  32.2",",,,0,0,2","83.9",",,,0","0",",,,0","25.52",",0","33.17",",,,0","17.86",",,,0","",""
"USC00412354","1991-08","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","757.0","0","211.8",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","11.1",",0,30,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,03,","36.7",",0,22,","","","0.0","0","  27.8",",,,0,0,2","0.0",",0","  34.4",",,,0,0,2","  20.0",",,,0,0,2","  26.7",",,,0,0,2","  24.4",",,,0,0,2","  31.3",",,,0,0,2","43.2",",,,0","0",",,,0","25.17",",0","33.46",",,,0","16.87",",,,0","",""
"USC00412354","1991-09","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","848.7","0","91.7",",0","9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","","","","","6.1",",0,20,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,12,","36.1",",0,05,+","","","26.4","0","  26.1",",,,0,0,2","26.4",",0","  33.3",",,,0,0,2","  13.3",",,,0,0,2","  16.1",",,,0,0,2","  20.1",",,,0,0,2","  25.4",",,,0,0,2","121.3",",,,0","0",",,,0","20.51",",0","27.96",",,,0","13.05",",,,0","",""
"USC00412354","1991-10","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","2.8",",,0,31,","","","","","","","","","","","","","","","","","","","","","5.3",",,,0","0",",,,0","","","","","","","",""
"USC00412354","1991-11","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","0.0","3,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","17","3,0","0",",0","12",",0","0",",0","","","","","-8.9","3,0,24,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,16,","23.9",",0,16,+","","","","","  12.8",",,,0,0,2","255.8",",0","  15.6",",,,0,0,2","   5.0",",,,0,0,2","   8.9",",,,0,0,2","   7.7",",,,0,0,2","  12.5",",,,0,0,2","9.1",",,,0","0",",,,0","8.92","3,0","18.71",",,,0","-0.87","3,,,0","",""
"USC00412354","1991-12","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","0.0","3,0","7",",0","6",",0","0",",0","0",",0","0",",0","0","3,0","22","3,0","0",",0","1",",0","0",",0","","","","","-10.0","3,0,06,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,21,","21.1",",0,09,","","","","","   7.8",",,,0,0,2","332.3",",0","  11.7",",,,0,0,2","   1.7",",,,0,0,2","   5.6",",,,0,0,2","   4.7",",,,0,0,2","   8.2",",,,0,0,2","66.6",",,,0","0",",,,0","6.45","3,0","14.44",",,,0","-1.55","3,,,0","",""
"USC00412354","1992-01","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","0",",0","0",",0","0",",0","","","","","-7.8","1,0,23,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,11,","16.1",",0,31,+","","","","","   6.7",",,,0,0,2","410.2",",0","  10.6",",,,0,0,2","   0.6",",,,0,0,2","   2.8",",,,0,0,2","   3.0",",,,0,0,2","   6.1",",,,0,0,2","32.1",",,,0","0",",,,0","4.49","1,0","11.91",",,,0","-2.93","1,,,0","",""
"USC00412354","1992-02","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","5",",0","0",",0","","","","","-6.1",",0,25,+","0",",,0,29,+","0",",,0,29,+","5.8",",,0,01,","24.4",",0,22,","","","","","   7.2",",,,0,0,2","295.5",",0","  12.8",",,,0,0,2","   1.1",",,,0,0,2","   7.2",",,,0,0,2","   5.5",",,,0,0,2","  10.0",",,,0,0,2","5.8",",,,0","0",",,,0","8.14",",0","17.14",",,,0","-0.85",",,,0","",""
"USC00412354","1992-03","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","21",",0","0",",0","","","","","-5.0",",0,12,+","0",",,0,31,+","0",",,0,31,+","2.8",",,0,04,","27.2",",0,27,+","","","","","  13.9",",,,0,0,2","197.6",",0","  20.0",",,,0,0,2","   6.1",",,,0,0,2","  12.2",",,,0,0,2","  10.2",",,,0,0,2","  16.4",",,,0,0,2","5.1",",,,0","0",",,,0","11.96",",0","22.35",",,,0","1.57",",,,0","",""
