"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00026627","1953-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","0",",0","0",",0","6","","","","","","-4.4",",0,16,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,+","20.6",",0,19,","7626.5","0","408.1",",0","0.0",",T,,0","0",",,,0","5.17",",0","11.30",",,,0","-0.96",",,,0","","","","","","","","","","","",""
"USW00026627","1953-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","12","","","","","","-1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,24,","18.3",",0,15,+","7903.7","0","277.2",",0","35.0",",,,0","0",",,,0","9.09",",0","13.18",",,,0","5.01",",,,0","","","","","","","","","","","",""
"USW00026627","1953-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","6","","","","4","","0.0",",0,16,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,20,","27.8",",0,26,","212.0","0","212.0",",0","8.9",",,,0","0",",,,0","11.51",",0","17.33",",,,0","5.70",",,,0","","","","","","","","","","","",""
"USW00026627","1953-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.0",",0","18",",0","13",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","9","","","","","","-2.2",",0,16,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,11,","18.3",",0,08,","454.0","0","242.0",",0","125.9",",,,0","0",",,,0","10.53",",0","14.81",",,,0","6.25",",,,0","","","","","","","","","","","",""
"USW00026627","1953-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","","","","","","","-6.7",",0,29,","0",",,0,30,+","0",",T,0,29,+","12.2",",,0,22,","18.3",",0,10,+","821.0","0","367.0",",0","41.5",",,,0","0",",T,,0","6.10",",0","11.52",",,,0","0.68",",,,0","","","","","","","","","","","",""
"USW00026627","1953-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.0",",0","4",",0","4",",0","0",",0","7",",0","3",",0","4",",0","31",",0","9",",0","0",",0","0",",0","2","","","","","","-28.9",",0,30,","102",",,0,31,+","64",",,0,24,","6.4",",,0,24,","10.6",",0,07,","1510.8","0","689.8",",0","18.3",",,,0","132",",,,0","-3.92",",0","0.76",",,,0","-8.60",",,,0","","","","","","","","","","","",""
"USW00026627","1953-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","5",",0","30",",0","30",",0","0",",0","0",",0","3","","","","","","-22.2",",0,05,","102",",,0,05,+","0",",T,0,30,+","0.0",",T,0,30,+","-0.6",",0,17,","2341.7","0","830.9",",0","0.0",",T,,0","0",",T,,0","-9.36",",0","-6.11",",,,0","-12.62",",,,0","","","","","","","","","","","",""
"USW00026627","1953-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.0",",0","5",",0","1",",0","0",",0","4",",0","1",",0","14",",0","31",",0","31",",0","0",",0","0",",0","7","","","","","","-32.8",",0,16,+","25",",,0,31,+","36",",,0,28,","3.6",",,0,28,","-3.3",",0,25,+","3362.9","0","1021.2",",0","6.1",",,,0","61",",,,0","-14.61",",0","-10.98",",,,0","-18.24",",,,0","","","","","","","","","","","",""
"USW00026627","1954-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","25",",0","3",",0","24",",0","31",",0","30",",0","0",",0","0",",0","11","","","","","","-44.4",",0,31,","127",",,0,31,+","86",",,0,14,","8.6",",,0,14,","0.6",",0,15,","4543.9","0","1181.0",",0","14.9",",,,0","149",",,,0","-19.76",",0","-13.81",",,,0","-25.72",",,,0","","","","","","","","","","","",""
"USW00026627","1954-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","28",",0","2",",0","24",",0","28",",0","28",",0","0",",0","0",",0","3","","","","","","-41.1",",0,26,+","203",",,0,19,+","51",",,0,07,","5.1",",,0,07,","-6.1",",0,06,","5732.2","0","1188.3",",0","8.1",",,,0","79",",,,0","-24.11",",0","-18.35",",,,0","-29.86",",,,0","","","","","","","","","","","",""
"USW00026627","1954-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","31",",0","2",",0","10",",0","31",",0","20",",0","0",",0","0",",0","6","","","","","","-30.0",",0,03,","152",",,0,14,+","33",",,0,02,","7.1",",,0,19,","8.3",",0,29,","6584.6","0","852.4",",0","17.7",",,,0","108",",,,0","-9.16",",0","-4.27",",,,0","-14.05",",,,0","","","","","","","","","","","",""
"USW00026627","1954-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","0",",0","30",",0","19",",0","0",",0","0",",0","10","","","","","","-17.2",",0,13,","25",",,0,04,+","0",",T,0,30,+","0.0",",T,0,30,+","9.4",",0,22,","7288.7","0","704.1",",0","0.0",",T,,0","0",",T,,0","-5.14",",0","-0.20",",,,0","-10.07",",,,0","","","","","","","","","","","",""
"USW00026627","1954-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","7","","","","","","-4.4",",0,17,","0",",,0,31,+","0",",T,0,21,+","1.3",",,0,29,","17.2",",0,24,","7692.2","0","403.5",",0","1.3",",,,0","0",",T,,0","5.32",",0","10.20",",,,0","0.44",",,,0","","","","","","","","","","","",""
"USW00026627","1954-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8","","","","","","1.1",",0,01,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,24,","22.2",",0,10,","7947.4","0","255.2",",0","6.6",",,,0","0",",,,0","9.83",",0","13.98",",,,0","5.67",",,,0","","","","","","","","","","","",""
"USW00026627","1954-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11","","","","","","1.1",",0,12,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,27,","18.9",",0,16,+","222.8","0","222.8",",0","40.4",",,,0","0",",,,0","11.15",",0","14.72",",,,0","7.58",",,,0","","","","","","","","","","","",""
"USW00026627","1954-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","16",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9","","","","","","4.4",",0,05,+","0",",,0,31,+","0",",,0,31,+","33.0",",,0,22,","20.6",",0,09,+","439.4","0","216.6",",0","106.3",",,,0","0",",,,0","11.35",",0","14.41",",,,0","8.28",",,,0","","","","","","","","","","","",""
"USW00026627","1954-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","5","","","","","","-6.7",",0,25,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,08,","13.3",",0,14,+","810.2","0","370.8",",0","56.6",",,,0","0",",,,0","5.97",",0","9.38",",,,0","2.56",",,,0","","","","","","","","","","","",""
"USW00026627","1954-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","0",",0","0",",0","3","","","","","","-7.2",",0,21,","0",",T,0,29,+","8",",,0,08,","2.0",",,0,31,","13.3",",0,01,","1376.6","0","566.4",",0","3.3",",,,0","13",",,,0","0.06",",0","3.20",",,,0","-3.08",",,,0","","","","","","","","","","","",""
"USW00026627","1954-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","1",",0","5",",0","29",",0","23",",0","0",",0","0",",0","2","","","","","","-21.1",",0,26,+","0",",T,0,30,+","76",",,0,30,","3.0",",,0,01,","5.6",",0,03,+","2147.1","0","770.5",",0","5.8",",,,0","76",",,,0","-7.35",",0","-3.87",",,,0","-10.83",",,,0","","","","","","","","","","","",""
"USW00026627","1954-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","31",",0","2",",0","30",",0","31",",0","31",",0","0",",0","0",",0","3","","","","","","-42.2",",0,26,","203",",,0,15,+","76",",,0,12,+","7.6",",,0,12,","0.0",",0,01,","3467.0","0","1319.9",",0","10.5",",,,0","152",",,,0","-24.24",",0","-19.98",",,,0","-28.51",",,,0","","","","","","","","","","","",""
"USW00026627","1955-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","31",",0","1",",0","8",",0","31",",0","29",",0","0",",0","0",",0","6","","","","","","-38.3",",0,05,","127",",,0,11,","38",",,0,10,","3.8",",,0,10,","3.3",",0,10,+","4418.1","0","951.1",",0","3.8",",,,0","38",",,,0","-12.35",",0","-9.24",",,,0","-15.46",",,,0","","","","","","","","","","","",""
"USW00026627","1955-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","4",",0","0",",0","0",",0","26","2,0","0","1,0","23",",0","28",",0","28",",0","0",",0","0",",0","6","","","","","","-37.8",",0,18,","127","2,,0,09,+","15","1,,0,03,","1.5",",,0,03,","-3.9",",0,25,+","5547.1","0","1129.0",",0","2.6",",,,0","29","1,,,0","-21.99",",0","-17.35",",,,0","-26.63",",,,0","","","","","","","","","","","",""
"USW00026627","1955-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","9",",0","5",",0","0",",0","31",",0","5",",0","15",",0","31",",0","29",",0","0",",0","0",",0","11","","","","","","-32.2",",0,12,+","279",",,0,12,+","46",",,0,03,","4.6",",,0,03,","1.1",",0,08,","6525.5","0","978.4",",0","23.2",",,,0","232",",,,0","-13.23",",0","-7.87",",,,0","-18.58",",,,0","","","","","","","","","","","",""
"USW00026627","1955-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","6",",0","0",",0","0",",0","30",",0","0",",0","13",",0","30",",0","20",",0","0",",0","0",",0","7","","","","","","-31.1",",0,04,","127",",,0,22,+","20",",,0,20,","2.0",",,0,20,","6.1",",0,30,+","7384.9","0","859.4",",0","5.1",",,,0","51",",,,0","-10.32",",0","-4.64",",,,0","-15.99",",,,0","","","","","","","","","","","",""
"USW00026627","1955-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","11",",0","0",",0","0",",0","25",",0","0",",0","0",",0","0",",0","5","","","","","","-6.1",",0,02,","76",",,0,03,+","0",",T,0,27,+","1.0",",,0,11,","19.4",",0,29,","7843.2","0","458.3",",0","1.3",",,,0","0",",T,,0","3.55",",0","7.75",",,,0","-0.65",",,,0","","","","","","","","","","","",""
"USW00026627","1955-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","0",",0","0",",0","16","","","","","","-1.1",",0,05,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,09,","15.0",",0,28,+","8207.2","0","364.0",",0","25.9",",,,0","0",",,,0","6.20",",0","9.24",",,,0","3.16",",,,0","","","","","","","","","","","",""
"USW00026627","1955-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.3",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","12","","","","1","","4.4",",0,31,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,23,","24.4",",0,22,","185.3","0","185.3",",0","35.8",",,,0","0",",,,0","12.36",",0","15.89",",,,0","8.83",",,,0","","","","","","","","","","","",""
"USW00026627","1955-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","10","","","","","","-0.6",",0,30,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,26,","18.9",",0,13,","440.3","0","255.0",",0","56.1",",,,0","0",",,,0","10.11",",0","13.89",",,,0","6.33",",,,0","","","","","","","","","","","",""
"USW00026627","1955-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","15",",0","8",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","4","","","","","","-5.0",",0,25,","0",",,0,30,+","0",",T,0,23,","8.6",",,0,27,","13.3",",0,01,","810.8","0","370.5",",0","44.6",",,,0","0",",T,,0","5.98",",0","9.30",",,,0","2.67",",,,0","","","","","","","","","","","",""
"USW00026627","1955-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","11",",0","5",",0","0",",0","24",",0","3",",0","1",",0","30",",0","19",",0","0",",0","0",",0","2","","","","","","-19.4",",0,28,","127",",,0,22,","30",",,0,21,","4.8",",,0,09,","6.7",",0,04,","1536.6","0","725.8",",0","20.4",",,,0","153",",,,0","-5.08",",0","-1.29",",,,0","-8.87",",,,0","","","","","","","","","","","",""
"USW00026627","1955-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","7",",0","2",",0","0",",0","30",",0","2",",0","14",",0","30",",0","30",",0","0",",0","0",",0","7","","","","","","-32.2",",0,18,","152",",,0,17,+","91",",,0,11,","9.1",",,0,11,","-0.6",",0,12,","2513.9","0","977.3",",0","14.6",",,,0","149",",,,0","-14.25",",0","-9.93",",,,0","-18.56",",,,0","","","","","","","","","","","",""
"USW00026627","1955-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","9",",0","1",",0","0",",0","31",",0","1",",0","18",",0","31",",0","27",",0","0",",0","0",",0","6","","","","","","-36.7",",0,28,+","229",",,0,31,+","33",",,0,27,","3.3",",,0,27,","1.7",",0,15,+","3585.8","0","1071.9",",0","10.9",",,,0","109",",,,0","-16.24",",0","-11.97",",,,0","-20.52",",,,0","","","","","","","","","","","",""
"USW00026627","1956-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","31",",0","2",",0","28",",0","31",",0","31",",0","0",",0","0",",0","7","","","","","","-38.3",",0,22,+","330",",,0,31,+","43",",,0,07,","4.3",",,0,07,","-4.4",",0,14,","4853.0","0","1267.2",",0","12.2",",,,0","122",",,,0","-22.55",",0","-17.82",",,,0","-27.27",",,,0","","","","","","","","","","","",""
"USW00026627","1956-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","12","1,0","7","1,0","0","1,0","29",",0","8",",0","21",",0","29",",0","29",",0","0",",0","0",",0","9","","","","","","-45.6",",0,28,","711",",,0,29,+","320",",,0,25,","24.4","1,,0,24,","-3.9",",0,25,","6015.0","0","1162.0",",0","55.1","1,,,0","871",",,,0","-21.73",",0","-16.74",",,,0","-26.73",",,,0","","","","","","","","","","","",""
"USW00026627","1956-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","31",",0","4",",0","15",",0","31",",0","24",",0","0",",0","0",",0","9","","","","","","-43.3",",0,03,+","762",",,0,17,+","48",",,0,17,","4.8",",,0,17,","2.2",",0,19,+","7064.4","0","1049.4",",0","20.7",",,,0","207",",,,0","-15.52",",0","-10.36",",,,0","-20.68",",,,0","","","","","","","","","","","",""
"USW00026627","1956-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","30",",0","1",",0","10",",0","26",",0","14",",0","0",",0","0",",0","6","","","","","","-32.2",",0,05,","660",",,0,12,+","48",",,0,02,","4.8",",,0,02,","10.0",",0,28,","7816.9","0","752.5",",0","7.2",",,,0","72",",,,0","-6.75",",0","-0.98",",,,0","-12.52",",,,0","","","","","","","","","","","",""
"USW00026627","1956-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","8",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","7","","","","","","-2.8",",0,19,","229",",,0,01,","0",",T,0,18,+","3.6",",,0,11,","20.6",",0,25,","8228.3","0","411.4",",0","9.5",",,,0","0",",T,,0","5.06",",0","9.08",",,,0","1.04",",,,0","","","","","","","","","","","",""
"USW00026627","1956-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","2",",0","0",",0","2","","","","1","","-3.9",",0,02,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,13,","24.4",",0,07,","8480.3","0","252.0",",0","3.6",",,,0","0",",,,0","9.93",",0","14.40",",,,0","5.46",",,,0","","","","","","","","","","","",""
"USW00026627","1956-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","4","","","","","","6.7",",0,12,+","0",",,0,31,+","0",",,0,31,+","5.8",",,0,26,","21.1",",0,21,","176.4","0","176.4",",0","24.6",",,,0","0",",,,0","12.64",",0","16.01",",,,0","9.28",",,,0","","","","","","","","","","","",""
"USW00026627","1956-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","26",",0","16",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10","","","","","","2.2",",0,07,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,05,","20.6",",0,18,","379.5","0","203.1",",0","135.7",",,,0","0",",,,0","11.78",",0","15.22",",,,0","8.35",",,,0","","","","","","","","","","","",""
"USW00026627","1956-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","20",",0","14",",0","0",",0","4",",0","3",",0","0",",0","13",",0","0",",0","0",",0","0",",0","5","","","","","","-10.0",",0,21,","25",",,0,29,+","145",",,0,20,","19.6",",,0,13,","18.3",",0,02,+","749.2","0","369.7",",0","109.0",",,,0","251",",,,0","6.01",",0","10.02",",,,0","2.00",",,,0","","","","","","","","","","","",""
"USW00026627","1956-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","14",",0","5",",0","0",",0","26","4,0","3","2,0","5",",0","31",",0","21",",0","0",",0","0",",0","8","","","","","","-24.4",",0,31,","305","4,,0,29,","152","2,,0,01,","15.0",",,0,01,","5.0",",0,26,+","1532.3","0","783.1",",0","43.8",",,,0","393","2,,,0","-6.93",",0","-3.10",",,,0","-10.76",",,,0","","","","","","","","","","","",""
"USW00026627","1956-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","8",",0","1",",0","0",",0","30",",0","2",",0","23",",0","30",",0","30",",0","0",",0","0",",0","4","","","","","","-33.9",",0,14,","305",",,0,30,+","33",",,0,26,","3.3",",,0,26,","-4.4",",0,20,","2674.5","0","1142.2",",0","8.6",",,,0","105",",,,0","-19.74",",0","-15.63",",,,0","-23.85",",,,0","","","","","","","","","","","",""
"USW00026627","1956-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","26",",0","31",",0","31",",0","0",",0","0",",0","4","","","","","","-39.4",",0,30,","305",",,0,15,+","8",",,0,05,","0.8",",,0,06,+","0.0",",0,05,","4008.4","0","1333.9",",0","2.1",",,,0","13",",,,0","-24.70",",0","-20.04",",,,0","-29.35",",,,0","","","","","","","","","","","",""
"USW00026627","1957-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","20",",0","7",",0","0",",0","31",",0","4",",0","9",",0","30",",0","22",",0","0",",0","0",",0","15","","","","","","-44.4",",0,06,","533",",,0,25,","58",",,0,16,","8.1",",,0,27,","5.0",",0,28,+","4881.6","0","873.2",",0","47.3",",,,0","275",",,,0","-9.84",",0","-5.79",",,,0","-13.88",",,,0","","","","","","","","","","","",""
"USW00026627","1957-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","28",",0","3",",0","17",",0","28",",0","23",",0","0",",0","0",",0","6","","","","","","-37.2",",0,12,","279",",,0,08,","112",",,0,03,","9.4",",,0,03,","2.2",",0,20,","5829.4","0","947.8",",0","20.9",",,,0","226",",,,0","-15.52",",0","-11.63",",,,0","-19.41",",,,0","","","","","","","","","","","",""
"USW00026627","1957-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","10",",0","1",",0","0",",0","31",",0","1",",0","11",",0","31",",0","24",",0","0",",0","0",",0","8","","","","","","-27.2",",0,26,","330",",,0,31,+","38",",,0,14,","3.8",",,0,14,","2.8",",0,02,","6693.2","0","863.8",",0","12.3",",,,0","113",",,,0","-9.53",",0","-5.08",",,,0","-13.98",",,,0","","","","","","","","","","","",""
"USW00026627","1957-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","7",",0","0",",0","0",",0","22",",0","0",",0","2",",0","27",",0","4",",0","0",",0","0",",0","4","","","","","","-20.0",",0,02,","279",",,0,05,+","5",",,0,12,+","2.0",",,0,11,","9.4",",0,25,","7249.0","0","555.8",",0","4.4",",,,0","24",",,,0","-0.20",",0","3.42",",,,0","-3.81",",,,0","","","","","","","","","","","",""
"USW00026627","1957-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","2","","","","","","-8.9",",0,04,","0",",,0,31,+","0",",T,0,29,+","8.1",",,0,31,","20.6",",0,24,","7630.7","0","381.7",",0","18.7",",,,0","0",",T,,0","6.02",",0","10.38",",,,0","1.66",",,,0","","","","","","","","","","","",""
"USW00026627","1957-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","3.6","0","3.6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","3","","","","","","2.2",",0,24,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,10,","29.4",",0,06,","7802.1","0","171.4",",0","8.0",",,,0","0",",,,0","12.74",",0","17.15",",,,0","8.33",",,,0","","","","","","","","","","","",""
"USW00026627","1957-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","3.6","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11","","","","","","2.8",",0,23,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,18,","26.1",",0,10,","207.2","0","207.2",",0","39.6",",,,0","0",",,,0","11.65",",0","15.13",",,,0","8.16",",,,0","","","","","","","","","","","",""
"USW00026627","1957-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","3.6","0","0.0",",0","22",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","9","","","","","","2.2",",0,20,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,26,","23.3",",0,24,","402.3","0","195.1",",0","103.8",",,,0","0",",,,0","12.04",",0","15.39",",,,0","8.68",",,,0","","","","","","","","","","","",""
"USW00026627","1957-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","3.6","0","0.0",",0","13",",0","8",",0","0",",0","3",",0","3",",0","0",",0","11",",0","1",",0","0",",0","0",",0","3","","","","","","-14.4",",0,30,","229",",,0,30,+","152",",,0,27,","15.7",",,0,27,","18.3",",0,04,","781.7","0","379.4",",0","67.3",",,,0","269",",,,0","5.69",",0","9.93",",,,0","1.45",",,,0","","","","","","","","","","","",""
"USW00026627","1957-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","3.6","0","0.0",",0","17",",0","2",",0","0",",0","8",",0","1",",0","1",",0","19",",0","9",",0","0",",0","0",",0","8","","","","","","-18.3",",0,31,","25",",,0,31,+","25",",,0,10,","5.6",",,0,10,","12.8",",0,05,+","1353.2","0","571.5",",0","22.1",",,,0","40",",,,0","-0.10",",0","2.84",",,,0","-3.04",",,,0","","","","","","","","","","","",""
"USW00026627","1957-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","3.6","0","0.0",",0","14",",0","3",",0","0",",0","26",",0","4",",0","0",",0","30",",0","22",",0","0",",0","0",",0","10","","","","","","-14.4",",0,15,+","152",",,0,19,+","38",",,0,05,","3.8",",,0,05,","3.3",",0,19,","2077.8","0","724.6",",0","20.2",",,,0","176",",,,0","-5.82",",0","-3.91",",,,0","-7.73",",,,0","","","","","","","","","","","",""
"USW00026627","1957-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","3.6","0","0.0",",0","6",",0","0",",0","0",",0","29","2,0","0","1,0","18",",0","31",",0","31",",0","0",",0","0",",0","3","","","","","","-45.6",",0,27,","76","2,,0,31,+","20","1,,0,13,","2.0",",,0,13,","-1.1",",0,13,","3348.5","0","1270.7",",0","5.2",",,,0","60","1,,,0","-22.66",",0","-19.04",",,,0","-26.27",",,,0","","","","","","","","","","","",""
