"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00468100","1921-07","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","10",",6","3",",6","","","","","","","","","45.7",",,6,20,","172.3",",,,6","",""
"USC00468100","1921-08","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","0",",6","","","","","","","","","22.1",",,6,18,","89.2",",,,6","",""
"USC00468100","1921-09","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","1",",6","","","","","","","","","33.8",",,6,22,","107.9",",,,6","",""
"USC00468100","1921-10","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","1",",6","0",",6","","","","","0",",T,6,08,","29.2",",,6,03,","66.0",",,,6","0",",T,,6"
"USC00468100","1921-11","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","2",",6","","","","","","","","","40.6",",,6,28,","124.1",",,,6","",""
"USC00468100","1921-12","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","8",",6","2",",6","","","","","","","","","40.4",",,6,23,","127.3",",,,6","",""
"USC00468100","1922-01","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","4",",6","1",",6","","","","","","","","","25.4",",,6,11,","68.1",",,,6","",""
"USC00468100","1922-02","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","1",",6","","","","","","","","","27.9",",,6,15,","111.1",",,,6","",""
"USC00468100","1922-03","37.91667","-81.78333","271.0","SHARPLES, WV US","14",",6","13",",6","1",",6","","","","","","","","","26.7",",,6,14,","149.3",",,,6","",""
"USC00468100","1922-09","37.91667","-81.78333","271.0","SHARPLES, WV US","2",",6","2",",6","0",",6","","","","","","","","","13.2",",,6,12,","17.0",",,,6","",""
"USC00468100","1922-10","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","4",",6","0",",6","","","","","","","","","15.2",",,6,10,","46.2",",,,6","",""
"USC00468100","1922-11","37.91667","-81.78333","271.0","SHARPLES, WV US","1",",6","1",",6","0",",6","","","","","","","","","14.7",",,6,15,","14.7",",,,6","",""
"USC00468100","1922-12","37.91667","-81.78333","271.0","SHARPLES, WV US","13",",6","10",",6","0",",6","","","","","","","","","18.5",",,6,17,+","132.9",",,,6","",""
"USC00468100","1923-01","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","0",",6","","","","","","","","","18.5",",,6,28,","105.3",",,,6","",""
"USC00468100","1923-02","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","18.8",",,6,01,","78.8",",,,6","",""
"USC00468100","1923-03","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","1",",6","0",",6","","","","","0",",T,6,20,+","28.4",",,6,06,","114.0",",,,6","0",",T,,6"
"USC00468100","1923-04","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","5",",6","0",",6","","","","","","","","","21.3",",,6,14,","59.7",",,,6","",""
"USC00468100","1923-05","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","1",",6","","","","","","","","","26.9",",,6,09,","84.6",",,,6","",""
"USC00468100","1923-06","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","1",",6","","","","","","","","","26.7",",,6,27,","112.6",",,,6","",""
"USC00468100","1923-07","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","1",",6","","","","","","","","","40.6",",,6,13,","96.2",",,,6","",""
"USC00468100","1923-08","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","0",",6","","","","","","","","","21.6",",,6,05,","104.1",",,,6","",""
"USC00468100","1923-09","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","5",",6","1",",6","","","","","","","","","26.7",",,6,21,","82.1",",,,6","",""
"USC00468100","1923-10","37.91667","-81.78333","271.0","SHARPLES, WV US","3",",6","3",",6","0",",6","0",",6","","","","","0",",T,6,25,+","15.2",",,6,24,","30.4",",,,6","0",",T,,6"
"USC00468100","1923-11","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","9",",6","0",",6","0",",6","","","","","0",",T,6,18,+","22.9",",,6,07,","100.4",",,,6","0",",T,,6"
"USC00468100","1923-12","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","11",",6","2",",6","","","","","","","","","33.0",",,6,06,","157.6",",,,6","",""
"USC00468100","1924-01","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","10",",6","1",",6","","","","","","","","","30.5",",,6,03,","118.1",",,,6","",""
"USC00468100","1924-02","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","0",",6","","","","","","","","","21.6",",,6,20,","74.1",",,,6","",""
"USC00468100","1924-03","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","11",",6","0",",6","","","","","","","","","20.3",",,6,22,","100.4",",,,6","",""
"USC00468100","1924-04","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","19.1",",,6,28,","77.7",",,,6","",""
"USC00468100","1924-05","37.91667","-81.78333","271.0","SHARPLES, WV US","12","1,6","12","1,6","0","1,6","","","","","","","","","24.1","1,,6,30,+","195.6","1,,,6","",""
"USC00468100","1924-06","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","3",",6","","","","","","","","","33.0",",,6,12,","172.7",",,,6","",""
"USC00468100","1924-07","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","6",",6","3",",6","","","","","","","","","37.3",",,6,07,","130.1",",,,6","",""
"USC00468100","1924-08","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","10",",6","3",",6","","","","","","","","","44.2",",,6,10,","207.1",",,,6","",""
"USC00468100","1924-10","37.91667","-81.78333","271.0","SHARPLES, WV US","1",",6","1",",6","0",",6","","","","","","","","","7.1",",,6,27,","7.1",",,,6","",""
"USC00468100","1924-11","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","4",",6","0",",6","0",",6","","","","","5",",,6,30,","15.2",",,6,20,+","53.8",",,,6","5",",,,6"
"USC00468100","1924-12","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","8",",6","1",",6","","","","","","","","","31.2",",,6,08,","111.4",",,,6","",""
"USC00468100","1925-01","37.91667","-81.78333","271.0","SHARPLES, WV US","12",",6","12",",6","0",",6","1",",6","","","","","152",",,6,28,","23.9",",,6,01,","102.3",",,,6","152",",,,6"
"USC00468100","1925-02","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","6",",6","1",",6","","","","","","","","","45.5",",,6,15,","95.5",",,,6","",""
"USC00468100","1925-03","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","16.8",",,6,27,","68.2",",,,6","",""
"USC00468100","1925-04","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","10",",6","0",",6","","","","","","","","","15.7",",,6,26,","113.8",",,,6","",""
"USC00468100","1925-05","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","8",",6","0",",6","","","","","","","","","17.8",",,6,12,","80.2",",,,6","",""
"USC00468100","1925-06","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","0",",6","","","","","","","","","17.3",",,6,17,","71.5",",,,6","",""
"USC00468100","1925-07","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","10",",6","2",",6","","","","","","","","","36.6",",,6,05,","163.7",",,,6","",""
"USC00468100","1925-08","37.91667","-81.78333","271.0","SHARPLES, WV US","3",",6","3",",6","0",",6","","","","","","","","","16.3",",,6,13,","36.6",",,,6","",""
"USC00468100","1925-09","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","1",",6","","","","","","","","","25.9",",,6,16,","95.8",",,,6","",""
"USC00468100","1925-10","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","9",",6","1",",6","","","","","","","","","31.2",",,6,25,","131.6",",,,6","",""
"USC00468100","1925-11","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","8",",6","1",",6","","","","","","","","","30.2",",,6,08,","108.2",",,,6","",""
"USC00468100","1925-12","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","4",",6","0",",6","","","","","","","","","15.2",",,6,26,","34.5",",,,6","",""
"USC00468100","1926-01","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","7",",6","1",",6","","","","","","","","","39.1",",,6,22,","96.4",",,,6","",""
"USC00468100","1926-02","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","24.9",",,6,01,","98.1",",,,6","",""
"USC00468100","1926-03","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","0",",6","","","","","","","","","20.6",",,6,23,","77.7",",,,6","",""
"USC00468100","1926-04","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","0",",6","","","","","","","","","15.7",",,6,12,","59.0",",,,6","",""
"USC00468100","1926-05","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","24.9",",,6,16,","80.5",",,,6","",""
"USC00468100","1926-06","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","9",",6","1",",6","","","","","","","","","28.4",",,6,01,","118.3",",,,6","",""
"USC00468100","1926-07","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","2",",6","","","","","","","","","66.0",",,6,04,","150.3",",,,6","",""
"USC00468100","1926-08","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","11",",6","4",",6","","","","","","","","","76.2",",,6,24,","259.8",",,,6","",""
"USC00468100","1926-09","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","9",",6","0",",6","","","1","","","","","","19.8",",,6,03,","102.0",",,,6","",""
"USC00468100","1926-10","37.91667","-81.78333","271.0","SHARPLES, WV US","12",",6","11",",6","1",",6","","","","","","","","","27.4",",,6,20,","148.1",",,,6","",""
"USC00468100","1926-11","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","7",",6","1",",6","","","","","","","","","50.8",",,6,16,","108.4",",,,6","",""
"USC00468100","1926-12","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","8",",6","1",",6","","","","","","","","","33.5",",,6,22,","126.0",",,,6","",""
"USC00468100","1927-01","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","1",",6","","","","","","","","","27.9",",,6,14,","89.3",",,,6","",""
"USC00468100","1927-02","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","1",",6","","","","","","","","","43.7",",,6,20,","101.8",",,,6","",""
"USC00468100","1927-03","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","5",",6","0",",6","","","","","","","","","22.6",",,6,08,","77.2",",,,6","",""
"USC00468100","1927-04","37.91667","-81.78333","271.0","SHARPLES, WV US","15",",6","15",",6","3",",6","","","","","","","","","36.1",",,6,22,","204.5",",,,6","",""
"USC00468100","1927-05","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","11",",6","1",",6","","","","","","","","","32.5",",,6,30,","136.8",",,,6","",""
"USC00468100","1927-06","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","5",",6","1",",6","","","","","","","","","32.8",",,6,24,","88.2",",,,6","",""
"USC00468100","1927-07","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","9",",6","2",",6","","","","","","","","","41.4",",,6,30,","146.9",",,,6","",""
"USC00468100","1927-08","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","2",",6","","","","","","","","","37.1",",,6,18,","132.3",",,,6","",""
"USC00468100","1927-09","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","5",",6","0",",6","","","1","","","","","","16.5",",,6,09,","44.0",",,,6","",""
"USC00468100","1927-10","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","5",",6","0",",6","","","","","","","","","22.9",",,6,18,","78.0",",,,6","",""
"USC00468100","1927-11","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","7",",6","1",",6","","","1","","","","","","31.2",",,6,08,","104.5",",,,6","",""
"USC00468100","1927-12","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","6",",6","0",",6","","","1","","","","","","23.9",",,6,13,","107.5",",,,6","",""
"USC00468100","1928-01","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","5",",6","0",",6","","","","","","","","","24.9",",,6,25,","83.1",",,,6","",""
"USC00468100","1928-02","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","7",",6","0",",6","","","","","","","","","10.2",",,6,09,","44.4",",,,6","",""
"USC00468100","1928-03","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","1",",6","1",",6","","","","","25",",,6,18,","35.6",",,6,18,","100.3",",,,6","25",",,,6"
"USC00468100","1928-04","37.91667","-81.78333","271.0","SHARPLES, WV US","12",",6","12",",6","1",",6","","","","","","","","","52.1",",,6,28,","193.8",",,,6","",""
"USC00468100","1928-05","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","1",",6","","","","","","","","","36.8",",,6,26,","75.6",",,,6","",""
"USC00468100","1928-06","37.91667","-81.78333","271.0","SHARPLES, WV US","19",",6","18",",6","4",",6","","","","","","","","","49.0",",,6,17,","268.9",",,,6","",""
"USC00468100","1928-07","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","2",",6","","","3","","","","","","38.9",",,6,21,","101.0",",,,6","",""
"USC00468100","1928-08","37.91667","-81.78333","271.0","SHARPLES, WV US","14",",6","12",",6","2",",6","","","","","","","","","28.2",",,6,02,","157.7",",,,6","",""
"USC00468100","1928-09","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","4",",6","2",",6","","","","","","","","","41.1",",,6,20,","96.2",",,,6","",""
"USC00468100","1928-10","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","4",",6","0",",6","","","1","","1","","","","22.9",",,6,16,","52.1",",,,6","",""
"USC00468100","1928-11","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","2",",6","1",",6","","","","","25",",,6,25,","49.3",",,6,30,","142.5",",,,6","25",",,,6"
"USC00468100","1928-12","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","14.2",",,6,01,","44.7",",,,6","",""
"USC00468100","1929-01","37.91667","-81.78333","271.0","SHARPLES, WV US","","","","","","","1",",6","","","","","51",",,6,13,","","","","","51",",,,6"
"USC00468100","1929-02","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","5",",6","1",",6","2",",6","","","","","292",",,6,21,","38.1",",,6,21,","65.1",",,,6","317",",,,6"
"USC00468100","1929-03","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","9",",6","1",",6","1",",6","","","","","25",",,6,06,","38.1",",,6,23,","105.7",",,,6","25",",,,6"
"USC00468100","1929-04","37.91667","-81.78333","271.0","SHARPLES, WV US","9",",6","7",",6","0",",6","","","","","","","","","21.6",",,6,29,","64.3",",,,6","",""
"USC00468100","1929-05","37.91667","-81.78333","271.0","SHARPLES, WV US","13",",6","10",",6","1",",6","","","","","","","","","29.5",",,6,02,","129.5",",,,6","",""
"USC00468100","1929-06","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","0",",6","","","","","","","","","23.9",",,6,29,","92.6",",,,6","",""
"USC00468100","1929-07","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","9",",6","1",",6","","","2","","","","","","30.7",",,6,02,","143.9",",,,6","",""
"USC00468100","1929-08","37.91667","-81.78333","271.0","SHARPLES, WV US","2",",6","2",",6","1",",6","","","2","","","","","","27.9",",,6,04,","35.5",",,,6","",""
"USC00468100","1929-09","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","5",",6","0",",6","","","","","","","","","21.1",",,6,08,","65.5",",,,6","",""
"USC00468100","1929-10","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","2",",6","","","","","","","","","50.3",",,6,02,","128.1",",,,6","",""
"USC00468100","1929-11","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","11",",6","2",",6","2",",6","","","","","76",",,6,22,","41.9",",,6,03,","118.0",",,,6","127",",,,6"
"USC00468100","1929-12","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","0",",6","3",",6","","","","","178",",,6,23,","15.2",",,6,23,","54.5",",,,6","305",",,,6"
"USC00468100","1930-01","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","3",",6","0",",6","","","","","","","","","16.5",",,6,03,","26.9",",,,6","",""
"USC00468100","1930-02","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","15.2",",,6,05,","48.2",",,,6","",""
"USC00468100","1930-03","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","0",",6","","","","","","","","","16.0",",,6,07,","72.3",",,,6","",""
"USC00468100","1930-04","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","4",",6","0",",6","","","","","","","","","13.2",",,6,06,","33.3",",,,6","",""
"USC00468100","1930-05","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","7",",6","0",",6","","","","","","","","","19.3",",,6,18,","60.2",",,,6","",""
"USC00468100","1930-06","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","5",",6","1",",6","","","","","","","","","31.0",",,6,17,","71.0",",,,6","",""
"USC00468100","1930-07","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","5",",6","0",",6","","","","","","","","","24.6",",,6,27,","53.4",",,,6","",""
"USC00468100","1930-08","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","7",",6","1",",6","","","","","1","","","","35.6",",,6,22,","92.4",",,,6","",""
"USC00468100","1930-09","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","4",",6","0",",6","","","","","","","","","12.2",",,6,24,","34.3",",,,6","",""
"USC00468100","1930-10","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","3",",6","0",",6","0",",6","","","","","0",",,6,31,+","15.2",",,6,25,","38.0",",,,6","0",",,,6"
"USC00468100","1930-11","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","0",",6","","","","","","","","","14.7",",,6,18,","46.9",",,,6","",""
"USC00468100","1930-12","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","14.2",",,6,26,","43.3",",,,6","",""
"USC00468100","1931-01","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","0",",6","1",",6","","","","","25",",,6,14,","15.7",",,6,06,","50.5",",,,6","25",",,,6"
"USC00468100","1931-02","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","0",",6","0",",6","","","","","0",",T,6,10,","18.3",",,6,14,","65.5",",,,6","0",",T,,6"
"USC00468100","1931-03","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","1",",6","","","","","","","","","45.7",",,6,09,","123.7",",,,6","",""
"USC00468100","1931-04","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","0",",6","","","","","","","","","24.6",",,6,22,+","137.5",",,,6","",""
"USC00468100","1931-05","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","22.6",",,6,13,","97.5",",,,6","",""
"USC00468100","1931-06","37.91667","-81.78333","271.0","SHARPLES, WV US","2",",6","2",",6","1",",6","0",",6","","","","","0",",,6,30,+","36.1",",,6,08,","39.7",",,,6","0",",,,6"
"USC00468100","1931-07","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","2",",6","0",",6","","","","","0",",,6,31,+","37.6",",,6,06,","134.6",",,,6","0",",,,6"
"USC00468100","1931-08","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","10",",6","3",",6","0",",6","","","","","0",",,6,31,+","53.3",",,6,20,","215.9",",,,6","0",",,,6"
"USC00468100","1931-09","37.91667","-81.78333","271.0","SHARPLES, WV US","3",",6","3",",6","2",",6","","","","","","","","","53.3",",,6,26,","96.8",",,,6","",""
"USC00468100","1931-10","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","4",",6","0",",6","0",",6","","","","","0",",,6,31,+","18.3",",,6,14,","50.1",",,,6","0",",,,6"
"USC00468100","1931-11","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","5",",6","0",",6","","","","","","","","","20.8",",,6,30,","64.1",",,,6","",""
"USC00468100","1931-12","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","10",",6","0",",6","","","","","","","","","21.1",",,6,09,","106.5",",,,6","",""
"USC00468100","1932-01","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","1",",6","","","","","","","","","39.6",",,6,30,","111.9",",,,6","",""
"USC00468100","1932-02","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","2",",6","","","","","","","","","42.7",",,6,03,","120.1",",,,6","",""
"USC00468100","1932-03","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","1",",6","","","","","","","","","49.0",",,6,28,","108.4",",,,6","",""
"USC00468100","1932-04","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","2",",6","","","","","","","","","36.3",",,6,11,","88.3",",,,6","",""
"USC00468100","1932-05","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","0",",6","","","","","","","","","21.6",",,6,13,","72.4",",,,6","",""
"USC00468100","1932-06","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","7",",6","2",",6","0",",6","","","","","0",",,6,30,+","50.3",",,6,28,","138.2",",,,6","0",",,,6"
"USC00468100","1932-07","37.91667","-81.78333","271.0","SHARPLES, WV US","10",",6","10",",6","2",",6","0",",6","","","","","0",",,6,31,+","47.0",",,6,06,","157.3",",,,6","0",",,,6"
"USC00468100","1932-08","37.91667","-81.78333","271.0","SHARPLES, WV US","3",",6","3",",6","0",",6","0",",6","","","","","0",",,6,31,+","14.7",",,6,13,","39.6",",,,6","0",",,,6"
"USC00468100","1932-09","37.91667","-81.78333","271.0","SHARPLES, WV US","1",",6","1",",6","0",",6","","","","","","","","","2.5",",,6,27,","2.5",",,,6","",""
"USC00468100","1932-10","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","4",",6","2",",6","","","","","","","","","47.0",",,6,17,","110.2",",,,6","",""
"USC00468100","1932-11","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","5",",6","0",",6","","","","","","","","","10.2",",,6,01,","36.6",",,,6","",""
"USC00468100","1932-12","37.91667","-81.78333","271.0","SHARPLES, WV US","3",",6","3",",6","1",",6","","","","","","","","","31.0",",,6,12,","65.3",",,,6","",""
"USC00468100","1933-01","37.91667","-81.78333","271.0","SHARPLES, WV US","6",",6","6",",6","1",",6","","","","","","","","","40.6",",,6,21,","93.4",",,,6","",""
"USC00468100","1933-02","37.91667","-81.78333","271.0","SHARPLES, WV US","5",",6","5",",6","2",",6","","","","","","","","","35.1",",,6,15,","100.1",",,,6","",""
"USC00468100","1933-03","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","6",",6","2",",6","","","","","","","","","48.8",",,6,19,","144.3",",,,6","",""
"USC00468100","1933-04","37.91667","-81.78333","271.0","SHARPLES, WV US","8",",6","8",",6","0",",6","","","","","","","","","24.9",",,6,12,","88.6",",,,6","",""
"USC00468100","1933-05","37.91667","-81.78333","271.0","SHARPLES, WV US","11",",6","11",",6","2",",6","","","","","","","","","36.1",",,6,16,","166.2",",,,6","",""
"USC00468100","1933-06","37.91667","-81.78333","271.0","SHARPLES, WV US","4",",6","4",",6","1",",6","0",",6","","","","","0",",,6,30,+","26.7",",,6,26,","54.6",",,,6","0",",,,6"
"USC00468100","1933-07","37.91667","-81.78333","271.0","SHARPLES, WV US","7",",6","7",",6","2",",6","0",",6","","","","","0",",,6,31,+","36.8",",,6,02,","135.3",",,,6","0",",,,6"
"USC00468100","1933-08","37.91667","-81.78333","271.0","SHARPLES, WV US","2",",6","2",",6","0",",6","0",",6","","","","","0",",,6,31,+","17.8",",,6,10,","32.5",",,,6","0",",,,6"
