"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00156580","1965-12","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","","","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","","","","","-8.9",",0,01,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,12,","20.0",",0,10,","710.2","0","","","","","358.0",",0","","","","","","","","","","","","","","","","","","","","","24.6",",,,0","0",",,,0","6.78",",0","12.51",",,,0","1.06",",,,0"
"USC00156580","1966-01","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.0","0","0.0",",0","11",",0","6",",0","2",",0","10",",0","2",",0","1",",0","27",",0","10",",0","0",",0","0",",0","","","","","-21.1",",0,30,","102",",,0,22,","102",",,0,22,","68.1",",,0,02,","18.3",",0,01,","1304.3","0","","","","","594.1",",0","","","","","","","","","","","","","","","","","","","","","179.5",",,,0","140",",,,0","-0.83",",0","4.36",",,,0","-6.02",",,,0"
"USC00156580","1966-02","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.0","0","0.0",",0","8",",0","6",",0","1",",0","5",",0","0","1,0","0",",0","18",",0","3",",0","0",",0","0",",0","","","","","-15.0",",0,05,","25",",,0,05,+","5","1,,0,24,","45.2",",,0,10,","20.0",",0,09,","1723.2","0","","","","","418.9",",0","","","","","","","","","","","","","","","","","","","","","96.8",",,,0","5","1,,,0","3.37",",0","7.93",",,,0","-1.19",",,,0"
"USC00156580","1966-03","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","4.2","0","4.2",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","7",",0","0",",0","","","","","-8.3",",0,08,","0",",,0,31,+","8",",,0,06,","7.6",",,0,03,","27.2",",0,21,","1994.2","0","","","","","271.0",",0","","","","","","","","","","","","","","","","","","","","","21.0",",,,0","8",",,,0","9.73",",0","16.29",",,,0","3.16",",,,0"
"USC00156580","1966-04","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","17.8","0","13.6",",0","15",",0","12",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","14",",0","0",",0","","","","","-2.8",",0,10,","0",",,0,30,+","0",",,0,30,+","58.4",",,0,13,","26.7",",0,18,","2148.0","0","","","","","153.8",",0","","","","","","","","","","","","","","","","","","","","","201.4",",,,0","0",",,,0","13.66",",0","19.30",",,,0","8.02",",,,0"
"USC00156580","1966-05","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","56.1","0","38.3",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","0.6",",0,10,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,01,","30.6",",0,08,","2198.4","0","","","","","50.4",",0","","","","","","","","","","","","","","","","","","","","","149.7",",,,0","0",",,,0","17.94",",0","24.89",",,,0","10.99",",,,0"
"USC00156580","1966-06","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","192.9","0","136.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","5.0",",0,01,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,10,","36.1",",0,28,+","2202.9","0","","","","","4.5",",0","","","","","","","","","","","","","","","","","","","","","58.1",",,,0","0",",,,0","22.74",",0","30.37",",,,0","15.12",",,,0"
"USC00156580","1966-07","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","486.5","0","293.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","12.2",",0,22,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,07,","40.0",",0,13,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","37.0",",,,0","0",",,,0","27.80",",0","34.85",",,,0","20.75",",,,0"
"USC00156580","1966-08","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","649.8","0","163.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","11.7",",0,26,+","0",",,0,31,+","0",",,0,31,+","41.7",",,0,13,","33.3",",0,18,+","0.3","0","","","","","0.3",",0","","","","","","","","","","","","","","","","","","","","","98.4",",,,0","0",",,,0","23.59",",0","29.67",",,,0","17.51",",,,0"
"USC00156580","1966-09","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","726.3","0","76.5",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","","","5.6",",0,16,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,19,","33.3",",0,02,","13.4","0","","","","","13.1",",0","","","","","","","","","","","","","","","","","","","","","64.2",",,,0","0",",,,0","20.45",",0","26.59",",,,0","14.30",",,,0"
"USC00156580","1966-10","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","734.7","0","8.4",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","12",",0","0",",0","","","","","-0.6",",0,27,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,15,","28.3",",0,09,","175.6","0","","","","","162.2",",0","","","","","","","","","","","","","","","","","","","","","39.0",",,,0","0",",,,0","13.37",",0","20.37",",,,0","6.36",",,,0"
"USC00156580","1966-11","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","737.7","0","3.0",",0","10",",0","7",",0","0",",0","2",",0","1",",0","0",",0","10",",0","0",",0","6",",0","0",",0","","","","","-7.2",",0,03,","51",",,0,02,","51",",,0,02,","20.6",",,0,10,","23.9",",0,08,+","426.6","0","","","","","251.0",",0","","","","","","","","","","","","","","","","","","","","","56.6",",,,0","64",",,,0","10.07",",0","15.76",",,,0","4.37",",,,0"
"USC00156580","1966-12","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","738.8","0","1.1",",0","10",",0","7",",0","2",",0","3",",0","1",",0","0",",0","22",",0","2",",0","1",",0","0",",0","","","","","-11.7",",0,25,","51",",,0,23,","51",",,0,23,","38.1",",,0,28,","21.7",",0,08,","886.1","0","","","","","459.5",",0","","","","","","","","","","","","","","","","","","","","","133.9",",,,0","51",",,,0","3.55",",0","8.33",",,,0","-1.24",",,,0"
"USC00156580","1967-01","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.9","0","0.9",",0","5",",0","3",",0","1",",0","0","1,0","0","1,0","0",",0","20",",0","1",",0","2",",0","0",",0","","","","","-13.9",",0,18,","0","1,T,0,19,","13","1,,0,19,","38.1",",,0,26,","22.8",",0,23,","1319.9","0","","","","","433.8",",0","","","","","","","","","","","","","","","","","","","","","58.3",",,,0","13","1,,,0","4.37",",0","9.82",",,,0","-1.09",",,,0"
"USC00156580","1967-02","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.9","0","0.0",",0","6",",0","5",",0","1",",0","1","3,0","2",",0","1",",0","22",",0","4",",0","1",",0","0",",0","","","","","-17.8",",0,25,","102","3,,0,17,","127",",,0,17,","27.7",",,0,27,","21.1",",0,01,","1782.7","0","","","","","462.8",",0","","","","","","","","","","","","","","","","","","","","","67.6",",,,0","152",",,,0","1.80",",0","8.11",",,,0","-4.51",",,,0"
"USC00156580","1967-03","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","20.9","0","20.0",",0","8",",0","5",",0","1",",0","3",",0","2",",0","0",",0","10",",0","0",",0","17",",0","0",",0","","","","","-11.7",",0,07,","76",",,0,07,","191",",,0,06,","58.7",",,0,06,","29.4",",0,13,","1994.9","0","","","","","212.2",",0","","","","","","","","","","","","","","","","","","","","","81.7",",,,0","242",",,,0","12.13",",0","18.75",",,,0","5.52",",,,0"
"USC00156580","1967-04","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","64.5","0","43.6",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","2.8",",0,28,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,26,","30.0",",0,16,+","2067.0","0","","","","","72.1",",0","","","","","","","","","","","","","","","","","","","","","67.7",",,,0","0",",,,0","17.39",",0","24.28",",,,0","10.49",",,,0"
"USC00156580","1967-05","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","106.8","0","42.3",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","1.7",",0,03,","0",",,0,31,+","0",",,0,31,+","76.2",",,0,14,","31.7",",0,29,","2120.9","0","","","","","53.9",",0","","","","","","","","","","","","","","","","","","","","","166.7",",,,0","0",",,,0","17.96",",0","24.10",",,,0","11.81",",,,0"
"USC00156580","1967-06","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","260.7","0","153.9",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","","","12.8",",0,26,+","0",",,0,30,+","0",",,0,30,+","27.9",",,0,22,","33.9",",0,17,+","2126.7","0","","","","","5.8",",0","","","","","","","","","","","","","","","","","","","","","98.8",",,,0","0",",,,0","23.27",",0","29.17",",,,0","17.37",",,,0"
"USC00156580","1967-07","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","411.5","0","150.8",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","11.7",",0,16,+","0",",,0,31,+","0",",,0,31,+","26.4",",,0,28,","32.2",",0,10,","1.7","0","","","","","1.7",",0","","","","","","","","","","","","","","","","","","","","","136.7",",,,0","0",",,,0","23.14",",0","28.87",",,,0","17.42",",,,0"
"USC00156580","1967-08","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","520.8","0","109.3",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","9.4",",0,12,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,09,","32.2",",0,01,","4.7","0","","","","","3.0",",0","","","","","","","","","","","","","","","","","","","","","57.4",",,,0","0",",,,0","21.76",",0","28.17",",,,0","15.35",",,,0"
"USC00156580","1967-09","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","583.8","0","63.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","3.9",",0,29,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,21,","31.7",",0,20,+","41.3","0","","","","","36.6",",0","","","","","","","","","","","","","","","","","","","","","60.3",",,,0","0",",,,0","19.21",",0","26.01",",,,0","12.41",",,,0"
"USC00156580","1967-10","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","615.7","0","31.9",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","18",",0","0",",0","","","","","-1.7",",0,28,","0",",,0,31,+","0",",,0,31,+","50.0",",,0,17,","30.0",",0,04,","162.1","0","","","","","120.8",",0","","","","","","","","","","","","","","","","","","","","","92.1",",,,0","0",",,,0","15.47",",0","22.49",",,,0","8.44",",,,0"
"USC00156580","1967-11","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","615.7","0","0.0",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","1",",0","0",",0","","","","","-7.8",",0,28,","0",",,0,30,+","0",",T,0,05,","38.9",",,0,30,","21.1",",0,12,","516.1","0","","","","","354.0",",0","","","","","","","","","","","","","","","","","","","","","84.5",",,,0","0",",T,,0","6.53",",0","11.92",",,,0","1.14",",,,0"
"USC00156580","1967-12","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","615.7","0","0.0",",0","16",",0","10",",0","1",",0","1",",0","1",",0","0",",0","15",",0","3",",0","1",",0","0",",0","","","","","-10.0",",0,29,","76",",,0,31,","64",",,0,31,","40.9",",,0,02,","21.7",",0,21,","928.7","0","","","","","412.6",",0","","","","","","","","","","","","","","","","","","","","","148.4",",,,0","64",",,,0","5.02",",0","10.21",",,,0","-0.16",",,,0"
"USC00156580","1968-01","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","21",",0","3",",0","3",",0","25",",0","8",",0","0",",0","0",",0","","","","","-18.9",",0,01,","229",",,0,14,","203",",,0,13,","19.8",",,0,13,","16.1",",0,29,+","1499.7","0","","","","","571.0",",0","","","","","","","","","","","","","","","","","","","","","50.0",",,,0","279",",,,0","-0.09",",0","4.92",",,,0","-5.09",",,,0"
"USC00156580","1968-02","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.0","0","0.0",",0","5",",0","2",",0","1",",0","1",",0","1",",0","0",",0","27",",0","4",",0","0",",0","0",",0","","","","","-16.1",",0,22,","25",",,0,10,","25",",,0,07,","42.2",",,0,02,","16.1",",0,02,+","2036.4","0","","","","","536.7",",0","","","","","","","","","","","","","","","","","","","","","52.2",",,,0","56",",,,0","-0.17",",0","5.80",",,,0","-6.15",",,,0"
"USC00156580","1968-03","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","5.3","0","5.3",",0","10",",0","7",",0","3",",0","5",",0","2",",0","0",",0","14",",0","0",",0","9",",0","0",",0","","","","","-12.2",",0,24,","279",",,0,22,","229",",,0,22,","40.9",",,0,21,","26.7",",0,30,","2349.6","0","","","","","313.2",",0","","","","","","","","","","","","","","","","","","","","","158.5",",,,0","318",",,,0","8.40",",0","15.18",",,,0","1.62",",,,0"
"USC00156580","1968-04","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","16.4","0","11.1",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","0.6",",0,25,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,04,","27.8",",0,18,","2458.8","0","","","","","109.2",",0","","","","","","","","","","","","","","","","","","","","","102.0",",,,0","0",",,,0","15.06",",0","21.28",",,,0","8.85",",,,0"
"USC00156580","1968-05","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","65.9","0","49.5",",0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","2.2",",0,06,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,11,","30.6",",0,15,+","2497.1","0","","","","","38.3",",0","","","","","","","","","","","","","","","","","","","","","155.6",",,,0","0",",,,0","18.70",",0","24.72",",,,0","12.67",",,,0"
"USC00156580","1968-06","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","242.3","0","176.4",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","10.6",",0,14,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,02,","33.9",",0,30,+","2497.9","0","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","68.6",",,,0","0",",,,0","24.19",",0","30.59",",,,0","17.78",",,,0"
"USC00156580","1968-07","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","461.9","0","219.6",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","10.0",",0,05,+","0",",,0,31,+","0",",,0,31,+","40.9",",,0,08,","34.4",",0,22,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","91.9",",,,0","0",",,,0","25.42",",0","31.87",",,,0","18.96",",,,0"
"USC00156580","1968-08","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","691.4","0","229.5",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","8.9",",0,28,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,01,","36.1",",0,24,+","0.3","0","","","","","0.3",",0","","","","","","","","","","","","","","","","","","","","","58.5",",,,0","0",",,,0","25.73",",0","31.97",",,,0","19.48",",,,0"
"USC00156580","1968-09","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","774.4","0","83.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","7.2",",0,12,","0",",,0,30,+","0",",,0,30,+","43.9",",,0,05,","31.7",",0,03,","6.5","0","","","","","6.2",",0","","","","","","","","","","","","","","","","","","","","","97.5",",,,0","0",",,,0","20.90",",0","28.26",",,,0","13.53",",,,0"
"USC00156580","1968-10","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","808.9","0","34.5",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","0",",0","","","","","-4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,18,","31.1",",0,12,","137.6","0","","","","","131.1",",0","","","","","","","","","","","","","","","","","","","","","42.4",",,,0","0",",,,0","15.22",",0","22.62",",,,0","7.81",",,,0"
"USC00156580","1968-11","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","810.6","0","1.7",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","3",",0","0",",0","","","","","-8.3",",0,13,","0",",,0,30,+","0",",T,0,19,+","49.8",",,0,28,","26.1",",0,01,","416.0","0","","","","","278.4",",0","","","","","","","","","","","","","","","","","","","","","117.5",",,,0","0",",T,,0","9.11",",0","13.94",",,,0","4.28",",,,0"
"USC00156580","1968-12","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","810.6","0","0.0",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","20",",0","1",",0","0",",0","0",",0","","","","","-11.1",",0,15,","0",",,0,31,+","0",",T,0,28,+","28.4",",,0,22,","15.6",",0,28,","890.5","0","","","","","474.5",",0","","","","","","","","","","","","","","","","","","","","","105.4",",,,0","0",",T,,0","3.03",",0","8.28",",,,0","-2.23",",,,0"
"USC00156580","1969-01","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.0","0","0.0",",0","15",",0","9",",0","4",",0","2",",0","2",",0","0",",0","20",",0","6",",0","0",",0","0",",0","","","","","-15.0",",0,04,","25",",,0,07,+","51",",,0,06,","45.2",",,0,18,","17.2",",0,23,","1400.9","0","","","","","510.4",",0","","","","","","","","","","","","","","","","","","","","","187.2",",,,0","76",",,,0","1.87",",0","6.83",",,,0","-3.09",",,,0"
"USC00156580","1969-02","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","3",",0","1",",0","0",",0","14",",0","1",",0","0",",0","0",",0","","","","","-9.4",",0,13,","127",",,0,15,","127",",,0,15,","11.4",",,0,28,+","15.0",",0,21,","1815.2","0","","","","","414.3",",0","","","","","","","","","","","","","","","","","","","","","47.0",",,,0","127",",,,0","3.54",",0","7.81",",,,0","-0.73",",,,0"
"USC00156580","1969-03","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","0.3","0","0.3","1,0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","20",",0","0","1,0","2","1,0","0","1,0","","","","","-11.1",",0,12,","0",",,0,31,+","0",",T,0,26,+","40.6",",,0,24,","25.6","1,0,19,","2214.5","0","","","","","399.3","1,0","","","","","","","","","","","","","","","","","","","","","70.7",",,,0","0",",T,,0","4.93","1,0","11.75","1,,,0","-1.88",",,,0"
"USC00156580","1969-04","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","20.2","0","19.9",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","0.6",",0,20,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,09,","28.3",",0,17,+","2311.2","0","","","","","96.7",",0","","","","","","","","","","","","","","","","","","","","","123.5",",,,0","0",",,,0","15.77",",0","22.57",",,,0","8.98",",,,0"
