"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00004109","2000-01","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","","","0.0","W","0.0",",W","22",",W","15",",W","0",",W","0",",W","22",",W","1",",W","0",",W","0",",W","-6.7",",W,30,","18.5",",,W,09,","9.4",",W,16,","1695.4","W","522.1",",W","115.1",",,,W","1.49",",W","3.73",",,,W","-0.75",",,,W","","","10","3,W","70",",W","5.4","3,W","8.0",",W"
"USW00004109","2000-02","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.2",",W","0.0","W","0.0",",W","17",",W","10",",W","0",",W","0",",W","11",",W","0",",W","0",",W","0",",W","-4.4",",W,19,","19.3",",,W,14,","12.2",",W,26,","2114.8","W","419.4",",W","86.3",",,,W","3.87",",W","7.50",",,,W","0.25",",,,W","","","190",",W","190",",W","6.3",",W","8.9",",W"
"USW00004109","2000-03","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.0",",W","0.0","W","0.0",",W","15",",W","11",",W","0",",W","0",",W","11",",W","0",",W","2",",W","0",",W","-1.7",",W,21,","13.0",",,W,23,","22.8",",W,27,","2451.9","W","337.1",",W","76.1",",,,W","7.46",",W","13.69",",,,W","1.23",",,,W","","","190",",W","190",",W","8.9",",W","11.2",",W"
"USW00004109","2000-04","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.1",",W","0.0","W","0.0",",W","10",",W","7",",W","0",",W","0",",W","0",",W","0",",W","14",",W","0",",W","0.6",",W,08,+","10.4",",,W,22,","28.3",",W,27,","2640.8","W","188.9",",W","54.5",",,,W","12.04",",W","19.85",",,,W","4.22",",,,W","","","190",",W","190",",W","8.0",",W","10.3",",W"
"USW00004109","2000-05","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.0",",W","3.9","W","3.9",",W","16",",W","13",",W","0",",W","0",",W","0",",W","0",",W","17",",W","0",",W","2.2",",W,08,","18.3",",,W,09,","30.6",",W,21,","2764.9","W","124.1",",W","112.4",",,,W","14.46",",W","21.66",",,,W","7.25",",,,W","","","190",",W","70",",W","7.2",",W","10.7",",W"
"USW00004109","2000-06","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.1",",W","35.9","W","32.0",",W","10",",W","6",",W","1",",W","0",",W","0",",W","0",",W","24",",W","5",",W","6.1",",W,11,+","30.2",",,W,12,","33.9",",W,30,+","2802.0","W","37.1",",W","72.4",",,,W","18.16",",W","27.10",",,,W","9.23",",,,W","","","190",",W","160",",W","7.6",",W","10.3",",W"
"USW00004109","2000-07","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.2",",W","180.2","W","144.3",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","30",",W","21",",W","8.3",",W,16,+","5.6",",,W,03,","39.4",",W,31,+","10.2","W","10.2",",W","6.7",",,,W","22.66",",W","33.17",",,,W","12.14",",,,W","","","190",",W","110",",W","7.6",",W","10.7",",W"
"USW00004109","2000-08","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.0",",W","310.4","W","130.2",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","31",",W","21",",W","5.6",",W,29,","4.3",",,W,31,","41.1",",W,08,","10.2","W","0.0",",W","5.3",",,,W","22.53",",W","34.23",",,,W","10.84",",,,W","","","230",",W","240",",W","7.6",",W","10.7",",W"
"USW00004109","2000-09","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.8",",W","327.3","W","16.9",",W","15",",W","10",",W","1",",W","0",",W","2",",W","0",",W","17",",W","0",",W","-1.1",",W,23,","49.5",",,W,30,","30.0",",W,15,+","123.0","W","112.8",",W","145.1",",,,W","15.14",",W","22.09",",,,W","8.18",",,,W","","","20",",W","30",",W","10.7",",W","17.0",",W"
"USW00004109","2000-10","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.6",",W","327.3","W","0.0",",W","13",",W","9",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","0.6",",W,07,+","25.1",",,W,12,","21.1",",W,09,","374.0","W","251.0",",W","121.5",",,,W","10.24",",W","15.45",",,,W","5.02",",,,W","","","190",",W","190",",W","7.2",",W","8.9",",W"
"USW00004109","2000-11","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.8",",W","327.3","W","0.0",",W","13",",W","5",",W","0",",W","0",",W","26",",W","0",",W","0",",W","0",",W","-6.7",",W,19,+","12.4",",,W,27,+","12.2",",W,02,","869.0","W","495.0",",W","62.9",",,,W","1.83",",W","5.69",",,,W","-2.02",",,,W","","","190",",W","200",",W","7.6",",W","9.4",",W"
"USW00004109","2000-12","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.8",",W","327.3","W","0.0",",W","13",",W","9",",W","0",",W","0",",W","29",",W","6",",W","0",",W","0",",W","-7.2",",W,12,","6.6",",,W,23,+","7.8",",W,06,","1424.1","W","555.1",",W","48.3",",,,W","0.43",",W","2.86",",,,W","-2.01",",,,W","","","190",",W","70",",W","6.3",",W","9.8",",W"
"USW00004109","2001-01","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.9",",W","0.0","W","0.0",",W","15",",W","7",",W","0",",W","0",",W","28",",W","1",",W","0",",W","0",",W","-5.0",",W,29,+","9.9",",,W,19,","8.3",",W,22,+","1949.5","W","525.4",",W","53.2",",,,W","1.38",",W","4.36",",,,W","-1.59",",,,W","","","190",",W","190",",W","8.9",",W","10.3",",W"
"USW00004109","2001-02","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.0",",W","0.0","W","0.0",",W","10",",W","5",",W","0",",W","0",",W","22",",W","0",",W","0",",W","0",",W","-6.7",",W,08,","23.4",",,W,04,","13.3",",W,19,","2397.4","W","447.9",",W","54.2",",,,W","2.34",",W","6.50",",,,W","-1.83",",,,W","","","190",",W","190",",W","6.3",",W","8.9",",W"
"USW00004109","2001-03","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.9",",W","0.0","W","0.0","1,W","18","1,W","14","1,W","0","1,W","0","1,W","13","1,W","0","1,W","1","1,W","0","1,W","-5.0","1,W,01,","17.0","1,,W,28,","22.2","1,W,23,","2739.1","W","341.7","1,W","105.9","1,,,W","6.94","1,W","12.76","1,,,W","1.13","1,,,W","","","90","1,W","90","1,W","6.7","1,W","10.7","1,W"
"USW00004109","2001-04","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.9",",W","0.0","W","0.0","2,W","16","2,W","8","2,W","1","2,W","0","2,W","3","2,W","0","2,W","4","2,W","0","2,W","-0.6","2,W,15,+","30.7","2,,W,30,","30.0","2,W,25,","2996.8","W","257.7","2,W","95.8","2,,,W","9.13","2,W","15.39","2,,,W","2.88","2,,,W","","","200","2,W","190","2,W","8.0","2,W","9.8","2,W"
"USW00004109","2001-05","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.2",",W","13.3","W","13.3",",W","11",",W","4",",W","1",",W","0",",W","1",",W","0",",W","19",",W","2",",W","0.0",",W,06,","26.9",",,W,14,","33.9",",W,24,","3120.2","W","123.4",",W","52.3",",,,W","14.78",",W","23.58",",,,W","5.98",",,,W","0","4,W","190",",W","190",",W","8.0",",W","11.6",",W"
"USW00004109","2001-06","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.1",",W","46.2","W","32.9",",W","15",",W","8",",W","1",",W","0",",W","0",",W","0",",W","22",",W","2",",W","5.0",",W,04,","36.1",",,W,04,","33.3",",W,21,","3198.4","W","78.2",",W","118.5",",,,W","16.82",",W","24.36",",,,W","9.28",",,,W","","","190",",W","190",",W","7.2",",W","9.8",",W"
"USW00004109","2001-07","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.9",",W","167.0","W","120.8",",W","11",",W","4",",W","0",",W","0",",W","0",",W","0",",W","30",",W","15",",W","11.1",",W,27,+","10.4",",,W,31,","37.8",",W,10,","6.4","W","6.4",",W","31.2",",,,W","22.02",",W","30.52",",,,W","13.53",",,,W","","","180",",W","180",",W","8.9",",W","16.5",",W"
"USW00004109","2001-08","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.0",",W","312.5","W","145.5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","23",",W","7.8",",W,25,","0.5",",,W,13,","38.3",",W,17,","6.7","W","0.3",",W","0.8",",,,W","23.02",",W","34.01",",,,W","12.03",",,,W","","","190",",W","180",",W","10.3",",W","13.0",",W"
"USW00004109","2001-09","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.1",",W","362.4","W","49.9",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","9",",W","4.4",",W,08,","1.8",",,W,25,","35.6",",W,15,+","28.3","W","21.6",",W","2.6",",,,W","19.28",",W","29.71",",,,W","8.84",",,,W","","","190",",W","190",",W","6.3",",W","9.4",",W"
"USW00004109","2001-10","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.7",",W","362.4","W","0.0",",W","20",",W","13",",W","0",",W","0",",W","1",",W","0",",W","5",",W","0",",W","0.0",",W,05,","22.9",",,W,11,","27.8",",W,01,","285.1","W","256.8",",W","135.6",",,,W","10.05",",W","15.40",",,,W","4.70",",,,W","","","10",",W","360",",W","4.5",",W","7.6",",W"
"USW00004109","2001-11","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.8",",W","362.4","W","0.0",",W","20",",W","10",",W","0",",W","0",",W","6",",W","0",",W","0",",W","0",",W","-2.2",",W,10,+","13.2",",,W,22,","16.7",",W,03,","652.0","W","366.9",",W","80.9",",,,W","6.10",",W","9.53",",,,W","2.68",",,,W","","","190",",W","190",",W","7.6",",W","6.7",",W"
"USW00004109","2001-12","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.9",",W","362.4","W","0.0",",W","22",",W","10",",W","0",",W","0",",W","27",",W","2",",W","0",",W","0",",W","-8.9",",W,27,+","13.5",",,W,17,","8.3",",W,07,","1202.1","W","550.1",",W","67.1",",,,W","0.59",",W","3.15",",,,W","-1.98",",,,W","","","30",",W","220",",W","4.5",",W","6.3",",W"
"USW00004109","2002-01","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","","","0.0","W","0.0",",W","22",",W","16",",W","0",",W","0",",W","24",",W","2",",W","0",",W","0",",W","-7.2",",W,29,+","10.7",",,W,25,","8.3",",W,09,","1730.5","W","528.4",",W","108.2",",,,W","1.29",",W","3.43",",,,W","-0.86",",,,W","0","5,W","","","200",",W","","","9.4",",W"
"USW00004109","2002-02","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.9",",W","0.0","W","0.0",",W","12",",W","7",",W","0",",W","0",",W","25",",W","0",",W","0",",W","0",",W","-7.2",",W,26,","20.8",",,W,23,","10.6",",W,14,","2190.1","W","459.6",",W","56.5",",,,W","1.92",",W","6.10",",,,W","-2.26",",,,W","0",",W","140",",W","130",",W","5.4",",W","7.6",",W"
"USW00004109","2002-03","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","0.8",",W","0.0","W","0.0",",W","20",",W","12",",W","0",",W","0",",W","20",",W","0",",W","0",",W","0",",W","-6.1",",W,03,","19.6",",,W,06,","20.6",",W,31,","2634.1","W","444.0",",W","108.4",",,,W","4.01",",W","8.64",",,,W","-0.62",",,,W","0","5,","190",",W","50",",W","7.2",",W","9.8",",W"
"USW00004109","2002-04","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.1","3,W","","","","","13","5,W","8","5,W","0","5,W","","","","","","","","","","","","","14.5","5,,W,14,","","","","","","","82.7","5,,,W","","","","","","","","","","","","","","","",""
"USW00004109","2002-05","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.0","3,W","","","2.8","5,W","12","5,W","8","5,W","0","5,W","0","5,W","3","5,W","0","5,W","13","5,W","0","5,W","0.0","5,W,09,+","18.5","5,,W,21,","30.0","5,W,29,","","","156.4","5,W","88.0","5,,,W","12.43","5,W","19.66","5,,,W","5.19","5,,,W","","","190","5,W","190","5,W","9.4","5,W","14.3","5,W"
"USW00004109","2002-06","46.14417","-115.59639","451.1","LOWELL THREE RIVERS RESORT, ID US","1.0","4,W","","","40.4","3,W","12","3,W","5","3,W","1","3,W","0","3,W","0","3,W","0","3,W","22","3,W","5","3,W","3.9","3,W,08,","27.7","3,,W,18,","33.9","3,W,27,+","","","51.0","3,W","83.2","3,,,W","17.94","3,W","25.93","3,,,W","9.94","3,,,W","","","190","4,W","200","3,W","7.6","4,W","9.4","3,W"
