"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006158598","1958-02","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","12",",C","7",",C","0",",C","6",",C","6",",C","28",",C","20",",C","0",",C","0",",C","-23.9",",C,18,","165",",,C,27,","16.5",",,C,27,","5.0",",C,24,","740.8",",C","54.8",",,,C","464",",,,C","-8.13",",C","-3.92",",,,C","-12.33",",,,C"
"CA006158598","1958-03","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","8",",C","3",",C","0",",C","1",",C","0",",C","31",",C","2",",C","0",",C","0",",C","-8.3",",C,08,","38",",,C,14,","6.9",",,C,14,","11.1",",C,31,","533.9",",C","18.4",",,,C","80",",,,C","1.11",",C","5.02",",,,C","-2.80",",,,C"
"CA006158598","1958-04","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","10",",C","5",",C","0",",C","1",",C","0",",C","13",",C","0",",C","4",",C","0",",C","-6.7",",C,09,","33",",,C,06,","10.4",",,C,06,","23.9",",C,24,","341.4",",C","37.3",",,,C","38",",,,C","6.95",",C","13.19",",,,C","0.71",",,,C"
"CA006158598","1958-05","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0","3,C","6","3,C","3","3,C","0","3,C","0",",C","0","2,C","6","2,C","0","3,C","4","3,C","0","3,C","-3.9","2,C,10,","0",",,C,31,+","7.4","3,,C,22,","26.1","3,C,18,","247.7","3,C","30.9",",a,,C","0",",,,C","9.52","3,C","16.13","3,,,C","2.91","2,,,C"
"CA006158598","1958-06","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0","5,C","9",",C","3",",C","0",",C","0",",C","0","3,C","1","3,C","0","4,C","8","4,C","0","4,C","0.0","3,C,07,","0",",,C,30,+","19.6",",,C,25,","25.6","4,C,05,","113.7","4,C","37.4",",,,C","0",",,,C","13.67","5,C","20.24","4,,,C","7.11","3,,,C"
"CA006158598","1958-08","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","","","","","","","0",",C","","","","","","","","","","","","","0",",,C,31,+","","","","","","","","","0",",,,C","","","","","",""
"CA006158598","1958-09","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","13.9",",C","10","4,C","7","4,C","0","4,C","0",",C","0",",C","0",",C","0",",C","12",",C","0",",C","2.2",",C,29,","0",",,C,30,+","18.8","4,,C,15,","30.0",",C,15,","106.5",",C","108.7",",a,,C","0",",,,C","15.25",",C","20.46",",,,C","10.04",",,,C"
"CA006158598","1958-10","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","7","3,C","3","3,C","0","3,C","0",",C","","","","","","","","","","","","","0",",,C,31,+","16.0","3,,C,22,","","","","","36.1",",a,,C","0",",,,C","","","","","",""
"CA006158598","1958-11","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","15","2,C","8","2,C","0","2,C","5",",C","1",",C","18",",C","3",",C","0",",C","0",",C","-20.6",",C,30,","152",",,C,28,","15.2","2,,C,28,","18.9",",C,18,","441.0",",C","101.2",",a,,C","373",",,,C","3.63",",C","8.59",",,,C","-1.33",",,,C"
"CA006158598","1958-12","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","11","5,C","4","5,C","0","5,C","4","5,C","","","","","","","","","","","","","84","5,,C,12,","8.4","5,,C,12,","","","","","26.2","5,,,C","247","5,,,C","","","","","",""
"CA006158598","1959-01","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","14",",C","11",",C","0",",C","7",",C","5",",C","31",",C","18",",C","0",",C","0",",C","-25.0",",C,26,","145",",,C,24,","16.5",",,C,21,","8.9",",C,21,","793.9",",C","93.7",",,,C","435",",,,C","-7.28",",C","-2.80",",,,C","-11.75",",,,C"
"CA006158598","1959-02","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","12",",C","9",",C","1",",C","7",",C","10",",C","28",",C","15",",C","0",",C","0",",C","-25.6",",C,12,","221",",,C,23,","26.2",",,C,14,","3.9",",C,13,+","732.9",",C","97.9",",,,C","661",",,,C","-7.84",",C","-2.41",",,,C","-13.28",",,,C"
"CA006158598","1959-03","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","15",",C","10",",C","0",",C","4",",C","0",",C","30",",C","8",",C","0",",C","0",",C","-17.2",",C,10,","127",",,C,26,","23.9",",,C,05,","11.7",",C,20,","640.9",",C","84.5",",,,C","305",",,,C","-2.34",",C","2.63",",,,C","-7.32",",,,C"
"CA006158598","1959-04","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","10",",C","6",",C","1",",C","0",",C","0",",C","14",",C","0",",C","3",",C","0",",C","-6.7",",C,13,","0",",,C,30,+","42.9",",,C,28,","23.9",",C,16,","361.4",",C","85.4",",,,C","0",",,,C","6.29",",C","12.37",",,,C","0.20",",,,C"
"CA006158598","1959-05","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","12",",C","6",",C","1",",C","0",",C","0","4,C","3","4,C","0","4,C","8","4,C","0","4,C","-2.8","4,C,17,","0",",T,C,15,","39.4",",,C,19,","27.8","4,C,27,","","","74.7",",,,C","0",",T,,C","12.59","6,C","18.93","4,,,C","6.24","4,,,C"
"CA006158598","1959-08","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","","","","","","","0",",C","","","","","","","","","","","","","0",",,C,31,+","","","","","","","","","0",",,,C","","","","","",""
"CA006158598","1959-09","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","65.8","1,C","10",",C","5",",C","2",",C","0",",C","0","1,C","2","1,C","0","1,C","20","1,C","2","1,C","-1.7","1,C,17,","0",",,C,30,+","30.0",",,C,01,","33.3","1,C,08,","85.4","1,C","104.6",",,,C","0",",,,C","17.66","1,C","23.50","1,,,C","11.81","1,,,C"
"CA006158598","1959-10","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","16",",C","7",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","19.1",",,C,05,","","","","","78.9",",,,C","0",",,,C","","","","","",""
"CA006158598","1959-11","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","14",",C","10",",C","0",",C","3",",C","0",",C","21",",C","4",",C","0",",C","0",",C","-10.6",",C,29,+","69",",,C,27,","19.6",",,C,04,","20.6",",C,05,","494.4",",C","79.5",",,,C","168",",,,C","1.85",",C","6.08",",,,C","-2.37",",,,C"
"CA006158598","1959-12","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","10","2,C","6","2,C","1","2,C","5",",C","0",",C","28",",C","11",",C","0",",C","0",",C","-17.2",",C,23,+","165",",,C,12,","30.0","2,,C,12,","7.8",",C,16,+","623.8",",C","75.5","2,,,C","378",",,,C","-1.79",",C","1.51",",,,C","-5.09",",,,C"
"CA006158598","1960-01","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","10","3,C","7","3,C","0","3,C","7",",C","1",",C","31",",C","24",",C","0",",C","0",",C","-20.0",",C,09,","112",",,C,18,","11.2","3,,C,18,","3.3",",C,07,+","731.6",",C","51.1","3,,,C","511",",,,C","-5.27",",C","-1.55",",,,C","-8.99",",,,C"
"CA006158598","1960-02","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","12",",C","6",",C","1",",C","4",",C","2",",C","29",",C","13",",C","0",",C","0",",C","-17.8",",C,03,+","279",",,C,25,","27.9",",,C,25,","5.0",",C,10,","668.3",",C","83.3",",,,C","533",",,,C","-4.71",",C","-0.42",",,,C","-9.00",",,,C"
"CA006158598","1960-03","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0","1,C","6",",C","4",",C","0",",C","3",",C","6",",C","28",",C","17","1,C","0","1,C","0","1,C","-21.1",",C,02,","178",",,C,21,","17.8",",,C,21,","8.9","1,C,30,+","726.1","1,C","43.2",",,,C","396",",,,C","-5.96","1,C","-0.18","1,,,C","-11.74",",,,C"
"CA006158598","1960-04","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","14",",C","10",",C","1",",C","2",",C","0",",C","14",",C","0",",C","1",",C","0",",C","-6.7",",C,07,+","43",",,C,08,","30.7",",,C,24,","23.9",",C,17,","367.3",",C","94.8",",,,C","74",",,,C","6.09",",C","10.94",",,,C","1.23",",,,C"
"CA006158598","1960-05","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","","","","","","","0",",C","","","","","","","","","","","","","0",",,C,31,+","","","","","","","159.3",",a,,C","0",",,,C","","","","","",""
"CA006158598","1960-06","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","","","","","","","0",",C","","","","","","","","","","","","","0",",,C,30,+","","","","","","","","","0",",,,C","","","","","",""
"CA006158598","1960-09","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","6",",C","2",",C","0",",C","0",",C","0","3,C","0","3,C","0","3,C","19","3,C","0","3,C","2.8","3,C,14,","0",",,C,30,+","4.6",",,C,26,","30.6","3,C,07,","","","10.9",",,,C","0",",,,C","16.40","4,C","21.87","3,,,C","10.92","3,,,C"
"CA006158598","1960-10","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","7",",C","5",",C","0",",C","0",",C","","","","","","","","","","","","","0",",T,C,24,+","23.6",",,C,31,","","","","","61.9",",,,C","0",",T,,C","","","","","",""
"CA006158598","1960-11","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","11",",C","6",",C","1",",C","0",",C","0",",C","16",",C","0",",C","0",",C","0",",C","-7.8",",C,07,","5",",,C,30,","32.8",",,C,15,","15.6",",C,16,","403.2",",C","71.1",",,,C","5",",,,C","4.89",",C","9.51",",,,C","0.28",",,,C"
"CA006158598","1960-12","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","8","4,C","3","4,C","0","4,C","1","4,C","","","","","","","","","","","","","76","4,,C,20,","10.7","4,,C,26,","","","","","28.5","4,,,C","135","4,,,C","","","","","",""
"CA006158598","1961-01","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","5",",C","2",",C","0",",C","2",",C","8",",C","31",",C","22",",C","0",",C","0",",C","-23.9",",C,25,","33",",,C,26,","3.3",",,C,26,","6.1",",C,14,","826.7",",C","8.4",",,,C","84",",,,C","-8.34",",C","-3.57",",,,C","-13.10",",,,C"
"CA006158598","1961-02","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","9",",C","7",",C","0",",C","2",",C","3",",C","24",",C","9",",C","0",",C","0",",C","-25.0",",C,02,","99",",,C,03,","18.8",",,C,25,","11.1",",C,24,","602.3",",C","75.7",",,,C","193",",,,C","-3.18",",C","2.00",",,,C","-8.36",",,,C"
"CA006158598","1961-03","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0","3,C","12","3,C","9","3,C","0","3,C","4","3,C","1","1,C","27","1,C","4","2,C","0","2,C","0","2,C","-18.3","1,C,11,","135","3,,C,08,","19.1","3,,C,13,","13.3","2,C,03,","504.5","2,C","72.7","3,,,C","384","3,,,C","-0.10","3,C","4.32","2,,,C","-4.53","1,,,C"
"CA006158598","1961-04","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","17",",C","12",",C","0",",C","1",",C","0",",C","18",",C","0",",C","0",",C","0",",C","-6.1",",C,09,","84",",,C,01,","21.1",",,C,16,","20.6",",C,23,","427.6",",C","101.7",",,,C","97",",,,C","4.08",",C","8.58",",,,C","-0.42",",,,C"
"CA006158598","1961-05","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","11",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","0",",T,C,01,","24.9",",,C,18,","","","","","85.8",",,,C","0",",T,,C","","","","","",""
"CA006158598","1961-06","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","","","","","","","0",",C","","","","","","","","","","","","","0",",,C,30,+","","","","","","","","","0",",,,C","","","","","",""
"CA006158598","1961-09","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","9",",C","6",",C","0",",C","0",",C","0","3,C","0","3,C","0","3,C","21","3,C","0","3,C","2.2","3,C,30,","0",",,C,30,+","14.2",",,C,01,","31.7","3,C,11,","","","43.3",",,,C","0",",,,C","18.99","4,C","24.54","3,,,C","13.44","3,,,C"
"CA006158598","1961-10","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","6",",C","1",",C","0",",C","0",",C","","","","","","","","","","","","","8",",,C,15,","5.1",",,C,29,","","","","","12.0",",,,C","8",",,,C","","","","","",""
"CA006158598","1961-11","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","9",",C","4",",C","0",",C","0",",C","0",",C","25",",C","0",",C","1",",C","0",",C","-9.4",",C,19,","13",",,C,09,+","24.9",",,C,16,","23.3",",C,03,","470.4",",C","64.5",",,,C","36",",,,C","2.65",",C","7.61",",,,C","-2.30",",,,C"
"CA006158598","1961-12","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","11",",C","6",",C","0",",C","3",",C","1",",C","30",",C","14",",C","0",",C","0",",C","-17.8",",C,16,","86",",,C,19,","23.4",",,C,04,","12.2",",C,04,","654.8",",C","60.2",",,,C","223",",,,C","-2.79",",C","1.18",",,,C","-6.76",",,,C"
"CA006158598","1962-01","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","13",",C","8",",C","0",",C","6",",C","6",",C","31",",C","20",",C","0",",C","0",",C","-25.0",",C,31,","140",",,C,29,","21.8",",,C,06,","5.6",",C,25,","794.8",",C","86.3",",,,C","363",",,,C","-7.30",",C","-2.74",",,,C","-11.87",",,,C"
"CA006158598","1962-02","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","14",",C","8",",C","0",",C","6",",C","8",",C","28",",C","21",",C","0",",C","0",",C","-23.9",",C,01,","241",",,C,23,","24.1",",,C,23,","7.2",",C,04,","721.9",",C","87.5",",,,C","743",",,,C","-7.45",",C","-2.39",",,,C","-12.51",",,,C"
"CA006158598","1962-03","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","3",",C","2",",C","0",",C","0",",C","4",",C","28",",C","4",",C","1",",C","0",",C","-23.3",",C,02,","5",",,C,31,","5.6",",,C,11,","21.1",",C,29,","583.2",",C","10.7",",,,C","5",",,,C","-0.48",",C","4.29",",,,C","-5.25",",,,C"
"CA006158598","1962-04","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","1.7","C","1.7","1,C","11",",C","5",",C","0",",C","0",",C","0",",C","18",",C","0","1,C","5","1,C","0","1,C","-8.3",",C,17,","0",",T,C,12,+","6.9",",,C,13,","31.7","1,C,27,","352.1","1,C","32.9",",,,C","0",",T,,C","6.20","1,C","12.91","1,,,C","-0.51",",,,C"
"CA006158598","1962-05","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","7","1,C","3","1,C","0","1,C","0",",C","0","4,C","2","4,C","0","5,C","9","5,C","4","5,C","-1.7","4,C,09,","0",",,C,31,+","12.7","1,,C,23,","34.4","5,C,18,","","","21.9","1,,,C","0",",,,C","13.95","6,C","20.66","5,,,C","7.24","4,,,C"
"CA006158598","1962-06","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","","","","","","","0",",C","","","","","","","","","","","","","0",",,C,30,+","","","","","","","","","0",",,,C","","","","","",""
"CA006158598","1962-09","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","14.7",",C","14",",C","9",",C","1",",C","0",",C","0",",C","0",",C","0",",C","12",",C","0",",C","2.2",",C,20,+","0",",,C,30,+","39.4",",,C,28,","29.4",",C,13,+","146.1",",C","118.5",",,,C","0",",,,C","13.95",",C","19.09",",,,C","8.82",",,,C"
"CA006158598","1962-10","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","11","2,C","7","2,C","0","2,C","1",",C","","","","","","","","","","","","","86",",,C,25,","23.1","2,,C,22,","","","","","99.2",",a,,C","94",",,,C","","","","","",""
"CA006158598","1962-11","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","4",",C","3",",C","1",",C","0",",C","0",",C","25",",C","0",",C","0",",C","0",",C","-8.3",",C,19,+","0",",T,C,17,","57.7",",,C,09,","10.0",",C,29,","485.7",",C","74.2",",,,C","0",",T,,C","2.14",",C","6.69",",,,C","-2.40",",,,C"
"CA006158598","1962-12","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","12",",C","7",",C","1",",C","5",",C","3",",C","29",",C","13",",C","0",",C","0",",C","-24.4",",C,31,","64",",,C,21,","26.9",",,C,06,","10.0",",C,05,","713.1",",C","62.1",",,,C","260",",,,C","-4.67",",C","-0.47",",,,C","-8.87",",,,C"
"CA006158598","1963-01","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","8",",C","4",",C","0",",C","3",",C","6",",C","31",",C","23",",C","0",",C","0",",C","-23.9",",C,24,","56",",,C,19,","5.6",",,C,19,","2.8",",C,09,","818.6",",C","20.4",",,,C","183",",,,C","-8.07",",C","-4.32",",,,C","-11.83",",,,C"
"CA006158598","1963-02","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","11",",C","4",",C","0",",C","3",",C","12",",C","28",",C","21",",C","0",",C","0",",C","-26.1",",C,16,","64",",,C,23,","6.4",",,C,23,","5.6",",C,18,","768.0",",C","23.2",",,,C","207",",,,C","-9.10",",C","-3.66",",,,C","-14.53",",,,C"
"CA006158598","1963-03","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","14",",C","10",",C","0",",C","4",",C","1",",C","27",",C","2",",C","1",",C","0",",C","-21.1",",C,01,","84",",,C,20,","21.1",",,C,05,","22.8",",C,30,","558.3",",C","72.4",",,,C","238",",,,C","0.32",",C","5.90",",,,C","-5.25",",,,C"
"CA006158598","1963-04","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.0","C","0.0",",C","9",",C","6",",C","0",",C","2",",C","0",",C","21",",C","0",",C","0",",C","0",",C","-6.1",",C,08,","76",",,C,23,","16.5",",,C,23,","19.4",",C,30,","369.6",",C","68.4",",,,C","101",",,,C","6.01",",C","12.45",",,,C","-0.42",",,,C"
"CA006158598","1963-05","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","0.8","C","0.8","3,C","13",",C","7",",C","0",",C","0",",C","0","2,C","6","2,C","0","2,C","6","2,C","0","2,C","-2.8","2,C,24,","0",",,C,31,+","20.8",",,C,10,","27.2","2,C,09,","224.3","2,C","80.2",",,,C","0",",,,C","10.53","3,C","17.13","2,,,C","3.93","2,,,C"
"CA006158598","1963-06","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","5",",C","2",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","4.3",",,C,06,","","","","","10.4",",,,C","0",",,,C","","","","","",""
"CA006158598","1963-09","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","1.4","1,C","7",",C","5",",C","0",",C","0",",C","0",",C","3",",C","0","1,C","13","1,C","0","1,C","-1.1",",C,24,+","0",",,C,30,+","18.5",",,C,11,","26.1","1,C,26,","164.2","1,C","43.4",",,,C","0",",,,C","12.64","1,C","19.16","1,,,C","6.13",",,,C"
"CA006158598","1963-10","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","2",",C","1",",C","0",",C","0",",C","0","3,C","4","3,C","","","","","","","-2.2","3,C,30,","0",",,C,31,+","15.0",",,C,31,","","","","","16.0",",,,C","0",",,,C","","","","","4.39","3,,,C"
"CA006158598","1963-11","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","0.0",",C","15",",C","7",",C","0",",C","0",",C","0",",C","11",",C","1",",C","0",",C","0",",C","-9.4",",C,25,","8",",,C,29,","23.1",",,C,17,","15.6",",C,18,+","372.2",",C","83.4",",,,C","13",",,,C","5.93",",C","9.70",",,,C","2.15",",,,C"
"CA006158598","1963-12","43.7833","-79.1667","114.0","TORONTO HIGHLAND CREEK, ON CA","","","","","11","4,C","6","4,C","1","4,C","5",",C","10","3,C","28","3,C","","","","","","","-26.7","3,C,21,","305",",,C,11,","30.5","4,,C,11,","","","","","68.1",",a,,C","610",",a,,C","","","","","-13.74","3,,,C"
