"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00123886","1973-09","40.31667","-87.5","220.1","HEDRICK, IN US","450.8","6","66.3",",6","9",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","25",",6","0",",6","7","","","","4.4",",6,18,","","","22.1",",,6,14,","31.7",",6,03,","40.4","6","39.1",",6","56.1",",,,6","","","19.24",",6","25.58",",,,6","12.90",",,,6"
"USC00123886","1973-10","40.31667","-87.5","220.1","HEDRICK, IN US","471.3","6","20.5",",6","10",",6","6",",6","0",",6","","","0",",6","1",",6","0",",6","15",",6","0",",6","9","","2","","0.0",",6,29,","","","14.7",",,6,13,","27.8",",6,12,+","184.2","6","143.8",",6","34.5",",,,6","","","14.36",",6","20.99",",,,6","7.72",",,,6"
"USC00123886","1973-11","40.31667","-87.5","220.1","HEDRICK, IN US","471.3","6","0.0",",6","10",",6","7",",6","0",",6","","","0",",6","14",",6","0",",6","0",",6","0",",6","3","","1","","-10.0",",6,10,","","","22.9",",,6,25,","20.6",",6,15,","565.3","6","381.1",",6","83.6",",,,6","","","5.63",",6","10.56",",,,6","0.69",",,,6"
"USC00123886","1973-12","40.31667","-87.5","220.1","HEDRICK, IN US","471.3","6","0.0",",6","16","1,6","8","1,6","0","1,6","","","2",",6","29",",6","15",",6","0",",6","0",",6","2","","","","-23.9",",6,22,","","","17.5","1,,6,26,","15.0",",6,05,+","1227.6","6","662.3",",6","87.6","1,,,6","","","-3.03",",6","0.85",",,,6","-6.91",",,,6"
"USC00123886","1974-01","40.31667","-87.5","220.1","HEDRICK, IN US","0.0","6","0.0","2,6","11",",6","8",",6","1",",6","","","9","1,6","25","1,6","13","1,6","0","1,6","0","1,6","5","","","","-25.6","1,6,13,+","","","25.4",",,6,21,","13.3","1,6,27,+","1865.1","6","637.5","1,6","81.1",",,,6","","","-4.05","2,6","0.15","1,,,6","-8.25","1,,,6"
"USC00123886","1974-02","40.31667","-87.5","220.1","HEDRICK, IN US","0.0","6","0.0","3,6","11",",6","6",",6","0",",6","","","0","2,6","25","2,6","11","2,6","0","2,6","0","2,6","","","","","-13.9","2,6,11,+","","","12.7",",,6,19,","11.1","2,6,14,","2383.8","6","518.7","2,6","55.0",",,,6","","","-2.52","3,6","2.17","2,,,6","-7.20","2,,,6"
"USC00123886","1974-03","40.31667","-87.5","220.1","HEDRICK, IN US","1.7","6","1.7","2,6","16","3,6","11","3,6","1","3,6","","","1","2,6","16","2,6","3","2,6","3","2,6","0","2,6","4","","","","-18.3","2,6,24,","","","27.2","3,,6,29,","23.9","2,6,09,","2783.7","6","399.9","2,6","115.1","3,,,6","","","4.60","2,6","9.46","2,,,6","-0.26","2,,,6"
"USC00123886","1974-04","40.31667","-87.5","220.1","HEDRICK, IN US","4.2","6","2.5",",6","15",",6","8",",6","1",",6","","","0",",6","8",",6","0",",6","7",",6","0",",6","2","","","","-2.8",",6,09,","","","29.7",",,6,13,","26.1",",6,28,","3023.7","6","240.0",",6","117.0",",,,6","","","10.42",",6","16.20",",,,6","4.63",",,,6"
"USC00123886","1974-05","40.31667","-87.5","220.1","HEDRICK, IN US","20.0","6","15.8",",6","17",",6","11",",6","0",",6","","","0",",6","2",",6","0",",6","14",",6","0",",6","3","","5","","-1.1",",6,07,","","","24.6",",,6,08,","29.4",",6,22,","3158.1","6","134.4",",6","121.8",",,,6","","","14.51",",6","19.99",",,,6","9.02",",,,6"
"USC00123886","1974-06","40.31667","-87.5","220.1","HEDRICK, IN US","73.6","6","53.6",",6","15",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","26",",6","0",",6","1","","3","","7.8",",6,17,","","","42.4",",,6,21,","31.1",",6,21,","3189.0","6","30.9",",6","124.6",",,,6","","","19.09",",6","24.42",",,,6","13.75",",,,6"
"USC00123886","1974-07","40.31667","-87.5","220.1","HEDRICK, IN US","247.7","6","174.1",",6","7",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","10",",6","3","","5","","11.1",",6,31,","","","19.6",",,6,28,","36.7",",6,15,","0.0","6","0.0",",6","43.0",",,,6","","","23.95",",6","30.26",",,,6","17.64",",,,6"
"USC00123886","1974-08","40.31667","-87.5","220.1","HEDRICK, IN US","343.6","6","95.9",",6","11",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","29",",6","0",",6","16","","3","","10.0",",6,05,","","","27.4",",,6,11,","31.7",",6,27,","5.9","6","5.9",",6","76.8",",,,6","","","21.23",",6","27.48",",,,6","14.98",",,,6"
"USC00123886","1974-09","40.31667","-87.5","220.1","HEDRICK, IN US","360.6","6","17.0",",6","6",",6","6",",6","0",",6","","","0",",6","1",",6","0",",6","18",",6","0",",6","13","","1","","0.0",",6,23,","","","16.3",",,6,29,","28.3",",6,13,+","112.8","6","106.9",",6","60.4",",,,6","","","15.33",",6","21.87",",,,6","8.79",",,,6"
"USC00123886","1974-10","40.31667","-87.5","220.1","HEDRICK, IN US","361.2","6","0.6",",6","7",",6","5",",6","1",",6","","","0",",6","15",",6","0",",6","11",",6","0",",6","4","","1","","-4.4",",6,22,+","","","25.4",",,6,30,","23.9",",6,12,+","354.9","6","242.1",",6","68.2",",,,6","","","10.54",",6","18.05",",,,6","3.04",",,,6"
"USC00123886","1974-11","40.31667","-87.5","220.1","HEDRICK, IN US","362.6","6","1.4",",6","13",",6","5",",6","0",",6","","","0",",6","19",",6","1",",6","3",",6","0",",6","4","","","","-7.2",",6,26,","","","15.7",",,6,04,","25.0",",6,01,","761.3","6","406.4",",6","61.3",",,,6","","","4.83",",6","9.02",",,,6","0.65",",,,6"
"USC00123886","1974-12","40.31667","-87.5","220.1","HEDRICK, IN US","362.6","6","0.0","2,6","18",",6","10",",6","0",",6","","","0","1,6","25","1,6","7","1,6","0","1,6","0","1,6","7","","","","-11.7","1,6,22,","","","8.4",",,6,24,","7.2","1,6,15,+","1311.9","6","550.6","1,6","55.5",",,,6","","","-0.81","2,6","2.23","1,,,6","-3.84","1,,,6"
"USC00123886","1975-01","40.31667","-87.5","220.1","HEDRICK, IN US","0.0","","0.0","2,6","17",",6","11",",6","2",",6","","","0","1,6","29","1,6","10","1,6","0","1,6","0","1,6","","","","","-17.2","1,6,21,","","","27.9",",,6,10,","15.0","1,6,11,","1910.5","","598.6","1,6","104.9",",,,6","","","-2.32","2,6","1.73","1,,,6","-6.37","1,,,6"
"USC00123886","1975-02","40.31667","-87.5","220.1","HEDRICK, IN US","0.0","","0.0","1,6","10",",6","8",",6","1",",6","","","2","1,6","26","1,6","9","1,6","0","1,6","0","1,6","4","","","","-22.8","1,6,09,","","","38.1",",,6,23,","12.2","1,6,22,","2481.7","","571.2","1,6","72.4",",,,6","","","-2.82","1,6","0.78","1,,,6","-6.43","1,,,6"
"USC00123886","1975-03","40.31667","-87.5","220.1","HEDRICK, IN US","0.0","","0.0","1,6","10","1,6","6","1,6","0","1,6","","","0","1,6","24","1,6","6","1,6","0","1,6","0","1,6","2","","1","","-10.6","1,6,03,+","","","16.8","1,,6,28,+","18.9","1,6,22,","2999.7","","518.0","1,6","57.6","1,,,6","","","1.07","1,6","5.80","1,,,6","-3.67","1,,,6"
"USC00123886","1975-04","40.31667","-87.5","220.1","HEDRICK, IN US","0.0","","0.0",",6","10",",6","5",",6","0",",6","","","0",",6","16",",6","0",",6","4",",6","0",",6","1","","","","-6.7",",6,12,","","","22.4",",,6,24,","24.4",",6,18,","3337.2","","337.5",",6","68.7",",,,6","","","7.08",",6","13.43",",,,6","0.74",",,,6"
"USC00123886","1975-05","40.31667","-87.5","220.1","HEDRICK, IN US","51.9","","51.9",",6","11",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","24",",6","1",",6","1","","2","","2.2",",6,13,","","","12.7",",,6,31,","32.2",",6,25,","3399.6","","62.4",",6","57.7",",,,6","","","17.99",",6","24.66",",,,6","11.33",",,,6"
"USC00123886","1975-06","40.31667","-87.5","220.1","HEDRICK, IN US","164.3","","112.4",",6","12",",6","9",",6","2",",6","","","0",",6","0",",6","0",",6","27",",6","5",",6","3","","4","","7.2",",6,08,","","","34.3",",,6,11,","33.3",",6,21,+","3416.8","","17.2",",6","141.2",",,,6","","","21.51",",6","26.98",",,,6","16.03",",,,6"
"USC00123886","1975-07","40.31667","-87.5","220.1","HEDRICK, IN US","281.4","","117.1",",6","8",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","3","","","","7.2",",6,13,","","","22.9",",,6,20,","31.7",",6,31,+","13.1","","13.1",",6","74.2",",,,6","","","21.69",",6","27.93",",,,6","15.45",",,,6"
"USC00123886","1975-08","40.31667","-87.5","220.1","HEDRICK, IN US","433.4","","152.0",",6","10",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","14","","12","","10.6",",6,07,","","","83.8",",,6,15,","31.7",",6,25,+","15.3","","2.2",",6","202.4",",,,6","","","23.16",",6","28.41",",,,6","17.92",",,,6"
"USC00123886","1975-09","40.31667","-87.5","220.1","HEDRICK, IN US","455.4","","22.0",",6","8",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","15",",6","1",",6","10","","1","","3.3",",6,13,","","","36.8",",,6,12,","33.3",",6,04,","114.2","","98.9",",6","80.5",",,,6","","","15.77",",6","21.68",",,,6","9.86",",,,6"
"USC00123886","1975-10","40.31667","-87.5","220.1","HEDRICK, IN US","462.4","","7.0",",6","7",",6","4",",6","0",",6","","","0",",6","4",",6","0",",6","13",",6","0",",6","4","","","","-2.2",",6,30,","","","17.8",",,6,25,","30.0",",6,14,","311.6","","197.4",",6","49.1",",,,6","","","12.19",",6","19.37",",,,6","5.01",",,,6"
