"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00013761","1951-02","31.3625","-85.3397","112.8","HEADLAND, AL US","5.6","0","5.6",",0","3","1,0","2","1,0","0","1,0","0",",0","0",",0","0",",0","7",",0","1",",0","18",",0","0",",0","","","","","-10.6",",0,03,","0",",,0,28,+","0",",,0,28,+","13.2","1,,0,07,","26.7",",0,18,","","","887.1","0","","","184.0",",0","","","","","","","","","","","","","","","18.0","1,,,0","0",",,,0","11.96",",0","19.43",",,,0","4.50",",,,0","",""
"USC00013761","1951-03","31.3625","-85.3397","112.8","HEADLAND, AL US","31.1","0","25.5",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","","","0.0",",0,14,","0",",,0,31,+","0",",,0,31,+","57.2",",,0,18,","29.4",",0,04,","","","986.8","0","","","99.7",",0","","","","","","","","","","","","","","","154.0",",,,0","0",",,,0","15.94",",0","22.73",",,,0","9.15",",,,0","",""
"USC00013761","1951-04","31.3625","-85.3397","112.8","HEADLAND, AL US","77.9","0","46.8",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","3.3",",0,05,+","0",",,0,30,+","0",",,0,30,+","30.0",",,0,16,","30.6",",0,24,","","","1034.4","0","","","47.6",",0","","","","","","","","","","","","","","","108.4",",,,0","0",",,,0","18.31",",0","24.72",",,,0","11.89",",,,0","",""
"USC00013761","1951-05","31.3625","-85.3397","112.8","HEADLAND, AL US","212.6","0","134.7",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","10.0",",0,24,+","0",",,0,31,+","0",",,0,31,+","32.0",",,0,26,","35.0",",0,30,+","","","1034.4","0","","","0.0",",0","","","","","","","","","","","","","","","70.6",",,,0","0",",,,0","22.68",",0","29.76",",,,0","15.59",",,,0","",""
"USC00013761","1951-06","31.3625","-85.3397","112.8","HEADLAND, AL US","465.9","0","253.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","","","","","17.8",",0,06,+","0",",,0,30,+","0",",,0,30,+","15.2",",,0,16,","36.7",",0,23,","","","1034.4","0","","","0.0",",0","","","","","","","","","","","","","","","43.9",",,,0","0",",,,0","26.78",",0","33.40",",,,0","20.15",",,,0","",""
"USC00013761","1951-07","31.3625","-85.3397","112.8","HEADLAND, AL US","760.6","0","294.7",",0","6",",0","5",",0","2",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","19.4",",0,09,+","0",",,0,31,+","0","1,,0,31,+","44.5",",,0,03,","37.2",",0,15,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","99.4",",,,0","0","1,,,0","27.84",",0","34.01",",,,0","21.67",",,,0","",""
"USC00013761","1951-08","31.3625","-85.3397","112.8","HEADLAND, AL US","1069.6","0","309.0",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","17.2",",0,26,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,14,","37.8",",0,12,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","52.1",",,,0","0",",,,0","28.30",",0","34.95",",,,0","21.65",",,,0","",""
"USC00013761","1951-09","31.3625","-85.3397","112.8","HEADLAND, AL US","1283.4","0","213.8",",0","14",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","","","15.6",",0,30,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,12,","36.7",",0,07,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","99.9",",,,0","0",",,,0","25.46",",0","31.05",",,,0","19.86",",,,0","",""
"USC00013761","1951-10","31.3625","-85.3397","112.8","HEADLAND, AL US","1378.4","0","95.0",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","5.6",",0,09,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,23,","32.2",",0,06,+","","","16.9","0","","","16.9",",0","","","","","","","","","","","","","","","40.4",",,,0","0",",,,0","20.85",",0","27.54",",,,0","14.17",",,,0","",""
"USC00013761","1951-11","31.3625","-85.3397","112.8","HEADLAND, AL US","1386.3","0","7.9",",0","6",",0","6",",0","3",",0","0",",0","0",",0","0",",0","8",",0","0",",0","11",",0","0",",0","","","","","-3.9",",0,18,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,01,","26.7",",0,26,+","","","214.1","0","","","197.2",",0","","","","","","","","","","","","","","","134.5",",,,0","0",",,,0","12.02",",0","19.20",",,,0","4.84",",,,0","",""
"USC00013761","1951-12","31.3625","-85.3397","112.8","HEADLAND, AL US","1397.2","0","10.9","2,0","9",",0","9",",0","2",",0","0",",0","0",",0","0","1,0","2","1,0","0","1,0","15","1,0","0","1,0","","","","","-5.0","1,0,16,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,26,","27.2","1,0,06,","","","364.8","0","","","150.7","1,0","","","","","","","","","","","","","","","155.7",",,,0","0",",,,0","13.38","2,0","19.88","1,,,0","6.87","1,,,0","",""
"USC00013761","1952-01","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","","","",""
"USC00013761","1952-02","31.3625","-85.3397","112.8","HEADLAND, AL US","","","5.9",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","0.6",",0,18,","0",",,0,29,+","0",",,0,29,+","53.8",",,0,15,","26.7",",0,13,","","","","","","","147.5",",0","","","","","","","","","","","","","","","150.3",",,,0","0",",,,0","13.45",",0","19.44",",,,0","7.45",",,,0","",""
"USC00013761","1952-03","31.3625","-85.3397","112.8","HEADLAND, AL US","","","4.8","1,0","7",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","21","1,0","0","1,0","","","","","0.0","1,0,17,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,04,","29.4","1,0,22,","","","","","","","109.3","1,0","","","","","","","","","","","","","","","97.9",",,,0","0",",,,0","14.85","1,0","21.94","1,,,0","7.76","1,,,0","",""
"USC00013761","1952-04","31.3625","-85.3397","112.8","HEADLAND, AL US","","","30.1",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","4.4",",0,15,+","0",",,0,30,+","0",",,0,30,+","41.9",",,0,12,","28.9",",0,30,+","","","","","","","34.2",",0","","","","","","","","","","","","","","","46.8",",,,0","0",",,,0","18.19",",0","26.05",",,,0","10.33",",,,0","",""
"USC00013761","1952-05","31.3625","-85.3397","112.8","HEADLAND, AL US","","","151.0",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","6.7",",0,12,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,29,","34.4",",0,07,+","","","","","","","0.5",",0","","","","","","","","","","","","","","","96.7",",,,0","0",",,,0","23.19",",0","30.50",",,,0","15.87",",,,0","",""
"USC00013761","1952-06","31.3625","-85.3397","112.8","HEADLAND, AL US","","","295.0",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","29",",0","","","","","16.7",",0,01,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,28,","40.0",",0,27,","","","","","","","0.0",",0","","","","","","","","","","","","","","","45.7",",,,0","0",",,,0","28.17",",0","35.52",",,,0","20.81",",,,0","",""
"USC00013761","1952-07","31.3625","-85.3397","112.8","HEADLAND, AL US","","","279.7","1,0","4",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","27","1,0","","","","","17.8","1,0,08,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,07,","39.4","1,0,25,","","","0.0","0","","","0.0","1,0","","","","","","","","","","","","","","","52.1",",,,0","0",",,,0","27.66","1,0","34.90","1,,,0","20.41","1,,,0","",""
"USC00013761","1952-08","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","10",",0","9",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","84.8",",,0,13,","","","","","","","","","","","","","","","","","","","","","","","","","285.9",",,,0","0",",,,0","","","","","","","",""
"USC00013761","1952-09","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","22.9",",,0,21,","","","","","","","","","","","","","","","","","","","","","","","","","41.4",",,,0","0",",,,0","","","","","","","",""
"USC00013761","1952-10","31.3625","-85.3397","112.8","HEADLAND, AL US","","","40.7","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0","1,0","26","1,0","2","1,0","","","","","0.0",",0,30,+","0",",,0,31,+","0",",,0,31,+","7.9",",,0,08,","35.6","1,0,02,","","","","","","","50.9","1,0","","","","","","","","","","","","","","","7.9",",,,0","0",",,,0","17.96","1,0","25.58","1,,,0","10.34",",,,0","",""
"USC00013761","1952-11","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","2","2,0","2","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","10.7","2,,0,10,","","","","","","","","","","","","","","","","","","","","","","","","","20.4","2,,,0","0",",,,0","","","","","","","",""
"USC00013761","1952-12","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","4","5,0","4","5,0","1","5,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.2","5,,0,10,","","","","","","","","","","","","","","","","","","","","","","","","","81.2","3,a,,0","0",",,,0","","","","","","","",""
"USC00013761","1953-01","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","4","3,0","4","3,0","1","3,0","0",",0","0",",0","0",",0","2",",0","","","","","","","","","","","-1.1",",0,12,+","0",",,0,31,+","0",",,0,31,+","28.2","3,,0,10,","","","","","","","","","","","","","","","","","","","","","","","","","119.6",",a,,0","0",",,,0","","","","","4.98",",,,0","",""
"USC00013761","1953-02","31.3625","-85.3397","112.8","HEADLAND, AL US","","","1.1",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","","","","","-2.2",",0,18,","0",",,0,28,+","0",",,0,28,+","47.2",",,0,14,","28.9",",0,25,","","","","","","","132.8",",0","","","","","","","","","","","","","","","192.7",",,,0","0",",,,0","13.63",",0","21.21",",,,0","6.05",",,,0","",""
"USC00013761","1953-03","31.3625","-85.3397","112.8","HEADLAND, AL US","","","31.9",",0","","","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","2.8",",0,26,+","0",",,0,31,+","0",",,0,31,+","","","29.4",",0,31,","","","","","","","57.6",",0","","","","","","","","","","","","","","","80.0",",a,,0","0",",,,0","17.50",",0","24.82",",,,0","10.19",",,,0","",""
"USC00013761","1953-04","31.3625","-85.3397","112.8","HEADLAND, AL US","","","38.0",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","2.2",",0,21,","0",",,0,30,+","0",",,0,30,+","46.7",",,0,11,","31.1",",0,24,","","","","","","","34.7",",0","","","","","","","","","","","","","","","92.7",",,,0","0",",,,0","18.44",",0","26.09",",,,0","10.79",",,,0","",""
"USC00013761","1953-05","31.3625","-85.3397","112.8","HEADLAND, AL US","","","177.6","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","11","1,0","","","","","14.4","1,0,11,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,05,","37.8","1,0,30,+","","","","","","","0.0","1,0","","","","","","","","","","","","","","","22.3",",,,0","0",",,,0","24.25","1,0","29.85","1,,,0","18.65","1,,,0","",""
"USC00013761","1953-06","31.3625","-85.3397","112.8","HEADLAND, AL US","","","291.7",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","","","16.1",",0,03,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,10,","38.9",",0,01,","","","","","","","0.0",",0","","","","","","","","","","","","","","","83.9",",,,0","0",",,,0","28.06",",0","34.07",",,,0","22.04",",,,0","",""
"USC00013761","1953-07","31.3625","-85.3397","112.8","HEADLAND, AL US","","","278.9",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","17.8",",0,11,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,09,","37.8",",0,06,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","120.2",",,,0","0",",,,0","27.33",",0","31.57",",,,0","23.09",",,,0","",""
"USC00013761","1953-08","31.3625","-85.3397","112.8","HEADLAND, AL US","","","287.7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","20.0",",0,23,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,04,","36.7",",0,07,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","39.4",",,,0","0",",,,0","27.61",",0","32.29",",,,0","22.94",",,,0","",""
"USC00013761","1953-09","31.3625","-85.3397","112.8","HEADLAND, AL US","","","191.3","1,0","4","2,0","4","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","10","1,0","","","","","16.7",",0,22,+","0",",,0,30,+","0",",,0,30,+","22.9","2,,0,24,","34.4","1,0,12,","","","0.0","0","","","0.0","1,0","","","","","","","","","","","","","","","142.8",",a,,0","0",",,,0","24.90","1,0","30.15","1,,,0","19.65",",,,0","",""
"USC00013761","1953-10","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","0",",","0",",0","","","","","","","","","","","5.0",",0,30,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,27,","","","","","","","","","","","","","","","","","","","","","","","","","11.4",",,,0","0",",,,0","","","","","15.56",",,,0","",""
"USC00013761","1953-11","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","2",",0","2",",0","1",",0","0",",0","0",",0","0",",","0",",0","","","","","","","","","","","3.3",",0,29,+","0",",,0,30,+","0",",,0,30,+","58.9",",,0,22,","","","","","","","","","","","","","","","","","","","","","","","","","64.2",",,,0","0",",,,0","","","","","8.26",",,,0","",""
"USC00013761","1953-12","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","","","","","","","0",",0","0",",0","0",",","5",",0","","","","","","","","","","","-3.9",",0,19,+","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","","","","","","","","","","","","","372.3",",a,,0","0",",,,0","","","","","6.11",",,,0","",""
"USC00013761","1954-01","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","2",",0","2",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","4,0","3","4,0","0","4,0","","","","","0.6","2,0,13,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,22,","23.3","4,0,27,","","","","","","","","","","","","","","","","","","","","","","","34.3",",,,0","0",",,,0","11.81","6,0","16.07","4,,,0","7.56","2,,,0","",""
"USC00013761","1954-02","31.3625","-85.3397","112.8","HEADLAND, AL US","","","2.5","3,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","10","2,0","0","2,0","","","","","0.6","1,0,08,","0",",,0,28,+","0",",,0,28,+","23.9",",,0,20,","23.9","2,0,17,+","","","","","","","80.2","2,0","","","","","","","","","","","","","","","69.7",",,,0","0",",,,0","14.89","3,0","19.87","2,,,0","9.90","1,,,0","",""
"USC00013761","1954-03","31.3625","-85.3397","112.8","HEADLAND, AL US","","","27.5","3,0","3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","12","3,0","0","3,0","","","","","1.7",",0,04,","0",",,0,31,+","0",",,0,31,+","54.6",",,0,27,","26.7","3,0,24,","","","","","","","113.0","3,0","","","","","","","","","","","","","","","93.0",",,,0","0",",,,0","15.25","3,0","19.16","3,,,0","11.33",",,,0","",""
"USC00013761","1954-04","31.3625","-85.3397","112.8","HEADLAND, AL US","","","","","3",",0","3",",0","1",",0","0",",0","0",",0","0",",","0",",0","","","","","","","","","","","11.7",",0,18,+","0",",,0,30,+","0",",T,0,16,","34.8",",,0,16,","","","","","","","","","","","","","","","","","","","","","","","","","57.4",",,,0","0",",T,,0","","","","","17.26",",,,0","",""
"USC00013761","1954-05","31.3625","-85.3397","112.8","HEADLAND, AL US","","","75.3","5,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","22","5,0","2","5,0","","","","","10.6",",0,05,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,28,","32.2","5,0,31,+","","","","","","","9.6","5,0","","","","","","","","","","","","","","","7.8",",,,0","0",",,,0","21.05","5,0","25.28","5,,,0","16.82",",,,0","",""
"USC00013761","1954-06","31.3625","-85.3397","112.8","HEADLAND, AL US","","","240.0","2,0","4",",0","4",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","23","1,0","","","","","12.8","1,0,05,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,22,","37.8","1,0,10,+","","","","","","","0.0","1,0","","","","","","","","","","","","","","","125.5",",,,0","0",",,,0","26.94","2,0","33.18","1,,,0","20.71","1,,,0","",""
"USC00013761","1954-07","31.3625","-85.3397","112.8","HEADLAND, AL US","","","253.6","1,0","10",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","24","1,0","","","","","18.3",",0,28,","0",",,0,31,+","0",",,0,31,+","78.7",",,0,26,","34.4","1,0,23,+","","","0.0","0","","","0.0","1,0","","","","","","","","","","","","","","","197.9",",,,0","0",",,,0","26.79","1,0","32.39","1,,,0","21.18",",,,0","",""
"USC00013761","1954-08","31.3625","-85.3397","112.8","HEADLAND, AL US","","","290.9",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","16.7",",0,11,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,22,","37.8",",0,13,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","66.6",",,,0","0",",,,0","27.72",",0","34.16",",,,0","21.27",",,,0","",""
"USC00013761","1954-09","31.3625","-85.3397","112.8","HEADLAND, AL US","","","228.2","2,0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","22","2,0","","","","","15.6",",0,12,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,16,","35.6","2,0,09,+","","","0.0","0","","","0.0","2,0","","","","","","","","","","","","","","","15.7",",,,0","0",",,,0","26.48","2,0","32.44","2,,,0","20.53",",,,0","",""
"USC00013761","1954-10","31.3625","-85.3397","112.8","HEADLAND, AL US","","","98.0",",0","1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","","","","","0.6",",0,31,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,12,","35.6",",0,06,+","","","46.1","0","","","46.1",",0","","","","","","","","","","","","","","","25.4",",,,0","0",",,,0","20.01",",0","26.76",",,,0","13.25",",,,0","",""
"USC00013761","1954-11","31.3625","-85.3397","112.8","HEADLAND, AL US","","","3.4","2,0","5",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","13","1,0","0","1,0","","","","","-2.2","1,0,03,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,16,","26.1","1,0,13,","","","198.3","0","","","152.2","1,0","","","","","","","","","","","","","","","68.5",",,,0","0",",,,0","12.95","2,0","19.72","1,,,0","6.18","1,,,0","",""
