"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023007","1948-11","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","6",",0","0",",0","1","","","","","","-3.9",",0,29,+","0",",,0,30,+","0",",T,0,27,+","4.1",",,0,27,","27.2",",0,03,","","","275.1",",0","4.4",",,,0","0",",T,,0","9.16",",0","16.94",",,,0","1.39",",,,0","","","","","","","","","",""
"USW00023007","1948-12","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","","","0.8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","7",",0","0",",0","3","","","","","","-7.2",",0,30,","0",",,0,31,+","0",",T,0,26,","1.0",",,0,26,","27.8",",0,13,","","","336.8",",0","1.3",",,,0","0",",T,,0","7.50",",0","14.43",",,,0","0.56",",,,0","","","","","","","","","",""
"USW00023007","1949-01","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.0","0","0.0",",0","13",",0","8",",0","0",",0","15",",0","4",",0","0",",0","29",",0","10",",0","1",",0","0",",0","11","","","","1","","-13.9",",0,31,+","76",",,0,26,+","79",",,0,25,","20.8",",,0,25,","21.7",",0,08,","","","593.3",",0","89.5",",,,0","231",",,,0","-0.81",",0","4.81",",,,0","-6.42",",,,0","","","","","","","","","",""
"USW00023007","1949-02","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","3",",0","0",",0","0",",0","16",",0","0",",0","1",",0","0",",0","13","","","","1","","-9.4",",0,01,","25",",,0,03,+","0",",T,0,28,+","7.9",",,0,12,","21.1",",0,18,","","","343.0",",0","13.1",",,,0","0",",T,,0","6.08",",0","12.06",",,,0","0.10",",,,0","","","","","","","","","",""
"USW00023007","1949-03","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.6","0","0.6",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","10",",0","0",",0","6","","","","3","","-2.8",",0,18,","0",",,0,31,+","0",",T,0,29,+","26.9",",,0,20,","27.8",",0,23,","","","238.0",",0","54.6",",,,0","0",",T,,0","10.67",",0","17.67",",,,0","3.68",",,,0","","","","","","","","","",""
"USW00023007","1949-04","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","22.8","0","22.2",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","1",",0","8","","","","4","","0.0",",0,03,","0",",,0,30,+","0",",T,0,01,","24.6",",,0,28,","32.2",",0,13,","","","121.9",",0","58.8",",,,0","0",",T,,0","15.01",",0","21.62",",,,0","8.40",",,,0","","","","","","","","","",""
"USW00023007","1949-05","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","121.0","0","98.2",",0","12",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","3","","","","15","","10.0",",0,10,","0",",,0,31,+","0",",T,0,18,+","34.8",",,0,18,","38.3",",0,30,","","","6.4",",0","182.7",",,,0","0",",T,,0","21.30",",0","27.74",",,,0","14.85",",,,0","","","","","","","","","",""
"USW00023007","1949-06","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","347.8","0","226.8",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","1","","","","9","","13.9",",0,08,+","0",",,0,30,+","0",",T,0,08,+","50.5",",,0,07,","36.7",",0,27,+","","","0.0",",0","107.1",",,,0","0",",T,,0","25.89",",0","32.63",",,,0","19.15",",,,0","","","","","","","","","",""
"USW00023007","1949-07","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","670.0","0","322.2",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","10","","19.4",",0,30,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,30,","38.9",",0,21,+","0.0","0","0.0",",0","29.4",",,,0","0",",,,0","28.73",",0","35.47",",,,0","21.98",",,,0","","","","","","","","","",""
"USW00023007","1949-08","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","925.1","0","255.1",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","12","","17.2",",0,28,+","0",",,0,31,+","0",",,0,31,+","30.2",",,0,31,","37.2",",0,19,","0.0","0","0.0",",0","70.7",",,,0","0",",,,0","26.56",",0","33.44",",,,0","19.69",",,,0","","","","","","","","","",""
"USW00023007","1949-09","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1051.1","0","126.0",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","9",",0","6","","","","3","","8.9",",0,26,","0",",,0,30,+","0",",T,0,05,","33.3",",,0,08,","36.7",",0,12,","11.6","0","11.6",",0","72.2",",,,0","0",",T,,0","22.15",",0","28.66",",,,0","15.63",",,,0","","","","","","","","","",""
"USW00023007","1949-10","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1098.3","0","47.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","2",",0","5","","","","4","","0.0",",0,31,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,23,","33.9",",0,07,","105.7","0","94.1",",0","39.3",",,,0","0",",,,0","16.82",",0","24.04",",,,0","9.61",",,,0","","","","","","","","","",""
"USW00023007","1949-11","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1100.3","0","2.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","","","0.6",",0,22,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","30.0",",0,19,","245.2","0","139.5",",0","0.0",",,,0","0",",,,0","13.75",",0","22.60",",,,0","4.90",",,,0","","","","","","","","","",""
"USW00023007","1949-12","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1100.3","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","3",",0","0",",0","7","","","","3","","-7.2",",0,13,","0",",,0,31,+","0",",T,0,21,+","13.7",",,0,21,","22.8",",0,18,","616.8","0","371.6",",0","25.5",",,,0","0",",T,,0","6.35",",0","13.05",",,,0","-0.36",",,,0","","","","","","","","","",""
"USW00023007","1950-01","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","5",",0","0",",0","4","","","","","","-13.3",",0,04,","0",",,0,31,+","0",",T,0,03,","9.1",",,0,12,","29.4",",0,24,","1025.3","0","408.5",",0","9.9",",,,0","0",",T,,0","5.16",",0","13.60",",,,0","-3.28",",,,0","","","","","","","","","",""
"USW00023007","1950-02","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","8",",0","0",",0","6","","","","2","","-5.6",",0,03,+","0",",,0,28,+","0",",T,0,13,","11.2",",,0,12,","28.9",",0,07,","1278.6","0","253.3",",0","20.1",",,,0","0",",T,,0","9.29",",0","17.35",",,,0","1.22",",,,0","","","","","","","","","",""
"USW00023007","1950-03","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","3.3","0","3.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","14",",0","1",",0","1","","","","","","-9.4",",0,13,","0",",,0,31,+","0",",T,0,02,","0.0",",T,0,02,","33.3",",0,25,","1522.1","0","243.5",",0","0.0",",T,,0","0",",T,,0","10.59",",0","19.64",",,,0","1.53",",,,0","","","","","","","","","",""
"USW00023007","1950-04","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","38.0","0","34.7",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","8",",0","3","","","","1","","-0.6",",0,05,","0",",,0,30,+","0",",,0,30,+","24.6",",,0,16,","36.1",",0,03,","1630.0","0","107.9",",0","33.8",",,,0","0",",,,0","15.89",",0","24.01",",,,0","7.78",",,,0","","","","","","","","","",""
"USW00023007","1950-05","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","138.0","0","100.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","3","","","","8","","8.3",",0,26,","0",",,0,31,+","0",",T,0,20,+","13.0",",,0,20,","35.0",",0,30,+","1651.1","0","21.1",",0","62.8",",,,0","0",",T,,0","20.88",",0","27.92",",,,0","13.84",",,,0","","","","","","","","","",""
"USW00023007","1950-06","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","367.0","0","229.0",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","2","","","","9","","12.2",",0,06,","0",",,0,30,+","0",",,0,30,+","44.5",",,0,22,","39.4",",0,09,","1651.6","0","0.5",",0","140.3",",,,0","0",",,,0","25.95",",0","32.62",",,,0","19.27",",,,0","","","","","","","","","",""
"USW00023007","1950-07","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","590.9","0","223.9",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","4","","","","13","","15.0",",0,14,","0",",,0,31,+","0",",T,0,16,","57.9",",,0,16,","37.8",",0,09,","0.0","0","0.0",",0","121.3",",,,0","0",",T,,0","25.55",",0","31.24",",,,0","19.87",",,,0","","","","","","","","","",""
"USW00023007","1950-08","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","814.0","0","223.1",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","5","","","","11","","14.4",",0,21,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,01,","40.0",",0,24,","0.0","0","0.0",",0","35.9",",,,0","0",",,,0","25.53",",0","32.53",",,,0","18.53",",,,0","","","","","","","","","",""
"USW00023007","1950-09","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","918.3","0","104.3",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","5","","","","9","","12.8",",0,07,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,05,","33.9",",0,20,+","2.5","0","2.5",",0","72.6",",,,0","0",",,,0","21.73",",0","27.15",",,,0","16.30",",,,0","","","","","","","","","",""
"USW00023007","1950-10","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","994.2","0","75.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","","","","","1","","4.4",",0,23,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,16,","33.9",",0,29,+","14.8","0","12.3",",0","0.0",",T,,0","0",",,,0","20.38",",0","28.44",",,,0","12.33",",,,0","","","","","","","","","",""
"USW00023007","1950-11","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","994.2","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","11",",0","0",",0","","","","","","","-8.9",",0,24,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,02,","29.4",",0,19,","286.7","0","271.9",",0","0.0",",T,,0","0",",,,0","9.27",",0","17.93",",,,0","0.61",",,,0","","","","","","","","","",""
"USW00023007","1950-12","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","994.2","0","0.0",",0","1",",0","0",",0","0",",0","1",",0","1",",0","0",",0","24",",0","3",",0","4",",0","0",",0","","","","","","","-13.9",",0,07,+","25",",,0,05,","25",",,0,05,","0.5",",,0,05,","26.1",",0,01,","688.8","0","402.1",",0","0.5",",,,0","25",",,,0","5.36",",0","13.75",",,,0","-3.02",",,,0","","","","","","","","","",""
"USW00023007","1951-01","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","22",",0","4",",0","6",",0","0",",0","2","","","","","","-15.0",",0,29,","0",",T,0,31,","3",",,0,14,","5.1",",,0,02,","27.2",",0,19,","1111.9","0","423.1",",0","9.5",",,,0","3",",,,0","4.68",",0","12.30",",,,0","-2.93",",,,0","","","","","","","","","",""
"USW00023007","1951-02","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.0","0","0.0",",0","6",",0","4",",0","0",",0","1",",0","2",",0","1",",0","13",",0","3",",0","9",",0","0",",0","4","","","","","","-18.3",",0,01,","51",",,0,14,","76",",,0,13,","5.8",",,0,18,","28.9",",0,11,","1415.8","0","303.9",",0","18.4",",,,0","101",",,,0","7.48",",0","15.68",",,,0","-0.72",",,,0","","","","","","","","","",""
"USW00023007","1951-03","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","2.8","0","2.8","1,0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0","1,0","13","1,0","0","1,0","2","","","","2","","-6.1",",0,13,","0",",,0,31,+","0",",T,0,10,+","18.3",",,0,26,","31.1","1,0,22,","1655.8","0","240.0","1,0","32.2",",,,0","0",",T,,0","10.35","1,0","19.02","1,,,0","1.68",",,,0","","","","","","","","","",""
"USW00023007","1951-04","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","30.0","0","27.2",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","1",",0","1","","","","5","","0.0",",0,13,","0",",,0,30,+","0",",T,0,27,+","42.9",",,0,27,","33.3",",0,24,","1780.7","0","124.9",",0","66.9",",,,0","0",",T,,0","15.08",",0","22.68",",,,0","7.47",",,,0","","","","","","","","","",""
"USW00023007","1951-05","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","130.5","0","100.5",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","1","","","","10","","8.9",",0,02,+","0",",,0,31,+","0",",,0,31,+","51.8",",,0,17,","36.1",",0,30,","1792.7","0","12.0",",0","128.6",",,,0","0",",,,0","21.19",",0","28.03",",,,0","14.35",",,,0","","","","","","","","","",""
"USW00023007","1951-06","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","347.4","0","216.9",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","17",",0","2","","","","11","","10.6",",0,03,","0",",,0,30,+","0",",T,0,06,","21.8",",,0,06,","37.8",",0,29,+","1796.1","0","3.4",",0","59.4",",,,0","0",",T,,0","25.45",",0","31.80",",,,0","19.11",",,,0","","","","","","","","","",""
"USW00023007","1951-07","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","688.8","0","341.4",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","6","","15.6",",0,02,+","0",",,0,31,+","0",",,0,31,+","26.7",",,0,02,","41.1",",0,20,","0.0","0","0.0",",0","51.7",",,,0","0",",,,0","29.35",",0","36.21",",,,0","22.48",",,,0","","","","","","","","","",""
"USW00023007","1951-08","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1033.1","0","344.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","4","","17.8",",0,22,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,09,","40.6",",0,17,+","0.0","0","0.0",",0","18.0",",,,0","0",",,,0","29.44",",0","36.38",",,,0","22.49",",,,0","","","","","","","","","",""
"USW00023007","1951-09","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1204.2","0","171.1",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","1","","","","5","","8.3",",0,22,+","0",",,0,30,+","0",",,0,30,+","45.2",",,0,07,","42.2",",0,01,","10.1","0","10.1",",0","78.6",",,,0","0",",,,0","23.70",",0","30.98",",,,0","16.42",",,,0","","","","","","","","","",""
"USW00023007","1951-10","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1268.4","0","64.2",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","5",",0","1","","","","4","","1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,31,","37.2",",0,01,","89.7","0","79.6",",0","22.6",",,,0","0",",,,0","17.84",",0","25.34",",,,0","10.34",",,,0","","","","","","","","","",""
"USW00023007","1951-11","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1268.4","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","3",",0","0",",0","5","","","","","","-8.3",",0,18,","0",",T,0,05,","30",",,0,01,","2.5",",,0,01,","25.6",",0,12,","416.0","0","326.3",",0","4.5",",,,0","43",",,,0","7.46",",0","14.60",",,,0","0.31",",,,0","","","","","","","","","",""
"USW00023007","1951-12","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","1271.7","0","3.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","7",",0","0",",0","1","","","","","","-12.2",",0,15,","0",",,0,31,+","8",",,0,20,","0.0",",T,0,20,+","27.8",",0,30,","788.2","0","372.2",",0","0.0",",T,,0","8",",,,0","6.43",",0","14.75",",,,0","-1.88",",,,0","","","","","","","","","",""
"USW00023007","1952-01","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.0","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","14",",0","2",",0","10",",0","0",",0","1","","","","","","-9.4",",0,04,","0",",T,0,06,+","13",",,0,03,","14.5",",,0,02,","27.8",",0,25,","1125.4","0","337.2",",0","31.7",",,,0","13",",,,0","7.45",",0","14.67",",,,0","0.24",",,,0","","","","","","","","","",""
"USW00023007","1952-02","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","7",",0","0",",0","7","","","","2","","-7.8",",0,26,","0",",T,0,25,","0",",T,0,25,+","4.8",",,0,11,","26.1",",0,10,","1399.3","0","273.9",",0","7.5",",,,0","0",",T,,0","8.89",",0","16.52",",,,0","1.26",",,,0","","","","","","","","","",""
"USW00023007","1952-03","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","3.8","0","3.8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","12",",0","0",",0","5","","","","2","","-6.7",",0,23,+","0",",,0,31,+","0",",,0,31,+","5.1",",,0,09,","30.0",",0,30,","1664.4","0","265.1",",0","11.2",",,,0","0",",,,0","9.91",",0","17.77",",,,0","2.04",",,,0","","","","","","","","","",""
"USW00023007","1952-04","34.4272","-100.2831","594.7","CHILDRESS MUNICIPAL AIRPORT, TX US","","","18.6","0","14.8",",0","10",",0","10",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","2",",0","4","","","","10","","-2.2",",0,10,","0",",,0,30,+","0",",T,0,21,","41.9",",,0,21,","36.1",",0,08,","1776.1","0","111.7",",0","123.1",",,,0","0",",T,,0","15.10",",0","22.32",",,,0","7.89",",,,0","","","","","","","","","",""
