"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00315965","1898-02","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","0",",6","0",",6","23",",6","1",",6","1",",6","0",",6","","","-15.6",",6,03,","0",",T,6,28,+","11.7",",,6,20,","22.8",",6,10,","1634.3","6","426.8",",6","20.3",",,,6","0",",T,,6","3.09",",6","10.80",",,,6","-4.63",",,,6"
"USC00315965","1898-03","36.366667","-81.1","594.4","MOXLEY, NC US","0.5","6","0.5",",6","13",",6","8",",6","1",",6","","","0",",6","10",",6","0",",6","7",",6","0",",6","","","-6.1",",6,01,","","","51.3",",,6,29,","29.4",",6,23,","1871.9","6","237.6",",6","105.4",",,,6","","","10.68",",6","16.73",",,,6","4.64",",,,6"
"USC00315965","1898-04","36.366667","-81.1","594.4","MOXLEY, NC US","1.0","6","0.5",",6","9",",6","6",",6","0",",6","","","0",",6","10",",6","0",",6","11",",6","0",",6","","","-6.7",",6,06,","","","18.3",",,6,05,","29.4",",6,17,","2095.3","6","223.4",",6","68.1",",,,6","","","10.91",",6","18.61",",,,6","3.20",",,,6"
"USC00315965","1898-05","36.366667","-81.1","594.4","MOXLEY, NC US","53.9","6","52.9",",6","9",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","1.7",",6,09,","","","20.3",",,6,22,","33.3",",6,22,+","2125.6","6","30.3",",6","75.0",",,,6","","","19.06",",6","27.78",",,,6","10.34",",,,6"
"USC00315965","1898-06","36.366667","-81.1","594.4","MOXLEY, NC US","179.8","6","125.9",",6","8",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","29",",6","15",",6","","","7.8",",6,01,","","","33.0",",,6,16,","35.6",",6,09,","2126.5","6","0.9",",6","57.2",",,,6","","","22.50",",6","30.44",",,,6","14.56",",,,6"
"USC00315965","1898-07","36.366667","-81.1","594.4","MOXLEY, NC US","376.2","6","196.4",",6","19",",6","11",",6","3",",6","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","10.0",",6,12,+","","","43.4",",,6,28,","37.2",",6,02,","4.7","6","4.7",",6","214.1",",,,6","","","24.52",",6","30.95",",,,6","18.08",",,,6"
"USC00315965","1898-08","36.366667","-81.1","594.4","MOXLEY, NC US","564.1","6","187.9",",6","17",",6","13",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","13.9",",6,11,","","","67.3",",,6,07,","33.3",",6,23,","4.7","6","0.0",",6","254.4",",,,6","","","24.39",",6","29.52",",,,6","19.26",",,,6"
"USC00315965","1898-09","36.366667","-81.1","594.4","MOXLEY, NC US","677.1","6","113.0",",6","5",",6","4",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","6",",6","","","8.3",",6,13,","","","134.9",",,6,22,","32.8",",6,19,","8.4","6","3.7",",6","211.4",",,,6","","","21.98",",6","28.42",",,,6","15.53",",,,6"
"USC00315965","1898-10","36.366667","-81.1","594.4","MOXLEY, NC US","723.7","6","46.6",",6","13",",6","11",",6","4",",6","","","0",",6","6",",6","0",",6","17",",6","0",",6","","","-3.9",",6,28,","","","70.4",",,6,21,","30.0",",6,06,","163.0","6","154.6",",6","206.6",",,,6","","","14.85",",6","21.39",",,,6","8.31",",,,6"
"USC00315965","1898-11","36.366667","-81.1","594.4","MOXLEY, NC US","723.7","6","0.0",",6","10",",6","9",",6","0",",6","1",",6","0",",6","15",",6","0",",6","3",",6","0",",6","","","-8.9",",6,25,","51",",,6,26,","20.3",",,6,22,","22.2",",6,02,","519.0","6","356.0",",6","81.1",",,,6","51",",,,6","6.47",",6","13.11",",,,6","-0.18",",,,6"
"USC00315965","1898-12","36.366667","-81.1","594.4","MOXLEY, NC US","723.7","6","0.0",",6","9",",6","7",",6","2",",6","","","0",",6","21",",6","0",",6","1",",6","0",",6","","","-14.4",",6,15,","","","32.8",",,6,04,","22.2",",6,21,","961.2","6","442.2",",6","111.8",",,,6","","","4.07",",6","10.58",",,,6","-2.45",",,,6"
"USC00315965","1899-01","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","11","1,6","10","1,6","1","1,6","","","0",",6","23",",6","0",",6","0",",6","0",",6","","","-12.8",",6,02,","","","37.3","1,,6,06,","18.3",",6,14,","1413.1","6","451.9",",6","109.7","1,,,6","","","3.75",",6","10.15",",,,6","-2.64",",,,6"
"USC00315965","1899-02","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","13","1,6","9","1,6","3","1,6","3",",6","2",",6","18",",6","4",",6","1",",6","0",",6","","","-22.8",",6,14,","76",",,6,13,","45.5","1,,6,16,","21.1",",6,04,","1877.8","6","464.7",",6","177.1","1,,,6","126",",,,6","1.74",",6","8.08",",,,6","-4.60",",,,6"
"USC00315965","1899-03","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","16",",6","15",",6","5",",6","0",",6","0",",6","12",",6","0",",6","3",",6","0",",6","","","-13.3",",6,07,","0",",T,6,02,","49.5",",,6,19,","23.9",",6,26,","2196.9","6","319.1",",6","255.5",",,,6","0",",T,,6","8.04",",6","14.80",",,,6","1.28",",,,6"
"USC00315965","1899-04","36.366667","-81.1","594.4","MOXLEY, NC US","2.0","6","2.0",",6","7",",6","5",",6","2",",6","0",",6","0",",6","8",",6","0",",6","14",",6","0",",6","","","-6.1",",6,10,","0",",T,6,04,","36.8",",,6,25,","30.0",",6,30,","2383.2","6","186.3",",6","100.3",",,,6","0",",T,,6","12.19",",6","19.92",",,,6","4.46",",,,6"
"USC00315965","1899-05","36.366667","-81.1","594.4","MOXLEY, NC US","57.5","6","55.5",",6","13",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","26",",6","5",",6","","","2.8",",6,25,","","","14.5",",,6,08,","33.9",",6,31,","2406.3","6","23.1",",6","70.2",",,,6","","","19.38",",6","27.04",",,,6","11.72",",,,6"
"USC00315965","1899-06","36.366667","-81.1","594.4","MOXLEY, NC US","213.8","6","156.3",",6","9",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","29",",6","12",",6","","","7.8",",6,19,","","","36.3",",,6,12,","36.7",",6,07,","2408.8","6","2.5",",6","123.1",",,,6","","","23.46",",6","30.59",",,,6","16.33",",,,6"
"USC00315965","1899-07","36.366667","-81.1","594.4","MOXLEY, NC US","413.2","6","199.4",",6","10",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","6.7",",6,01,","","","50.8",",,6,26,","35.6",",6,16,","0.5","6","0.5",",6","101.3",",,,6","","","24.75",",6","31.21",",,,6","18.28",",,,6"
"USC00315965","1899-08","36.366667","-81.1","594.4","MOXLEY, NC US","642.1","6","228.9",",6","10",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","13.9",",6,01,","","","19.3",",,6,10,","36.7",",6,22,","0.5","6","0.0",",6","55.3",",,,6","","","25.72",",6","31.78",",,,6","19.66",",,,6"
"USC00315965","1899-09","36.366667","-81.1","594.4","MOXLEY, NC US","734.1","6","92.0",",6","10",",6","10",",6","2",",6","","","0",",6","3",",6","0",",6","28",",6","5",",6","","","-1.1",",6,30,+","","","45.2",",,6,01,","36.1",",6,06,","46.6","6","46.1",",6","159.3",",,,6","","","19.86",",6","27.39",",,,6","12.33",",,,6"
"USC00315965","1899-10","36.366667","-81.1","594.4","MOXLEY, NC US","756.9","6","22.8","2,6","11",",6","7",",6","0",",6","","","0","1,6","5","1,6","0","1,6","21","1,6","0","1,6","","","-2.8","1,6,02,+","","","15.2",",,6,07,","28.9","1,6,13,","139.8","6","93.2","1,6","52.6",",,,6","","","15.90","2,6","23.28","1,,,6","8.51","1,,,6"
"USC00315965","1899-11","36.366667","-81.1","594.4","MOXLEY, NC US","756.9","6","0.0",",6","4",",6","4",",6","0",",6","","","0",",6","11",",6","0",",6","9",",6","0",",6","","","-4.4",",6,13,","","","16.0",",,6,03,","24.4",",6,19,","383.2","6","243.4",",6","32.2",",,,6","","","10.22",",6","18.49",",,,6","1.95",",,,6"
"USC00315965","1899-12","36.366667","-81.1","594.4","MOXLEY, NC US","756.9","6","0.0",",6","7",",6","7",",6","1",",6","0",",6","0",",6","25",",6","4",",6","0",",6","0",",6","","","-17.2",",6,31,","0",",T,6,26,+","28.4",",,6,12,","18.3",",6,22,+","878.4","6","495.2",",6","66.5",",,,6","0",",T,,6","2.36",",6","9.53",",,,6","-4.81",",,,6"
"USC00315965","1900-01","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","6",",6","6",",6","1",",6","","","0",",6","23",",6","2",",6","0",",6","0",",6","","","-15.6",",6,02,","","","31.8",",,6,11,","20.6",",6,16,","1354.3","6","475.9",",6","85.1",",,,6","","","2.98",",6","10.39",",,,6","-4.43",",,,6"
"USC00315965","1900-02","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","11","2,6","8","2,6","3","2,6","0",",6","0",",6","24",",6","5",",6","0",",6","0",",6","","","-16.1",",6,02,","0",",T,6,28,+","58.2","2,,6,28,","17.8",",6,06,","1830.2","6","475.9",",6","190.5","2,,,6","0",",T,,6","1.34",",6","7.52",",,,6","-4.84",",,,6"
"USC00315965","1900-03","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","10",",6","7",",6","2",",6","","","0",",6","19",",6","0",",6","2",",6","0",",6","","","-15.0",",6,17,","","","30.7",",,6,08,","21.1",",6,14,+","2185.2","6","355.0",",6","125.0",",,,6","","","6.88",",6","14.49",",,,6","-0.73",",,,6"
"USC00315965","1900-04","36.366667","-81.1","594.4","MOXLEY, NC US","8.6","6","8.6",",6","14",",6","6",",6","2",",6","","","0",",6","8",",6","0",",6","15",",6","0",",6","","","-3.3",",6,04,+","","","46.2",",,6,18,","29.4",",6,30,+","2338.6","6","153.4",",6","124.3",",,,6","","","13.51",",6","20.66",",,,6","6.35",",,,6"
"USC00315965","1900-05","36.366667","-81.1","594.4","MOXLEY, NC US","68.2","6","59.6",",6","8",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","1.1",",6,11,","","","44.7",",,6,24,","33.9",",6,15,+","2363.4","6","24.8",",6","74.4",",,,6","","","19.46",",6","27.29",",,,6","11.63",",,,6"
"USC00315965","1900-06","36.366667","-81.1","594.4","MOXLEY, NC US","217.8","6","149.6",",6","19",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","28",",6","4",",6","","","11.1",",6,18,","","","83.8",",,6,17,","32.8",",6,29,+","2367.9","6","4.5",",6","235.6",",,,6","","","23.17",",6","28.29",",,,6","18.05",",,,6"
"USC00315965","1900-07","36.366667","-81.1","594.4","MOXLEY, NC US","436.9","6","219.1",",6","14",",6","12",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","17",",6","","","10.0",",6,10,","","","45.7",",,6,04,","35.6",",6,06,","0.0","6","0.0",",6","188.9",",,,6","","","25.40",",6","31.83",",,,6","18.97",",,,6"
"USC00315965","1900-08","36.366667","-81.1","594.4","MOXLEY, NC US","681.9","6","245.0",",6","10",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","25",",6","","","13.3",",6,05,","","","26.9",",,6,14,","37.8",",6,11,+","0.0","6","0.0",",6","105.3",",,,6","","","26.24",",6","34.17",",,,6","18.30",",,,6"
"USC00315965","1900-09","36.366667","-81.1","594.4","MOXLEY, NC US","","","","","8",",6","6",",6","1",",6","","","","","","","0",",6","30",",6","12",",6","","","","","","","89.9",",,6,15,","36.7",",6,10,+","","","","","138.8",",,,6","","","","","30.60",",,,6","",""
"USC00315965","1900-10","36.366667","-81.1","594.4","MOXLEY, NC US","","","29.4",",6","10",",6","7",",6","2",",6","","","0",",6","1",",6","0",",6","26",",6","0",",6","","","0.0",",6,18,","","","160.0",",,6,23,","30.0",",6,07,+","","","63.5",",6","221.8",",,,6","","","17.23",",6","23.97",",,,6","10.49",",,,6"
"USC00315965","1900-11","36.366667","-81.1","594.4","MOXLEY, NC US","","","0.5",",6","11",",6","4",",6","2",",6","0",",6","0",",6","13",",6","0",",6","7",",6","0",",6","","","-4.4",",6,17,+","0",",T,6,08,","54.9",",,6,25,","28.3",",6,23,","","","251.1",",6","130.8",",,,6","0",",T,,6","9.98",",6","16.94",",,,6","3.02",",,,6"
"USC00315965","1900-12","36.366667","-81.1","594.4","MOXLEY, NC US","","","0.0",",6","8",",6","6",",6","1",",6","0",",6","0",",6","22",",6","0",",6","0",",6","0",",6","","","-8.3",",6,12,","0",",T,6,26,","44.5",",,6,04,","18.3",",6,24,","","","417.1",",6","85.2",",,,6","0",",T,,6","4.88",",6","11.66",",,,6","-1.90",",,,6"
"USC00315965","1901-01","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0","1,6","5",",6","4",",6","1",",6","1",",6","0","1,6","23","1,6","0",",6","0",",6","0",",6","","","-10.0","1,6,20,+","102",",,6,30,","50.3",",,6,11,","20.0",",6,15,+","","","431.2",",6","83.6",",,,6","102",",,,6","3.92","1,6","10.71",",,,6","-2.87","1,,,6"
"USC00315965","1901-02","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","3",",6","3",",6","0",",6","1",",6","0",",6","25",",6","0",",6","1",",6","0",",6","","","-12.2",",6,25,","25",",,6,03,","19.3",",,6,03,","21.1",",6,18,","","","446.2",",6","37.6",",,,6","25",",,,6","2.40",",6","9.17",",,,6","-4.37",",,,6"
"USC00315965","1901-03","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0","1,6","11",",6","8",",6","2",",6","0",",6","0","1,6","14","1,6","1","1,6","5","1,6","0","1,6","","","-12.2","1,6,07,","0",",T,6,15,+","41.9",",,6,26,","23.3","1,6,19,","","","303.2","1,6","157.9",",,,6","0",",T,,6","8.23","1,6","15.41","1,,,6","1.04","1,,,6"
"USC00315965","1901-04","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","11",",6","8",",6","3",",6","0",",6","0",",6","5",",6","0",",6","8",",6","0",",6","","","-1.1",",6,12,","3",",,6,21,","64.3",",,6,19,","31.7",",6,30,","","","231.9",",6","234.0",",,,6","3",",,,6","10.60",",6","17.24",",,,6","3.97",",,,6"
"USC00315965","1901-05","36.366667","-81.1","594.4","MOXLEY, NC US","30.1","6","30.1",",6","16",",6","11",",6","3",",6","","","0",",6","0",",6","0",",6","23",",6","1",",6","","","4.4",",6,05,+","","","146.1",",,6,21,","32.2",",6,05,","","","43.0",",6","300.9",",,,6","","","17.91",",6","25.04",",,,6","10.79",",,,6"
"USC00315965","1901-06","36.366667","-81.1","594.4","MOXLEY, NC US","140.4","6","110.3","2,6","19",",6","15",",6","4",",6","","","0","2,6","0","2,6","0",",6","29",",6","6",",6","","","8.3","2,6,08,+","","","71.9",",,6,14,","34.4",",6,25,","","","4.5",",6","244.2",",,,6","","","22.13","2,6","29.24",",,,6","15.02","2,,,6"
"USC00315965","1901-07","36.366667","-81.1","594.4","MOXLEY, NC US","359.0","6","218.6",",6","16",",6","11",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","19",",6","","","15.0",",6,09,","","","38.9",",,6,06,","36.7",",6,24,","0.0","6","0.0",",6","147.5",",,,6","","","25.39",",6","32.46",",,,6","18.31",",,,6"
"USC00315965","1901-08","36.366667","-81.1","594.4","MOXLEY, NC US","502.5","6","143.5","1,6","22",",6","16",",6","5",",6","","","0","1,6","0","1,6","0",",6","31",",6","4",",6","","","12.2","1,6,08,","","","97.0",",,6,06,","33.9",",6,04,","0.0","6","0.0",",6","388.5",",,,6","","","23.17","1,6","28.81",",,,6","17.53","1,,,6"
"USC00315965","1901-09","36.366667","-81.1","594.4","MOXLEY, NC US","569.0","6","66.5","1,6","10",",6","5",",6","2",",6","","","0","1,6","0","1,6","0",",6","28",",6","1",",6","","","3.9","1,6,22,+","","","50.0",",,6,29,","33.3",",6,08,","28.1","6","28.1",",6","123.6",",,,6","","","19.71","1,6","27.11",",,,6","12.30","1,,,6"
"USC00315965","1901-10","36.366667","-81.1","594.4","MOXLEY, NC US","577.1","6","8.1","2,6","2",",6","2",",6","1",",6","","","0","2,6","5","2,6","0",",6","23",",6","0",",6","","","-3.9","2,6,30,","","","46.7",",,6,13,","30.0",",6,23,","156.3","6","128.2",",6","51.8",",,,6","","","14.26","2,6","24.17",",,,6","4.34","2,,,6"
"USC00315965","1901-11","36.366667","-81.1","594.4","MOXLEY, NC US","577.1","6","0.0",",6","3","1,6","2","1,6","1","1,6","0",",6","0",",6","22",",6","0",",6","4",",6","0",",6","","","-9.4",",6,19,+","0",",T,6,16,","25.7","1,,6,23,","26.1",",6,01,","535.1","6","378.8",",6","31.0","1,,,6","0",",T,,6","5.71",",6","13.82",",,,6","-2.41",",,,6"
"USC00315965","1901-12","36.366667","-81.1","594.4","MOXLEY, NC US","577.1","6","0.0","3,6","14",",6","13",",6","3",",6","2",",6","0","1,6","25","1,6","4","2,6","0","2,6","0","2,6","","","-15.6","1,6,21,","76",",,6,23,","68.8",",,6,29,","19.4","2,6,01,","1008.7","6","473.6","2,6","280.6",",,,6","101",",,,6","1.76","3,6","8.72","2,,,6","-5.20","1,,,6"
"USC00315965","1902-01","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0","3,6","7",",6","5",",6","0",",6","0",",6","0","1,6","26","1,6","2","2,6","0","2,6","0","2,6","","","-12.8","1,6,05,","0",",T,6,24,+","24.1",",,6,21,","20.6","2,6,09,","1444.9","6","436.2","2,6","60.0",",,,6","0",",T,,6","2.73","3,6","9.55","2,,,6","-4.09","1,,,6"
"USC00315965","1902-02","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0","1,6","7",",6","6",",6","2",",6","1","1,6","0",",6","24",",6","0","1,6","0","1,6","0","1,6","","","-12.8",",6,14,","102","1,,6,15,","50.3",",,6,28,","18.3","1,6,26,","1908.3","6","463.4","1,6","133.9",",,,6","102","1,,,6","1.23","1,6","7.00","1,,,6","-4.53",",,,6"
"USC00315965","1902-03","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0",",6","10",",6","7",",6","2",",6","0",",6","0",",6","13",",6","0",",6","5",",6","0",",6","","","-8.9",",6,19,","0",",T,6,31,","32.5",",,6,29,","22.8",",6,29,","2224.0","6","315.7",",6","120.5",",,,6","0",",T,,6","8.15",",6","15.22",",,,6","1.07",",,,6"
"USC00315965","1902-04","36.366667","-81.1","594.4","MOXLEY, NC US","3.1","6","3.1",",6","9",",6","7",",6","0",",6","","","0",",6","5",",6","0",",6","13",",6","0",",6","","","-1.7",",6,03,","","","12.4",",,6,07,","30.0",",6,30,+","2438.9","6","214.9",",6","50.4",",,,6","","","11.27",",6","18.72",",,,6","3.82",",,,6"
"USC00315965","1902-05","36.366667","-81.1","594.4","MOXLEY, NC US","79.6","6","76.5",",6","11",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","7",",6","","","3.3",",6,29,","","","29.0",",,6,14,","35.0",",6,05,","2459.4","6","20.5",",6","99.2",",,,6","","","20.14",",6","28.04",",,,6","12.24",",,,6"
"USC00315965","1902-06","36.366667","-81.1","594.4","MOXLEY, NC US","166.1","6","86.5","2,6","12",",6","9",",6","3",",6","","","0","1,6","0","1,6","0","1,6","28","1,6","4","1,6","","","5.6","1,6,09,","","","47.2",",,6,16,","35.6","1,6,12,","2467.5","6","8.1","1,6","200.0",",,,6","","","21.26","2,6","29.30","1,,,6","13.22","1,,,6"
"USC00315965","1902-07","36.366667","-81.1","594.4","MOXLEY, NC US","347.9","6","181.8",",6","9",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","18",",6","","","10.0",",6,23,","","","8.9",",,6,27,","36.7",",6,17,+","0.3","6","0.3",",6","29.1",",,,6","","","24.19",",6","32.08",",,,6","16.29",",,,6"
"USC00315965","1902-08","36.366667","-81.1","594.4","MOXLEY, NC US","500.0","6","152.1",",6","11",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","11.1",",6,31,+","","","24.9",",,6,01,","33.9",",6,11,+","0.3","6","0.0",",6","79.3",",,,6","","","23.24",",6","30.45",",,,6","16.04",",,,6"
"USC00315965","1902-09","36.366667","-81.1","594.4","MOXLEY, NC US","547.7","6","47.7","1,6","10",",6","10",",6","2",",6","","","0","1,6","0","1,6","0",",6","29",",6","2",",6","","","2.8","1,6,15,","","","58.2",",,6,09,","33.3",",6,01,","35.9","6","35.6",",6","177.0",",,,6","","","18.76","1,6","26.74",",,,6","10.78","1,,,6"
"USC00315965","1902-10","36.366667","-81.1","594.4","MOXLEY, NC US","554.7","6","7.0",",6","8",",6","6",",6","2",",6","","","0",",6","3",",6","0",",6","22",",6","0",",6","","","-2.2",",6,30,","","","46.2",",,6,05,","31.7",",6,19,","142.6","6","106.7",",6","118.8",",,,6","","","15.12",",6","23.53",",,,6","6.71",",,,6"
"USC00315965","1902-11","36.366667","-81.1","594.4","MOXLEY, NC US","554.7","6","0.0","2,6","8",",6","7",",6","0",",6","0",",6","0","2,6","3","2,6","0","1,6","14","1,6","0","1,6","","","-5.0","2,6,28,","0",",T,6,27,","21.1",",,6,24,+","27.2","1,6,15,","319.8","6","177.2","1,6","92.1",",,,6","0",",T,,6","12.04","2,6","19.78","1,,,6","4.30","2,,,6"
"USC00315965","1902-12","36.366667","-81.1","594.4","MOXLEY, NC US","554.7","6","0.0","1,6","11",",6","8",",6","3",",6","","","0","1,6","21","1,6","3","1,6","2","1,6","0","1,6","","","-10.0","1,6,28,+","","","33.8",",,6,16,","22.2","1,6,11,","755.2","6","435.4","1,6","132.6",",,,6","","","3.82","1,6","9.34","1,,,6","-1.70","1,,,6"
"USC00315965","1903-01","36.366667","-81.1","594.4","MOXLEY, NC US","0.0","6","0.0","1,6","11",",6","5",",6","2",",6","1",",6","0",",6","24",",6","0","1,6","0","1,6","0","1,6","","","-13.3",",6,13,","25",",,6,24,","66.0",",,6,02,","18.3","1,6,28,","1232.9","6","477.7","1,6","142.9",",,,6","25",",,,6","2.51","1,6","8.29","1,,,6","-3.27",",,,6"
